community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Fuller Park,"The majority of households in Fuller Park have an income of less than $25,000, indicating limited disposable income. This suggests that any increase in costs, whether through transit fares, sales taxes, or driving fees, could significantly impact residents' financial situations.","With 70% of households earning less than $25,000, discretionary spending is likely minimal. Residents may prioritize essential goods and services, making them sensitive to any policy that increases their cost of living.","A significant portion of the community relies on transit (18.7%) and carpooling (22.6%), with 58% of households not owning a vehicle. This indicates a high dependency on affordable and efficient public transportation. Policies that improve transit times and reduce costs would be beneficial.","Given the low income levels and high reliance on public transit, the community would benefit most from policies that minimize costs while improving transit efficiency. Lower fares and driving fees are prioritized to reduce financial burdens. A moderate sales tax is acceptable if it significantly enhances transit services. The top-ranked proposals reflect a balance between affordability and improved transit times, considering the community's limited disposable income and reliance on public transportation.","[11, 10, 19, 13, 14]",11,10,19,13,14
Grand Boulevard,"The median income is $43,048, with a significant portion of the population earning less than $25,000. This suggests limited disposable income for many residents.","With 35.5% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact these households.","21.4% of residents use transit, and 30.3% have no vehicle, indicating a reliance on public transportation. Improving transit times and affordability is crucial for accessibility.","Given the high reliance on public transit and limited disposable income, policies that reduce transit fares and improve transit times are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Driver fees are considered to encourage a shift from driving to transit, reducing congestion and emissions. The selected policies balance affordability, improved transit service, and minimal impact on discretionary income.","[11, 10, 19, 13, 14]",11,10,19,13,14
Kenwood,"Kenwood has a median income of $58,052 and a per capita income of $55,311. A significant portion of the population earns less than $25,000, indicating a need for affordable transportation options.","With 27.4% of households earning less than $25,000, affordability is crucial. The community may be sensitive to increases in transit fares and sales taxes, which could reduce disposable income for other necessities.",Kenwood has a high percentage of residents using transit (23.1%) and a significant portion without vehicles (33.1%). Improving transit times and maintaining low fares would benefit a large segment of the community.,"Given the high reliance on public transit and the need for affordability, proposals with lower transit fares and moderate sales taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. Balancing these factors, the selected proposals aim to improve transit efficiency while keeping costs manageable for residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
Washington Park,"Washington Park has a median income of $26,014 and a per capita income of $19,948. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With nearly half of the population earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","42.8% of households do not own a vehicle, and 32.3% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as many rely on it for commuting.","Given the limited disposable income and high reliance on public transit, proposals with lower transit fares and moderate sales taxes are prioritized. Reducing transit fares can alleviate financial burdens, while moderate sales taxes ensure transit services are adequately funded. Proposals with higher driving fees are favored to encourage a shift from driving to transit, reducing congestion and emissions. The selected proposals balance affordability, accessibility, and service quality.","[10, 11, 19, 20, 13]",10,11,19,20,13
Hyde Park,"Hyde Park has a diverse income distribution with a significant portion of the population earning less than $50,000 annually. However, there is also a substantial percentage earning over $100,000, indicating a mixed-income community.","With a notable percentage of households earning below $50,000, affordability is a key concern. The community would benefit from lower transit fares and minimal increases in sales tax to maintain discretionary spending on essentials.","Hyde Park has a high percentage of residents using transit and walking/biking, with a significant portion of households not owning a vehicle. This suggests a strong reliance on public transit and non-motorized transport, making transit accessibility and affordability crucial.","Given the high reliance on public transit and the mixed-income nature of the community, policies that lower transit fares and maintain or slightly increase sales tax are preferred. These policies should also aim to reduce travel times to improve accessibility. The community would benefit from a balance between affordable transit fares and improved transit services, with minimal impact on discretionary spending. Therefore, proposals with lower fares and moderate sales tax rates, coupled with driver fees to reduce congestion, are prioritized.","[10, 11, 13, 19, 22]",10,11,13,19,22
Woodlawn,"The median income in Woodlawn is $29,969, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $25,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.",A significant portion of the population relies on transit (24.3%) and a notable percentage has no vehicle (38.1%). Improving transit accessibility and affordability is crucial for this community.,"Given the limited disposable income and high reliance on public transit, the community would benefit from policies that reduce transit fares and maintain low taxes. However, improving transit times is also important to enhance accessibility. Balancing these factors, the top-ranked policies prioritize lower fares and moderate taxes, while considering the impact of driver fees on reducing congestion and improving transit services.","[10, 11, 19, 20, 13]",10,11,19,20,13
South Shore,"The median income in South Shore is $39,649, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.",A significant portion of the community relies on transit (32.8%) and a notable percentage has no vehicle (37.8%). Improving transit accessibility and affordability is crucial for this community.,"Given the community's reliance on transit and limited disposable income, policies with lower fares and moderate taxes are prioritized. The goal is to enhance transit accessibility while minimizing financial burden. Proposals with higher driver fees are considered to encourage transit use and reduce congestion, benefiting the majority who rely on public transportation.","[10, 11, 19, 20, 13]",10,11,19,20,13
Chatham,"Chatham has a median income of $39,348 and a per capita income of $28,801. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With 32.8% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact these households.","31.8% of households have no vehicle, and 27.3% of residents use transit. Improving transit accessibility and affordability is crucial for this community.","Given the limited disposable income and high reliance on transit, proposals with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. Proposals with a balance of lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion.","[10, 11, 19, 20, 13]",10,11,19,20,13
Avalon Park,"The median income in Avalon Park is $54,139, with a significant portion of households earning less than $50,000. This suggests that disposable income is limited for many residents, making cost-sensitive policies more favorable.","With a per capita income of $31,626, residents may prioritize essential spending over discretionary consumption. Policies that minimize additional financial burdens, such as lower fares and taxes, would be preferable.","A significant portion of the community relies on transit (24.1%) and driving alone (58.5%) for commuting. Improving transit times and maintaining affordable fares are crucial for accessibility, especially for those without vehicles (23.6%).","Given the community's income distribution and reliance on both transit and driving, the ideal policies should balance affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use, reduce congestion, and improve travel times. A moderate sales tax is acceptable if it significantly enhances transit services. The selected policies prioritize reduced travel times and costs for both transit users and drivers, while considering the community's financial constraints.","[11, 14, 13, 10, 19]",11,14,13,10,19
South Chicago,"The median income is $43,936, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With 30.9% of households earning less than $25,000, any increase in transportation costs could significantly impact discretionary spending on essentials like food and housing.","23.7% of residents use transit, and 31.6% have no vehicle, indicating a reliance on public transportation. Improving transit times and maintaining low fares are crucial for accessibility.","Given the community's reliance on transit and limited disposable income, policies that reduce transit fares and improve travel times are prioritized. A balance between low fares, moderate taxes, and reasonable driving fees is sought to enhance transit services without overly burdening residents financially. The focus is on minimizing costs for transit users while slightly increasing driver fees to improve transit services and reduce congestion.","[11, 10, 19, 13, 14]",11,10,19,13,14
Burnside,"The median income in Burnside is $46,711, with a significant portion of households earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $28,605, residents may prioritize essential spending over discretionary consumption. Policies that minimize additional financial burdens are likely to be preferred.",Burnside has a high percentage of residents using transit (27.6%) and a significant portion without vehicles (38.7%). Improving transit accessibility and affordability is crucial for this community.,"Given the high reliance on transit and limited disposable income, policies with lower transit fares and moderate driver fees are prioritized. A lower sales tax is also preferred to minimize the impact on discretionary spending. The selected policies aim to balance improved transit services with affordability, considering the community's economic constraints and transportation needs.","[10, 11, 19, 20, 13]",10,11,19,20,13
Calumet Heights,"The median income in Calumet Heights is $68,436, with a per capita income of $39,867. A significant portion of the population earns less than $50,000, indicating a moderate level of disposable income.","With 20.6% of households earning less than $25,000, a substantial portion of the community may have limited discretionary spending. The community needs to balance transportation costs with other essential expenses.","52.3% of residents drive alone, while 19.5% use transit. Car ownership is relatively high, with 80.6% of households owning at least one vehicle. Accessibility to resources is moderately reliant on both driving and transit.","Given the moderate disposable income and the need to balance costs, proposals with lower fares and taxes are preferred. However, improving transit times is also crucial for those who rely on public transportation. The community would benefit from reduced travel times and costs, especially for transit users. Therefore, proposals that offer a balance between lower fares, moderate taxes, and improved transit times are prioritized. The decision also considers the potential for reduced congestion and emissions by encouraging transit use through driver fees.","[11, 14, 13, 10, 19]",11,14,13,10,19
Roseland,"The median income in Roseland is $49,808, with a significant portion of the population earning less than $50,000. This suggests that disposable income is limited, and any increase in transportation costs could significantly impact the community's financial well-being.","With a per capita income of $24,754, discretionary spending is likely constrained. A large portion of the community's income is likely allocated to essential expenses, leaving limited room for additional costs from transportation policies.","A significant portion of the community relies on driving (53.9% drive alone) and transit (20.1% use transit) for commuting. Improving transit times and maintaining affordable fares are crucial for accessibility, especially for the 25.9% of households without a vehicle.","Given the limited disposable income and reliance on both driving and transit, the community would benefit from policies that balance affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use, reduce congestion, and improve travel times. A lower sales tax is preferred to minimize the impact on discretionary spending. Therefore, proposals with lower fares, moderate driver fees, and lower sales taxes are prioritized to enhance accessibility without significantly burdening the community financially.","[10, 11, 19, 20, 13]",10,11,19,20,13
Pullman,"The median income in Pullman is $54,755, with a significant portion of households earning less than $50,000. This suggests a moderate level of disposable income, with a need to be cautious about additional expenses.","Given the income distribution, a substantial portion of the community may have limited discretionary spending. Policies that increase costs significantly could strain budgets, especially for those earning less than $25,000.","With 64% of residents driving alone and 17.6% using transit, both modes are important. However, a notable 16.1% of households have no vehicle, indicating a reliance on public transit. Improving transit times and affordability could benefit these residents.","The decision prioritizes policies that balance affordability with improved transit services. Lower fares and moderate taxes are preferred to minimize financial strain while enhancing transit accessibility. Reducing car travel time is also considered, as a majority drive alone. The chosen policies aim to support those with lower incomes and limited vehicle access, while also considering the overall community's reliance on both driving and transit.","[10, 11, 13, 14, 19]",10,11,13,14,19
South Deering,"The median income in South Deering is $34,814, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $23,084, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","23.7% of residents use transit, and 24% have no vehicle, indicating a reliance on public transportation. Improving transit times and maintaining affordable fares are crucial for accessibility.","Given the community's limited disposable income and reliance on public transit, policies with lower fares and moderate taxes are prioritized. Reducing transit times is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance improved transit services with affordability. Therefore, proposals with lower fares and moderate driver fees, which can improve transit times without excessive cost, are preferred.","[10, 11, 19, 20, 13]",10,11,19,20,13
East Side,"The median household income in East Side is $61,898, with a significant portion of households earning between $25,000 and $74,999. This suggests a moderate level of disposable income, with some households potentially sensitive to increases in transportation costs.","Given the income distribution, a substantial portion of the community may prioritize affordability in transportation to maintain their discretionary spending on other necessities and services.","With 68.4% of residents driving alone and only 7.7% using transit, the community heavily relies on cars. However, the mean commute time is 36.4 minutes, indicating potential benefits from reduced travel times. Improving transit could attract more users if it becomes more efficient and affordable.","The East Side community values affordability and efficiency in transportation. Proposals with lower transit fares and moderate driver fees are preferred to encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden household budgets. The community's reliance on cars suggests that reducing driving times and costs is also important. Therefore, proposals that balance these factors by offering reduced travel times and costs for both transit and driving are prioritized.","[11, 14, 13, 10, 19]",11,14,13,10,19
West Pullman,"The median income in West Pullman is $46,861, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $24,916, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","63.1% of residents drive alone, while 12% use transit. Improving transit times and affordability could benefit those without vehicles (23.4% of households) and those who rely on public transportation.","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services, as it spreads the cost across all consumers rather than just transit users or drivers. The selected policies aim to reduce travel times and costs for both transit users and drivers, while considering the community's limited disposable income.","[10, 13, 19, 22, 11]",10,13,19,22,11
Riverdale,"Riverdale has a median income of $41,144 and a per capita income of $19,721. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","A majority of residents drive alone (67.9%), but a notable portion (12.9%) relies on transit. The mean commute time is 33.8 minutes, suggesting a need for efficient transportation options. Car ownership is moderate, with 19.4% of households having no vehicle.","Given the limited disposable income, policies with lower fares and taxes are preferred to minimize financial strain. However, improving transit times is also crucial for those relying on public transportation. Balancing these factors, proposals with moderate taxes and fares, and higher driver fees to encourage transit use, are prioritized. This approach aims to enhance transit services while considering the community's financial constraints.","[10, 13, 19, 22, 14]",10,13,19,22,14
Hegewisch,"The median income in Hegewisch is $58,647, with a per capita income of $31,457. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With 27.6% of households earning less than $25,000, discretionary spending is likely constrained. The community may be sensitive to increases in costs related to transportation, such as fares and fees.","65.2% of residents drive alone, while only 10.8% use transit. This suggests a reliance on cars, but also a need for efficient transit options. Car ownership is high, with 87.4% of households owning at least one vehicle, indicating that driving is a primary mode of transportation.","Given the community's reliance on driving and limited disposable income, policies that minimize costs while improving transit efficiency are prioritized. Lower fares and moderate driver fees can encourage transit use without significantly impacting household budgets. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden low-income households. The selected policies aim to balance cost, travel time, and service improvement.","[10, 13, 19, 22, 25]",10,13,19,22,25
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374 and a per capita income of $37,983. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high median income, residents likely have a reasonable amount of discretionary income. However, a notable portion of the population earns less than $50,000, which means that affordability of transit fares and fees is still a concern for a segment of the community.","The majority of residents drive alone (71.2%), with only 7.6% using transit. This suggests that while transit is available, it is not the primary mode of transportation. Improving transit times could encourage more residents to switch from driving to transit.","Given the high car ownership and preference for driving, policies that reduce driving time and cost are favorable. However, improving transit times and affordability is also important to encourage a shift towards public transportation. A balance between low transit fares, moderate sales tax, and reasonable driving fees is ideal. Policies that significantly reduce transit times and driving times while maintaining affordability are prioritized. The community's high disposable income allows for some flexibility in accepting higher sales taxes if it results in better services.","[11, 14, 13, 10, 19]",11,14,13,10,19
Archer Heights,"The community has a significant portion of households earning less than $50,000, with 21.2% earning less than $25,000 and 25.1% earning between $25,000 and $49,999. This suggests limited disposable income, making cost-sensitive policies more favorable.","Given the income distribution, a large portion of the community likely prioritizes essential spending over discretionary consumption. Policies that minimize additional financial burdens are preferable.","With 58.7% driving alone and 13.1% using transit, improving transit accessibility and affordability is crucial. However, a significant portion of the community relies on cars, so policies should also consider driving costs and times.","1. Proposal 10 offers a balance with a low fare ($0.75) and moderate driving fee ($0.5), reducing car travel time significantly while keeping transit affordable. 2. Proposal 11 further reduces car travel time with a slightly higher driving fee, maintaining low transit fare. 3. Proposal 13 maintains the current fare with a moderate driving fee, improving transit time and slightly reducing car travel time. 4. Proposal 19 offers a low fare and moderate driving fee, with a higher tax, balancing improved transit times and costs. 5. Proposal 14 maintains the current fare with a higher driving fee, offering significant improvements in transit time and car travel time.","[10, 11, 13, 19, 14]",10,11,13,19,14
Brighton Park,"The median income in Brighton Park is $52,145, with a per capita income of $22,361. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","58.8% of residents drive alone, while 15.1% use transit. Car ownership is relatively high, with 84.6% of households owning at least one vehicle. However, 15.4% of households do not own a vehicle, making affordable transit crucial for accessibility.","Given the community's limited disposable income and reliance on both driving and transit, policies that minimize costs while improving transit times are prioritized. Lower fares and moderate driver fees are preferred to balance affordability and service improvement. A lower sales tax is favored to reduce the financial burden on households. The selected policies aim to improve transit times without significantly increasing costs for drivers, thus benefiting both transit users and drivers.","[10, 13, 19, 22, 11]",10,13,19,22,11
McKinley Park,"The median income in McKinley Park is $70,411, with a per capita income of $32,106. A significant portion of the population earns between $25,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, a substantial portion of the community has moderate discretionary spending power. The community is likely sensitive to increases in transit fares and taxes, which could impact their ability to spend on other goods and services.","51.5% of residents drive alone, while 21.7% use transit. Car ownership is high, with 87.8% of households owning at least one vehicle. This suggests that both driving and transit are important modes of transportation for the community.","Given the community's moderate income levels and reliance on both driving and transit, the ideal policy would balance affordability with improved transit services. Lower fares and moderate driver fees could encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it results in better transit services, as long as it doesn't overly burden the community's spending power. Therefore, proposals with lower fares, moderate driver fees, and moderate sales taxes are prioritized to enhance transit accessibility while maintaining affordability.","[10, 13, 19, 22, 25]",10,13,19,22,25
Bridgeport,"Bridgeport has a median income of $72,159 and a per capita income of $38,718. The income distribution shows a significant portion of the population earning less than $50,000, which suggests a moderate level of disposable income.","With a diverse income distribution, discretionary consumption varies. A significant portion of the population may be sensitive to increases in transit fares and taxes, impacting their ability to spend on other goods and services.","Bridgeport has a high percentage of residents who drive alone (48.3%) and a notable portion using transit (16%). Car ownership is relatively high, with 82.2% of households owning at least one vehicle. Accessibility to resources is balanced between driving and transit, but improvements in transit could benefit a significant portion of the community.","Given the moderate disposable income and the reliance on both driving and transit, the community would benefit from policies that improve transit times without significantly increasing costs. Lower fares and moderate taxes are preferred to maintain affordability. Driver fees can be used to encourage a shift to transit, reducing congestion and emissions. The selected policies aim to balance improved transit service with affordability, considering the community's income distribution and travel preferences.","[11, 13, 10, 14, 19]",11,13,10,14,19
New City,"The median income in New City is $40,959, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $21,622, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","A large portion of the community relies on driving (53.7%) and transit (17.9%). Improving transit times and maintaining affordable fares are crucial for accessibility, especially for those without vehicles (24.5%).","Given the community's income constraints and reliance on both driving and transit, the focus is on minimizing costs while improving transit times. Lower fares and moderate driver fees are prioritized to encourage transit use and reduce congestion. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected policies aim to balance affordability with improved transit service, considering the community's economic profile and transportation needs.","[10, 11, 13, 19, 22]",10,11,13,19,22
West Elsdon,"West Elsdon has a median household income of $64,441, with a significant portion of the population earning between $25,000 and $74,999. This suggests a moderate level of disposable income, with some households potentially sensitive to increases in transportation costs.","Given the income distribution, a large portion of the community may prioritize affordability in transportation to maintain their discretionary spending on essentials and other goods.","With 59.6% of residents driving alone and 12.9% using transit, accessibility improvements in transit could benefit a significant portion of the community. However, the high car ownership rate indicates that driving is a primary mode of transportation, so policies should balance improvements in transit with reasonable driving costs.","The community's preference is likely for policies that reduce transit times and costs while maintaining reasonable driving fees. A lower sales tax is preferred to minimize the impact on discretionary spending. Given the high percentage of car owners, policies that do not excessively increase driving costs are favored. The top-ranked policies reflect a balance between improving transit accessibility and maintaining affordability for both transit users and drivers.","[10, 13, 19, 4, 22]",10,13,19,4,22
Gage Park,"The median income in Gage Park is $50,112, with a significant portion of households earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $19,524, residents have limited discretionary spending. Policies that minimize additional costs, such as lower fares and taxes, are preferable to maintain current consumption levels.","A significant portion of the community relies on driving (59.6%) and transit (17.9%). Policies that improve transit times and reduce congestion without significantly increasing costs are beneficial. The community has a relatively high car ownership rate, but a notable percentage (20.5%) have no vehicle, emphasizing the need for affordable and efficient transit options.","Given the community's limited disposable income and reliance on both driving and transit, the focus is on minimizing costs while improving transit efficiency. Lower fares and moderate taxes are prioritized to ensure affordability. Driver fees are considered to reduce congestion and improve transit times, but they should not be too high to avoid burdening drivers. The selected policies balance these factors, aiming to enhance transit service without imposing significant financial strain on residents.","[10, 13, 19, 22, 11]",10,13,19,22,11
Clearing,"Clearing has a median household income of $73,778 and a per capita income of $33,089. A significant portion of the population earns between $50,000 and $149,999, indicating a moderate level of disposable income.","With 22% of households earning between $100,000 and $149,999 and 15.7% earning over $150,000, there is a reasonable level of discretionary consumption. However, 32.8% of households earn less than $50,000, suggesting that affordability is a concern for a substantial segment of the community.","The majority of residents (74.1%) drive alone, indicating a high reliance on personal vehicles. Only 6.9% use transit, which suggests that improvements in transit could benefit the community. The mean commute time is 31.9 minutes, which is relatively high, indicating potential benefits from reduced travel times.","Given the high reliance on driving, policies that reduce car travel time and cost are prioritized. However, improving transit is also important to provide alternatives and reduce congestion. A balance between low transit fares and moderate driver fees is ideal to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services. Therefore, proposals with lower transit fares, moderate driver fees, and reasonable sales taxes are preferred.","[10, 13, 19, 14, 22]",10,13,19,14,22
West Lawn,"The median income in West Lawn is $69,647, with a per capita income of $25,786. A significant portion of the population earns between $25,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, a substantial portion of the community may be sensitive to increases in costs related to transportation, such as higher fares or driver fees, which could impact their discretionary spending on other goods and services.","The majority of residents drive alone (63.4%) or carpool (18.0%) to work, with only 9.8% using transit. This suggests that while transit improvements could benefit some, policies that significantly increase driving costs might disproportionately affect the majority who rely on cars.","Given the community's reliance on driving and moderate income levels, policies that balance lower transit fares and moderate driver fees with minimal tax increases are preferred. This approach aims to improve transit without significantly burdening drivers or reducing disposable income. The top-ranked proposals prioritize reducing travel time and costs for both drivers and transit users, while considering the community's income sensitivity and current transportation habits.","[10, 13, 19, 22, 14]",10,13,19,22,14
Chicago Lawn,"The median income in Chicago Lawn is $43,293, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $20,907, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","A large portion of the community relies on driving (57.8%) and carpooling (20.6%), with 14.9% using transit. Improving transit times and maintaining affordability is crucial for accessibility, especially for those without vehicles (24.3%).","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Proposals with moderate driver fees are considered to encourage a shift to transit, reducing congestion and emissions. The top-ranked proposals offer a balance of reduced travel times and costs, supporting both drivers and transit users while considering the community's financial limitations.","[10, 13, 19, 22, 11]",10,13,19,22,11
West Englewood,"West Englewood has a median income of $29,234 and a per capita income of $19,453. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.1% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","25.9% of residents use transit, and 32.7% of households have no vehicle, indicating a reliance on public transportation. Improving transit times and affordability is crucial for accessibility.","Given the low disposable income and high reliance on public transit, policies with lower fares and moderate taxes are preferred. Reducing transit times is also important to improve accessibility. A balance between fare, tax, and driving fees is necessary to ensure affordability while enhancing transit services. Proposals with lower fares and moderate driving fees are prioritized to encourage transit use and reduce congestion, benefiting the community's accessibility and economic situation.","[10, 11, 19, 20, 13]",10,11,19,20,13
Englewood,"Englewood has a low median income of $27,792 and a per capita income of $17,897. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a high percentage of households earning below $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","44.6% of households do not own a vehicle, and 25.2% of residents rely on transit. Improving transit accessibility and affordability is crucial for this community. The current transit time is 58.8 minutes, which is relatively high.","Given the low income levels, minimizing costs is essential. A lower transit fare and driver fee are prioritized to reduce the financial burden. A moderate sales tax is acceptable if it significantly improves transit services, as many residents rely on public transportation. Reducing travel time is also important to improve accessibility and quality of life. Therefore, proposals with lower fares and fees, and moderate taxes that offer reduced travel times, are prioritized.","[11, 10, 19, 13, 14]",11,10,19,13,14
Greater Grand Crossing,"The median income is $39,908, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens are preferred.",A significant portion of the community relies on transit (29.5%) and a notable percentage has no vehicle (36.5%). Improving transit accessibility and affordability is crucial.,"Given the community's limited disposable income and reliance on public transit, policies with lower transit fares and moderate sales taxes are prioritized. The goal is to enhance transit accessibility while minimizing financial strain. Proposals with higher driver fees are considered to encourage transit use and reduce congestion, benefiting the community's transit users.","[10, 11, 19, 20, 13]",10,11,19,20,13
Ashburn,"The median income in Ashburn is $78,060, with a per capita income of $28,910. A significant portion of the population earns between $50,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, discretionary spending varies. A higher sales tax or transit fare could impact lower-income households more significantly, reducing their ability to spend on other necessities.","67.6% of residents drive alone, while 11.4% use transit. Car ownership is high, with 92.3% of households owning at least one vehicle. This suggests a reliance on driving, but also a notable portion using transit.","Given the high car ownership and reliance on driving, policies that reduce driving time and cost are favorable. However, improving transit is also important for the 11.4% using it. Balancing lower fares and moderate taxes with reduced driving times is key. A lower sales tax is preferred to minimize impact on discretionary spending, while a moderate driving fee can encourage transit use and reduce congestion. The selected policies aim to balance these factors, improving transit times and maintaining affordability.","[10, 13, 19, 4, 22]",10,13,19,4,22
Auburn Gresham,"The median income in Auburn Gresham is $41,000, with a significant portion of households earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $23,557, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","Auburn Gresham has a high percentage of residents who drive alone (57.5%) and a notable portion using transit (21.1%). Policies that improve transit times without significantly increasing costs would benefit the community, especially given the 29.9% of households without a vehicle.","Given the community's limited disposable income and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. A lower sales tax and fare, combined with a moderate driving fee, can enhance transit services while minimizing financial strain. The top-ranked policies reflect a preference for reduced transit fares and moderate driver fees to encourage transit use and reduce congestion, while keeping the sales tax manageable to avoid burdening low-income households.","[10, 11, 19, 20, 13]",10,11,19,20,13
Beverly,"Beverly has a high median income of $131,170 and a per capita income of $64,719, indicating a relatively high level of disposable income compared to other areas.","With a significant portion of households earning over $100,000, residents likely have more flexibility in discretionary spending. However, they may still be sensitive to changes in costs that affect their overall budget.","62% of residents drive alone, while 17% use transit. This suggests a strong reliance on personal vehicles, but a notable portion of the population also depends on public transit. Improving transit times could benefit a significant minority, while maintaining reasonable driving conditions is crucial for the majority.","Given the high disposable income, Beverly residents can absorb moderate increases in costs if they result in significant improvements in service. The focus should be on balancing transit improvements with minimal disruption to driving conditions. Proposals with moderate taxes and fees that improve transit times without drastically increasing costs for drivers are preferred. The community's reliance on driving suggests that proposals with higher driving fees might be less favorable unless they offer substantial transit benefits. Therefore, proposals that offer a balance between improved transit times and moderate cost increases are prioritized.","[13, 14, 10, 11, 22]",13,14,10,11,22
Washington Heights,"The median income in Washington Heights is $66,797, with a per capita income of $29,673. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With a substantial portion of the population earning less than $50,000, discretionary spending is likely constrained. The community must balance transportation costs with other essential expenses.","58.2% of residents drive alone, while 22.3% use transit. Car ownership is relatively high, with 83.2% of households owning at least one vehicle. However, 16.8% of households have no vehicle, indicating a reliance on public transit for a portion of the community.","Given the community's income distribution and reliance on both driving and transit, policies that reduce travel time and cost for both modes are prioritized. Lower fares and moderate driver fees can encourage transit use, reducing congestion and emissions. A moderate sales tax is acceptable if it significantly improves transit services. The top-ranked proposals balance these factors, aiming to enhance accessibility while considering the community's financial constraints.","[11, 14, 13, 10, 19]",11,14,13,10,19
