community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Fort Bend Houston,"Fort Bend Houston has relatively high median household income around $75,000, with many middle-class and upper-middle-class households having significant disposable income.","Residents have moderate to high discretionary spending capacity, with many households able to afford private vehicles and regular retail/entertainment expenses.","The area is primarily car-dependent with limited transit access, though some residents use park-and-ride services to commute downtown.","1) Given high car dependency and income levels, policies with moderate driving fees are acceptable if they improve transit 2) Higher sales tax is less impactful due to higher disposable incomes 3) Moderate transit fares are preferred to fund service improvements 4) Prioritized policies that reduce car travel times while making transit more competitive 5) Selected proposals balancing revenue generation with maintaining reasonable costs for both modes","[20, 11, 19, 3, 10]",20,11,19,3,10
IAH Airport,The IAH Airport area has a moderate median household income with many residents working in airport-related services and logistics.,Residents have moderate discretionary spending capacity but are sensitive to additional taxes and fees due to the working-class nature of many airport-related jobs.,"The area is heavily car-dependent due to its suburban location, with limited transit options primarily serving airport workers and travelers.",1) Prioritized lower sales tax (0.5-1.0%) due to moderate income levels 2) Favored moderate driving fees ($0.5) to improve transit without overly burdening drivers 3) Supported lower transit fares ($0.75-$1.25) to help airport workers who rely on transit 4) Balanced travel time improvements for both modes given mixed transit/driving usage 5) Considered the impact on airport accessibility for both workers and travelers,"[7, 0, 10, 2, 3]",7,0,10,2,3
Kingwood,"Kingwood is an affluent suburban community with a median household income of approximately $100,000, significantly higher than Houston's average.","Residents have substantial discretionary spending power, with high retail expenditure and above-average consumption patterns typical of upper-middle-class suburban communities.","Kingwood is a car-dependent suburban community with limited public transit options, where most residents rely on personal vehicles for commuting and daily activities.","1. Given Kingwood's affluent status, higher taxes are less burdensome while supporting better transit infrastructure. 2. As a car-dependent community, policies with lower driving fees are preferred. 3. Higher transit fares are acceptable given the income levels and low transit usage. 4. Prioritize proposals that maintain reasonable car travel times. 5. Selected policies that balance improved transit service without excessive penalties on driving, considering most residents are car-dependent.","[18, 21, 15, 6, 9]",18,21,15,6,9
Lake Houston,"Lake Houston residents have relatively high median household incomes around $90,000, with most households being middle to upper-middle class homeowners.","Residents have significant discretionary spending capacity but are car-dependent for most activities, with typical suburban consumption patterns including retail, restaurants, and entertainment.","The area is primarily car-dependent with limited public transit options, characterized by suburban development patterns with longer distances to employment centers and amenities.","1. Given the suburban nature and high car dependency, policies with lower driving fees are preferred to avoid excessive burden on residents. 2. Lower sales tax rates are favored since residents make significant retail purchases. 3. Higher transit fares are acceptable since transit usage is low. 4. Moderate improvements in transit service are sufficient given current travel patterns. 5. Selected policies balance maintaining reasonable driving costs while funding basic transit improvements.","[6, 9, 12, 18, 21]",6,9,12,18,21
Northside/Northline,"Northside/Northline has a median household income of approximately $36,000, which is significantly lower than Houston's median, indicating limited disposable income for most residents.","With a high percentage of working-class families and a poverty rate above city average, residents have minimal discretionary spending capacity and are sensitive to additional taxes and fees.","The area has good METRO bus service and light rail access along North Main, but many residents rely on personal vehicles due to dispersed employment locations and limited transit coverage in some parts.",1) Prioritized proposals with lower transit fares ($0.75) to support transit-dependent residents 2) Favored moderate sales tax (1%) to balance transit funding with household budget impacts 3) Selected moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent workers 4) Considered travel time improvements for both transit and car users 5) Ranked proposals that offer best combined benefits for mixed-mode transportation needs of working-class community,"[7, 0, 16, 8, 1]",7,0,16,8,1
Jensen,"Jensen has a median household income of approximately $31,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With about 30% of residents living below poverty line, discretionary spending is very limited and residents are highly sensitive to additional taxes and fees.",The area has moderate transit access with several bus routes but many residents rely on personal vehicles due to irregular transit schedules and longer travel times to reach employment centers.,1. Prioritized lower transit fares ($0.75) to help low-income residents who depend on transit. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Considered moderate driving fees ($0.50) as compromise to improve transit service while not overly burdening drivers. 4. Selected proposals that reduce transit travel times to under 57 minutes. 5. Balanced need for improved service with community's limited ability to pay additional taxes and fees.,"[0, 7, 6, 2, 10]",0,7,6,2,10
East Little York / Homestead,"The median household income in East Little York / Homestead is relatively low at around $35,000, with many residents living on fixed or limited incomes.","Residents have limited discretionary spending capacity, with a significant portion of income going to basic necessities like housing, food, and transportation.","The area has moderate transit access with bus routes but many residents rely on personal vehicles, with average commute times being significant and car ownership rates relatively high despite economic constraints.",1. Prioritized lower transit fares ($0.75) to make public transit more affordable for low-income residents. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on household budgets. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that provide the best combination of affordability and service improvements for both transit and car users.,"[0, 7, 2, 10, 6]",0,7,2,10,6
Trinity / Houston Gardens,"Trinity/Houston Gardens is a lower-income neighborhood with a median household income around $35,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","Residents have minimal discretionary spending capacity, with many households spending a large portion of income on basic necessities like housing, utilities, and food.","The area has limited public transit coverage with longer travel times, and while car ownership rates are lower than city average, many residents rely on personal vehicles due to inadequate transit options.",1. Prioritized lower transit fares ($0.75) to make public transit more affordable for low-income residents. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited household budgets. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent residents. 4. Selected policies that provide reasonable transit travel times while keeping costs manageable. 5. Balanced the need for transit improvements with the community's limited ability to pay higher taxes and fees.,"[0, 7, 6, 2, 10]",0,7,6,2,10
East Houston,"East Houston has a median household income of approximately $35,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With a high poverty rate and lower income levels, residents have minimal discretionary spending capacity and are particularly sensitive to additional taxes and fees.",The area has moderate transit coverage but many residents rely on personal vehicles due to dispersed employment locations and limited frequent transit service.,1. Prioritize lower transit fares ($0.75) to help low-income transit users. 2. Favor lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Accept moderate driving fees ($0.50) to improve transit service while not overly burdening drivers. 4. Balance between travel time improvements and cost increases. 5. Consider proposals that provide the best transit service improvements while minimizing financial burden on residents.,"[0, 7, 2, 10, 16]",0,7,2,10,16
Settegast,"Settegast is one of Houston's lowest-income neighborhoods with a median household income around $27,000, significantly below the city average.","With high poverty rates and limited disposable income, residents have minimal discretionary spending capacity and are highly sensitive to additional taxes and fees.","The neighborhood has limited transit service despite high transit dependency, with many residents relying on buses to access jobs and services, while car ownership rates are lower than city average.","1. Prioritize lowest combined costs given limited incomes - favor low fares and taxes. 2. Need improved transit service but must balance with affordability. 3. Lower driving fees preferred since many essential workers need cars. 4. Focus on proposals that reduce transit travel times. 5. Selected proposals 6, 0, 7, 15, 2 as they offer best balance of improved service with minimal cost burden - proposal 6 ranked first with lowest combined costs while still improving transit.","[6, 0, 7, 15, 2]",6,0,7,15,2
Northside Village,"Northside Village has a median household income of approximately $33,000, significantly below Houston's median, indicating limited disposable income for most residents.","With a high poverty rate around 30% and lower income levels, residents have minimal discretionary spending capacity and are particularly sensitive to additional taxes and fees.","The neighborhood has decent bus service and light rail access along the Red Line, but still has significant car dependency with about 70% of residents commuting by car, while 15-20% rely on public transit.","1) Prioritized policies with lower transit fares ($0.75) to help transit-dependent residents, 2) Favored moderate sales tax (1%) to balance transit funding with household budget impacts, 3) Supported moderate driving fees ($0.50) to improve transit without overly burdening car-dependent workers, 4) Considered travel time improvements for both modes given mixed transportation needs, 5) Ranked proposals that offer best combined benefits for both transit users and drivers while minimizing financial burden on low-income residents.","[7, 0, 16, 10, 19]",7,0,16,10,19
Kashmere Gardens,"Kashmere Gardens is a low-income neighborhood with a median household income around $23,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With nearly 40% of residents living below poverty level, discretionary spending is very limited, making residents highly sensitive to any increases in transportation costs or sales tax.","The neighborhood has some bus service but limited transit infrastructure overall, with many residents dependent on personal vehicles despite the financial burden, while others rely heavily on public transit due to lack of vehicle access.","1) Prioritized proposals with lower transit fares ($0.75) to maintain affordability for transit-dependent residents, 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income, 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents, 4) Balanced travel time improvements with cost impacts, recognizing both transit users and drivers in the community, 5) Selected proposals that provide the best service improvements while minimizing financial burden on this low-income community","[0, 7, 2, 6, 10]",0,7,2,6,10
El Dorado / Oates Prairie,"El Dorado / Oates Prairie is a lower-middle income area with median household income around $45,000, indicating limited disposable income for transportation costs.","Residents have modest discretionary spending capacity, with most income dedicated to essential needs like housing and utilities, making them sensitive to additional taxes and fees.","The area has limited public transit access with residents heavily dependent on personal vehicles, though some use bus services for commuting to work centers.","1) Given limited income, prioritized lower tax rates (0.5-1.0%) to minimize impact on household budgets. 2) Selected moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality. 3) Supported modest driving fees ($0.50) to improve transit without overly burdening car-dependent residents. 4) Balanced travel time improvements with cost impacts. 5) Focused on proposals that reduce transit travel times below 57 minutes while keeping driving costs manageable.","[0, 7, 2, 10, 3]",0,7,2,10,3
Hunterwood,"Hunterwood is a middle-income neighborhood with median household income around $55,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has good car accessibility but limited transit service, with most residents relying on personal vehicles for commuting and daily trips.","1) Prioritized policies with lower sales tax (0.5-1.0%) to preserve discretionary income given moderate household incomes. 2) Favored moderate driving fees ($0.50) over high fees ($1.00) since most residents are car-dependent. 3) Supported lower transit fares ($0.75-$1.25) to encourage occasional transit use while maintaining affordability. 4) Balanced travel time improvements with cost impacts, focusing on options that reduce car travel times without excessive fees. 5) Selected policies that provide meaningful transit improvements without placing undue financial burden on residents.","[0, 7, 2, 10, 4]",0,7,2,10,4
Greater Fifth Ward,"Greater Fifth Ward has a median household income of approximately $33,000, significantly below Houston's average, with about 40% of residents living below the poverty line.","Residents have very limited discretionary spending capacity, with most income dedicated to essential needs like housing, utilities, and basic necessities.","The neighborhood has relatively high transit dependency with lower car ownership rates, multiple bus routes but limited rail access, and approximately 30% of households don't own vehicles.","1. Given low income levels, prioritize lowest transit fares and sales tax burden. 2. High transit dependency means better transit service is crucial. 3. Driver fees are less impactful since car ownership is lower. 4. Need balance between service quality and affordability. 5. Selected policies that minimize transit fares while maintaining reasonable service levels. 6. Ranked proposals with 0.5-1.0% tax rates higher as 1.5% would be too burdensome. 7. Preferred $0.75 transit fare options to keep transit affordable. 8. Accepted moderate driver fees as they improve transit service while affecting fewer residents.","[0, 1, 7, 8, 16]",0,1,7,8,16
Denver Harbor / Port Houston,"Denver Harbor/Port Houston is a working-class neighborhood with a median household income of approximately $35,000, significantly below Houston's median, indicating limited disposable income for most residents.","With a high percentage of households living near or below poverty level, discretionary spending is very limited, making residents particularly sensitive to additional transportation costs and taxes.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles for work commutes, particularly to the port area and industrial zones, while about 15% of households don't own vehicles.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) due to limited household incomes 3) Accepted moderate driving fees to improve transit service while not overly burdening car-dependent workers 4) Balanced travel time improvements with cost impacts 5) Selected proposals that reduce transit travel times to under 57 minutes to benefit bus commuters,"[0, 7, 1, 2, 10]",0,7,1,2,10
Pleasantville Area,"Pleasantville Area has a median household income of around $35,000, which is lower than Houston's average, indicating limited disposable income for many residents.","With modest income levels and high cost of living, residents have limited discretionary spending capacity and are sensitive to additional taxes and fees.","The neighborhood has decent bus service but limited rail access, with about 30% of households lacking personal vehicles and relying heavily on public transit.","1. Given low income levels, prioritize lower transit fares and taxes to maintain affordability. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Balance between transit improvement and cost burden on residents. 4. Focus on proposals that reduce transit travel time to benefit transit-dependent population. 5. Select options that maintain reasonable driving costs for working families who depend on cars.","[7, 0, 16, 2, 10]",7,0,16,2,10
Northshore,"Northshore has a median household income of around $45,000, which is below Houston's average, indicating residents are more sensitive to transportation costs.","With lower disposable income and higher poverty rates, residents have limited discretionary spending and are price-sensitive to both transit fares and sales taxes.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times slightly above the city average.",1. Prioritized lower transit fares and moderate sales tax to help low-income residents 2. Balanced driving fees to improve transit service without overly burdening drivers 3. Selected policies that reduce transit travel times to benefit transit-dependent populations 4. Considered the impact of sales tax on limited discretionary spending 5. Chose options that provide meaningful travel time improvements while keeping costs manageable,"[7, 0, 16, 10, 19]",7,0,16,10,19
Clinton Park / Tri-Community,"Clinton Park / Tri-Community is a lower-income neighborhood with median household income around $25,000, significantly below Houston's average.","Residents have limited discretionary spending capacity, with most income going to essential needs like housing, food, and transportation.","The neighborhood has limited transit service despite being relatively close to downtown, with many residents dependent on personal vehicles or transit for work commutes.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax burden. 2. Consider moderate driving fees to improve transit service without excessive burden on drivers. 3. Balance between travel time improvements and cost impacts. 4. Focus on proposals that reduce transit travel time to help transit-dependent residents. 5. Selected proposals 6, 0, 7, 15, and 16 as they offer the best combination of lower costs and improved service for this low-income community.","[6, 0, 7, 15, 16]",6,0,7,15,16
Fourth Ward,"Fourth Ward residents have relatively low disposable income with a median household income around $35,000, significantly below Houston's average.","With high housing costs consuming much of residents' income and 30% poverty rate, discretionary spending is limited and residents are price-sensitive to additional fees and taxes.","The neighborhood has good transit access being close to downtown with multiple bus routes, but also high car dependency with 75% of residents commuting by car.","1. Given low incomes, prioritize proposals with lower taxes and fares to minimize financial burden. 2. With high transit access but also car dependency, balance improvements to both modes. 3. Favor proposals with moderate driving fees to fund transit without excessive impact on drivers. 4. Selected proposals 6, 0, 7, 2, 10 as they offer good transit improvements while keeping costs manageable - starting with lowest tax/fee combinations and gradually accepting higher fees for better service. 5. Avoided highest tax/fee proposals due to community's limited ability to absorb additional costs.","[6, 0, 7, 2, 10]",6,0,7,2,10
Downtown,"Downtown residents have relatively high disposable incomes with a median household income above $100,000, indicating greater ability to absorb transportation costs.","Downtown residents tend to have high discretionary spending on dining, entertainment, and retail, with significant disposable income for non-essential purchases.","Downtown has excellent transit accessibility with multiple rail and bus lines, good walkability, and concentrated employment/amenities, though many residents still rely on cars for some trips.",1) Prioritized policies that balance transit improvements with moderate costs given high income levels 2) Favored higher driver fees to reduce congestion in dense downtown area 3) Moderate transit fares to maintain ridership while funding service 4) Higher tax rates acceptable given income levels and benefits of improved transit 5) Weighted travel time improvements heavily given downtown congestion concerns,"[23, 20, 17, 14, 11]",23,20,17,14,11
Midtown,"Midtown residents have relatively high disposable incomes with a median household income around $87,000, significantly above Houston's average.","As a young professional-dominated area with many dining, entertainment, and retail options, residents have high discretionary spending on lifestyle amenities.","Midtown has excellent multi-modal transportation access with MetroRail, multiple bus routes, bike lanes, and walkable streets, plus easy driving access to downtown and major employment centers.","1) Given high incomes, residents can absorb moderate fees/taxes while valuing time savings 2) Strong existing transit infrastructure means improvements will be well-utilized 3) Mixed-use urban character means both transit and driving options are important 4) Higher driver fees can help reduce congestion in this dense area 5) Moderate transit fares balance revenue generation with maintaining affordability 6) Proposals balancing all modes while generating funds for improvements are preferred","[20, 11, 17, 8, 3]",20,11,17,8,3
Second Ward,"Second Ward has a median household income of approximately $31,000, significantly lower than Houston's average, with about 40% of households living below the poverty line.","Given the low income levels, residents have limited discretionary spending capacity and are particularly sensitive to additional transportation costs and taxes.","The neighborhood has good METRO bus coverage, relatively close proximity to downtown, and about 20% of households don't own vehicles, making transit accessibility crucial.","1. Prioritized lower transit fares ($0.75) due to high transit dependency and low income levels. 2. Favored moderate tax rates (1%) to balance service improvements with tax burden. 3. Supported moderate driving fees ($0.50) to improve transit without overly burdening car-dependent households. 4. Selected proposals that reduce transit travel times to improve accessibility to jobs and services. 5. Considered the combined impact of taxes, fares, and fees on household budgets.","[7, 0, 16, 8, 1]",7,0,16,8,1
Greater Eastwood,"Greater Eastwood has a median household income around $53,000, which is below Houston's median, indicating moderate disposable income levels and price sensitivity to transportation costs.","The neighborhood has limited discretionary spending capacity, with many working-class families needing to carefully budget their transportation and daily expenses.","The area has decent bus service along major corridors and relatively close proximity to downtown, with about 20% of residents using public transit for commuting while many still rely on personal vehicles.",1) Prioritized lower transit fares ($0.75) to support transit-dependent residents and encourage ridership 2) Favored moderate tax rates (1%) to balance service improvements with tax burden 3) Supported moderate driving fees ($0.50) to reduce congestion while not overly burdening drivers 4) Considered travel time improvements for both transit and driving 5) Selected proposals that provide good transit service while maintaining affordability for mixed-income community,"[7, 8, 16, 0, 1]",7,8,16,0,1
Harrisburg/Manchester,"Harrisburg/Manchester is a low-income community with median household income around $31,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","The neighborhood has very limited discretionary spending capacity, with many households spending a large portion of income on basic necessities like housing and food.","The area has good transit access with multiple bus routes and light rail, but also high car dependency due to industrial employment centers, with about 75% of residents commuting by car.","1) Given low incomes, prioritized proposals with lower transit fares and sales tax burden to preserve household budgets. 2) Selected options with moderate driving fees to improve transit service while not overly burdening car-dependent workers. 3) Balanced travel time improvements against cost impacts, favoring proposals that reduce transit times without excessive fees. 4) Considered that many residents make multiple trips per day, so per-trip costs have multiplied impact. 5) Prioritized proposals that maintain reasonable car travel times given the industrial job access needs.","[7, 0, 16, 10, 19]",7,0,16,10,19
Museum Park,"Museum Park residents have relatively high disposable income with median household income above Houston average, as it is an affluent area near major cultural institutions and medical center.","Residents have significant discretionary spending capacity and tend to value quality of life amenities, with many frequenting the nearby museums, restaurants, and cultural venues.","The neighborhood has excellent transit access with METRORail Red Line, multiple bus routes, and is highly walkable with good access to Hermann Park, museums, and Texas Medical Center.","1) Given high income levels, residents can absorb higher taxes/fees if they lead to service improvements 2) Strong existing transit infrastructure means improvements will be widely utilized 3) Many residents both drive and use transit, so balanced policies are preferred 4) Cultural amenities draw visitors, so reduced congestion is valuable 5) Selected policies that optimize transit times while maintaining reasonable driving options 6) Ranked proposals with moderate-to-high taxes that fund significant transit improvements 7) Prioritized proposals that reduce both transit and driving times through balanced fee structures","[20, 17, 11, 14, 23]",20,17,11,14,23
Greater Third Ward,"Greater Third Ward has a median household income of approximately $23,000, significantly below Houston's average, with about 45% of residents living below the poverty line.","Given the low income levels, residents have very limited discretionary spending capacity and are particularly sensitive to additional taxes and transportation costs.","The neighborhood has relatively good transit access with multiple bus routes and proximity to light rail, while about 20% of households lack access to a personal vehicle.","1. Given low income levels, prioritize lowest transit fares ($0.75) to maintain accessibility. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50-$1.00) to fund transit while encouraging mode shift. 4. Balance between improved transit times and cost burden on residents. 5. Selected proposals that offer best transit travel time improvements while keeping fares affordable.","[1, 0, 7, 8, 16]",1,0,7,8,16
Greater OST / South Union,"The median household income in Greater OST/South Union is relatively low at approximately $33,000, with about 28% of residents living below the poverty line, making residents particularly sensitive to transportation costs.","Given the low median income, residents have limited discretionary spending capacity and must carefully balance essential needs with transportation costs.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles, with about 75% of households owning at least one car, while approximately 15% of households depend entirely on public transit.",1) Prioritized policies with lower transit fares ($0.75) to help transit-dependent residents 2) Favored moderate sales tax (1%) to balance transit funding with household budget impacts 3) Supported moderate driving fees ($0.50) to improve transit service without overly burdening drivers 4) Considered travel time improvements for both transit and car users 5) Selected policies that provide the best balance of accessibility and affordability for this lower-income community,"[7, 0, 16, 10, 19]",7,0,16,10,19
Gulfgate Riverview / Pine Valley,"The neighborhood has a relatively low median household income around $35,000, with many residents working in service and industrial jobs along the Gulf Freeway corridor.","Limited discretionary spending capacity with approximately 30% of residents below poverty level, making residents particularly sensitive to additional taxes and fees.","The area has decent bus service along major corridors and is served by the Southeast Transit Center, but many residents rely on personal vehicles for work trips to dispersed job locations.","1) Given low income levels, prioritize proposals with lower taxes and transit fares to maintain affordability 2) Moderate driving fees are acceptable to improve transit service while not overly burdening car-dependent workers 3) Balance between transit improvements and cost burden leads to preferring proposals with 0.5-1.0% tax rates 4) Rank proposals that reduce transit travel times while keeping fares affordable 5) Consider proposals that modestly improve driving times without excessive fees","[0, 7, 2, 10, 3]",0,7,2,10,3
Pecan Park,"Pecan Park has a median household income of around $38,000, which is significantly lower than Houston's median, indicating limited disposable income for most residents.","With a high percentage of working-class families and a cost-burdened housing situation, residents have minimal discretionary spending capacity and are sensitive to additional taxes and fees.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles for work commutes, while about 15% of households don't own vehicles and depend entirely on transit.",1) Prioritized policies with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent workers 4) Balanced travel time improvements with cost burden on low-income residents 5) Selected proposals that provide best transit service improvements while minimizing total cost impact on household budgets,"[0, 7, 2, 10, 16]",0,7,2,10,16
Sunnyside,"Sunnyside has a median household income of approximately $33,000, significantly below Houston's average, with about 35% of residents living below the poverty line.","Given the low income levels, residents have limited discretionary spending capacity and are particularly sensitive to additional taxes and transportation costs.","The neighborhood has limited public transit options, with many residents dependent on personal vehicles despite the financial burden, while bus service is available but with longer travel times and limited coverage.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax burden. 2. Consider proposals that improve transit service times without excessive costs. 3. Balance driving fees as many residents rely on cars but are cost-sensitive. 4. Selected proposals 6, 0, 7, 15, and 2 as they offer the best combination of lower fares, moderate taxes, and improved service without excessive financial burden on residents. 5. Ranked based on overall cost impact to residents while ensuring service improvements.","[6, 0, 7, 15, 2]",6,0,7,15,2
South Park,"South Park is a lower-income community with a median household income around $31,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","Residents have very limited discretionary spending capacity, with many households spending over 30% of income on housing and essential needs, making them highly sensitive to additional taxes and fees.","The neighborhood has moderate bus service but limited rail access, with many residents dependent on personal vehicles despite the financial burden, and approximately 15% of households lacking vehicle access.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Accepted moderate driving fees ($0.50) as compromise to improve transit service while not overly burdening car-dependent residents 4) Balanced travel time improvements with cost burden 5) Selected proposals that provide best transit service improvements while minimizing total cost impact on low-income residents,"[0, 7, 2, 6, 10]",0,7,2,6,10
Golfcrest/Bellfort/Reveille,"The neighborhood has a median household income of around $38,000, which is significantly lower than Houston's median, indicating limited disposable income for most residents.","With a high percentage of households living below poverty level and high housing cost burden, residents have very limited discretionary spending capacity.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times being higher than city average.","1) Given low income levels, prioritized lower transit fares and sales tax to preserve disposable income 2) Moderate driving fees acceptable to improve transit service while not overly burdening car-dependent residents 3) Balanced approach needed between transit improvement and cost burden 4) Selected policies that reduce transit travel times without excessive costs 5) Considered that many residents use both transit and cars, so looked for options benefiting both modes","[0, 7, 2, 16, 10]",0,7,2,16,10
Park Place,"Park Place has a median household income of approximately $38,000, which is significantly lower than Houston's median, indicating limited disposable income for most residents.","With a high percentage of households living on modest incomes, residents have limited discretionary spending capacity and are sensitive to additional transportation costs and taxes.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles, with about 75% of households owning cars for work commutes and essential trips.","1) Given low income levels, prioritized lower transit fares and sales tax to preserve household budgets. 2) Selected policies that balance driving fees to improve transit service while not overly burdening car-dependent residents. 3) Favored proposals that reduce transit travel times to benefit transit-dependent residents. 4) Considered moderate driving fees to fund improvements while keeping combined costs manageable. 5) Prioritized options that provide the best transit time improvements for the lowest combined cost burden.","[0, 7, 2, 16, 10]",0,7,2,16,10
Meadowbrook/Allendale,"Meadowbrook/Allendale is a working-class neighborhood with median household income around $45,000, indicating limited disposable income for many residents.","Residents have modest discretionary spending capacity, with many households being cost-sensitive to transportation expenses and sales taxes.","The area has moderate transit access with some bus routes but many residents rely on personal vehicles, with average commute times being significant factor in transportation choices.","1) Prioritized lower sales tax (0.5%) to minimize impact on household budgets, 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality, 3) Supported moderate driving fees ($0.50) to improve transit without overly burdening drivers, 4) Balanced travel time improvements with cost impacts, 5) Considered that many residents use both transit and driving, requiring policies that don't extremely disadvantage either mode","[0, 2, 7, 10, 16]",0,2,7,10,16
South Acres / Crestmont Park,"South Acres/Crestmont Park is a lower-middle income community with median household income around $35,000-40,000, indicating limited disposable income for transportation costs.","Residents have relatively low discretionary spending power, making them sensitive to both transit fares and sales tax increases that could affect their ability to purchase essential goods and services.","The neighborhood has moderate transit access with some bus routes but many residents rely on personal vehicles, with average commute times being significant for both transit and driving modes.",1) Prioritized lower transit fares and moderate tax rates to protect limited household budgets 2) Considered moderate driving fees to improve transit service without overly burdening car-dependent residents 3) Balanced travel time improvements against cost impacts 4) Selected policies that provide meaningful transit improvements while minimizing financial burden on low-income residents 5) Favored proposals that reduce transit travel times to under 57 minutes while keeping fares affordable,"[7, 0, 16, 2, 10]",7,0,16,2,10
Minnetex,"Minnetex has relatively low median household income with many residents living below poverty level, making them particularly sensitive to transportation costs.","Limited discretionary spending capacity with most income going to basic necessities, suggesting residents would be significantly impacted by increased taxes or fees.","The area has limited transit service coverage but high car dependency, with many residents relying on personal vehicles for work commutes and daily needs.",1. Prioritized lower tax rates (0.5%) due to limited household incomes. 2. Favored lower transit fares ($0.75) to make public transit more accessible. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements against cost increases. 5. Selected proposals that minimize overall financial burden while maintaining reasonable service levels.,"[0, 2, 7, 6, 4]",0,2,7,6,4
Greater Hobby Area,"The Greater Hobby Area has a median household income of approximately $45,000, which is lower than Houston's average, indicating residents are more sensitive to transportation costs.","With a significant portion of income going to basic necessities, residents have limited discretionary spending capacity and are particularly sensitive to both sales tax increases and transportation fees.","The area has moderate transit access with some bus routes, but many residents rely on personal vehicles due to the proximity to Hobby Airport and industrial areas, with average commute times being a significant concern.","1) Given the lower income levels, prioritized proposals with lower sales tax and transit fares to preserve disposable income. 2) Considered moderate driving fees to improve transit service without overly burdening drivers. 3) Balanced travel time improvements against cost increases. 4) Selected proposals that offer meaningful transit improvements without excessive tax burden. 5) Focused on options that provide the best value for both transit users and drivers given the mixed-mode transportation needs of the area.","[0, 7, 2, 6, 10]",0,7,2,6,10
Edgebrook,"Edgebrook has a median household income of around $45,000, which is lower than Houston's average, indicating residents are price-sensitive to transportation costs.","With modest income levels and significant portion going to basic needs, residents have limited discretionary spending capacity and are sensitive to both sales tax increases and transportation costs.","The neighborhood has decent car accessibility but limited transit options, with most residents relying on personal vehicles for commuting and daily trips.",1. Prioritized lower sales tax (0.5%) to minimize impact on overall purchasing power. 2. Favored moderate driving fees ($0.50) over high fees ($1.00) given car dependency. 3. Preferred lower transit fares ($0.75-$1.25) to make transit more accessible. 4. Balanced travel time improvements with cost burden. 5. Selected proposals that provide reasonable transit improvements without excessive financial burden on car-dependent residents.,"[0, 2, 7, 10, 4]",0,2,7,10,4
