community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Douglas,"Douglas has a median household income of approximately $35,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs",Douglas has good transit access with Green Line stations and multiple bus routes. About 45% of households don't own cars. Many residents rely on public transit for work commutes and daily activities. The area has relatively good proximity to downtown Chicago,1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Moderate tax rates to balance service funding with resident affordability. 3. Support some driving fees to improve transit service while not overly burdening car-owning residents. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Consider combined impact of all costs on low-income households,"[11, 10, 19, 20, 2]",11,10,19,20,2
Oakland,"Oakland is a low-income community with median household income around $27,000, significantly below Chicago's average. About 39% of residents live below poverty level, indicating limited disposable income","Given the high poverty rate and low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",Oakland has good access to CTA services with Green Line and bus routes. About 45% of residents rely on public transit for commuting. Car ownership is lower than city average due to economic constraints. The community is well-served by transit but travel times are still considerable,1. Prioritize lowest transit fares ($0.75) to maintain affordability for transit-dependent residents. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between travel time improvements and cost burden on low-income residents. 5. Selected proposals that reduce transit travel times while keeping fares affordable,"[2, 1, 11, 10, 20]",2,1,11,10,20
Fuller Park,"Fuller Park has one of the lowest median household incomes in Chicago at around $21,000. The poverty rate is approximately 40%, indicating very limited disposable income for most residents.","Given the high poverty rate and low income levels, discretionary spending is extremely limited. Most household income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact residents' ability to meet basic needs.",Fuller Park has good access to public transit with Red Line and Green Line stations and multiple bus routes. Car ownership rates are low due to economic constraints. Many residents rely heavily on public transportation to access jobs and services.,"1. Given very low incomes, prioritize lowest possible combination of fares and taxes (0.5% tax, $0.75 fare)
2. Need to maintain transit service quality for transit-dependent population
3. Support driving fees to improve transit times and generate revenue without directly burdening transit users
4. Balance between keeping transit affordable while generating enough revenue for service improvements
5. Avoid highest tax rates that would strain limited discretionary spending","[2, 1, 0, 11, 10]",2,1,0,11,10
Grand Boulevard,"Grand Boulevard has a lower median household income around $30,000, with about 39% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the income levels, discretionary spending is limited. Many residents rely on essential purchases and are price-sensitive to both sales tax increases and transportation costs.",The area has good transit access with Green and Red Line stations. About 42% of households don't own vehicles and rely heavily on public transit. The community has relatively high transit dependency.,"1. Given low incomes, prioritize proposals with lower fares and taxes to preserve disposable income. 2. High transit dependency means transit service quality is crucial. 3. Lower driving fees are less impactful since car ownership is low. 4. Proposal 0 ranks first with lowest tax/fare burden while maintaining service. 5. Proposals 9 and 1 balance moderate taxes with low fares. 6. Proposals 3 and 10 provide reasonable transit times with manageable cost increases.","[0, 9, 1, 3, 10]",0,9,1,3,10
Kenwood,"Kenwood has a mixed-income population with a median household income around $45,000. The area has both affluent and middle-class residents, with about 25% of households below poverty level","Residents have moderate discretionary spending capacity, with significant variation across income groups. Higher-income households have more flexibility in transportation costs, while lower-income households are more sensitive to fare and tax changes","Kenwood has good access to public transit with multiple bus routes and proximity to Green Line and Metra. Many residents rely on public transit for commuting. Car ownership is moderate, with many households having access to vehicles but also using transit regularly","1. Prioritize balanced policies that don't overly burden lower-income residents while maintaining service quality
2. Consider policies with moderate transit fares to keep transit affordable
3. Support some driving fees to improve transit service without excessive impact
4. Favor moderate tax rates that can support transit without severely impacting discretionary spending
5. Select policies that reduce transit travel times to benefit frequent transit users","[13, 10, 4, 19, 22]",13,10,4,19,22
Washington Park,"Washington Park is one of Chicago's lowest-income communities with median household income around $25,000. Many residents live below poverty line and have very limited disposable income. High unemployment rate (~40%) further constrains household budgets.","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact household budgets.","The area has good access to CTA Green Line and bus routes. Car ownership rates are low (~40% of households). Many residents rely heavily on public transit for work, shopping, and services. Travel times by transit are significant concern given spatial mismatch between jobs and residents.",1. Prioritize lowest transit fares ($0.75) given limited household incomes and high transit dependency. 2. Favor lower sales tax (0.5-1.0%) to minimize impact on already constrained budgets. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening the minority who drive. 4. Balance between improved transit times and keeping costs affordable. 5. Consider proposals that reduce both transit and driving times to benefit all residents.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Hyde Park,"Hyde Park has a mixed income profile with a median household income around $53,000. Large student population from University of Chicago affects the overall income statistics. About 25% of residents live below poverty line while also having pockets of affluent households",Significant portion of residents are students and academics with moderate discretionary spending. Mixed retail environment with both basic necessities and higher-end establishments. Many residents balance education expenses with other needs,"Well-served by public transit with Metra Electric, CTA buses, and proximity to Green Line. High walkability score. Many residents are car-free by choice. Strong bicycle infrastructure. University of Chicago shuttle system supplements public transit",1. Prioritize policies that maintain affordable transit access given large student population and mixed income levels. 2. Lower transit fares more important than lower sales tax due to frequent transit use. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent trips. 4. Balance improved transit times with cost burden on lower-income residents. 5. Consider policies that reduce congestion around university area. Selected policies progressively improve transit times while keeping fares affordable and implementing moderate driving fees to fund improvements,"[11, 10, 19, 20, 2]",11,10,19,20,2
Woodlawn,"Woodlawn has a relatively low median household income around $25,000, with about 39% of residents living below poverty level. Many residents are cost-sensitive and have limited disposable income.","Given the low income levels, residents have very limited discretionary spending. Higher sales taxes would significantly impact household budgets. Many residents rely on SNAP benefits and other assistance programs.",The area has good transit access with Green Line stations and multiple bus routes. Car ownership is lower than city average at around 50%. Many residents are transit-dependent. The 63rd Street corridor is a key transportation artery.,1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Minimize sales tax burden given limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening car-owning residents. 4. Balance travel time improvements with cost impacts. 5. Focus on proposals that benefit transit users while maintaining reasonable driving options.,"[1, 10, 0, 9, 4]",1,10,0,9,4
South Shore,"South Shore has a median household income of approximately $31,000, significantly below Chicago's median. About 32% of households live below poverty level, indicating limited disposable income for many residents","Given the low median income, discretionary spending is limited. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs",South Shore has good transit access with Metra Electric and CTA bus routes. About 35% of households don't own vehicles and rely on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize low transit fares and lower sales tax burden. 2. Many residents depend on transit, so policies improving transit service times are important. 3. Since car ownership is lower, driving fees have less negative impact on residents while generating revenue for transit. 4. Policy 11 ranks first as it offers good transit times with low fare and moderate tax. 5. Policy 2 second as it maintains low tax with improved transit. 6. Policy 20 third balancing service improvements with costs. 7. Policy 14 fourth with balanced approach. 8. Policy 23 fifth offering best transit times but higher tax burden.","[11, 2, 20, 14, 23]",11,2,20,14,23
Chatham,"Chatham has a median household income of approximately $34,962, significantly lower than Chicago's median. About 23% of residents live below poverty level, indicating limited disposable income for many households","Given the income levels, residents have limited discretionary spending capacity. Many households need to carefully budget for essential needs, making them sensitive to additional transportation costs and taxes",Chatham has good access to public transit with Red Line stations and multiple bus routes. About 33% of households don't own vehicles and rely on public transit. The community has a high proportion of commuters using public transportation,"1. Given low income levels, prioritize lower transit fares and taxes to preserve disposable income. 2. High transit dependency means policies should favor transit service quality. 3. Lower driving fees preferred as many working residents need cars for jobs. 4. Policy 9 ranks first as it offers low fare with moderate service levels. 5. Policy 0 second as it minimizes tax burden. 6. Policy 3 third balancing fare and service. 7. Policy 10 fourth as it improves transit time with moderate costs. 8. Policy 1 fifth as it maintains low fares while improving service","[9, 0, 3, 10, 1]",9,0,3,10,1
Avalon Park,"Avalon Park has a median household income of approximately $41,500, which is below Chicago's median. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","With modest income levels, residents have limited discretionary spending. Many households spend a significant portion of income on necessities, making them vulnerable to increased taxes and transportation costs","The community has moderate transit access with bus services but relies heavily on cars. About 75% of residents commute by car, while 20% use public transit. The area is somewhat distant from major employment centers, making travel times important","1. Given limited disposable income, prioritize lower taxes and fares. 2. Need balance between transit improvement and cost burden. 3. Consider high car dependency while supporting transit alternatives. 4. Favor proposals with moderate driving fees to improve transit without excessive burden. 5. Selected proposals that reduce transit travel time while keeping costs manageable for residents","[10, 9, 1, 4, 13]",10,9,1,4,13
South Chicago,"South Chicago is a lower-income community with median household income around $31,000. Many residents live paycheck to paycheck with limited disposable income. About 32% of households live below poverty level.","Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to additional taxes and fees. Most household income goes to essential needs like housing, food, and transportation.",High transit dependency with ~30% of households without vehicles. CTA bus routes and Metra Electric serve the area but with limited frequency. Many residents rely on public transit to access jobs and services. Average commute times are higher than city average.,"1. Given low incomes, prioritize proposals with lower fares and taxes to maintain affordability. 2. Consider proposals that improve transit service given high transit dependency. 3. Moderate driving fees acceptable as fewer residents drive. 4. Balance between service improvements and cost burden. 5. Selected proposals 0, 9, 18, 3, 21 as they combine lower fares/taxes with reasonable transit times while minimizing impact on limited discretionary income.","[0, 9, 18, 3, 21]",0,9,18,3,21
Burnside,"Burnside has a median household income of approximately $31,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes",Burnside has moderate transit access with bus services and proximity to Metra Electric line. About 30% of households don't own vehicles and rely on public transit. The community faces longer than average commute times,"1. Given low income levels, prioritize proposals with lower fares and taxes to preserve disposable income. 2. Need balance between transit improvement and cost burden. 3. Consider significant transit-dependent population. 4. Lower driving fees preferred as many residents who drive have limited alternatives. 5. Selected proposals that reduce transit travel time while keeping costs manageable. Ranked proposals with 0.5-1.0% tax range and lower fares higher, avoiding 1.5% tax burden","[9, 0, 3, 10, 12]",9,0,3,10,12
Calumet Heights,"Calumet Heights has a median household income of around $48,000, which is moderate for Chicago. The community has a significant middle-class population with many homeowners, but also has residents on fixed incomes",Residents have moderate discretionary spending capacity. Many households need to carefully balance transportation costs with other essential expenses. The 1.5% tax rate would notably impact household budgets,"The area is served by the Metra Electric District line and several bus routes, but many residents rely on cars. The community is somewhat distant from major employment centers, making transportation costs and time significant factors",1. Prioritize moderate tax rates to balance transit funding with household budgets. 2. Lower transit fares preferred due to significant transit-dependent population. 3. Support moderate driving fees to improve transit service without overly burdening drivers. 4. Focus on options that reduce transit travel times to improve accessibility. 5. Consider balance between car and transit improvements as many residents use both modes,"[11, 10, 19, 13, 4]",11,10,19,13,4
Roseland,"Roseland has a median household income of approximately $37,000, significantly below Chicago's average. About 24% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on necessities, making them sensitive to additional taxes and transportation costs","Roseland is served by Metra Electric District line and several CTA bus routes, but transit service is less frequent compared to North Side communities. About 70% of households own cars, but transportation costs represent a significant burden",1. Prioritize lower transit fares ($0.75) due to high poverty rate and limited disposable income. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents. 4. Balance between transit improvement and cost burden leads to selecting proposals that combine lower fares with moderate taxes and fees. 5. Consider travel time improvements but prioritize affordability given community's economic constraints,"[1, 10, 9, 0, 4]",1,10,9,0,4
Pullman,"Pullman has a median household income of approximately $41,000, which is below Chicago's average. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","Given the lower income levels, residents have limited discretionary spending. The community has significant retail gaps, and many purchases are made outside the area. A higher sales tax would impact already constrained budgets","Pullman is served by Metra Electric District line and several CTA bus routes. However, many residents rely on cars due to longer transit travel times to job centers. The area has historically faced transportation access challenges despite its transit infrastructure",1. Prioritize lower transit fares and moderate taxes due to limited household incomes. 2. Consider policies that improve transit service times without excessive cost burden. 3. Moderate driving fees could help fund transit while managing congestion. 4. Balance between transit improvement needs and affordability. 5. Selected policies that reduce transit travel times while keeping combined costs manageable for residents,"[10, 19, 11, 13, 20]",10,19,11,13,20
South Deering,"South Deering has a lower median household income around $31,000, with about 30% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact their ability to afford basic necessities.","The area is relatively transit-poor with limited bus service and no L train stations. Many residents rely on cars for mobility, but car ownership costs are burdensome. Average commute times are higher than city average.","1. Prioritize lowest combined costs (sales tax + fares/fees) due to low income levels. 2. Balance transit improvements with affordability since many residents are transit-dependent. 3. Avoid high driving fees since many residents require cars for mobility. 4. Focus on proposals that reduce transit travel times without excessive cost burden. 5. Selected proposals 0, 9, 3, 18, 21 as they offer reasonable transit improvements while keeping costs manageable through lower fees and moderate tax rates.","[0, 9, 3, 18, 21]",0,9,3,18,21
East Side,"East Side is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and industrial jobs, with significant budget constraints",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to additional taxes and fees. Many households need to carefully budget for basic necessities,"Heavy reliance on both cars and public transit. Located on far South Side with some transit access via CTA buses and South Shore Line. Many residents commute to industrial jobs, some requiring car access. Limited walkability to amenities",1. Prioritize lower taxes and fees due to limited disposable income. 2. Need balance between transit and driving options since community uses both modes. 3. Favor proposals with lower transit fares to help transit-dependent residents. 4. Consider moderate driving fees to improve transit service without excessive burden. 5. Focus on options that reduce transit travel times to improve access to jobs,"[9, 0, 3, 10, 12]",9,0,3,10,12
West Pullman,"West Pullman has a median household income of approximately $37,000, significantly below Chicago's median. About 27% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income and high poverty rate, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs","The area is served by Metra Electric District line and several CTA bus routes, but transit coverage is relatively sparse. About 75% of households own cars, suggesting significant reliance on personal vehicles despite the cost burden. Average commute times are longer than city average","1. Given low income levels, prioritize proposals with lower transit fares and taxes to preserve disposable income. 2. Consider moderate driving fees to improve transit service without overly burdening car-dependent residents. 3. Balance between travel time improvements and cost impacts. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Selected proposals that maintain reasonable car travel times while encouraging transit use through modest incentives","[0, 9, 3, 1, 10]",0,9,3,1,10
Riverdale,"Riverdale has one of the lowest median household incomes in Chicago at around $14,000 annually. Over 40% of residents live below the poverty line, making disposable income extremely limited","Given the very low income levels, discretionary spending is minimal. Most household income goes to basic necessities. Any additional transportation costs would significantly impact already strained budgets",Riverdale is relatively isolated on the far South Side with limited transit options. Many residents rely on public transit due to low car ownership rates (around 30% of households). The community has among the longest average commute times in the city,"1. Given extreme income constraints, prioritize lowest fares and taxes to preserve limited disposable income. 2. Need improved transit service given high transit dependency. 3. Driving fees less impactful since car ownership is low. 4. Focus on options that reduce transit travel times while keeping costs minimal. 5. Selected proposals balance service improvements with affordability - favoring 0.5-1.0% tax rates with lower fares","[0, 1, 9, 10, 3]",0,1,9,10,3
Hegewisch,"Hegewisch has a median household income of around $54,000, lower than Chicago's average. Many residents are working-class families with moderate disposable income. The community has a higher percentage of homeowners but faces financial constraints",Residents have limited discretionary spending capacity. Higher taxes and transportation costs would significantly impact household budgets. Many families need to carefully balance essential expenses with transportation costs,Hegewisch is geographically isolated on Chicago's far southeast side. Limited public transit options with only Metra service and some bus routes. High car dependency due to distance from city center and limited transit connectivity. Many residents commute long distances for work,1. Prioritize lower tax burden due to moderate income levels (0.5% tax preferred). 2. Balance between transit improvement and cost burden - moderate fares ($1.25) acceptable if service improves. 3. Support modest driving fees to fund transit while not overly burdening car-dependent residents. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Consider combined impact of all fees/taxes on household budgets. Selected proposals aim to improve transit service while maintaining affordability for working families,"[4, 1, 13, 10, 7]",4,1,13,10,7
Garfield Ridge,"Garfield Ridge has a median household income of around $71,000, higher than Chicago's average. Many residents are middle-class working families with moderate disposable income. The area has a relatively high rate of homeownership, indicating stable finances but also significant housing expenses.","Residents have moderate discretionary spending power. Many households own cars and have regular transportation expenses. The community has a mix of retail and service establishments that residents frequent, suggesting regular local spending patterns.","The area has good road access being near Midway Airport and major highways. Transit access is moderate with CTA Orange Line at the eastern edge and some bus routes. Car ownership and usage rates are high, with most households owning at least one vehicle. Many residents commute by car to work.","1. Prioritize policies that balance driving costs since most residents are car-dependent
2. Consider moderate tax rates to maintain transit service without excessive burden
3. Look for options that improve transit times while keeping fares reasonable
4. Focus on proposals that reduce congestion given the area's proximity to Midway
5. Select policies that don't overly burden middle-class household budgets
6. Ranked choices balance improved travel times with moderate cost increases","[13, 4, 10, 22, 16]",13,4,10,22,16
Archer Heights,"Archer Heights has a median household income of approximately $47,000, which is below Chicago's average. Many residents work in manufacturing and service industries, with about 18% of residents living below poverty level. This suggests sensitivity to cost increases.","Given the moderate-to-low income levels, residents have limited discretionary spending capacity. Higher sales taxes would significantly impact household budgets. Many families need to prioritize essential expenses over discretionary purchases.","The area is served by CTA buses but lacks direct rail access. Many residents rely on personal vehicles for work commutes. The community has good access to major arterials like Archer Avenue and Pulaski Road. About 85% of households own at least one vehicle, indicating high car dependency.",1. Prioritize lower sales tax (0.5%) to minimize impact on household budgets. 2. Balance between transit improvements and driving costs since many residents are car-dependent. 3. Moderate transit fares ($1.25) to maintain service quality without overburdening transit users. 4. Consider proposals with modest driving fees ($0.50) to improve transit without excessive burden on drivers. 5. Focus on options that reduce transit travel times to provide viable alternatives.,"[4, 1, 13, 10, 7]",4,1,13,10,7
Brighton Park,"Brighton Park is a working-class community with median household income around $43,000, significantly below Chicago's median. Many residents work in manufacturing and service sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to both transit fares and sales taxes. Many households spend significant portion of income on basic necessities,"Good bus service along major arterials, access to Orange Line at Western and Kedzie stations. About 30% of households don't own cars. Many residents rely on public transit for work commutes to downtown and other areas","1. Prioritize lower transit fares due to income constraints and high transit dependency
2. Moderate sales tax preferred as very low tax reduces transit service quality
3. Support some driving fees to improve transit service while keeping costs manageable
4. Balance between travel time improvements and affordability
5. Selected proposals that reduce transit travel times while maintaining affordability for both transit users and drivers","[10, 11, 19, 13, 4]",10,11,19,13,4
McKinley Park,"McKinley Park is a working-class neighborhood with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and service industries, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Residents need to carefully balance transportation costs with other essential expenses. Higher sales taxes would notably impact household budgets,Well-served by public transit with Orange Line and multiple bus routes. Mixed transit/driving community with about 75% of households owning cars. Close to major employment centers and expressways. Many residents commute both within and outside the neighborhood,1. Prioritize lower transit fares and moderate taxes given income constraints. 2. Balance driving fees to improve transit without overly burdening car-dependent residents. 3. Consider proposals that reduce transit travel times to benefit commuters. 4. Avoid highest tax rates that would strain household budgets. 5. Select options that maintain reasonable car travel times for those who need to drive,"[10, 11, 13, 4, 1]",10,11,13,4,1
Bridgeport,"Bridgeport has a median household income of around $54,000, which is slightly below Chicago's median. About 15% of residents live below poverty level. This suggests moderate sensitivity to cost increases.","Given the moderate income levels, residents have limited discretionary spending. Many households need to carefully budget for transportation costs. The community has a mix of working-class and middle-class families who would be impacted by higher taxes and fees.","Bridgeport has decent transit access with Red Line, Orange Line, and several bus routes. About 35% of residents use public transit for commuting, while 50% drive. The community is relatively well-connected to downtown and other areas, making transit a viable option for many residents.",1. Prioritize policies that maintain affordable transit fares given moderate income levels. 2. Consider moderate tax rates that can improve service without overly burdening residents. 3. Support some driving fees to reduce congestion while keeping costs manageable. 4. Balance between transit improvements and cost impacts on mixed-mode community. 5. Selected policies that reduce transit travel times while keeping combined costs (fares+tax) reasonable for working families.,"[10, 13, 4, 19, 22]",10,13,4,19,22
New City,"New City has a low median household income around $33,000, significantly below Chicago's average. About 32% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access with bus routes and proximity to Orange Line. Car ownership is lower than city average due to economic constraints. Many residents rely on public transit for work commutes and daily needs,"1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between improved transit times and keeping costs low for transit-dependent residents. 5. Consider proposals that reduce both transit and driving times while maintaining affordability","[1, 2, 10, 11, 19]",1,2,10,11,19
West Elsdon,"West Elsdon is a working-class community with median household income around $53,000, lower than Chicago's average. Many residents work in service and industrial sectors, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses,High car dependency with about 90% of households owning vehicles. Limited direct transit access with only bus services. Many residents commute to work by car. The community is somewhat isolated from major transit lines,"1. Given high car ownership and limited transit access, policies with lower driving fees are preferred
2. Lower sales tax rates (0.5%) prioritized due to limited discretionary income
3. Moderate transit fares ($1.25) balanced with maintaining service quality
4. Avoiding highest driving fees ($1.00) as many residents rely on cars
5. Seeking balance between car travel time improvements and cost burden","[3, 0, 4, 9, 12]",3,0,4,9,12
Gage Park,"Gage Park is a working-class community with median household income around $41,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to both transit fares and sales taxes. Many households spend significant portion of income on basic necessities,"High transit dependency with about 20% of households without vehicles. Located along Orange Line and multiple bus routes, but some areas have limited transit access. Many residents commute to jobs in other parts of the city",1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit service improvements and cost burden on residents. 5. Consider policies that reduce transit travel times to improve job accessibility,"[10, 1, 9, 11, 4]",10,1,9,11,4
Clearing,"Clearing is a middle-class community with median household income around $65,000. Many residents work in transportation and logistics sectors due to proximity to Midway Airport. The area has moderate disposable income levels, making residents somewhat sensitive to cost increases","Residents have moderate discretionary spending capacity. The community has a mix of homeowners and renters, with significant spending on transportation due to high car ownership rates and commuting needs",The area is car-dependent with moderate transit access. Located near Midway Airport with good road connections but limited rail service. Many residents rely on cars for work commutes and daily errands. The Orange Line serves the northern edge but much of the area requires bus connections,"1. Prioritize policies that balance driving efficiency with moderate costs given high car dependency
2. Consider moderate transit improvements without excessive tax burden
3. Support policies with lower sales tax given middle-class status
4. Favor proposals that reduce congestion around airport area
5. Select options that don't overly burden car-dependent commuters while gradually improving transit","[4, 13, 3, 10, 21]",4,13,3,10,21
West Lawn,"West Lawn is a middle-class community with median household income around $54,000. Many residents work in service and industrial sectors. The community has moderate disposable income but is price-sensitive to transportation costs",Residents have modest discretionary spending capacity. Higher sales taxes would impact household budgets. Many families need to balance transportation costs with other essential expenses,The community has moderate transit access with bus routes but no L train stations. Car ownership is high at around 85% of households. Many residents rely on driving for work commutes and daily activities. Travel times to downtown and other job centers are significant,1. Prioritize lower sales tax (0.5%) to preserve discretionary income given middle-class status. 2. Moderate driving fees ($0.50) acceptable to improve transit while not overly burdening car-dependent residents. 3. Lower transit fares preferred ($0.75-$1.25) to make transit more attractive as alternative. 4. Balance between car and transit travel time improvements important for mixed-mode community. 5. Selected proposals that reduce both car and transit travel times while keeping costs reasonable,"[1, 4, 10, 13, 7]",1,4,10,13,7
Chicago Lawn,"Chicago Lawn is a lower-middle income community with median household income around $37,000. Many residents face economic constraints, making them sensitive to transportation costs. About 22% of residents live below poverty level.",Limited discretionary spending capacity due to lower income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses.,Mixed transit access with bus routes and proximity to Orange Line. About 27% of households don't own vehicles and rely on public transit. Car ownership costs are burdensome for many residents. Average commute times are significant factor for working population.,"1. Prioritize lower transit fares ($0.75) due to high transit dependency and lower incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit improvement and cost burden leads to preference for proposals 1, 10, 11, 9, and 2. These provide good transit times while keeping costs manageable for residents.","[1, 10, 11, 9, 2]",1,10,11,9,2
West Englewood,"West Englewood has one of the lowest median household incomes in Chicago at around $27,000. Many residents live below the poverty line, making disposable income extremely limited. The community has a high unemployment rate and many households rely on public assistance.","Given the low income levels, discretionary spending is very limited. Most household income goes to basic necessities like housing, food, and utilities. Additional taxes or transportation costs would significantly impact already strained household budgets.","The community has high transit dependency with lower car ownership rates. Many residents rely on public transit to access jobs, services and amenities. The area is served by CTA buses and the Red Line, but transit travel times are long compared to driving. Walking and biking infrastructure is limited.",1. Prioritize lowest transit fares ($0.75) due to low income and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Focus on proposals that reduce transit travel times to improve access to opportunities. 5. Balance need for transit funding with community's limited ability to pay higher taxes and fares.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Englewood,"Englewood has one of the lowest median household incomes in Chicago at around $20,000 annually. Many residents live below poverty level and have very limited disposable income. Cost sensitivity is extremely high.","Given the low income levels, discretionary spending is minimal. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs.","High transit dependency with lower car ownership rates compared to city average. Many residents rely on public transit for access to jobs, healthcare, and essential services. Current transit service is limited with longer travel times. Walking and bus are primary modes.","1. Prioritize lowest combined costs (fare + tax) given very low incomes
2. Focus on improved transit service/times since many depend on transit
3. Avoid high driving fees since they burden essential car trips
4. Balance between service improvements and affordability
5. Selected proposals 0, 9, 3, 18, 21 because they maintain low fares/fees while providing some transit improvements through tax revenue","[0, 9, 3, 18, 21]",0,9,3,18,21
Greater Grand Crossing,"Greater Grand Crossing has a median household income of approximately $31,000, significantly below Chicago's median. About 35% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Many households spend a large portion of income on basic necessities like housing, food, and transportation",The area has good access to public transit with multiple bus routes and the Red and Green Line stations. About 35% of households don't own vehicles and rely heavily on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability. 2. Lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Focus on proposals that reduce transit travel times to improve accessibility for transit-dependent residents. 5. Balance between maintaining affordability and generating enough revenue for service improvements","[2, 11, 1, 10, 20]",2,11,1,10,20
Ashburn,"Ashburn has a median household income of around $65,000, which is slightly above Chicago's median. However, with significant homeownership costs and family expenses, residents are cost-sensitive to transportation expenses","Moderate discretionary spending capacity, with many working-class and middle-class families. Higher sales taxes would impact household budgets, especially for larger families common in this area","Heavily car-dependent community with limited public transit options. Most residents rely on personal vehicles, though some use Metra Rock Island line at the edge of the neighborhood. Long commute times to downtown and other employment centers","1. Prioritize policies that don't overly burden drivers given high car dependency
2. Prefer lower sales tax rates due to impact on family budgets
3. Support moderate transit improvements without excessive costs
4. Balance driving fees to improve transit without severely impacting car-dependent residents
5. Consider policies that reduce overall travel times while keeping costs manageable","[3, 0, 9, 4, 10]",3,0,9,4,10
