community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"Oakland has a relatively low median income of $27,693, with 47.2% of households earning less than $25,000. This indicates limited disposable income for most residents, making them particularly sensitive to transportation costs.","Given the low income levels, discretionary consumption is likely very limited. Higher sales taxes would significantly impact residents' already constrained budgets for essential needs.","41.7% of households have no vehicle, and 40.4% have only one vehicle. Transit usage (19.9%) is significant, while 48.2% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritize low transit fares due to high percentage of transit-dependent residents and low incomes. 2. Prefer lower sales tax rates (0.5-1.0%) to protect limited discretionary income. 3. Consider moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit improvement and cost burden on residents. 5. Focus on proposals that reduce transit travel time while keeping costs affordable.,"[1, 10, 4, 13, 3]",1,10,4,13,3
Fuller Park,"Fuller Park is a low-income community with 70% of households earning less than $25,000 annually, making residents highly sensitive to any cost increases in transportation or taxes","With such low income levels, residents have very limited discretionary spending capacity, making them vulnerable to any additional transportation costs or sales tax increases","58% of households have no vehicle, making transit accessibility crucial. Current mode split shows 18.7% transit use, 49.3% drive alone, and 22.6% carpool, indicating heavy reliance on both transit and shared car usage",1. Prioritize lowest transit fares ($0.75) due to low income levels. 2. Prefer lower sales tax (0.5-1.0%) to protect limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost impacts. 5. Consider high proportion of carpool users when evaluating driving costs.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Grand Boulevard,"Grand Boulevard has a relatively low median income of $43,048, with 53.6% of households earning less than $50,000 annually. This suggests limited disposable income for many residents, making them sensitive to transportation costs and tax increases.","With 35.5% of households earning less than $25,000, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, especially for essential purchases.","30.3% of households have no vehicle, and 21.4% use transit for commuting. The community has a significant transit-dependent population, making transit accessibility and affordability crucial. 49.3% drive alone, indicating a need to balance both transit and driving costs.",1. Prioritized lower transit fares ($0.75) due to high percentage of low-income and transit-dependent residents. 2. Favored lower sales tax (0.5%) to protect limited discretionary income. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel time while keeping costs affordable.,"[1, 0, 10, 4, 9]",1,0,10,4,9
Kenwood,"Kenwood shows significant income diversity with 45% making under $50K and 33.2% making over $100K. Median income is $58,052, suggesting moderate disposable income but with many residents sensitive to cost increases","Given the income distribution and household sizes, many residents have limited discretionary spending power. Higher taxes and fees would impact the 45% lower-income households significantly more than affluent residents","Mixed transportation needs - 33.1% have no vehicle, 50.3% have one vehicle. Transit usage is significant at 23.1%, while 40.1% drive alone. Good balance of transit and driving infrastructure needed","1. Prioritize lower transit fares ($0.75) to help car-less households (33.1%) and current transit users (23.1%). 2. Moderate tax rate (1%) to maintain service quality without overburdening lower-income residents. 3. Include some driving fees to improve transit service and reduce congestion, but avoid highest fees. 4. Balance travel time improvements with cost burden. 5. Consider proposals that reduce transit travel time from current 58.8 minutes","[11, 10, 13, 14, 9]",11,10,13,14,9
Washington Park,"Very low disposable income with median household income of $26,014 and nearly half (49.3%) of households earning less than $25,000. This suggests high sensitivity to any cost increases.",Limited discretionary spending capacity due to low income levels. Any additional transportation costs or sales tax would significantly impact already constrained household budgets.,"High transit dependency with 42.8% having no vehicle and 32.3% using transit for commuting. Mean commute time is 38.4 minutes, suggesting accessibility challenges.",1. Prioritize lowest transit fares ($0.75) due to low income and high transit usage. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning residents. 4. Balance between transit time improvements and cost burden. 5. Consider proposals that reduce transit travel time below current 58.8 minutes.,"[1, 2, 10, 11, 9]",1,2,10,11,9
Hyde Park,"Hyde Park shows significant income diversity with 43.6% earning under $50K and 31.3% earning over $100K. The large student population from University of Chicago contributes to lower income brackets, while faculty and professionals represent higher income brackets.","Given the mixed income levels and high percentage of students, many residents are price-sensitive to both transit fares and sales tax. The 43.4% of households without vehicles suggests high reliance on discretionary spending for transit.","The area has excellent transit access with multiple bus routes and Metra/CTA stations. 22.5% use transit for commuting, 29.4% walk/bike, and only 25.8% drive. The high no-vehicle household percentage (43.4%) indicates strong transit dependency.",1. Prioritize lower transit fares given high transit usage and lower-income populations. 2. Moderate sales tax to balance revenue needs with impact on discretionary spending. 3. Support higher driving fees since majority don't drive and it improves transit service. 4. Focus on proposals that reduce transit travel time given high transit dependency. 5. Consider proposals that maintain walking/biking viability given high active transportation share.,"[11, 20, 2, 19, 1]",11,20,2,19,1
Woodlawn,"Woodlawn has relatively low income levels with median income of $29,969 and 44.5% households earning less than $25,000. This suggests high sensitivity to costs from fares, fees, and taxes","Given the low income levels, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, especially for basic necessities","38.1% have no vehicle access and 24.3% use transit for commuting. Combined with 45.4% who drive alone, the community needs balanced policies that keep both transit and driving affordable while improving service","1. Given low incomes, prioritize proposals with lower taxes and fares while still improving service. 2. Need balance between transit and driving costs since community uses both modes significantly. 3. Proposal 10 ranks first as it offers good transit improvements with moderate costs. 4. Proposal 1 second as it maintains low costs while improving service. 5. Proposal 9 third as it keeps fares low. 6. Proposal 4 fourth balances costs and benefits. 7. Proposal 13 fifth as it offers good service improvements despite moderate costs.","[10, 1, 9, 4, 13]",10,1,9,4,13
South Shore,"South Shore has relatively low income levels with median income of $39,649 and 56.5% of households making less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With lower income levels and high percentage of households below $50,000, discretionary spending is likely limited. Additional transportation costs and taxes would significantly impact household budgets","High transit dependency with 37.8% having no vehicle and 32.8% using transit for commuting. 49.8% drive alone, suggesting a mixed-mode community needing balance between transit and driving options",1. Prioritized proposals with lower transit fares ($0.75) given high transit usage and low incomes. 2. Favored moderate tax rates (1%) to maintain service quality while limiting burden. 3. Selected moderate driving fees ($0.50) to improve transit service without excessive impact on drivers. 4. Balanced travel time improvements with cost impacts. 5. Considered high percentage of both transit users and drivers in community,"[10, 11, 9, 19, 20]",10,11,9,19,20
Chatham,"Chatham has relatively low income levels with median income of $39,348 and 58.7% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With low median income and high percentage of lower-income households, discretionary spending is likely limited. Additional transportation costs would significantly impact household budgets","31.8% of households have no vehicle, and 27.3% use transit for commuting. Mean commute time is 37.9 minutes, suggesting heavy reliance on public transportation and need for efficient transit service",1. Prioritize low transit fares ($0.75) given income constraints and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to preserve purchasing power. 3. Support moderate driving fees ($0.50) to fund transit while not overly burdening drivers. 4. Balance between transit time improvements and cost burden. 5. Selected proposals that reduce transit times while keeping costs manageable for low-income residents,"[1, 10, 2, 11, 4]",1,10,2,11,4
Avalon Park,"Median income is $54,139, with 45.5% households earning less than $50,000. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs and taxes.","Given the income distribution and average household size of 2.3, discretionary spending is likely constrained. A significant portion of households would be impacted by increased sales tax and transportation costs.","24.1% use transit and 23.6% have no vehicle, indicating significant transit dependency. 58.5% drive alone, showing car is still primary mode. Good transit service is essential while keeping costs affordable.","1. Prioritized policies that balance lower transit fares with moderate improvements in service, given high transit dependency and limited incomes. 2. Avoided highest tax rates due to impact on discretionary spending. 3. Moderate driving fees acceptable to improve transit without overly burdening majority who drive. 4. Selected policies that reduce transit travel times while keeping fares affordable. 5. Considered balance between car and transit improvements given mixed-mode usage in community.","[11, 10, 13, 4, 1]",11,10,13,4,1
South Chicago,"South Chicago has relatively low income levels with median income of $43,936 and 55.6% households earning less than $50,000. This suggests high sensitivity to costs from fares, fees and taxes","With low per capita income ($22,912) and high percentage of low-income households, discretionary spending is limited. A 1% sales tax on $20,000 consumption would cost $200 annually, significantly impacting household budgets","31.6% households have no vehicle, and 23.7% use transit for commuting. Combined with 58.2% who drive alone, the community needs balanced policies that keep both transit and driving affordable while improving service","1. Prioritize proposals with lower taxes and fares given income constraints. 2. Consider high transit dependency while maintaining reasonable driving costs. 3. Focus on proposals that reduce transit travel time without excessive fees. 4. Balance between service improvements and cost burden. 5. Selected proposals 10, 1, 4, 13, and 19 as they offer improved transit times with moderate cost increases","[10, 1, 4, 13, 19]",10,1,4,13,19
Burnside,"Burnside has a relatively low median income of $46,711, with over 53% of households making less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases.","Given the income distribution, most residents likely have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to spend on other necessities.","High transit dependency with 38.7% of households having no vehicle. 27.6% use transit for commuting, while 40.3% drive alone. The community needs balanced policies that maintain both transit and driving affordability.",1. Prioritized proposals with lower sales tax (0.5%) due to limited disposable income. 2. Favored lower transit fares ($0.75-$1.25) to support the large transit-dependent population. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Calumet Heights,"Median income is $68,436, with a diverse income distribution. About 36.7% earn less than $50,000, while 30.1% earn over $100,000. Per capita income of $39,867 suggests moderate disposable income levels","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact the 36.7% of households earning under $50,000","Car-dependent community with 80.5% having at least one vehicle. 52.3% drive alone to work, while 19.5% use transit. 19.4% have no vehicle access, making transit accessibility crucial for these households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance transit fares to maintain service quality while keeping costs accessible for the 19.5% transit users. 3. Moderate driving fees to improve transit service without overly burdening the 52.3% who drive alone. 4. Consider travel time improvements for both modes given the mixed-mode usage. 5. Selected policies that minimize total cost impact while maximizing service improvements,"[4, 1, 13, 10, 7]",4,1,13,10,7
Roseland,"Roseland has relatively low income levels with median income of $49,808 and 50.1% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and sales tax increases.","With low per capita income ($24,754) and high percentage of low-income households, discretionary spending is limited. Higher sales taxes would significantly impact household budgets.","25.9% of households have no vehicle, and 20.1% use transit for work commutes. Good transit service is essential. 53.9% drive alone, so driving costs also matter significantly.","1. Prioritized lower transit fares ($0.75) to help transit-dependent residents
2. Favored lower sales tax (0.5-1.0%) due to limited discretionary income
3. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers
4. Balanced travel time improvements with cost burden
5. Considered high transit usage (20.1%) and no-vehicle households (25.9%)","[1, 10, 4, 19, 13]",1,10,4,19,13
Pullman,"Pullman has a median income of $54,755, with 45.8% households earning less than $50,000. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs and taxes.","Given the income distribution and average household size of 2.1, discretionary spending is likely constrained. About 22.7% of households earn less than $25,000, indicating many residents need to carefully budget transportation expenses.","64% drive alone to work, while 17.6% use transit. 16.1% have no vehicle, and 49.8% have one vehicle, suggesting a significant reliance on both car and transit access. The community needs balanced transportation options.",1. Prioritize proposals with lower transit fares ($0.75) to help the large lower-income population and transit-dependent residents. 2. Moderate tax rates (1%) to balance service improvements with household budget impacts. 3. Include some driving fees to improve transit service without excessive burden on drivers. 4. Consider travel time improvements for both modes since community uses both significantly. 5. Balance overall costs with service improvements given the income constraints.,"[11, 10, 9, 1, 2]",11,10,9,1,2
South Deering,"South Deering has relatively low income levels with median income of $34,814 and 38.6% households earning less than $25,000. This suggests residents are particularly sensitive to cost increases from taxes, fares, and fees","With low income levels and high percentage of households below poverty line, discretionary spending is likely very limited. Any increase in transportation costs would significantly impact other essential spending","24% have no vehicle access and 23.7% use transit for commuting, indicating significant transit dependency. However, 57.2% drive alone, suggesting need for both transit and driving options. Current transit times are quite long at 58.8 minutes compared to 21 minutes by car","1. Given low incomes, prioritized lower tax/fare combinations to preserve disposable income. 2. With high transit dependency, favored proposals improving transit times without excessive fare increases. 3. Balanced driving fees to improve transit service while not overly burdening majority who drive. 4. Selected proposals 0, 9, 3, 10, and 4 in order of preference to: minimize costs for low-income residents, improve transit service for transit-dependent population, maintain reasonable driving options for majority who drive, and limit impact on discretionary spending","[0, 9, 3, 10, 4]",0,9,3,10,4
East Side,"Median household income is $61,898, which is moderate. 41.8% of households earn less than $50,000 annually, suggesting many families need to be cost-conscious. The per capita income of $25,646 indicates limited discretionary spending power.","With a large Hispanic population (86.8%) and moderate income levels, many households likely have significant essential expenses given the average household size of 3.2 people. Higher taxes and transportation costs would notably impact discretionary spending.","90.5% of households own at least one vehicle, with 53.4% owning 2+ vehicles. 68.4% drive alone to work, while only 7.7% use transit. Mean commute time is 36.4 minutes, suggesting significant transportation needs.",1. Prioritize lower tax rates (0.5%) to preserve disposable income for large households. 2. Moderate transit fares ($1.25) balance revenue needs with affordability. 3. Consider driving fees to improve transit service without excessive burden on drivers. 4. Focus on options that reduce commute times given the long average commute. 5. Balance car-dependent nature of community with need for transit improvements.,"[4, 1, 13, 3, 0]",4,1,13,3,0
West Pullman,"West Pullman has relatively low income levels with median income of $46,861 and 52.3% households earning less than $50,000. This suggests limited disposable income and high sensitivity to transportation costs.","With high percentage of low-income households and per capita income of $24,916, residents likely have limited discretionary spending capacity. Additional taxes or fees would significantly impact their consumption ability.","23.4% households have no vehicle, making transit essential. However, current transit usage is only 12% while 63.1% drive alone, suggesting possible transit service gaps. Travel times show significant disparity - transit takes 2-3x longer than driving.",1. Prioritized lower transit fares ($0.75) given income constraints and car-less households. 2. Favored lower sales tax (0.5-1.0%) to protect discretionary spending. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening majority who drive. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel time closer to 50-55 minutes while keeping costs affordable.,"[1, 10, 4, 19, 13]",1,10,4,19,13
Riverdale,"Riverdale has relatively low income levels with median income of $41,144 and 58.2% of households making less than $50,000. About 33.8% make less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact household budgets and reduce spending on other essential needs","19.4% of households have no vehicle, and 12.9% rely on transit for commuting. Mean commute time is 33.8 minutes. The community needs affordable and efficient transit options while keeping costs manageable for the majority who drive (75.9% drive alone or carpool)",1. Prioritize proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Balance lower transit fares ($0.75-$1.25) to help transit-dependent residents. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Focus on options that reduce transit travel times to help both transit users and those who might switch from driving. 5. Consider proposals that maintain reasonable driving costs given high car dependency,"[1, 4, 10, 13, 3]",1,4,10,13,3
Hegewisch,"Median income is $58,647, with 45.6% households earning less than $50,000. This suggests moderate to limited disposable income for many residents, making them sensitive to additional transportation costs and taxes","Given the income distribution and household sizes, many families likely have limited discretionary spending capacity. A significant portion of income goes to essential needs, making residents sensitive to any additional taxes or fees","The area shows high car dependency with 87.4% of households having at least one vehicle and 65.2% driving alone to work. Only 10.8% use transit, suggesting limited transit accessibility. The community needs balanced policies that don't overly burden drivers while improving transit service",1. Prioritized proposals with lower sales tax (0.5%) due to limited disposable income. 2. Favored moderate driving fees ($0.50) over high fees ($1.00) given high car dependency. 3. Selected proposals with lower transit fares ($0.75-$1.25) to support transit-dependent residents. 4. Balanced travel time improvements with cost impacts. 5. Considered the large proportion of working-class and middle-income households who would be sensitive to cost increases,"[1, 4, 10, 13, 3]",1,4,10,13,3
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374, with 46% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, the community needs to balance transportation costs with other expenses, considering that about 30% of households earn less than $50,000.","The area heavily relies on cars, with 71.2% driving alone and 92.2% of households owning at least one vehicle. Only 7.6% use transit, suggesting limited transit accessibility or preference for driving. The high car ownership indicates good road infrastructure but potential congestion issues.","1. Given high car dependency, prefer policies with lower driving fees but still improve transit
2. Consider moderate tax rates to balance service improvements with cost burden
3. Prefer policies that reduce car travel time due to high driving population
4. Look for balanced fare options that won't burden transit-dependent residents
5. Prioritize options that improve both transit and driving times while keeping costs reasonable for mixed-income population","[12, 13, 3, 4, 21]",12,13,3,4,21
Archer Heights,"Moderate to low-income community with 46.3% households earning less than $50,000 annually. This suggests sensitivity to cost increases from taxes, fares, and fees","Limited discretionary spending capacity for many residents, making them vulnerable to increased transportation costs and sales tax impacts","High car dependency (78.1% drive alone or carpool), but significant transit reliance (13.1%) and no-vehicle households (23.7%). Mixed transportation needs must be balanced",1. Prioritize lower tax burden due to income constraints. 2. Balance transit affordability for no-car households while maintaining reasonable driving costs for majority. 3. Favor proposals with moderate fees that improve both transit and driving times. 4. Consider 0.5-1.0% tax range to maintain service quality without excessive burden. 5. Avoid highest fare/fee combinations that would strain household budgets,"[10, 4, 13, 1, 9]",10,4,13,1,9
Brighton Park,"Brighton Park is a working-class community with median income of $52,145, significantly below Chicago's average. About 48% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With a large Hispanic population (80%) and average household size of 3.2, many families likely have limited discretionary spending capacity after essential expenses. Higher sales taxes would notably impact household budgets","84.5% of households own at least one car, with driving alone (58.8%) and carpooling (17.8%) being primary commute modes. Transit usage is moderate at 15.1%, suggesting some transit dependency but car-centric transportation","1. Given limited disposable income, prefer lower sales tax (0.5%) to minimize impact on household budgets
2. With significant car dependency, avoid highest driving fees to protect working families
3. Lower transit fares preferred to support transit-dependent population
4. Balance between improved transit service and cost burden
5. Moderate driving fees acceptable to reduce congestion while not overly burdening drivers","[1, 4, 10, 13, 7]",1,4,10,13,7
McKinley Park,"McKinley Park has a median household income of $70,411, with about 36.4% of households earning less than $50,000. The per capita income of $32,106 suggests moderate disposable income levels, making residents somewhat sensitive to transportation costs","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes would impact household budgets, especially for the 36.4% lower-income households who spend a larger portion of their income on necessities","The community shows diverse transportation usage: 51.5% drive alone, 21.7% use transit, and 12.7% carpool. 87.7% of households own at least one vehicle, but significant transit usage indicates good transit access. This suggests policies should balance both driving and transit improvements",1. Prioritized policies with moderate tax rates to balance revenue needs with household budget impacts. 2. Favored proposals with lower transit fares ($0.75-$1.25) to support the significant transit-using population. 3. Supported moderate driving fees ($0.50) to reduce congestion while not overly burdening the majority who drive. 4. Selected policies that achieve meaningful travel time improvements for both transit and driving. 5. Considered the large working-class population's need for affordable transportation options,"[13, 10, 4, 19, 22]",13,10,4,19,22
Bridgeport,"Bridgeport has a median household income of $72,159, with a diverse income distribution. About 33.8% of households earn less than $50,000, while 34.4% earn over $100,000. This suggests varying levels of sensitivity to transportation costs across the community.","Given the income distribution and average household size of 2.4, many residents have moderate discretionary spending power. Higher sales taxes would impact all residents, but particularly the 33.8% of households earning below $50,000 who have less flexible budgets.","The community shows mixed transportation patterns: 48.3% drive alone, 16% use transit, and 17.8% have no vehicle. With 45.6% having one vehicle, many households could switch between modes depending on costs and service quality.","1. Prioritized proposal 11 as it offers good transit times with lower fare ($0.75) and moderate tax (1%), while using driving fees to improve service. 2. Selected proposal 13 for balanced approach with moderate fare/tax/fee combination. 3. Chose proposal 4 for lower tax impact while maintaining service improvements. 4. Picked proposal 10 for good transit times with lower fare, supporting lower-income residents. 5. Selected proposal 14 for overall service optimization despite higher driving fee, benefiting both transit and car users with reduced congestion.","[11, 13, 4, 10, 14]",11,13,4,10,14
New City,"New City has relatively low income levels with median income of $40,959 and 57.8% of households making less than $50,000. About one-third of households make less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets and reduce spending on other essential needs","24.5% of households have no vehicle, and 41.3% have only one vehicle. 17.9% use transit for commuting while 53.7% drive alone. The community needs balanced access to both transit and driving options, but cost sensitivity is high",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored moderate transit fares ($0.75-$1.25) to keep transit affordable for the quarter of households without cars. 3. Supported some driving fees to improve transit service while not overly burdening the majority who drive. 4. Balanced travel time improvements with cost impacts given the community's income constraints. 5. Selected proposals that reduce both transit and driving times without excessive cost increases,"[1, 4, 10, 13, 3]",1,4,10,13,3
West Elsdon,"West Elsdon has a median household income of $64,441, with 40.5% of households earning less than $50,000 annually. The per capita income of $27,703 suggests moderate disposable income levels, making residents sensitive to cost increases","Given the income distribution and average household size of 3.3, many families likely have limited discretionary spending capacity. Higher taxes or transportation costs would significantly impact household budgets, especially for the 40.5% lower-income households","76.1% of residents drive (59.6% alone, 16.5% carpool), while 12.9% use transit. 86.5% of households own at least one vehicle, indicating high car dependency. The mean commute time of 36.3 minutes suggests significant transportation needs","1. Given moderate incomes and high car dependency, prioritize proposals with lower driving fees and taxes. 2. With significant transit usage (12.9%), maintain reasonable transit service while keeping fares affordable. 3. Balance between driving costs and transit improvements since most households own cars but need transit options. 4. Consider proposals that reduce commute times without excessive cost burden. 5. Favor options that don't overly impact discretionary spending through high taxes","[3, 0, 9, 12, 4]",3,0,9,12,4
Gage Park,"Gage Park is a working-class community with median income of $50,112 and nearly 50% of households earning less than $50,000. The per capita income of $19,524 indicates limited disposable income for many residents.","With a large proportion of lower-income households and average household size of 3.4, discretionary spending is likely constrained. Higher sales taxes or transportation costs would significantly impact household budgets.","20.5% of households have no vehicle, and 17.9% use transit for commuting. While 59.6% drive alone, the high proportion of 1-vehicle households (34.1%) suggests many families share vehicles. Good transit access is crucial for this community.",1. Prioritized lower transit fares ($0.75) to help the large transit-dependent population and lower-income households. 2. Favored moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Preferred lower sales tax rates (0.5-1.0%) given limited discretionary income. 4. Balanced travel time improvements with cost impacts. 5. Considered high proportion of single-vehicle households who need both driving and transit options.,"[1, 10, 19, 4, 13]",1,10,19,4,13
Clearing,"Clearing has a median household income of $73,778, with 33.5% of households making $100,000+. However, 32.8% earn less than $50,000, indicating a mix of income levels that need consideration for transportation costs","With a moderate median income and varied household sizes (average 2.8), residents have moderate discretionary spending power. Higher transportation costs could significantly impact the 32.8% lower-income households","74.1% drive alone to work, 6.9% use transit, and 92% of households own at least one car. Mean commute time is 31.9 minutes, suggesting good car accessibility but room for transit improvement",1. Prioritize policies that maintain reasonable driving costs since majority drive. 2. Consider moderate tax rates to balance transit improvement with household budget impact. 3. Support policies that reduce commute times for both drivers and transit users. 4. Avoid highest driving fees due to car-dependent nature of community. 5. Balance transit improvement needs with affordability for lower-income residents,"[21, 13, 4, 10, 3]",21,13,4,10,3
West Lawn,"West Lawn has a median household income of $69,647, with about 37% of households earning less than $50,000. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases","With an average household size of 3.4 and moderate income levels, discretionary spending is likely constrained. Higher sales taxes would impact household budgets significantly","The community heavily relies on cars (63.4% drive alone, 18% carpool) with only 9.8% using transit. 87.7% of households own at least one vehicle, indicating strong car dependency","1. Given high car dependency, policies with lower driving fees are preferred. 2. Lower sales tax (0.5%) preferred due to impact on household budgets. 3. Moderate transit fares ($1.25) balance service quality with affordability. 4. Prioritized policies that reduce car travel times without excessive cost increases. 5. Considered balance between transit improvement and cost burden on predominantly working-class population","[3, 0, 4, 9, 12]",3,0,4,9,12
Chicago Lawn,"Chicago Lawn has relatively low income levels with median income of $43,293 and 55.3% of households making less than $50,000. This suggests residents are price-sensitive to transportation costs and taxes.","With low per capita income ($20,907) and large household sizes (avg 3.0), discretionary spending is limited. Higher sales taxes would significantly impact household budgets given the high proportion of lower-income residents.","24.3% of households have no vehicle, while 39.8% have one vehicle. Transit usage (14.9%) is moderate, with driving alone (57.8%) and carpooling (20.6%) being dominant modes. This suggests need for both affordable transit and driving options.",1. Prioritize low transit fares and low sales tax due to limited disposable income. 2. Moderate driving fees acceptable to improve transit service given significant transit-dependent population. 3. Balance between transit improvement and cost burden on drivers since carpooling is common. 4. Avoid highest tax rates (1.5%) due to impact on discretionary spending. 5. Prefer options that reduce transit travel time to support transit-dependent residents.,"[1, 10, 4, 13, 11]",1,10,4,13,11
West Englewood,"West Englewood is a low-income community with median income of $29,234, significantly below Chicago's average. 69.5% of households earn less than $50,000 annually, with 42.1% earning less than $25,000, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to afford basic necessities","32.7% of households have no vehicle, and 25.9% rely on public transit for commuting. Combined with 42.9% having only one vehicle, the community heavily depends on both public transit and car access","1. Prioritized lowest combined costs (sales tax, fares, fees) due to low income levels. 2. Favored proposals with lower transit fares since many residents rely on public transit. 3. Considered proposals with moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that maintain accessibility for both transit and car users given the mixed transportation needs","[0, 9, 3, 1, 10]",0,9,3,1,10
Englewood,"Englewood has very limited disposable income with 46.5% households earning less than $25,000 and a median income of $27,792, which is significantly below Chicago's average. This makes residents highly sensitive to any cost increases.","With such low income levels, discretionary spending is minimal. Most income likely goes to essential needs. Any additional transportation costs or sales tax would significantly impact already limited discretionary funds.","44.6% of households have no vehicle, making transit accessibility crucial. 25.2% use transit for commuting, while 51% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritized proposals with lowest transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Balanced driving fees considering both car-owners and transit users - moderate fees help fund transit without excessive burden. 4. Selected proposals that reduce transit travel times while keeping costs affordable. 5. Considered combined impact of all fees/taxes on household budgets.,"[1, 10, 0, 9, 2]",1,10,0,9,2
Greater Grand Crossing,"The community has relatively low income levels with 58.6% households earning less than $50,000 annually and median income of $39,908. This suggests limited disposable income and high sensitivity to transportation costs.","With low median income and high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets and consumption abilities.","36.5% of households have no vehicle, and 29.5% rely on transit for commuting. Combined with 52.5% who drive alone, the community needs both affordable transit and reasonable driving costs. Transit accessibility is crucial for many residents.",1. Prioritized proposals with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5%) to protect limited discretionary income. 3. Moderate driving fees ($0.50) balance improved transit service without overly burdening drivers. 4. Considered travel time improvements for both transit and driving. 5. Selected proposals that minimize overall cost burden while maintaining service quality.,"[1, 0, 10, 4, 9]",1,0,10,4,9
Ashburn,"Ashburn has a median household income of $78,060 and per capita income of $28,910. About 30.6% of households earn less than $50,000, while 35.6% earn over $100,000, indicating a mixed-income community with significant middle and upper-middle class presence","With moderate to high car ownership (92.3% households have at least one vehicle) and median income levels, residents have some discretionary spending capacity but are likely sensitive to additional taxes and fees that could impact their consumption","The community heavily relies on cars (67.6% drive alone, 11.1% carpool) with only 11.4% using transit. The high vehicle ownership suggests good road access but potentially limited transit options","1. Given high car dependency, prefer policies with lower driving fees to avoid burdening majority of residents. 2. Moderate tax rates preferred to balance transit improvement with household budgets. 3. Lower transit fares could encourage more transit use without heavily impacting current drivers. 4. Focus on options that reduce travel times for both modes. 5. Consider policies that don't disproportionately impact lower-income households while maintaining service quality","[3, 0, 9, 12, 15]",3,0,9,12,15
