community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"Oakland has a relatively low median income of $27,693, with 47.2% of households earning less than $25,000. This suggests limited disposable income for most residents, making them particularly sensitive to transportation costs.","Given the low income levels, discretionary consumption is likely very limited. Higher sales taxes would significantly impact residents' already constrained budgets for essential needs.","41.7% of households have no vehicle, and 40.4% have only one vehicle. Transit usage (19.9%) is significant, while 48.2% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritized proposals with lower sales tax (0.5%) due to low income levels. 2. Favored lower transit fares ($0.75) to support the large car-less population. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel time while keeping costs affordable for both transit users and drivers.,"[1, 2, 4, 10, 11]",1,2,4,10,11
Fuller Park,"Fuller Park is a low-income community with 70% of households earning less than $25,000 annually, making residents highly sensitive to any cost increases in transportation or taxes","With such low income levels, residents have very limited discretionary spending capacity, making them vulnerable to any additional transportation costs or sales tax increases","58% of households have no vehicle, making transit accessibility crucial. Currently 18.7% use transit and 49.3% drive alone, while 22.6% carpool, suggesting a mix of transportation needs but high transit dependency",1. Prioritize lowest transit fares ($0.75) due to low income levels. 2. Prefer lower sales tax (0.5-1.0%) to protect limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost impacts. 5. Consider high proportion of both transit users and drivers in community. Selected proposals that minimize costs while maintaining reasonable service levels.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Grand Boulevard,"Grand Boulevard has relatively low income levels with 53.6% of households earning less than $50,000 annually. The median income of $43,048 suggests limited disposable income for many residents, making them sensitive to additional transportation costs.","With a high percentage of low-income households and 30.3% having no vehicle, residents likely have limited discretionary spending capacity. Additional taxes or fees would significantly impact their ability to purchase other necessities.","The community shows significant transit dependence with 21.4% using transit and 30.3% having no vehicle. However, 49.3% drive alone, indicating a mixed transportation need. The area needs balanced policies that maintain both transit and driving affordability.",1. Prioritize proposals with lower transit fares ($0.75) due to high transit dependency and low income levels. 2. Favor moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Select lower tax rates (0.5-1.0%) to minimize impact on discretionary spending. 4. Balance travel time improvements with cost considerations. 5. Consider proposals that reduce transit travel time to support the significant transit-dependent population.,"[1, 10, 19, 4, 13]",1,10,19,4,13
Kenwood,"Kenwood shows significant income diversity with median income of $58,052. 45% of households earn less than $50,000, while 33.2% earn over $100,000. This suggests need to balance policies for different income groups.","With 27.4% earning under $25,000, many residents are cost-sensitive to both transit fares and sales tax. Higher income households have more flexibility but still consider value of transportation costs.","33.1% have no vehicle access, making transit essential. 23.1% use transit and 40.1% drive alone for commuting. Good balance needed between transit service quality and driving costs.",1. Prioritized lower transit fares ($0.75) to help large no-car population. 2. Moderate tax rate (1%) balances revenue needs with cost burden. 3. Selected policies with driving fees to improve transit times while keeping fares affordable. 4. Considered mix of travel modes in community. 5. Aimed to minimize impact on lower-income residents while maintaining service quality.,"[11, 10, 9, 20, 19]",11,10,9,20,19
Washington Park,"Very low disposable income with median household income of $26,014 and nearly half (49.3%) of households earning less than $25,000. This suggests high sensitivity to any cost increases.",Limited discretionary spending capacity due to low income levels. Any additional transportation costs or sales tax would significantly impact already constrained household budgets.,"High transit dependency with 42.8% having no vehicle and 32.3% using transit for commuting. Mean commute time is 38.4 minutes, suggesting accessibility challenges.",1. Prioritize lowest transit fares ($0.75) due to high transit dependency and low incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning households. 4. Balance between transit time improvements and cost burden. 5. Consider proposals that reduce transit travel times below current 58.8 minutes.,"[1, 2, 10, 11, 9]",1,2,10,11,9
Hyde Park,"Hyde Park shows significant income diversity with 43.6% earning under $50K and 31.3% earning over $100K. The large student population from University of Chicago contributes to lower income brackets, while faculty and professionals represent higher income brackets","Given the mixed income levels and high proportion of students, many residents are price-sensitive to both transit fares and sales tax. The 43.4% of households without vehicles suggests high reliance on discretionary spending for transit","The area has excellent transit access with multiple bus routes and Metra/CTA stations. 22.5% use transit for commuting, 29.4% walk/bike, and only 25.8% drive. The high no-vehicle rate (43.4%) indicates strong transit dependency",1. Prioritize lower transit fares due to high transit usage and student population. 2. Moderate sales tax preferred given mixed income levels. 3. Support higher driving fees as most residents don't drive. 4. Balance between transit service quality and affordability needed. 5. Proposals that reduce transit travel time weighted heavily given high transit usage,"[11, 20, 2, 10, 19]",11,20,2,10,19
Woodlawn,"Woodlawn has relatively low income levels with median income of $29,969 and 44.5% households earning less than $25,000. This suggests high sensitivity to transportation costs and taxes.","Given the low income levels, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, especially for basic necessities.","38.1% of households have no vehicle, and 24.3% use transit for commuting. The community heavily relies on both public transit and driving (45.4% drive alone), suggesting need for balanced transportation options.",1. Prioritize low transit fares ($0.75) given high transit dependency and low incomes. 2. Favor lower sales tax (0.5-1.0%) to protect discretionary spending. 3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 10, 4, 13, 19]",1,10,4,13,19
South Shore,"South Shore has relatively low income levels with median income of $39,649 and 56.5% households earning less than $50,000. This suggests high sensitivity to costs from fares, fees and taxes","With high percentage of low-income households, discretionary spending is likely limited. A 1% sales tax on $30,346 per capita income would cost about $303 annually, which is significant for this community","37.8% households have no vehicle, and 32.8% use transit for commuting. The community heavily relies on both driving (49.8%) and transit (32.8%), suggesting need for balanced policies that keep both modes affordable and efficient","1. Prioritize proposals with lower taxes and fares given income constraints. 2. Need balance between transit and driving improvements as community uses both modes significantly. 3. Favor proposals that reduce transit travel time given high transit dependency. 4. Consider moderate driving fees to improve transit without excessive burden. 5. Selected proposals 0, 1, 9, 3, 10 as they offer best combination of low costs while improving service","[0, 1, 9, 3, 10]",0,1,9,3,10
Chatham,"Chatham has relatively low income levels with median household income of $39,348 and 58.7% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes.","With low median income and high percentage of lower-income households, discretionary spending is likely limited. Additional transportation costs would significantly impact household budgets.","31.8% of households have no vehicle, and 27.3% use transit for commuting. Mean commute time is 37.9 minutes, suggesting heavy reliance on public transportation and need for efficient transit service.",1. Prioritize low transit fares ($0.75) given income constraints and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to preserve purchasing power. 3. Support moderate driving fees ($0.50) to fund transit while not overly burdening drivers. 4. Balance between transit time improvements and cost burden. 5. Selected proposals that reduce transit times while keeping costs manageable for low-income residents.,"[1, 10, 2, 11, 4]",1,10,2,11,4
Avalon Park,"Median income is $54,139, with 45.5% households earning less than $50,000. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs and taxes.","With a significant portion of households in lower income brackets and 23.6% having no vehicle, discretionary spending is likely constrained. Additional transportation costs would impact household budgets considerably.","24.1% use transit and 23.6% have no vehicle, indicating significant transit dependency. 58.5% drive alone, showing balanced need for both transit and driving options. Current transit travel times are significantly higher than driving times.",1. Prioritize proposals with lower transit fares ($0.75) to help transit-dependent population. 2. Moderate tax rate (1%) to maintain service quality without overburdening low-income households. 3. Include some driving fees to improve transit service and reduce congestion. 4. Balance between travel time improvements and cost burden. 5. Consider proposals that reduce transit travel time gap with driving.,"[11, 10, 9, 2, 1]",11,10,9,2,1
South Chicago,"South Chicago is a lower-income community with median income of $43,936, significantly below Chicago's average. About 55.6% of households earn less than $50,000 annually, indicating limited disposable income for most residents","With high percentage of low-income households, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets and reduce spending on other essential needs","31.6% of households have no vehicle, and 23.7% rely on transit for commuting. While 58.2% drive alone, the high proportion of transit-dependent residents suggests need for affordable and efficient public transit",1. Prioritized policies with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5-1.0%) to protect discretionary spending power. 3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Considered that many residents must drive but also need reliable transit options,"[1, 10, 4, 13, 19]",1,10,4,13,19
Burnside,"Burnside has a relatively low median income of $46,711, with over 53% of households making less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases.","Given the income distribution, most residents likely have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to spend on other necessities.","38.7% of households have no vehicle, and 27.6% rely on transit for commuting. Combined with 40.3% who drive alone, the community needs balanced policies that maintain both transit and driving affordability.",1. Prioritized proposals with lower sales tax (0.5%) due to limited disposable income. 2. Favored lower transit fares ($0.75-$1.25) to support the large transit-dependent population. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Calumet Heights,"Median income is $68,436, with a diverse income distribution. About 36.7% earn less than $50,000, while 30.1% earn over $100,000. Per capita income of $39,867 suggests moderate disposable income levels","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact the 36.7% of households earning under $50,000","Car-dependent community with 80.5% having at least one vehicle. 52.3% drive alone to work, while 19.5% use transit. 19.4% have no vehicle access, making transit accessibility crucial for these households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending. 2. Balance transit fares to maintain service quality while keeping costs accessible for transit-dependent residents. 3. Moderate driving fees to improve transit service without overly burdening the majority who drive. 4. Consider travel time improvements for both modes given mixed transportation needs. 5. Selected policies that offer best combined benefits for both drivers and transit users while minimizing financial burden,"[4, 1, 13, 10, 7]",4,1,13,10,7
Roseland,"Roseland has relatively low income levels with median income of $49,808 and 50.1% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and taxes.","With low per capita income ($24,754) and high percentage of low-income households, residents have limited discretionary spending. Additional transportation costs and taxes would significantly impact their consumption ability.","25.9% households have no vehicle, 20.1% use transit for work commute. Good transit access is crucial. Currently 42.6% have 1 vehicle, suggesting many households rely on both transit and driving.",1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Moderate driving fees acceptable to improve transit service since 53.9% drive alone. 3. Lower sales tax preferred due to limited discretionary income. 4. Balance between transit improvement and cost burden. 5. Consider policies that reduce both transit and driving times while keeping costs manageable.,"[1, 10, 4, 13, 19]",1,10,4,13,19
Pullman,"Pullman has a median income of $54,755, with 45.8% households earning less than $50,000. This suggests many residents have limited disposable income and would be sensitive to increased transportation costs and sales tax.","Given the income distribution and average household size of 2.1, discretionary spending is likely moderate to low. About 22.7% of households earn less than $25,000, indicating many residents would be significantly impacted by increased costs.","64% drive alone and 17.6% use transit for commuting. 16.1% have no vehicle, while 49.8% have one vehicle. This suggests a need to balance both driving and transit improvements, with particular attention to transit-dependent residents.",1. Prioritized proposals with lower sales tax (0.5-1.0%) to protect discretionary spending. 2. Favored moderate transit fares ($0.75-$1.25) to help transit-dependent residents. 3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Selected proposals that reduce transit travel times to benefit the significant transit-using population. 5. Balanced overall costs considering the community's income constraints.,"[1, 4, 10, 13, 3]",1,4,10,13,3
South Deering,"South Deering has relatively low income levels with median income of $34,814 and 38.6% households earning less than $25,000. This suggests residents are particularly sensitive to cost increases from taxes, fares, and fees","With low income levels and high percentage of households below poverty line, discretionary spending is likely very limited. Any increase in transportation costs would significantly impact other essential spending","24% have no vehicle access and 23.7% use transit for commuting, indicating significant transit dependency. However, 57.2% drive alone, suggesting need for balanced policy that doesn't overly burden drivers while improving transit","1. Given low incomes, prioritized lower tax/fare combinations first (0.5-1.0% tax range). 2. Selected policies that balance transit improvements with moderate driving fees since community has both transit users and drivers. 3. Avoided highest tax/fare/fee combinations due to financial burden. 4. Prioritized options that reduce transit travel time given significant transit dependency. 5. Considered moderate driving fees to fund transit while not overly burdening majority who drive","[10, 4, 13, 1, 11]",10,4,13,1,11
East Side,"Median household income is $61,898, with 41.8% earning less than $50,000. This suggests moderate disposable income levels, making residents sensitive to additional transportation costs and taxes","Given the income distribution and average household size of 3.2, discretionary spending is likely constrained. Higher taxes or fees would significantly impact household budgets","High car dependency with 90.5% of households having at least one vehicle, 68.4% drive alone to work, only 7.7% use transit. Mean commute time is 36.4 minutes, suggesting significant travel needs",1) Prioritized lower tax rates (0.5%) due to moderate income levels. 2) Favored policies with moderate driving fees ($0.50) to improve transit without overly burdening drivers. 3) Selected moderate transit fares ($1.25) to balance service quality and affordability. 4) Considered high car ownership rates and current travel patterns. 5) Focused on options that reduce overall travel times while keeping costs manageable for working families,"[4, 1, 13, 10, 7]",4,1,13,10,7
West Pullman,"West Pullman has relatively low income levels with median income of $46,861 and 52.3% households earning less than $50,000. This suggests limited disposable income and high sensitivity to transportation costs.","With high percentage of low-income households and per capita income of $24,916, residents likely have limited discretionary spending capacity. Additional taxes and fees would significantly impact their consumption ability.","23.4% households have no vehicle, making transit essential. However, 63.1% drive alone and 12.7% carpool, indicating car dependency. Only 12% use transit, suggesting possible transit access limitations.",1. Prioritize low transit fares ($0.75) due to high percentage of low-income residents and car-less households. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary income. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening majority car users. 4. Balance between transit improvement and cost burden on residents. 5. Consider proposals that reduce transit travel time while keeping costs affordable.,"[1, 10, 4, 13, 19]",1,10,4,13,19
Riverdale,"Riverdale has relatively low income levels with median income of $41,144 and 58.2% of households earning less than $50,000. About 33.8% earn less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets and reduce spending on other essential needs","19.4% of households have no vehicle, and 12.9% rely on transit for commuting. Mean commute time is 33.8 minutes. The community needs affordable transit options while maintaining reasonable driving costs for the 67.9% who drive alone","1. Given low income levels, prioritize proposals with lower taxes and fares
2. Need balance between transit affordability and service quality
3. Avoid high driving fees since majority drive
4. Focus on proposals that reduce transit travel time
5. Consider proposals that maintain reasonable driving costs while improving transit
Selected proposals that minimize financial burden while improving transit service, particularly benefiting both transit-dependent and driving populations","[0, 9, 3, 1, 10]",0,9,3,1,10
Hegewisch,"Hegewisch has a median income of $58,647, with 45.6% households earning less than $50,000. The community has moderate disposable income, making residents sensitive to cost increases in transportation and sales tax","Given the income distribution and household sizes, discretionary spending is limited for many residents. Higher sales taxes would significantly impact household budgets, especially for the 27.6% earning less than $25,000",The area heavily relies on cars (65.2% drive alone) with limited transit usage (10.8%). High car ownership (87.4% have at least one vehicle) suggests car-dependent infrastructure and lifestyle. Transit times are significantly longer than driving times,"1. Prioritize lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, avoid highest driving fees. 3. Balance transit improvement with cost burden. 4. Consider moderate fare increases that improve transit service without overburdening transit-dependent residents. 5. Focus on proposals that reduce both car and transit travel times while maintaining affordability","[4, 1, 3, 0, 10]",4,1,3,0,10
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374, with 46% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, the community needs to balance transportation costs with other expenses, considering that about 30% of households earn less than $50,000.","The area heavily relies on cars, with 92.2% of households owning at least one vehicle and 71.2% driving alone to work. Only 7.6% use transit, suggesting limited transit accessibility or preference for driving. The high car ownership indicates good road infrastructure but potential congestion issues.","1. Given high car dependency, policies with moderate driving fees are preferred to reduce congestion while not overly burdening drivers. 2. Lower transit fares could encourage more transit use from the 7.9% no-vehicle households. 3. Moderate tax rates balance service improvements with household budget impact. 4. Selected policies that reduce both car and transit travel times. 5. Considered the impact on lower-income households while maintaining service quality.","[13, 4, 22, 10, 19]",13,4,22,10,19
Archer Heights,"Archer Heights has a mixed income profile with 46.3% households earning less than $50,000 annually, indicating significant budget constraints for many residents. However, 29.5% earn over $100,000, showing some economic diversity","Given the high percentage of lower-income households, many residents would be sensitive to increased taxes and fees. The average household size of 3.1 suggests multiple transit users per household, making fare costs particularly important","76.4% of households own at least one vehicle, with drive alone (58.7%) and carpooling (19.4%) being dominant commute modes. Transit usage is moderate at 13.1%, suggesting some transit dependency but primarily car-oriented travel patterns",1. Prioritize proposals with lower transit fares ($0.75) to support transit-dependent residents and large households. 2. Moderate tax rates (1%) balance revenue needs with household budget impacts. 3. Include some driving fees to improve transit service without excessive burden on drivers. 4. Consider proposals that reduce transit travel times to make it more competitive with driving. 5. Balance between proposals that benefit both drivers and transit users given the mixed transportation profile,"[11, 10, 9, 1, 2]",11,10,9,1,2
Brighton Park,"Brighton Park is a working-class community with median income of $52,145, significantly below Chicago's average. About 48% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With a large Hispanic population (80%) and average household size of 3.2, many families likely have limited discretionary spending capacity after essential expenses. Higher sales taxes would notably impact household budgets","84.5% of households own at least one car, with driving alone (58.8%) and carpooling (17.8%) being primary commute modes. Transit usage is moderate at 15.1%, suggesting some transit dependency but car-centric transportation","1. Given limited disposable income, prefer lower sales tax (0.5%) to minimize impact on household budgets
2. With significant car dependency, avoid highest driving fees to protect working families
3. Lower transit fares preferred to support transit-dependent population
4. Balance between improved transit service and cost burden
5. Moderate driving fees acceptable to reduce congestion while not overly burdening drivers","[1, 4, 10, 13, 7]",1,4,10,13,7
McKinley Park,"McKinley Park has a median income of $70,411, with about 36.4% households earning less than $50,000. The per capita income of $32,106 suggests moderate disposable income levels, making residents somewhat sensitive to transportation costs","With mixed income levels and average household size of 2.8, many families need to balance essential expenses with discretionary spending. About 36.4% of households may have limited discretionary spending capacity","The community shows diverse transportation usage: 51.5% drive alone, 21.7% use transit, and 12.7% carpool. 87.7% of households own at least one vehicle, indicating good car accessibility. The area needs balanced policies that serve both drivers and transit users",1. Prioritized policies with moderate tax rates (1%) to balance revenue generation and household burden. 2. Favored lower transit fares ($0.75-$1.25) to support the significant transit-using population. 3. Supported moderate driving fees ($0.50) to reduce congestion while not overly burdening the majority who drive. 4. Considered travel time improvements for both transit and car users. 5. Selected policies that provide good transit service while maintaining reasonable costs for lower-income households,"[13, 10, 4, 19, 22]",13,10,4,19,22
Bridgeport,"Bridgeport has a median household income of $72,159, with a diverse income distribution. About 33.8% of households earn less than $50,000, while 34.4% earn over $100,000. This suggests varying levels of sensitivity to transportation costs across the community.","With a per capita income of $38,718, residents have moderate discretionary spending power. Higher sales taxes would impact all residents' purchasing power, particularly affecting the 33.8% of households earning below $50,000.","The community shows mixed transportation patterns: 48.3% drive alone, 16% use transit, and 17.8% have no vehicle. Most households (45.6%) have one vehicle, suggesting a need to balance both transit and driving improvements.","1. Prioritized policies that balance moderate transit fares with improved service times, considering the significant transit-dependent population. 2. Considered the impact of sales tax on the large lower-income segment. 3. Selected policies that provide reasonable driving fees to fund transit improvements without overly burdening the 48.3% who drive. 4. Focused on options that reduce transit travel times to benefit the 16% transit users and potentially attract more riders. 5. Chose policies that maintain reasonable costs for both modes while improving overall service quality.","[13, 4, 22, 10, 19]",13,4,22,10,19
New City,"New City has relatively low income levels with median income of $40,959 and 57.8% of households making less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes.","With low per capita income ($21,622) and large household sizes (2.9 average), discretionary spending is likely limited. A 1% sales tax would cost about $216 annually per person, which is significant for this population.","24.5% of households have no vehicle, and 17.9% use transit for commuting. However, 68.2% drive alone or carpool, indicating a mixed reliance on both transit and cars. Good transit access is important but driving costs impact many residents.","1. Given low incomes, prioritize proposals with lower taxes and fares while maintaining service quality. 2. Consider balance between transit and driving needs given mixed mode usage. 3. Favor proposals that reduce transit travel time without excessive cost burden. 4. Proposals with moderate driver fees can help fund transit improvements while managing congestion. 5. Selected proposals aim to minimize total cost impact while improving transit service.","[10, 1, 9, 4, 13]",10,1,9,4,13
West Elsdon,"West Elsdon has a median household income of $64,441, with 40.5% of households earning less than $50,000 annually. The per capita income of $27,703 suggests moderate disposable income levels, making residents sensitive to cost increases","Given the income distribution and average household size of 3.3, many families likely have limited discretionary spending capacity. Higher taxes and fees would significantly impact household budgets, especially for the 40.5% lower-income households","76.1% of residents drive (59.6% alone, 16.5% carpool), while 12.9% use transit. 86.5% of households own at least one vehicle, indicating high car dependency. Mean commute time is 36.3 minutes, suggesting accessibility challenges",1. Prioritize lower tax rates (0.5%) to protect discretionary income for predominantly working-class families. 2. Balance moderate transit fares ($1.25) to maintain service quality while keeping transit affordable for 12.9% transit users. 3. Support modest driving fees ($0.50) to improve transit without overly burdening the 76.1% car commuters. 4. Avoid highest tax/fee combinations given limited household disposable income. 5. Consider travel time improvements that benefit both drivers and transit users,"[4, 1, 13, 10, 3]",4,1,13,10,3
Gage Park,"Gage Park is a working-class community with median income of $50,112 and nearly 50% of households earning less than $50,000. The per capita income of $19,524 indicates limited disposable income for many residents.","With a large proportion of lower-income households and average household size of 3.4, discretionary spending is likely constrained. Higher sales taxes or transportation costs would significantly impact household budgets.","20.5% of households have no vehicle, and 17.9% use transit for commuting. While 59.6% drive alone, the high proportion of 1-vehicle households (34.1%) suggests many families share vehicles. Good transit access is crucial for this community.",1. Prioritized lower transit fares ($0.75) to help the large transit-dependent population and lower-income households. 2. Favored moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Preferred lower sales tax rates (0.5-1.0%) to protect discretionary spending power. 4. Balanced travel time improvements with cost impacts. 5. Considered the high proportion of Hispanic/Latino residents who may have varying transportation needs and financial constraints.,"[1, 10, 19, 4, 13]",1,10,19,4,13
Clearing,"Clearing has a median household income of $73,778, with 33.5% of households making over $100,000. However, 32.8% make under $50,000, indicating significant income diversity. The per capita income of $33,089 suggests moderate disposable income levels.","With a mix of income levels, many households have moderate discretionary spending power. Higher sales taxes would impact the 32.8% lower-income households more significantly. The community shows high car ownership (92% have at least one car) suggesting significant transportation spending.","The area is heavily car-dependent with 74.1% driving alone to work and only 6.9% using transit. Mean commute time is 31.9 minutes. Most households (55.2%) have 2+ vehicles, indicating strong preference for car accessibility.","1. Given high car dependency, prefer lower driving fees and moderate transit investment. 2. Consider moderate sales tax to balance transit funding with impact on lower-income residents. 3. Prefer policies that reduce driving times without excessive costs. 4. Balance transit improvements with affordability for the 6.9% transit users. 5. Prioritize proposals that maintain driving accessibility while gradually improving transit options.","[3, 0, 9, 12, 21]",3,0,9,12,21
West Lawn,"West Lawn has a median household income of $69,647, with about 37% of households earning less than $50,000. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases","With an average household size of 3.4 and moderate income levels, discretionary spending is likely constrained. Higher sales taxes would impact household budgets significantly","The community heavily relies on cars (63.4% drive alone, 18% carpool) with only 9.8% using transit. 87.7% of households own at least one vehicle, indicating strong car dependency","1. Given high car dependency, policies with lower driving fees are preferred. 2. Lower sales tax (0.5%) preferred due to impact on household budgets. 3. Moderate transit fares ($1.25) balance service quality with affordability. 4. Prioritized policies that reduce car travel times without excessive cost increases. 5. Considered the small but significant transit-dependent population (12.3% no vehicle)","[3, 0, 4, 9, 12]",3,0,4,9,12
Chicago Lawn,"Chicago Lawn has relatively low income levels with median income of $43,293 and 55.3% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and taxes.","With low per capita income ($20,907) and large household sizes (avg 3.0), discretionary spending is limited. Higher sales taxes would significantly impact household budgets given the high proportion of lower-income residents.","24.3% have no vehicle access, while 39.8% have one vehicle. Transit usage (14.9%) is moderate, with driving alone (57.8%) and carpooling (20.6%) being primary modes. This suggests need for both affordable transit and reasonable driving costs.","1. Given low incomes, prioritize proposals with lower sales tax (0.5%) to preserve purchasing power. 2. Balance lower transit fares ($0.75-$1.25) to help car-less households while maintaining service quality. 3. Moderate driving fees ($0.50) can help fund transit without overly burdening car-dependent households. 4. Selected proposals that reduce transit travel times to help working population. 5. Avoided highest tax/fee combinations due to community's economic constraints.","[1, 4, 10, 13, 3]",1,4,10,13,3
West Englewood,"West Englewood is a low-income community with median income of $29,234, significantly below Chicago's average. 69.5% of households earn less than $50,000 annually, with 42.1% earning less than $25,000, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to afford basic necessities","32.7% of households have no vehicle, and 25.9% rely on transit for commuting. The community has high transit dependency despite having limited service. 55.6% drive alone, suggesting a need to balance both transit and driving costs",1. Prioritized proposals with lowest transit fares ($0.75) to help transit-dependent residents. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost burden. 5. Selected proposals that provide best transit service improvements while minimizing financial impact on low-income residents,"[1, 10, 0, 9, 4]",1,10,0,9,4
Englewood,"Englewood has very limited disposable income with 46.5% households earning less than $25,000 and median income of $27,792, which is significantly below Chicago's average. Any additional transportation costs would have a major impact on household budgets.","With such low income levels, discretionary spending is minimal. Most income likely goes to essential needs. Higher sales taxes would disproportionately burden residents, reducing already limited purchasing power for basic necessities.","44.6% of households have no vehicle, making transit accessibility crucial. 25.2% rely on transit for commuting while 51% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for car-dependent households.",1. Prioritize lowest sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favor lower transit fares ($0.75-$1.25) given high transit dependency and low incomes. 3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 4, 10, 13, 19]",1,4,10,13,19
Greater Grand Crossing,"The community has relatively low income levels with 58.6% of households earning less than $50,000 annually and a median income of $39,908. This suggests limited disposable income and high sensitivity to transportation costs.","With low income levels and high percentage of households below poverty line, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact household budgets.","36.5% of households have no vehicle, and 29.5% rely on transit for commuting. Combined with 46.8% having just one vehicle, the community heavily depends on both public transit and car access. Transit accessibility is crucial.",1. Prioritized proposals with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5%) to protect limited discretionary spending. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs affordable.,"[1, 0, 10, 4, 19]",1,0,10,4,19
Ashburn,"Ashburn has a median household income of $78,060 and per capita income of $28,910. About 30.6% of households earn less than $50,000, while 35.6% earn over $100,000, indicating a mixed-income community with significant middle and upper-middle class presence","With moderate to high car ownership (92.3% households have at least one vehicle) and median income levels, residents have some discretionary spending capacity but are likely sensitive to additional taxes and fees that could impact their consumption","The community heavily relies on cars (67.6% drive alone, 11.1% carpool) with only 11.4% using transit. High vehicle ownership (57.4% have 2+ vehicles) suggests car-dependent lifestyle with limited transit accessibility","1. Given high car dependency, prefer policies with lower driving fees to minimize impact on majority of residents. 2. Moderate tax rates preferred to balance transit improvement with household budgets. 3. Higher transit fares acceptable since relatively few residents use transit regularly. 4. Focus on policies that reduce car travel times without excessive cost burden. 5. Consider policies that maintain reasonable transit service while prioritizing driving efficiency for the car-dependent population","[3, 0, 12, 15, 21]",3,0,12,15,21
