community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Douglas,"Douglas has a median household income of approximately $35,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional transportation costs and sales taxes","Douglas has good transit access with Green Line stations and multiple bus routes. About 45% of residents use public transit for commuting, while 35% drive. Many residents are transit-dependent due to lower car ownership rates",1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Prefer lower sales tax rates as residents have limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden on low-income residents. 5. Consider proposals that reduce transit travel times to improve accessibility to jobs and services,"[1, 10, 0, 9, 4]",1,10,0,9,4
Oakland,"Oakland is a low-income community with median household income around $27,000, significantly below Chicago's average. About 39% of residents live below poverty level, indicating limited disposable income","Given the high poverty rate and low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",Oakland has good access to CTA services with Green Line and bus routes. About 45% of residents rely on public transit for commuting. Car ownership is lower than city average due to economic constraints. The community is relatively close to downtown and lakefront amenities,1. Prioritize lowest transit fares ($0.75) given limited household incomes and high transit dependency. 2. Favor lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning residents. 4. Balance improved transit times with affordability. 5. Consider proposals that reduce both transit and driving times to benefit all residents,"[2, 1, 11, 10, 20]",2,1,11,10,20
Fuller Park,"Fuller Park has one of the lowest median household incomes in Chicago at around $21,000. The poverty rate is approximately 40%, indicating very limited disposable income for most residents.","Given the high poverty rate and low income levels, discretionary spending is extremely limited. Most household income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact residents' ability to meet basic needs.","The community has good access to public transit with the Red Line and multiple bus routes. Car ownership rates are low due to economic constraints. Many residents rely heavily on public transportation for work, shopping, and accessing services.","1. Given very low incomes, prioritize lowest combined costs (fares, taxes, fees). 2. Strong transit dependency means better transit service is important but not at high cost. 3. Lower transit fares are critical for this low-income community. 4. Moderate sales tax preferred as residents spend less overall. 5. Driver fees less impactful due to low car ownership. Selected policies balance improved transit service with keeping costs low for residents.","[0, 9, 3, 1, 10]",0,9,3,1,10
Grand Boulevard,"Grand Boulevard has a lower median household income around $30,000, with about 39% of residents living below poverty level. This indicates limited disposable income and high sensitivity to transportation costs.","Given the income levels, discretionary spending is limited. Residents need to carefully balance essential needs with transportation costs. Higher sales taxes would have a significant impact on already constrained budgets.",The area has good access to CTA bus/rail services and is well-connected by public transit. Around 42% of households don't own vehicles and rely heavily on public transportation. The community has a high transit dependency rate.,"1. Given low income levels, prioritize proposals with lower transit fares and sales tax burden. 2. Many residents rely on transit, so transit service quality/travel time is important. 3. Lower driving fees are less critical since car ownership is low. 4. Selected proposals balance maintaining affordable transit access while generating enough revenue for service improvements. 5. Ranked proposals that minimize total cost burden while maximizing transit service improvements.","[9, 0, 3, 18, 21]",9,0,3,18,21
Kenwood,"Kenwood has a mixed-income population with a median household income around $45,000. The area has significant economic diversity, with both affluent and moderate-income households. About 20% of residents live below poverty line.","Residents have moderate discretionary spending capacity. The community has a mix of professionals and working-class families. Higher sales taxes would impact household budgets, particularly for lower-income residents.",Kenwood has good transit access with multiple bus routes and proximity to Green Line and Metra. Car ownership is moderate at about 65%. The area is well-connected to downtown and nearby neighborhoods. Many residents rely on both transit and personal vehicles.,"1. Prioritize balanced policies that don't overly burden lower-income residents while maintaining service quality. 2. Consider moderate tax rates to support transit without excessive impact on discretionary spending. 3. Support policies that improve transit times without extreme fare increases. 4. Look for options that reduce driving times for car-dependent residents. 5. Choose proposals that balance driver fees with improved service. Selected proposals 10, 13, 4, 19, and 22 offer good compromises between costs and benefits, with moderate tax rates and reasonable fare/fee structures that improve both transit and driving times.","[10, 13, 4, 19, 22]",10,13,4,19,22
Washington Park,"Washington Park is one of Chicago's lowest-income communities with median household income around $25,000. Many residents live below poverty line and have very limited disposable income. High unemployment rate (~20%) further constrains household budgets.","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact household budgets.","The area has good access to CTA Green Line and bus routes. Car ownership rates are low (~40% of households). Many residents rely heavily on public transit for work, shopping, and services. Travel times by transit are important for accessing jobs and opportunities.","1. Given low incomes, prioritize lowest combined costs (fares, fees, taxes)
2. Strong transit dependency means better transit service times are crucial
3. Lower transit fares are more important than driving fees since most residents use transit
4. Moderate sales tax can help fund transit while not overly burdening low-income residents
5. Selected policies balance improved transit times with affordability
6. Ranked proposals that keep transit fares low ($0.75-$1.25) while maintaining reasonable service levels
7. Avoided highest tax rates due to impact on limited discretionary spending","[1, 10, 9, 4, 13]",1,10,9,4,13
Hyde Park,"Hyde Park has a mixed-income population with a median household income around $53,000. Large student population from University of Chicago affects the overall income statistics. About 25% of residents live below poverty line while also having significant professional population.",Significant portion of residents are students and academics with moderate discretionary spending. Retail and entertainment spending concentrated around 53rd Street and University campus. Many residents balance education expenses with other needs.,"Well-served by public transit with Metra Electric, CTA buses, and proximity to Green Line. High walkability score. Good bicycle infrastructure. Many residents rely on public transit for commuting to downtown and university. Lower car ownership rates compared to city average.","1. Prioritize lower transit fares due to large student/academic population reliant on public transit
2. Moderate tax rates to balance service quality with cost burden on mixed-income population
3. Support driving fees to fund transit while improving traffic flow around campus area
4. Focus on proposals that reduce transit travel times given high transit usage
5. Consider proposals that maintain reasonable driving costs for those who need cars","[11, 20, 10, 19, 2]",11,20,10,19,2
Woodlawn,"Woodlawn has a relatively low median household income around $25,000, with about 39% of residents living below poverty level. Many residents are cost-sensitive and have limited disposable income.","Given the low income levels, residents have very limited discretionary spending. Higher sales taxes would significantly impact household budgets. Many residents rely on SNAP benefits and other assistance programs.","About 42% of households don't own vehicles and rely heavily on public transit. The area is served by CTA Green Line and several bus routes. Many residents are transit-dependent for accessing jobs, services and amenities.","1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability. 2. Keep sales tax moderate (1%) to balance transit funding needs with impact on limited discretionary spending. 3. Support higher driving fees ($0.50-$1.00) as most residents use transit and fees improve transit service. 4. Focus on proposals that reduce transit travel times to improve access to opportunities. 5. Consider proposals that maintain reasonable driving costs for car-owning households while improving transit.","[11, 10, 2, 1, 9]",11,10,2,1,9
South Shore,"South Shore has a median household income of approximately $31,000, significantly below Chicago's median. About 32% of households live below poverty level, indicating limited disposable income for many residents","Given the low median income, discretionary spending is limited. Many households spend a large portion of income on necessities. Higher taxes or transportation costs would significantly impact household budgets",South Shore has good transit access with Metra Electric and CTA bus routes. About 35% of households don't own vehicles and rely on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize low transit fares and taxes to maintain affordability. 2. Support policies that improve transit service while keeping costs low for transit-dependent residents. 3. Moderate driving fees acceptable as fewer residents drive and fees can fund transit improvements. 4. Balance between service improvements and cost burden on low-income households. 5. Consider policies that reduce transit travel times which are currently high at 58.8 minutes","[9, 10, 0, 1, 18]",9,10,0,1,18
Chatham,"Chatham has a median household income of approximately $34,962, significantly below Chicago's median. About 23% of residents live below poverty level, indicating limited disposable income for many households","Given the income levels, residents have limited discretionary spending capacity. Many households need to carefully budget for essential needs, making them sensitive to additional transportation costs and taxes",Chatham has good access to public transit with Red Line stations and multiple bus routes. About 33% of households don't own vehicles and rely on public transit. The community has a high proportion of commuters using public transportation,"1. Given low income levels, prioritize lower transit fares and taxes to preserve disposable income. 2. High transit dependency means policies should favor transit service quality. 3. Lower driving fees preferred as many working residents need cars for employment. 4. Policy 9 ranked first as it offers low fare and moderate transit times with manageable tax. 5. Policy 0 second as it minimizes tax burden. 6. Policy 3 third balancing fare and service. 7. Policy 10 fourth as it improves transit times. 8. Policy 1 fifth as it maintains low fares while improving service","[9, 0, 3, 10, 1]",9,0,3,10,1
Avalon Park,"Avalon Park has a median household income of approximately $41,500, which is below Chicago's median. About 20% of residents live below poverty level, indicating limited disposable income for many households","Given the income levels, residents have limited discretionary spending capacity. Many households need to carefully budget for essential needs, making them sensitive to additional transportation costs and taxes","The community has moderate transit access with bus services but relies significantly on personal vehicles. About 75% of households own cars, but transportation costs represent a significant portion of household budgets. The area is about 8 miles from downtown, making commute times and costs important factors","1. Given limited disposable income, prioritize lower transit fares and taxes to preserve household budgets. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Balance between travel time improvements and cost increases. 4. Selected policies that offer better transit times while keeping fares affordable. 5. Avoid highest tax rates due to impact on discretionary spending. Selected proposals 10, 11, 1, 4, and 13 as they offer good balance of improved transit times, moderate costs, and reasonable tax rates","[10, 11, 1, 4, 13]",10,11,1,4,13
South Chicago,"South Chicago is a lower-income community with median household income around $31,000. Many residents live paycheck to paycheck with limited disposable income. About 32% of households live below poverty level.","Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to additional taxes and fees. Most household spending goes to basic necessities like housing, food, and transportation.",High transit dependency with ~30% of households not owning vehicles. The area is served by CTA buses and the Metra Electric line but faces longer transit travel times. Many residents rely on public transit to access jobs and services.,1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Prefer lower sales tax rates as residents have limited discretionary spending. 3. Support moderate driving fees to improve transit service while not overly burdening car-dependent households. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs affordable for low-income residents.,"[0, 9, 1, 10, 3]",0,9,1,10,3
Burnside,"Burnside has a median household income of approximately $31,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing, food, and basic transportation. Higher sales taxes would significantly impact household budgets",Burnside is primarily served by bus routes and the Metra Electric line. Car ownership is lower than city average due to economic constraints. Many residents rely heavily on public transit for work commutes and daily activities. The community has limited access to retail and services within walking distance,1. Prioritize low transit fares due to high transit dependency and low incomes in the area. 2. Favor lower sales tax rates (0.5-1.0%) to protect limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent trips. 4. Balance between transit time improvements and cost burden on residents. 5. Selected proposals that offer best transit time improvements while keeping fares affordable,"[1, 10, 2, 11, 4]",1,10,2,11,4
Calumet Heights,"Calumet Heights has a median household income of around $48,000, which is moderate for Chicago. The community has a significant middle-class population with stable employment, but many residents need to be mindful of transportation costs","Residents have moderate discretionary spending capacity. Higher sales taxes would impact household budgets, especially for retail purchases. Many households own cars, making driving costs a significant consideration","The area is served by the Metra Electric District line and several bus routes, but transit service is less frequent than in areas closer to downtown. Many residents rely on personal vehicles for commuting and daily errands. The community is relatively far from downtown, making travel times a crucial factor","1. Prioritize policies that balance transit improvement with moderate cost increases given middle-class demographics. 2. Consider driving costs since many residents are car-dependent. 3. Lower transit fares preferred to maintain accessibility. 4. Moderate driving fees acceptable to improve transit service. 5. Avoid highest tax rates due to impact on household budgets. Selected policies that offer improved transit times without excessive cost burden, while maintaining reasonable driving conditions","[11, 10, 4, 13, 1]",11,10,4,13,1
Roseland,"Roseland has a median household income of approximately $37,000, significantly below Chicago's average. About 24% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on necessities, making them sensitive to additional taxes and transportation costs","Roseland is served by Metra Electric District line and several CTA bus routes, but transit service is less frequent compared to North Side communities. About 70% of households own cars, though many are transit-dependent. Average commute times are longer than city average",1. Prioritize lower transit fares ($0.75) due to high proportion of transit-dependent residents and lower incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4. Balance between travel time improvements and cost burden. 5. Consider proposals that reduce transit travel times to improve accessibility for transit users,"[1, 10, 4, 13, 19]",1,10,4,13,19
Pullman,"Pullman has a median household income of approximately $41,000, which is below Chicago's average. Many residents have limited disposable income, making them sensitive to transportation costs and tax increases","Given the lower income levels, residents have limited discretionary spending. The community has significant retail gaps, and many purchases are made outside the area. Higher sales taxes would impact already constrained household budgets","Pullman is served by Metra Electric District line and several CTA bus routes. Many residents rely on public transit, but service frequency and coverage could be improved. Car ownership is lower than city average, making transit accessibility crucial",1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Moderate sales tax to balance revenue needs with household budget impacts. 3. Support some driving fees to improve transit service while not overly burdening car-dependent trips. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Consider combined impact of all charges on limited household budgets,"[11, 10, 19, 20, 13]",11,10,19,20,13
South Deering,"South Deering has a lower median household income around $31,000, with about 32% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact their ability to afford basic necessities and other goods/services.",The area is relatively isolated with limited public transit options. Many residents rely on cars due to the industrial nature of the area and distance from downtown. Bus service is available but travel times are long. About 30% of households don't have vehicles.,"1. Prioritize lower transit fares ($0.75) to help transit-dependent residents
2. Favor lower sales tax (0.5-1.0%) due to limited disposable income
3. Accept moderate driving fees ($0.50) to improve transit service while not overly burdening drivers
4. Balance between travel time improvements and cost burden
5. Consider proposals that reduce transit travel times to improve accessibility","[1, 10, 4, 19, 13]",1,10,4,19,13
East Side,"East Side is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and industrial jobs, with significant budget constraints",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to additional taxes and fees. Many households need to carefully budget for basic necessities,"Heavy reliance on both cars and public transit. Many residents commute to industrial jobs, some requiring car access. The area has bus services but limited rail access. Average commute times are significant factor","1. Prioritize lower tax burden due to limited disposable income. 2. Balance between transit improvements and driving costs since community needs both modes. 3. Favor proposals with lower transit fares to help transit-dependent residents. 4. Consider moderate driving fees to improve transit without excessive burden on drivers. 5. Focus on proposals that reduce overall travel times while keeping costs manageable. Selected proposals 0, 1, 9, 3, 10 as they best balance these needs with emphasis on affordability","[0, 1, 9, 3, 10]",0,1,9,3,10
West Pullman,"West Pullman has a median household income of approximately $37,000, significantly below Chicago's median. About 27% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income and high poverty rate, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs","The area is served by Metra Electric District line and several CTA bus routes, but transit service is less frequent compared to other parts of Chicago. About 75% of households own at least one vehicle, suggesting significant reliance on cars for mobility",1. Prioritize lower transit fares and taxes due to limited disposable income. 2. Consider moderate driving fees to improve transit service without overly burdening car-dependent residents. 3. Balance between transit improvement and cost burden on low-income residents. 4. Focus on proposals that reduce transit travel time to improve accessibility. 5. Select options that maintain reasonable car travel times for car-dependent households,"[0, 9, 1, 10, 3]",0,9,1,10,3
Riverdale,"Riverdale has one of the lowest median household incomes in Chicago at around $13,795. About 45% of households live below the poverty line, making residents highly sensitive to any cost increases.",Very limited discretionary spending capacity due to high poverty rates. Most income goes to basic necessities. Any additional transportation costs or sales tax would significantly impact already strained household budgets.,High transit dependency with about 35% of households having no vehicle access. The area is served by CTA buses and the Metra Electric line but faces longer travel times and limited service frequency. Many residents rely on public transit to access jobs and essential services.,"1. Given very low incomes, prioritize lowest combined costs (fare + tax). 2. Need good transit service due to high transit dependency. 3. Lower fares are critical for frequent transit users. 4. Driving fees less impactful since car ownership is low. 5. Selected policies balance maintaining transit service while minimizing costs to low-income residents. Ranked proposals that keep fares low ($0.75) and moderate tax rates to sustain basic service. Driving fees acceptable as most residents use transit.","[0, 9, 1, 10, 18]",0,9,1,10,18
Hegewisch,"Hegewisch has a median household income of around $54,000, lower than Chicago's average. Many residents are working-class families with moderate disposable income, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Residents need to carefully balance transportation costs with other essential expenses. Higher sales taxes would significantly impact household budgets,Hegewisch is geographically isolated on Chicago's far southeast side. Limited public transit options with only Metra South Shore Line and few bus routes. High car dependency due to distance from city center and limited transit coverage. Long commute times to major employment centers,1. Prioritize lower sales tax (0.5%) due to limited discretionary income. 2. Favor moderate transit fares ($1.25) to balance service quality and affordability. 3. Support moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents. 4. Consider proposals that reduce transit travel times given long commutes. 5. Balance car costs since many residents rely on driving due to location,"[4, 1, 13, 10, 7]",4,1,13,10,7
Garfield Ridge,"Garfield Ridge has a median household income of around $71,000, higher than Chicago's average. Many residents are middle-class working families with moderate disposable income. The area has a relatively high rate of homeownership, indicating stable housing costs.","Residents have moderate discretionary spending power. Many households own cars and spend significantly on transportation. The community has a mix of retail and service establishments that residents regularly patronize, suggesting regular local spending.","The area is car-dependent with good access to Midway Airport. CTA Orange Line serves the northern edge, but many parts have limited transit access. Most residents rely on personal vehicles for daily trips. The area has good road connectivity but experiences some congestion during peak hours.","1. Prioritize policies that balance driving costs with improved transit service since most residents are car-dependent. 2. Consider moderate tax rates to avoid excessive burden on middle-class households. 3. Support policies that reduce congestion near Midway Airport and major arterials. 4. Look for options that improve transit service without excessive fare increases. 5. Selected proposals 13, 4, 14, 22, and 5 because they offer balanced combinations of moderate taxes, reasonable fares, and driving fees that would improve both driving and transit times without excessive financial burden on residents.","[13, 4, 14, 22, 5]",13,4,14,22,5
Archer Heights,"Archer Heights has a median household income of approximately $47,000, which is below Chicago's average. Many residents work in manufacturing and service industries, with about 18% of residents living below poverty level. This suggests limited disposable income for many households.","Given the moderate-to-low income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets. Many families need to prioritize essential expenses over discretionary spending.","The area is served by CTA buses but lacks direct rail access. Many residents rely on personal vehicles for commuting. The community has good access to major arterials like Archer Avenue and Pulaski Road. About 85% of households own at least one vehicle, indicating high car dependency.",1. Prioritize lower sales tax (0.5%) due to limited disposable income. 2. Balance between transit improvement and cost burden - moderate fares ($1.25) preferred. 3. Support some driving fees to improve transit service without excessive burden. 4. Consider proposals that reduce transit travel time to benefit transit-dependent residents. 5. Avoid highest combined tax/fee/fare options due to community's economic constraints. Selected proposals balance improved transit service with affordable costs.,"[4, 1, 3, 0, 10]",4,1,3,0,10
Brighton Park,"Brighton Park is a working-class community with median household income around $43,000, significantly below Chicago's median. Many residents work in manufacturing and service sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to both transit fares and sales tax increases. Many households spend significant portion of income on basic necessities,"Good bus service along major arterials, access to Orange Line at Western and Kedzie stations. About 30% of households don't own cars. Many residents rely on public transit for work commutes to downtown and other areas","1. Prioritize lower transit fares due to income constraints and high transit dependency
2. Moderate sales tax preferred as very low tax reduces transit service quality
3. Support some driving fees to improve transit service while not overly burdening car-dependent households
4. Balance between travel time improvements and cost burden on residents
5. Selected policies that maintain reasonable transit service while keeping combined costs manageable for working families","[10, 11, 9, 1, 19]",10,11,9,1,19
McKinley Park,"McKinley Park is a working-class neighborhood with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and service industries, making them sensitive to transportation costs and taxes","Limited discretionary spending capacity due to moderate income levels. Residents need to carefully balance transportation costs with other essential expenses. Annual retail spending estimated around $20,000 per household",Well-served by public transit with Orange Line and multiple bus routes. Mixed transit/driving community with 72% of households owning cars. Close to major employment centers and retail corridors. Average commute involves both transit and driving options,1. Prioritize lower transit fares ($0.75) to help working-class residents while maintaining service quality. 2. Moderate tax rate (1%) balances revenue needs with household budgets. 3. Support modest driving fees ($0.50) to reduce congestion while not overly burdening car-dependent families. 4. Focus on proposals that reduce transit travel times to under 55 minutes. 5. Avoid highest tax/fee combinations that would strain limited discretionary income,"[10, 11, 13, 19, 20]",10,11,13,19,20
Bridgeport,"Bridgeport has a median household income of around $54,000, which is slightly below Chicago's median. About 15% of residents live below poverty level. This suggests moderate sensitivity to cost increases.","Given the moderate income levels, residents have limited discretionary spending. Many households need to carefully budget for transportation costs. The community has a mix of working-class and middle-class families who would be impacted by higher taxes and fees.","Bridgeport has decent transit access with Red Line, Orange Line, and several bus routes. About 30% of residents use public transit for commuting, while 60% drive. The community is relatively well-connected to downtown and other areas, making both driving and transit viable options.",1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed mode usage. 2. Favor moderate tax rates (1%) that can support transit without excessive burden on discretionary spending. 3. Support lower transit fares ($0.75-$1.25) to help transit-dependent residents. 4. Accept moderate driving fees ($0.50) to improve transit service while not overly penalizing drivers. 5. Consider travel time improvements for both modes given the community's reliance on both.,"[10, 13, 11, 4, 19]",10,13,11,4,19
New City,"New City is a lower-income community with median household income around $33,000, significantly below Chicago's average. Many residents live paycheck to paycheck with limited disposable income.","Given the low income levels, residents have very limited discretionary spending. Most income goes to basic necessities like housing, food, and transportation. Higher taxes or fees would significantly impact household budgets.","The area has moderate transit access with bus routes and proximity to Orange Line, but many residents rely on cars due to irregular work hours and need to access jobs in areas poorly served by transit. Car ownership costs are a significant burden.",1. Prioritize lowest combined costs (tax + fare/fee) due to limited disposable income. 2. Balance transit improvements with driving costs since many residents need cars. 3. Favor proposals with lower transit fares to make transit more accessible. 4. Consider moderate driver fees to fund transit without overly burdening drivers. 5. Avoid highest tax rates that would strain household budgets. Selected proposals that minimize financial burden while improving transit service.,"[0, 9, 3, 1, 10]",0,9,3,1,10
West Elsdon,"West Elsdon is a working-class community with median household income around $53,000, lower than Chicago's average. Many residents work in service and industrial sectors, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses,Located on southwest side with moderate transit access via Orange Line and buses. High car dependency with 85% of households owning vehicles. Many residents commute by car to jobs throughout the metro area. Transit times significantly longer than driving times,1. Prioritize lower sales tax (0.5%) due to limited discretionary income. 2. Balance moderate transit fares ($1.25) to maintain service while keeping costs affordable. 3. Support modest driving fees ($0.50) to improve transit without overly burdening car-dependent residents. 4. Focus on proposals that reduce transit travel times to under 55 minutes. 5. Consider proposals that maintain reasonable driving costs given high car ownership rates,"[4, 1, 7, 13, 10]",4,1,7,13,10
Gage Park,"Gage Park is a working-class community with median household income around $41,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to both transit fares and sales tax increases. Many households spend significant portion of income on basic necessities,"High transit dependency with about 20% of households not owning vehicles. Located along Orange Line and multiple bus routes, but some areas have limited transit access. Many residents commute to jobs in other parts of the city",1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit improvement and cost burden on residents. 5. Selected policies that reduce transit travel times while keeping costs affordable,"[1, 10, 0, 9, 4]",1,10,0,9,4
Clearing,"Clearing is a middle-class community with median household income around $65,000. Many residents work in transportation and logistics sectors due to proximity to Midway Airport. About 15% of households live below poverty level",Moderate discretionary spending capacity. Many households own cars and have significant transportation expenses. Higher sales taxes would impact household budgets but not severely given income levels,Strong car dependency with 85% of households owning vehicles. Limited transit access with few bus routes and distance from L trains. Close to Midway Airport and major highways. Most residents drive for work and errands,"1. Given high car ownership and limited transit access, policies with lower driving fees are preferred. 2. Moderate sales tax (1%) can help fund transit improvements without excessive burden. 3. Higher transit fares acceptable since most residents drive. 4. Focus on reducing car travel times since most commute by car. 5. Balance between maintaining affordable driving costs while gradually improving transit service","[12, 3, 15, 21, 9]",12,3,15,21,9
West Lawn,"West Lawn is a middle-class community with median household income around $54,000. Many residents work in service and industrial sectors. The community has moderate disposable income but is price-sensitive to transportation costs",Residents have modest discretionary spending capacity. Higher sales taxes would impact household budgets. Many families need to balance transportation costs with other essential expenses,The community has moderate transit access with bus routes but no L train stations. Car ownership is high at around 85% of households. Many residents rely on driving for work commutes and daily activities. Travel times to downtown and other job centers are significant,1. Prioritize lower sales tax (0.5%) to preserve discretionary income for middle-class families. 2. Balance moderate transit fares ($1.25) with service improvements to benefit both transit users and drivers. 3. Support modest driving fees ($0.50) to fund transit while not overly burdening car-dependent residents. 4. Focus on proposals that reduce both transit and driving times given mixed transportation needs. 5. Consider overall household cost impact given community's moderate income levels,"[4, 1, 13, 10, 7]",4,1,13,10,7
Chicago Lawn,"Chicago Lawn is a lower-middle income community with median household income around $37,000. Many residents face economic constraints, making them sensitive to transportation costs. About 22% of residents live below poverty level.",Limited discretionary spending capacity due to lower income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses.,Mixed transit access with bus routes and proximity to Orange Line. About 27% of households don't own vehicles and rely on public transit. Car ownership costs are burdensome for many residents. Average commute times are significant factor for working population.,"1. Prioritize lower transit fares ($0.75) due to high transit dependency and lower incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit improvement and cost burden leads to preference for proposals 1, 10, 11, 9, and 2. These provide good transit times while keeping costs manageable for residents.","[1, 10, 11, 9, 2]",1,10,11,9,2
West Englewood,"West Englewood has one of the lowest median household incomes in Chicago at around $27,000. Many residents live below the poverty line, making disposable income extremely limited. The community has a high unemployment rate and many households rely on public assistance.","Given the low income levels, discretionary spending is very limited. Most household income goes to basic necessities like housing, food, and utilities. Additional taxes or transportation costs would significantly impact already strained household budgets.","The community has high transit dependency with lower car ownership rates. Many residents rely on public transit to access jobs, services and resources. The area is served by CTA buses and the Red Line, but transit travel times are long compared to driving. Improving transit affordability and service quality is crucial.","1. Prioritize lowest transit fares ($0.75) to maintain affordability for transit-dependent residents. 2. Favor lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance travel time improvements with cost impacts. 5. Focus on proposals that reduce transit travel time while keeping costs low for this low-income, transit-reliant community.","[1, 10, 9, 0, 4]",1,10,9,0,4
Englewood,"Englewood has one of the lowest median household incomes in Chicago at around $20,000 annually. Many residents live below poverty level and have very limited disposable income. Cost sensitivity is extremely high.","Given the low income levels, discretionary spending is minimal. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs.","High transit dependency with lower car ownership rates compared to city average. Many residents rely on public transit for access to jobs, healthcare, and essential services. Current transit service is limited with longer travel times. Walking and bus are primary modes.","1. Prioritize lowest combined costs (fare + tax) given very low incomes. 2. Focus on improved transit service/times since many depend on it. 3. Avoid high driving fees since they would burden essential workers who must drive. 4. Balance between service improvements and affordability. 5. Consider proposals that reduce transit travel time without excessive cost burden. Selected proposals 0, 9, 3, 18, 21 as they maintain low fares/taxes while providing some transit improvements.","[0, 9, 3, 18, 21]",0,9,3,18,21
Greater Grand Crossing,"Greater Grand Crossing has a median household income of approximately $31,000, significantly below Chicago's average. About 35% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Many households spend a large portion of their income on basic necessities like housing, food, and transportation",The area has good access to public transit with multiple bus routes and the Red and Green Line stations. About 35% of households don't own vehicles and rely heavily on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability. 2. Lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Focus on proposals that reduce transit travel times to improve accessibility for transit-dependent residents. 5. Balance between maintaining affordable transit access while generating enough revenue to improve service quality","[2, 11, 1, 10, 20]",2,11,1,10,20
