community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"The median income in Oakland is $27,693, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With 47.2% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","41.7% of households do not own a vehicle, and 19.9% use transit. Improving transit accessibility and affordability is crucial, as a significant portion of the community relies on public transportation.","Given the low median income and high reliance on public transit, policies with lower fares and moderate taxes are prioritized to enhance affordability and accessibility. Reducing travel time is also important, but not at the expense of significantly higher costs. Therefore, proposals with lower fares and moderate driver fees, which can improve transit services and reduce congestion, are preferred. The balance between fare, tax, and driver fee is crucial to ensure that the community can afford the changes without sacrificing essential consumption.","[10, 11, 19, 20, 13]",10,11,19,20,13
Fuller Park,"The majority of households in Fuller Park have an income of less than $25,000, indicating limited disposable income. This suggests that any increase in costs, whether through transit fares, sales taxes, or driving fees, could significantly impact residents' financial situations.","With 70% of households earning less than $25,000, discretionary spending is likely minimal. Residents may prioritize essential goods and services, making them sensitive to any policy that increases their cost of living.","A significant portion of the community relies on driving (49.3%) and transit (18.7%) for commuting. With 58% of households having no vehicle, improving transit accessibility and affordability is crucial. However, driving is still a major mode of transport, so policies should also consider the impact on drivers.","Given the low income levels, policies with lower transit fares and minimal sales tax increases are preferred to minimize financial strain. However, improving transit times is also important due to the high reliance on public transportation. Balancing these factors, the selected policies aim to reduce costs while improving transit efficiency. Policies with higher driving fees are considered to encourage a shift to transit, potentially reducing congestion and emissions, but they must be balanced with the community's reliance on driving.","[10, 11, 13, 14, 19]",10,11,13,14,19
Grand Boulevard,"The median income in Grand Boulevard is $43,048, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With 35.5% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","49.3% of residents drive alone, while 21.4% use transit. Improving transit times and affordability could encourage more transit use, benefiting those without vehicles (30.3% of households).","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate taxes are preferred to minimize financial burden while enhancing transit accessibility. Driver fees are considered to reduce congestion and improve transit times, but must be balanced against the community's reliance on driving.","[10, 11, 13, 14, 19]",10,11,13,14,19
Kenwood,"Kenwood has a median income of $58,052 and a per capita income of $55,311. A significant portion of the population earns less than $25,000, which suggests that affordability is a key concern for many residents.","With 27.4% of households earning less than $25,000, a large portion of the community may have limited discretionary spending. Therefore, policies that minimize additional costs are likely to be more favorable.","Kenwood has a high percentage of residents using transit (23.1%) and a significant portion without vehicles (33.1%). This indicates a reliance on public transportation, making transit affordability and efficiency crucial.","Given the community's reliance on public transit and the need to keep costs low for lower-income residents, the top priority is to reduce transit fares while maintaining or improving service efficiency. A lower sales tax is also preferred to minimize the impact on discretionary spending. The ranked proposals reflect a balance between reducing costs and improving transit times, with a preference for lower fares and moderate driver fees to encourage a shift from driving to transit, reducing congestion and emissions.","[10, 11, 19, 20, 13]",10,11,19,20,13
Washington Park,"Washington Park has a median income of $26,014 and a per capita income of $19,948, with nearly half of the households earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies crucial.","With a significant portion of the population earning below $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens are preferred to maintain essential consumption levels.","42.8% of households have no vehicle, and 32.3% of residents use transit. Improving transit accessibility and affordability is vital, as a large portion of the community relies on public transportation.","Given the high reliance on public transit and limited disposable income, policies with lower transit fares and moderate driver fees are prioritized to enhance transit accessibility without imposing significant financial burdens. A lower sales tax is also preferred to avoid reducing discretionary spending. The selected policies aim to balance improved transit services with affordability, considering the community's economic constraints and transportation needs.","[10, 11, 19, 20, 13]",10,11,19,20,13
Hyde Park,"Hyde Park has a diverse income distribution with a significant portion of the population earning less than $50,000 annually. However, there is also a substantial percentage earning over $100,000, indicating a mixed-income community.","With a notable percentage of households earning below $50,000, discretionary spending is likely limited for a significant portion of the community. The community must balance transportation costs with other essential expenses.","Hyde Park has a high percentage of residents using transit (22.5%) and walking/biking (29.4%), with a significant portion of households (43.4%) not owning a vehicle. This suggests a strong reliance on public transit and non-motorized modes of transportation.","Given the high reliance on public transit and the mixed-income nature of the community, policies that reduce transit fares and improve transit times are prioritized. Lower sales taxes are preferred to minimize the impact on discretionary spending. Driver fees are considered as a means to improve transit services and reduce congestion, but they should not overly burden those who drive. The selected policies aim to balance affordability, improved transit service, and minimal impact on discretionary income.","[11, 10, 19, 13, 14]",11,10,19,13,14
Woodlawn,"The median income in Woodlawn is $29,969, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.",A significant portion of the population relies on transit (24.3%) and a notable percentage has no vehicle (38.1%). Improving transit accessibility and affordability is crucial for this community.,"Given the limited disposable income and high reliance on public transit, policies with lower fares and moderate taxes are prioritized. The goal is to enhance transit accessibility while minimizing financial strain. Proposals with lower driving fees are also considered to encourage a shift from driving to transit, reducing congestion and emissions. The selected proposals balance affordability, improved transit times, and moderate tax rates to support transit services without overly burdening residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
South Shore,"The median income in South Shore is $39,649, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.",A significant portion of the community relies on transit (32.8%) and a notable percentage has no vehicle (37.8%). Improving transit accessibility and affordability is crucial for this community.,"Given the community's reliance on transit and limited disposable income, policies with lower fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The selected policies balance affordability with improved transit service, considering the community's economic constraints and transportation needs.","[10, 11, 13, 19, 20]",10,11,13,19,20
Chatham,"Chatham has a median income of $39,348 and a per capita income of $28,801. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With 32.8% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact these households.","31.8% of households have no vehicle, and 27.3% of residents use transit. Improving transit accessibility and affordability is crucial for this community.","Given the limited disposable income and high reliance on transit, proposals with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance affordability with improved transit services. Therefore, proposals with lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion.","[10, 11, 19, 20, 13]",10,11,19,20,13
Avalon Park,"The median income in Avalon Park is $54,139, with a significant portion of the population earning less than $50,000. This suggests that the community may be sensitive to increases in costs related to transportation, such as higher fares or driver fees.","With a per capita income of $31,626, residents may have limited discretionary spending. Therefore, policies that minimize additional financial burdens while improving transit services would be beneficial.",A significant portion of the community relies on driving alone (58.5%) and transit (24.1%) for commuting. Improving transit times and maintaining affordable fares could enhance accessibility for those who depend on public transportation.,"Given the community's income distribution and reliance on both driving and transit, the focus is on balancing affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use, reduce congestion, and improve travel times. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected proposals aim to reduce travel times for both modes while keeping costs manageable for residents.","[10, 13, 19, 22, 11]",10,13,19,22,11
South Chicago,"The median income in South Chicago is $43,936, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $22,912, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","31.6% of households have no vehicle, and 23.7% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as a large portion relies on public transportation.","Given the high reliance on public transit and limited disposable income, policies with lower transit fares and moderate driver fees are prioritized. A lower sales tax is also preferred to minimize the impact on discretionary spending. The goal is to enhance transit accessibility while keeping costs manageable for residents. Policies that reduce travel time for both transit and driving are also considered to improve overall accessibility and efficiency.","[10, 11, 19, 20, 13]",10,11,19,20,13
Burnside,"The median income in Burnside is $46,711, with a significant portion of households earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $28,605, residents may prioritize essential spending over discretionary consumption. High transit fares or driver fees could significantly impact their budget.",Burnside has a high percentage of residents using transit (27.6%) and a significant portion without vehicles (38.7%). Improving transit accessibility and affordability is crucial for this community.,"Given the high reliance on transit and limited disposable income, policies with lower transit fares and moderate driver fees are prioritized. A lower sales tax is also preferred to minimize the impact on discretionary spending. The goal is to enhance transit accessibility while keeping costs manageable for residents. Policies that reduce travel time for both transit and driving are also considered to improve overall accessibility.","[10, 11, 19, 20, 13]",10,11,19,20,13
Calumet Heights,"The median income in Calumet Heights is $68,436, with a per capita income of $39,867. A significant portion of the population earns less than $50,000, indicating a moderate level of disposable income.","With a diverse income distribution, a substantial portion of the community may be sensitive to increases in transportation costs, which could impact their ability to spend on other necessities and discretionary items.","52.3% of residents drive alone, while 19.5% use transit. A significant portion of the community relies on cars, but a notable percentage also depends on public transit, indicating the need for balanced improvements in both areas.","Given the moderate disposable income and reliance on both driving and transit, the community would benefit from policies that improve transit times without significantly increasing costs. Lower fares and moderate driver fees could encourage transit use, reduce congestion, and improve accessibility. A lower sales tax is preferred to minimize the impact on discretionary spending. Therefore, proposals with lower fares, moderate driver fees, and lower sales taxes are prioritized.","[10, 11, 19, 20, 13]",10,11,19,20,13
Roseland,"The median income in Roseland is $49,808, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $24,754, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","25.9% of households have no vehicle, and 20.1% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community.","Given the limited disposable income and high reliance on transit, policies with lower transit fares and moderate driver fees are prioritized. A lower sales tax is also preferred to minimize the impact on discretionary spending. The goal is to enhance transit accessibility while keeping costs manageable for residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
Pullman,"The median income in Pullman is $54,755, with a significant portion of households earning less than $50,000. This suggests that disposable income is limited for many residents, making cost-sensitive policies more favorable.","With a per capita income of $32,327, residents may prioritize essential spending over discretionary consumption. Policies that minimize additional financial burdens are likely to be preferred.","A significant portion of the population (64%) drives alone, while 17.6% use transit. Improving transit times and maintaining affordability could benefit those reliant on public transportation, while also considering the impact on drivers.","Given the community's income distribution and reliance on both driving and transit, policies that balance affordability with improved transit services are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected policies aim to reduce travel times for both modes while keeping costs manageable for residents.","[10, 13, 19, 4, 22]",10,13,19,4,22
South Deering,"The median income in South Deering is $34,814, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","A significant portion of the community relies on driving (57.2%) and transit (23.7%). Improving transit times and maintaining affordable fares are crucial for accessibility, especially for those without vehicles (24% of households).","Given the community's limited disposable income and reliance on both driving and transit, the focus is on minimizing costs while improving transit efficiency. Lower fares and moderate taxes are prioritized to ensure affordability. Driver fees are considered to reduce congestion and improve transit times, benefiting both drivers and transit users. The selected policies balance cost, accessibility, and potential improvements in transit service.","[10, 11, 19, 20, 13]",10,11,19,20,13
East Side,"The median household income in East Side is $61,898, with a per capita income of $25,646. A significant portion of the population earns between $25,000 and $49,999, indicating moderate disposable income levels.","With 26.7% of households earning between $25,000 and $49,999, and 15.1% earning less than $25,000, a substantial portion of the community may be sensitive to increases in transportation costs, which could impact their discretionary spending on other goods and services.","The majority of residents (68.4%) drive alone, with only 7.7% using transit. The mean commute time is 36.4 minutes, suggesting that improvements in transit could benefit a small but significant portion of the community, while maintaining reasonable driving times is crucial for the majority.","Given the community's reliance on driving and moderate income levels, policies that balance lower transit fares and moderate driver fees with minimal tax increases are preferred. This approach aims to improve transit times and accessibility without significantly impacting disposable income. The focus is on reducing travel times for both drivers and transit users while keeping costs manageable for households with limited discretionary income.","[10, 13, 19, 4, 22]",10,13,19,4,22
West Pullman,"The median income in West Pullman is $46,861, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $24,916, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","63.1% of residents drive alone, while 12% use transit. Improving transit times and affordability could benefit those reliant on public transportation, but changes should not overly burden drivers given the high car usage.","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. A lower sales tax is preferred to minimize impact on discretionary spending. Lower transit fares are favored to support those with limited income, while moderate driver fees are acceptable if they significantly reduce travel times and congestion. The selected policies aim to enhance transit accessibility without imposing excessive financial burdens on residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
Riverdale,"Riverdale has a median income of $41,144 and a per capita income of $19,721. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact their ability to spend on other necessities.","67.9% of residents drive alone, while 12.9% use transit. The mean commute time is 33.8 minutes. Improving transit times could benefit those who rely on public transportation, but the majority still drive.","Given the limited disposable income, policies with lower fares and taxes are preferred to minimize financial strain. However, improving transit times is also important for those who rely on it. Balancing these factors, proposals with moderate taxes and fares, and reasonable driving fees that improve transit times, are prioritized.","[10, 13, 19, 4, 22]",10,13,19,4,22
Hegewisch,"The median income in Hegewisch is $58,647, with a per capita income of $31,457. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With 27.6% of households earning less than $25,000, discretionary spending is likely constrained. The community may be sensitive to increases in transit fares and driver fees, as these could impact their ability to spend on other necessities.","65.2% of residents drive alone, while only 10.8% use transit. This suggests a reliance on cars, but also a potential for increased transit use if services improve. Car ownership is high, with 87.4% of households owning at least one vehicle, indicating that driving is a primary mode of transportation.","Given the community's income distribution and reliance on driving, policies that minimize costs while improving transit times are preferred. Lower fares and moderate driver fees could encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden low-income households. The goal is to balance affordability with improved transit accessibility and reduced congestion.","[10, 13, 19, 4, 22]",10,13,19,4,22
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374 and a per capita income of $37,983. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high median income, residents likely have a moderate to high level of discretionary consumption. However, a notable portion of the population earns less than $50,000, which suggests that affordability of transit and driving fees is still a concern for some households.","The majority of residents drive alone (71.2%), with only 7.6% using transit. This suggests that while transit is available, it is not the primary mode of transportation. Improving transit times and services could encourage more residents to switch from driving to transit.","Given the high car ownership and preference for driving, policies that reduce driving time and improve transit services are prioritized. However, the cost of transit and driving fees should remain affordable to not overly burden lower-income households. A balance between improving transit services and maintaining reasonable costs is crucial. Therefore, proposals with moderate taxes and fees that significantly improve transit times and reduce driving times are preferred.","[14, 11, 13, 10, 19]",14,11,13,10,19
Archer Heights,"The community has a significant portion of households earning less than $50,000, with 46.3% of households falling into this category. This suggests that disposable income is limited for a large segment of the population.","Given the income distribution, discretionary spending is likely constrained, with a focus on essential goods and services. The community may be sensitive to increases in costs related to transportation, such as fares and fees.","A majority of residents drive alone (58.7%) or carpool (19.4%), with only 13.1% using transit. This indicates a reliance on cars, but a notable portion still depends on public transit. Accessibility improvements in transit could benefit those without vehicles (23.7% of households).",The decision prioritizes minimizing costs for both transit users and drivers while improving transit times. Lower fares and driver fees are preferred to accommodate the community's limited disposable income. Proposals with moderate sales tax rates are chosen to balance funding for transit improvements without overly burdening residents. The focus is on reducing travel times for both modes to enhance accessibility and efficiency.,"[10, 11, 19, 20, 13]",10,11,19,20,13
Brighton Park,"The median income in Brighton Park is $52,145, with a per capita income of $22,361. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","58.8% of residents drive alone, while 15.1% use transit. Car ownership is relatively high, with 84.6% of households owning at least one vehicle. However, 15.4% of households do not own a vehicle, making affordable transit crucial for accessibility.","Given the limited disposable income and the need for affordable transportation, proposals with lower transit fares and moderate driver fees are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Reducing travel time is also important, but not at the expense of significantly higher costs. The selected proposals balance affordability, accessibility, and improved transit services.","[10, 11, 19, 20, 13]",10,11,19,20,13
McKinley Park,"The median income in McKinley Park is $70,411, with a per capita income of $32,106. A significant portion of the population earns between $25,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, a portion of the community may be sensitive to increases in transit fares and taxes. The community's discretionary spending could be impacted by higher costs associated with transportation policies.","51.5% of residents drive alone, while 21.7% use transit. Car ownership is relatively high, with 87.8% of households owning at least one vehicle. This suggests that both driving and transit are important modes of transportation for the community.","Given the moderate disposable income and reliance on both driving and transit, policies that balance lower costs with improved transit services are prioritized. Lower fares and moderate driver fees can encourage transit use without significantly impacting discretionary spending. A moderate sales tax is acceptable if it results in better transit services, as long as it doesn't overly burden the community's spending capacity. The selected policies aim to reduce travel times and costs while supporting transit improvements.","[11, 14, 13, 10, 19]",11,14,13,10,19
Bridgeport,"Bridgeport has a median income of $72,159 and a per capita income of $38,718. A significant portion of the population earns less than $50,000, indicating a need to consider affordability in transportation costs.","With a diverse income distribution, a substantial portion of the community may be sensitive to increases in transportation costs, which could impact their ability to spend on other necessities.",Bridgeport has a relatively high percentage of residents who drive alone (48.3%) and a notable portion using transit (16%). Improving transit times and maintaining affordability could benefit a significant portion of the community.,"Given the community's income distribution and reliance on both driving and transit, the focus is on balancing affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use, reduce congestion, and improve travel times. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected proposals aim to enhance transit accessibility while considering the financial constraints of the community.","[10, 13, 19, 22, 25]",10,13,19,22,25
New City,"The median income in New City is $40,959, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $21,622, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","A large portion of the population relies on driving (53.7%) and transit (17.9%). Improving transit times and maintaining affordable fares are crucial for accessibility, especially for those without vehicles (24.5%).","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees can encourage transit use, reduce congestion, and improve accessibility without overly burdening residents financially. A moderate sales tax is acceptable if it significantly enhances transit services, as long as it doesn't disproportionately affect low-income households.","[11, 10, 19, 13, 14]",11,10,19,13,14
West Elsdon,"West Elsdon has a median household income of $64,441, with a significant portion of households earning between $25,000 and $74,999. This suggests a moderate level of disposable income, with some households potentially sensitive to increases in transportation costs.","Given the income distribution, many households may prioritize essential spending over discretionary consumption. Therefore, policies that minimize additional financial burdens are likely to be favored.","With 59.6% of residents driving alone and 12.9% using transit, accessibility improvements for both modes are important. The community has a mean commute time of 36.3 minutes, indicating a need for efficient transportation options.","The decision prioritizes policies that balance cost and accessibility improvements. Lower transit fares and moderate driver fees are preferred to encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden households. The goal is to reduce travel times and costs for both drivers and transit users, while supporting transit improvements through reasonable funding mechanisms.","[10, 13, 19, 4, 22]",10,13,19,4,22
Gage Park,"The median income in Gage Park is $50,112, with a per capita income of $19,524. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With 49.9% of households earning less than $50,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact household budgets.","59.6% of residents drive alone, while 17.9% use transit. Car ownership is relatively high, but 20.5% of households have no vehicle, indicating a reliance on public transit for a portion of the community.","Given the limited disposable income and the reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees are preferred to minimize financial strain while encouraging transit use. A moderate sales tax is acceptable if it significantly improves transit services, as it spreads the cost across all consumers rather than just transit users. The selected policies aim to reduce travel times and costs for both drivers and transit users, enhancing overall accessibility without imposing excessive financial burdens.","[11, 14, 13, 10, 19]",11,14,13,10,19
Clearing,"The median household income in Clearing is $73,778, with a per capita income of $33,089. A significant portion of the population earns between $50,000 and $149,999, indicating a moderate level of disposable income.","With 22% of households earning between $100,000 and $149,999 and 15.7% earning over $150,000, there is a reasonable level of discretionary consumption. However, 32.8% of households earn less than $50,000, suggesting that affordability is a concern for a substantial segment of the community.","The majority of residents (74.1%) drive alone, indicating a high reliance on personal vehicles. Only 6.9% use transit, and 8% of households have no vehicle. The mean commute time is 31.9 minutes, suggesting moderate accessibility challenges.","Given the high reliance on driving, policies that reduce driving time and costs are favorable. However, with a notable portion of the population using transit and a significant number of low-income households, affordable transit options are also important. Balancing these needs, proposals with moderate taxes and fees that improve transit times without significantly increasing costs are prioritized. Proposals that reduce driving time while maintaining or slightly improving transit times are preferred, as they benefit the majority who drive while still supporting transit users.","[13, 10, 14, 19, 11]",13,10,14,19,11
West Lawn,"The median income in West Lawn is $69,647, with a per capita income of $25,786. A significant portion of the population earns between $25,000 and $99,999, indicating moderate disposable income levels.","With 36.9% of households earning less than $50,000, there is a need to balance transportation costs with other essential expenses. The community may be sensitive to increases in transit fares and sales taxes.","63.4% of residents drive alone, while only 9.8% use transit. This suggests a reliance on cars, but there is potential to improve transit usage with better services. Car ownership is high, with 56.3% owning two or more vehicles, indicating a need for policies that do not overly penalize drivers.","Given the community's moderate income levels and reliance on driving, policies that balance lower transit fares and moderate driver fees with reasonable travel times are preferred. A lower sales tax is also favored to minimize the impact on discretionary spending. The goal is to improve transit accessibility without significantly increasing costs for drivers or reducing disposable income through high taxes.","[10, 13, 19, 4, 22]",10,13,19,4,22
Chicago Lawn,"The median income in Chicago Lawn is $43,293, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $20,907, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","A large portion of the community relies on driving (57.8%) and carpooling (20.6%), with 14.9% using transit. Improving transit times and maintaining affordability is crucial for accessibility, especially for those without vehicles (24.3%).","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services, as long as it doesn't overly impact discretionary spending. The selected policies aim to reduce travel times and costs, enhancing overall accessibility and affordability.","[11, 14, 13, 10, 19]",11,14,13,10,19
West Englewood,"West Englewood has a median income of $29,234 and a per capita income of $19,453. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.1% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","25.9% of residents use transit, and 32.7% have no vehicle, indicating a reliance on public transportation. Improving transit times and maintaining low fares are crucial for accessibility.","Given the low disposable income and high reliance on public transit, policies with lower fares and moderate taxes are preferred. Reducing transit times is also important to improve accessibility. The community would benefit from policies that balance affordability with improved transit services. High driver fees are less concerning due to the lower car ownership rates.","[11, 10, 19, 13, 14]",11,10,19,13,14
Englewood,"Englewood has a low median income of $27,792 and a per capita income of $17,897. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a high percentage of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.",A large portion of the population relies on transit (25.2%) and a significant number have no vehicle (44.6%). Improving transit accessibility and affordability is crucial for this community.,"Given the low income levels, minimizing costs is essential. A lower transit fare and driver fee are prioritized to reduce financial burden. A moderate sales tax is acceptable if it significantly improves transit services, as many residents rely on public transportation. Reducing travel time is also important to improve access to jobs and services. Therefore, proposals with lower fares and fees, moderate taxes, and reduced travel times are prioritized.","[11, 10, 19, 13, 14]",11,10,19,13,14
Greater Grand Crossing,"The median income is $39,908, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.",A significant portion of the population relies on transit (29.5%) and a notable percentage has no vehicle (36.5%). Improving transit accessibility and affordability is crucial for this community.,"Given the community's reliance on transit and limited disposable income, policies with lower fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The selected policies balance affordability with improved transit service, considering the community's economic constraints and transportation needs.","[10, 11, 13, 19, 22]",10,11,13,19,22
Ashburn,"The median income in Ashburn is $78,060, with a per capita income of $28,910. A significant portion of the population earns between $50,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, a portion of the community may be sensitive to increases in transit fares and driver fees. The community's spending on goods and services could be impacted by higher taxes and fees.","67.6% of residents drive alone, while 11.4% use transit. Car ownership is high, with 92.3% of households owning at least one vehicle. This suggests a reliance on driving, but also a notable use of transit.","Given the high car ownership and reliance on driving, policies that reduce driving time and costs are favorable. However, improving transit times and maintaining affordable fares are also important for the 11.4% who use transit. Balancing these needs, proposals with moderate taxes and fees that improve transit times without significantly increasing costs are prioritized. The community's moderate disposable income suggests a preference for lower fares and fees to maintain discretionary consumption.","[10, 13, 19, 22, 14]",10,13,19,22,14
Auburn Gresham,"The median income in Auburn Gresham is $41,000, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With 33% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","21.1% of residents use transit, and 29.9% have no vehicle, indicating a reliance on public transportation. Improving transit accessibility and affordability is crucial for this community.","Given the community's limited disposable income and reliance on public transit, policies with lower fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. Therefore, proposals with lower fares and moderate driver fees, which can improve transit services and reduce congestion, are preferred. The balance between cost and improved service is key, considering the community's economic constraints and transportation needs.","[10, 11, 19, 20, 13]",10,11,19,20,13
Beverly,"Beverly has a high median income of $131,170 and a per capita income of $64,719, indicating a relatively high level of disposable income compared to other areas.","With a significant portion of households earning over $150,000, the community likely has a higher capacity for discretionary spending. However, the community may still be sensitive to changes in costs that affect their overall budget.","62% of residents drive alone, and 17% use transit. The community has a high car ownership rate, with 43.6% owning two vehicles and 15.4% owning three or more. This suggests a strong reliance on personal vehicles, but a notable portion also relies on public transit.","Given the high disposable income, the community can absorb moderate increases in costs if they lead to significant improvements in transit service. The goal is to balance the cost of living with improved transit times and reduced congestion. Proposals with higher driver fees and moderate transit fares are preferred to encourage a shift from driving to transit, reducing congestion and emissions. A moderate sales tax is acceptable if it significantly enhances transit services. The top-ranked proposals reflect a balance between cost and improved transit efficiency, considering the community's reliance on both driving and transit.","[14, 11, 13, 10, 19]",14,11,13,10,19
Washington Heights,"The median income in Washington Heights is $66,797, with a per capita income of $29,673. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With a considerable percentage of households earning less than $50,000, discretionary spending is likely constrained. The community would be sensitive to increases in transit fares and driver fees, as these would reduce disposable income for other necessities.","58.2% of residents drive alone, while 22.3% use transit. Car ownership is relatively high, with 83.2% of households owning at least one vehicle. However, a significant portion of the population relies on transit, indicating the importance of maintaining affordable and efficient transit options.","Given the community's income distribution and reliance on both driving and transit, the ideal policy would balance affordability with improved transit services. Lower fares and moderate driver fees could encourage transit use without overly burdening drivers. A moderate sales tax would support transit improvements without significantly impacting discretionary spending. The selected policies prioritize reducing travel time and maintaining affordability for both transit users and drivers.","[10, 13, 19, 22, 25]",10,13,19,22,25
