community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Douglas,"Douglas has a median household income of approximately $35,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional transportation costs and sales taxes",Douglas has good transit access with Green Line stations and multiple bus routes. About 40% of households don't own cars. Many residents rely on public transit for work commutes and daily activities. The area has relatively high transit dependency,1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Prefer lower sales tax rates as residents have limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening car-owning households. 4. Balance between transit service improvements and cost burden on residents. 5. Consider proposals that reduce transit travel times to improve accessibility for transit-dependent population,"[1, 10, 0, 9, 4]",1,10,0,9,4
Oakland,"Oakland is a low-income community with median household income around $27,000, significantly below Chicago's average. About 39% of residents live below poverty level, indicating limited disposable income","Given the high poverty rate and low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",Oakland has good access to CTA services with Green Line and bus routes. About 45% of residents rely on public transit for commuting. Car ownership is lower than city average due to economic constraints. The community is relatively close to downtown and lakefront amenities,1. Prioritize lowest transit fares ($0.75) given low income levels and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between improved transit times and affordability. 5. Consider proposals that reduce both transit and driving times to benefit all residents,"[2, 1, 11, 10, 20]",2,1,11,10,20
Fuller Park,"Fuller Park has one of the lowest median household incomes in Chicago at around $21,000. The poverty rate is approximately 40%, indicating very limited disposable income for most residents.","Given the high poverty rate and low income levels, discretionary spending is extremely limited. Most household income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact residents' ability to meet basic needs.","Fuller Park has relatively good transit access with Red Line and Green Line stations and several bus routes. Car ownership rates are low due to economic constraints. Many residents rely heavily on public transit for accessing jobs, services and resources.","1. Given very low incomes, prioritize lowest combined costs (fares, taxes, fees). 2. Strong transit dependency means better transit service times are important. 3. Lower transit fares are critical for affordability. 4. Lower sales tax preferred due to impact on basic goods. 5. Driving fees less impactful since car ownership is low. Selected policies balance minimal costs with improved transit service: Policy 0 has lowest costs overall, Policy 9 maintains low fares with moderate improvements, Policy 3 keeps low tax with reasonable service, Policy 18 offers good transit times with low fares, Policy 1 provides improved transit times while maintaining affordability.","[0, 9, 3, 18, 1]",0,9,3,18,1
Grand Boulevard,"Grand Boulevard has a lower median household income around $27,000, with about 39% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, discretionary spending is very limited. Residents need to prioritize essential expenses like housing, food, and transportation. Higher taxes or fees would significantly impact already constrained budgets.","The area has good transit access with Green and Red Line stations and multiple bus routes. About 42% of households don't own vehicles and rely heavily on public transit. Average commute times are higher than city average, indicating transportation challenges.","1. Given low incomes, prioritize lowest combined costs (fare + tax) while maintaining service quality. 2. Many residents are transit-dependent, so transit travel times are critical. 3. Lower transit fares are more important than driving fees since many don't own cars. 4. Moderate tax rate balances revenue needs with resident affordability. 5. Selected proposals that reduce transit travel times while keeping fares affordable. Ranked proposals prioritizing $0.75 fares with moderate improvements in transit times.","[9, 10, 11, 18, 19]",9,10,11,18,19
Kenwood,"Kenwood has a mixed-income population with a median household income around $45,000. The area has both affluent and middle-class residents, with about 25% of households below poverty level","Residents have moderate discretionary spending capacity, with significant variation across income groups. Higher-income residents have more flexibility to absorb increased transportation costs","Kenwood has good access to public transit with multiple bus routes and proximity to Green Line and Metra. Car ownership is moderate, and many residents use both transit and cars. The area has good access to Hyde Park, downtown, and lakefront amenities",1. Prioritize balanced policies that don't overly burden lower-income residents while improving transit service. 2. Consider moderate tax rates that can fund transit improvements without excessive impact on discretionary spending. 3. Support driving fees to reduce congestion while keeping transit fares affordable. 4. Focus on proposals that reduce transit travel times to benefit transit-dependent residents. 5. Balance between transit accessibility improvements and cost impacts on mixed-income population,"[11, 13, 19, 4, 10]",11,13,19,4,10
Washington Park,"Washington Park is one of Chicago's lowest-income communities with median household income around $25,000. Many residents live below poverty line, making disposable income extremely limited. High unemployment rate (~40%) further constrains household budgets.",Very limited discretionary spending capacity due to low incomes. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs.,"High transit dependency with lower car ownership rates. The Green Line serves the area but many residents rely on buses. Job accessibility is challenging with longer transit commute times. Many residents travel outside the community for work, shopping, and services.",1. Prioritize lowest transit fares ($0.75) due to very limited household incomes and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on already strained budgets. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening the smaller number of car owners. 4. Focus on proposals that reduce transit travel times to improve job accessibility. 5. Balance between service improvements and keeping costs affordable for low-income residents.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Hyde Park,"Hyde Park has a mixed income profile with a significant student population from University of Chicago. Median household income is around $53,000, but there's high variation. Many residents are price-sensitive due to student budgets and moderate-income households",Significant portion of income goes to housing and education. Residents have moderate discretionary spending power. Many local businesses and amenities within walking distance reduce transportation needs,Well-served by public transit with Metra and CTA buses/trains. High walkability score. Good bicycle infrastructure. Many residents don't own cars. University provides shuttle services. Close to lakefront and major arterials,"1. Prioritize low transit fares due to large student/faculty population relying on public transit
2. Moderate tax rate to maintain service quality while not overly burdening residents
3. Support driving fees to reduce congestion around campus and encourage transit use
4. Balance travel time improvements with cost burden
5. Consider mixed-income population needs
Selected policies optimize transit accessibility while keeping costs reasonable for price-sensitive population","[11, 10, 13, 19, 20]",11,10,13,19,20
Woodlawn,"Woodlawn has a relatively low median household income around $25,000, with about 39% of residents living below poverty level. Many residents are cost-sensitive and have limited disposable income.","Given the low income levels, residents have very limited discretionary spending. Higher sales taxes would significantly impact household budgets. Many residents rely on SNAP benefits and other assistance programs.",The area has good transit access with Green Line stations and multiple bus routes. Car ownership is lower than city average at around 50%. Many residents are transit-dependent. The 63rd Street corridor is a key transportation artery.,1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Minimize sales tax burden given limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening car-owning residents. 4. Balance travel time improvements with cost impacts. 5. Focus on proposals that benefit transit users while maintaining reasonable driving options.,"[1, 10, 0, 9, 4]",1,10,0,9,4
South Shore,"South Shore has a median household income of approximately $31,000, significantly below Chicago's median. About 32% of households live below poverty level, indicating limited disposable income for many residents","Given the low median income, discretionary spending is limited. Many households spend a large portion of income on necessities. Higher taxes or transportation costs would significantly impact household budgets",South Shore has good transit access with Metra Electric and CTA bus routes. About 35% of households don't own vehicles and rely on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize low transit fares and taxes to maintain affordability. 2. Support policies that improve transit service while keeping costs low for transit-dependent residents. 3. Moderate driving fees acceptable as fewer residents drive and fees can fund transit improvements. 4. Balance between service quality improvements and cost burden on low-income households. 5. Consider policies that reduce transit travel times which are currently high at 58.8 minutes","[9, 10, 0, 1, 18]",9,10,0,1,18
Chatham,"Chatham has a median household income of approximately $34,962, significantly below Chicago's median. About 23% of residents live below poverty level, indicating limited disposable income for many households","Given the lower income levels, residents have limited discretionary spending capacity. Many households spend a significant portion of income on essential needs, making them sensitive to additional transportation costs and sales taxes",Chatham has good access to public transit with Red Line stations and multiple bus routes. About 33% of households don't own vehicles and rely on public transit. The community has a high proportion of commuters using public transportation,1. Prioritize lower transit fares due to income constraints and high transit dependency. 2. Moderate sales tax to balance revenue needs with household budget impacts. 3. Support driving fees to improve transit service while considering car-owning households. 4. Focus on proposals that reduce transit travel time to improve accessibility. 5. Balance between transit improvement and cost burden on residents. Selected proposals that offer reduced transit fares with moderate tax increases and driving fees to improve service while maintaining affordability,"[9, 10, 0, 1, 18]",9,10,0,1,18
Avalon Park,"Avalon Park has a median household income of approximately $41,500, which is below Chicago's median. About 20% of residents live below poverty level, indicating limited disposable income for many households","Given the income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets. Many residents need to carefully balance essential expenses","The community is served by the Metra Electric District line and several bus routes, but many residents rely on cars. About 75% of households own vehicles, with driving being a primary mode of transportation. Transit access exists but with longer travel times","1. Given limited disposable income, prioritize lower sales tax (0.5%) to preserve purchasing power. 2. Consider lower transit fares ($0.75) to help transit-dependent residents. 3. Moderate driving fees ($0.50) can help improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden on residents. 5. Proposals 1, 4, 10, 3, and 0 offer best combination of lower taxes, affordable transit, and reasonable driving costs while improving service","[1, 4, 10, 3, 0]",1,4,10,3,0
South Chicago,"South Chicago is a lower-income community with median household income around $31,000. Many residents live paycheck to paycheck with limited disposable income. About 32% of households live below poverty level.","Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to additional taxes and fees. Most household income goes to essential needs like housing, food, and transportation.",High transit dependency with ~30% of households without vehicles. CTA bus routes and Metra Electric serve the area but with limited frequency. Many residents rely on public transit to access jobs and services. Average commute times are higher than city median.,1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit service improvements and cost burden on residents. 5. Consider proposals that reduce transit travel times to improve job accessibility.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Burnside,"Burnside has a median household income of approximately $31,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes",Burnside has moderate transit access with bus services and proximity to Metra Electric line. About 30% of households don't own vehicles and rely on public transit. The community faces longer than average commute times,"1. Prioritize lowest combined costs (fare + tax) due to limited disposable income. 2. Focus on improved transit service times since many residents are transit-dependent. 3. Consider moderate driving fees to improve transit without overly burdening drivers. 4. Balance between transit improvement and cost burden. 5. Selected proposals 0, 9, 3, 10, and 4 based on: lowest fare options (0.75-1.25), varied tax rates (0.5-1.0%), and mix of driving fees (0-0.5) to improve service while maintaining affordability","[0, 9, 3, 10, 4]",0,9,3,10,4
Calumet Heights,"Calumet Heights has a median household income of approximately $48,000, which is moderate for Chicago. The community has a significant middle-class population with about 20% of households earning between $35,000-$50,000 annually","Residents have moderate discretionary spending capacity, but are price-sensitive to additional taxes and fees. Many households need to carefully budget their transportation expenses as part of their overall household spending","The area is served by the Metra Electric District line and several CTA bus routes, but many residents rely on personal vehicles. The community is relatively far from downtown, making commute times and transportation costs significant factors. Car ownership is relatively high at about 75% of households",1. Prioritize proposals with lower sales tax (0.5%) to preserve discretionary income for middle-class households. 2. Balance moderate transit fares ($1.25) with service quality improvements. 3. Support modest driving fees ($0.50) to improve transit without overly burdening car-dependent residents. 4. Consider proposals that reduce transit travel times to improve accessibility for non-car owners. 5. Favor proposals that maintain reasonable car travel times given high car dependency,"[4, 1, 13, 10, 7]",4,1,13,10,7
Roseland,"Roseland has a median household income of approximately $37,000, significantly below Chicago's average. About 24% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on necessities, making them sensitive to additional taxes and transportation costs","Roseland is served by Metra Electric District line and several CTA bus routes, but transit service is less frequent compared to North Side communities. About 75% of households own cars, though many are car-dependent due to limited transit options. Average commute times are longer than city average",1. Prioritize lower transit fares ($0.75) due to community's limited income and reliance on public transit. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on household budgets. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent residents. 4. Balance between improved transit times and affordability. 5. Consider proposals that reduce both driving and transit times while keeping costs manageable for low-income residents,"[1, 10, 4, 13, 19]",1,10,4,13,19
Pullman,"Pullman has a median household income of approximately $41,000, which is below Chicago's average. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","Given the lower income levels, residents have limited discretionary spending. The community has significant retail gaps, and many purchases are made outside the area. A sales tax increase would impact already constrained budgets","Pullman is served by Metra Electric District line and several CTA bus routes. Many residents rely on public transit, but service frequency and coverage could be improved. Car ownership is lower than city average, making transit accessibility crucial",1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Moderate sales tax to balance revenue needs with household budget impacts. 3. Support some driving fees to improve transit service while not overly burdening car-dependent trips. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Consider combined impact of all charges on household budgets,"[11, 10, 20, 19, 2]",11,10,20,19,2
South Deering,"South Deering has a lower median household income around $31,000, with about 30% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact their ability to afford basic necessities and other goods/services.",The area is relatively isolated with limited public transit options. Many residents rely on cars due to the industrial nature of the area and distance from downtown. Bus service is available but travel times are long. About 70% of households own vehicles but face high transportation costs.,"1. Given low incomes, prioritize lowest combined costs (fares, fees, taxes)
2. Need balance between transit improvement and affordability
3. Many residents drive out of necessity, so avoid highest driving fees
4. Lower sales tax preferred due to limited discretionary spending
5. Selected policies that reduce transit times without excessive cost burden
6. Ranked proposals with 0.5-1.0% tax rates higher than 1.5% due to income constraints
7. Prioritized proposals with moderate fare increases that improve service","[10, 4, 13, 1, 19]",10,4,13,1,19
East Side,"East Side is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and industrial jobs, with significant budget constraints",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to additional taxes and fees. Many households need to carefully budget for basic necessities,"Heavy reliance on both cars and public transit. Many residents commute to industrial jobs, some requiring car access. The area has bus services but limited rail access. Average commute times are significant factor","1. Prioritize lower tax burden due to limited disposable income (0.5% preferred)
2. Balance between affordable transit fares ($0.75-$1.25) and service quality
3. Moderate driving fees ($0.50) acceptable to improve transit while not overly burdening car-dependent workers
4. Focus on proposals that reduce transit travel time without excessive costs
5. Selected proposals 1, 4, 10, 13, and 19 as they offer best balance of improved transit times, moderate costs, and lower tax burden for working class residents","[1, 4, 10, 13, 19]",1,4,10,13,19
West Pullman,"West Pullman has a median household income of approximately $37,000, significantly below Chicago's median. About 27% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income and high poverty rate, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs","The area is served by Metra Electric District line and several CTA bus routes, but transit coverage is relatively sparse. About 75% of households own cars, suggesting significant reliance on personal vehicles despite the cost burden. Average commute times are longer than city average","1. Given low income levels, prioritize proposals with lower transit fares and taxes to preserve disposable income. 2. Consider moderate driving fees to improve transit service without overly burdening car-dependent residents. 3. Balance between travel time improvements and cost impacts. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Selected proposals 0, 9, 1, 10, and 3 as they offer combinations of lower fares and taxes while providing reasonable service improvements","[0, 9, 1, 10, 3]",0,9,1,10,3
Riverdale,"Riverdale has one of the lowest median household incomes in Chicago at around $14,000 annually. Over 45% of residents live below the poverty line, making cost sensitivity extremely important",Very limited discretionary spending capacity due to high poverty rates. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs,High transit dependency with over 35% of households lacking vehicle access. Poor transit connectivity with long travel times to jobs and services. Limited retail/grocery options within the community make transportation access critical,"1. Prioritize lowest combined costs (fare + tax) due to very low income levels
2. Focus on improved transit service times given high transit dependency
3. Avoid high driving fees since many essential trips require cars due to limited local services
4. Balance between transit improvement needs and cost burden on residents
5. Selected proposals that reduce transit travel times while keeping fares affordable","[0, 9, 3, 18, 21]",0,9,3,18,21
Hegewisch,"Hegewisch has a median household income of around $54,000, which is slightly below Chicago's median. Many residents are working-class families with moderate disposable income. The community has a higher rate of homeownership but faces significant transportation costs due to its location.",Residents have limited discretionary spending power. Transportation costs consume a significant portion of household budgets due to the area's far southeast location and distance from major employment centers. Many households need to carefully balance necessary expenses with discretionary spending.,Hegewisch is geographically isolated at Chicago's southeast edge. It has limited public transit options with only Metra service and some bus routes. Many residents are car-dependent due to the distance from major employment centers and limited transit connectivity. The community faces longer than average commute times.,"1. Prioritize lower tax burden due to moderate income levels (prefer 0.5% tax options)
2. Balance driving costs since many residents are car-dependent (moderate driving fees)
3. Support lower transit fares to make public transit more accessible
4. Focus on options that reduce transit travel times to improve accessibility
5. Consider total cost impact on household budgets (combined tax, fare, and driving fees)
Selected policies that minimize financial burden while improving transit service and maintaining reasonable driving costs.","[4, 1, 10, 13, 7]",4,1,10,13,7
Garfield Ridge,"Garfield Ridge has a median household income of around $71,000, higher than Chicago's average. Many residents are middle-class working families with moderate disposable income. The area has a relatively high rate of homeownership, indicating stable housing costs.","Residents have moderate discretionary spending power. Many households own cars and spend significantly on transportation. The community has a mix of retail and service establishments that residents regularly patronize, suggesting regular local spending.","The area is car-dependent with good access to Midway Airport. CTA Orange Line serves the northern edge, but many parts have limited transit access. Most residents rely on personal vehicles for daily trips. The area has good road connectivity but experiences some congestion during peak hours.","1. Prioritize policies that balance driving costs with improved transit service since most residents are car-dependent
2. Consider moderate tax rates to avoid excessive burden on middle-class households
3. Support policies that reduce congestion near Midway Airport and major arterials
4. Look for options that improve transit service without excessive fare increases
5. Selected proposals 13, 4, 14, 5, and 22 as they offer good balance of reduced congestion, moderate tax impact, and improved transit service while keeping costs manageable for working families","[13, 4, 14, 5, 22]",13,4,14,5,22
Archer Heights,"Archer Heights has a median household income of approximately $47,000, which is below Chicago's average. Many residents work in manufacturing and service industries, with limited disposable income","Given the moderate-to-low income levels, residents have limited discretionary spending. A significant portion of income goes to essential needs, making them sensitive to additional taxes and fees",The area has moderate transit access with CTA buses and Orange Line nearby. Car ownership is important for many residents due to industrial employment locations. About 75% of households own at least one vehicle,"1. Prioritize lower taxes due to limited disposable income. 2. Balance transit fares and driving fees since many residents use both modes. 3. Consider proposals that improve transit times without excessive costs. 4. Focus on options that don't overly burden working-class residents. 5. Selected proposals 0, 3, 9, 12, and 21 because they maintain lower tax rates, reasonable fares, and no driving fees, which helps preserve disposable income while still providing adequate service improvements","[0, 3, 9, 12, 21]",0,3,9,12,21
Brighton Park,"Brighton Park is a working-class community with median household income around $43,000, significantly below Chicago's median. Many residents work in manufacturing and service sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to both transit fares and sales tax increases. Many households spend significant portion of income on basic necessities,"Good bus service along major arterials, access to Orange Line at Kedzie and Western stations. About 30% of households don't own vehicles and rely on public transit. Many residents commute to jobs in other parts of the city","1. Prioritize lower transit fares due to high transit dependency and limited income
2. Moderate sales tax preferred as higher rates would burden low-income residents
3. Support some driving fees to improve transit service while not overly burdening car-dependent workers
4. Balance between transit improvement and cost burden on residents
5. Consider proposals that reduce transit travel time to improve access to jobs","[11, 10, 1, 13, 4]",11,10,1,13,4
McKinley Park,"McKinley Park is a working-class neighborhood with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and service industries, making them sensitive to transportation costs and taxes","Limited discretionary spending capacity due to moderate income levels. Residents need to carefully balance transportation costs with other essential expenses. Annual retail spending estimated around $20,000 per household",Well-served by public transit with Orange Line and multiple bus routes. Mixed transit/driving community with 72% of households owning cars but significant transit usage. Close to downtown and industrial corridors requiring reliable commute options,1. Prioritize lower transit fares and moderate taxes given income constraints. 2. Balance driving fees to improve transit without overly burdening car-dependent workers. 3. Consider proposals that reduce transit travel times to support commuters. 4. Favor options that maintain reasonable driving costs for manufacturing workers. 5. Select policies that provide good transit service while keeping overall costs manageable for working families,"[10, 11, 19, 13, 4]",10,11,19,13,4
Bridgeport,"Bridgeport has a median household income of around $54,000, which is slightly below Chicago's median. About 15% of residents live below poverty level. This suggests moderate sensitivity to cost increases.","Given the moderate income levels, residents have limited discretionary spending. Many households need to carefully budget for transportation costs. The community has a mix of working-class and middle-class families who would be impacted by higher taxes and fees.","Bridgeport has decent transit access with Red Line, Orange Line, and several bus routes. About 30% of residents use public transit for commuting, while 60% drive. The community has good road access to downtown and other areas via major arterials.","1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed mode usage. 2. Favor moderate tax rates since many residents have limited discretionary income. 3. Support some driving fees to improve transit service while keeping fares affordable. 4. Look for policies that reduce travel times for both modes. 5. Selected policies 13, 10, 4, 21, and 19 as they offer good balance of costs and travel time improvements for both modes while maintaining affordability.","[13, 10, 4, 21, 19]",13,10,4,21,19
New City,"New City has a low median household income around $33,000, significantly below Chicago's average. About 32% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access with bus routes and proximity to Orange Line. Car ownership is lower than city average due to economic constraints. Many residents rely on public transit for work commutes and daily needs,"1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between improved transit times and keeping costs low for transit-dependent residents. 5. Selected proposals that reduce transit travel times while maintaining affordability","[2, 1, 11, 10, 20]",2,1,11,10,20
West Elsdon,"West Elsdon is a working-class community with median household income around $53,000, lower than Chicago average. Many residents work in service and industrial jobs, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses,High car dependency with about 90% of households owning vehicles. Limited direct transit access with only bus services. Many residents commute to jobs in other parts of the city. Average commute times are significant factor,"1. Given high car ownership and limited transit options, policies with lower driving fees are preferred
2. Lower sales tax (0.5%) prioritized due to limited discretionary income
3. Moderate transit fares ($1.25) balance revenue needs with affordability
4. Focus on options that maintain reasonable car travel times given dependency
5. Selected policies that don't overly burden working families with multiple fees","[3, 0, 4, 6, 9]",3,0,4,6,9
Gage Park,"Gage Park is a working-class community with median household income around $41,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with limited disposable income","Given the lower income levels, residents have limited discretionary spending capacity. A high percentage of income goes to essential needs like housing, food, and transportation. Higher taxes or fees would significantly impact household budgets","The community has moderate transit access with CTA buses and Orange Line nearby. Car ownership is important for many residents who work in dispersed locations. About 75% of households own at least one vehicle, but many are sensitive to driving costs","1. Prioritize lower transit fares ($0.75) to help transit-dependent residents
2. Prefer lower sales tax (0.5-1.0%) due to limited discretionary income
3. Accept moderate driving fees ($0.50) to improve transit service while not overly burdening drivers
4. Balance between transit improvement and cost burden on working families
5. Consider proposals that reduce transit travel times without excessive costs","[1, 10, 4, 13, 19]",1,10,4,13,19
Clearing,"Clearing is a middle-class community with median household income around $65,000. Many residents work in transportation and logistics sectors due to proximity to Midway Airport. The area has moderate disposable income levels, making residents somewhat sensitive to cost increases","Residents have moderate discretionary spending capacity. The community has a mix of homeowners and renters, with significant spending on transportation due to car-dependent lifestyle. Higher taxes and fees would impact household budgets notably",Clearing is heavily car-dependent due to its suburban character. Limited transit access with some bus routes but no L train stations. Most residents rely on personal vehicles for commuting and daily trips. The area has good road infrastructure due to proximity to major arteries,"1. Given car dependency, avoid highest driving fees to prevent excessive burden on residents. 2. Moderate transit improvements needed but not at highest cost given limited transit usage. 3. Lower sales tax preferred due to impact on household budgets. 4. Balance between driving costs and transit improvements needed. 5. Selected proposals that maintain reasonable car travel times while making modest transit improvements","[3, 0, 9, 12, 4]",3,0,9,12,4
West Lawn,"West Lawn is a middle-class community with median household income around $54,000. Many residents work in service and industrial sectors. The community has moderate disposable income but is price-sensitive to transportation costs",Residents have modest discretionary spending capacity. Higher sales taxes would impact household budgets. Many families need to balance transportation costs with other essential expenses,The community has moderate transit access with bus routes but no L train stations. Car ownership is high at around 85% of households. Many residents rely on driving for work commutes and daily activities. The Orange Line is accessible but requires bus connections,"1. Given high car dependency but moderate incomes, prefer lower driving fees and sales tax to preserve disposable income. 2. Transit improvements should balance accessibility with affordability. 3. Policy 3 ranks first as it maintains low tax/driving fee while keeping moderate transit fare. 4. Policy 0 ranks second with lowest costs across board but slightly worse transit times. 5. Policy 9 third as 1% tax is manageable with low fare/no driving fee. 6. Policy 4 fourth as driving fee is moderate with low tax. 7. Policy 12 fifth as it maintains current fare with no driving fee","[3, 0, 9, 4, 12]",3,0,9,4,12
Chicago Lawn,"Chicago Lawn is a lower-middle income community with median household income around $37,000. Many residents face economic constraints, making them sensitive to transportation costs and tax increases","Limited discretionary spending capacity due to lower income levels. Residents typically spend significant portion of income on necessities, making them vulnerable to increased taxes and fees",Good transit access with multiple bus routes and proximity to Orange Line. Car ownership rate is moderate. Many residents rely on public transit for work commutes. Mixed-use neighborhood with local businesses and services,"1. Prioritize lower transit fares due to high transit dependency and limited income
2. Moderate tax rate to balance service improvements with household budget impacts
3. Support some driving fees to improve transit service while not overly burdening drivers
4. Focus on proposals that reduce transit travel time to improve accessibility
5. Consider combined impact of taxes, fares, and fees on household budgets","[11, 10, 13, 19, 4]",11,10,13,19,4
West Englewood,"West Englewood has one of the lowest median household incomes in Chicago at around $27,000. Many residents live below the poverty line, making disposable income extremely limited. The community has a high unemployment rate and many households rely on public assistance.","Given the low income levels, discretionary spending is very limited. Most household income goes to basic necessities like housing, food, and utilities. Additional taxes or transportation costs would significantly impact already strained household budgets.","The community has high transit dependency with lower car ownership rates. Many residents rely on public transit to access jobs, services and amenities. The area is served by CTA buses and the Red Line, but transit travel times are long compared to driving. Walking and biking infrastructure is limited.",1. Prioritize lowest transit fares ($0.75) given limited disposable income and high transit dependency. 2. Favor lower sales tax (0.5-1.0%) to minimize impact on basic consumption. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost burden. 5. Focus on proposals that reduce transit travel time below 55 minutes.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Englewood,"Englewood has one of the lowest median household incomes in Chicago at around $20,000 annually. Many residents live below poverty level and have very limited disposable income. Cost sensitivity is extremely high.","Given the low income levels, discretionary spending is minimal. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs.","High transit dependency with lower car ownership rates compared to city average. Many residents rely on public transit for work, shopping, and accessing services. Current transit service is limited with longer travel times. Walking and bus are primary modes.","1. Prioritize lowest combined costs (fare + tax) due to very low income levels. 2. Focus on improved transit service/times since many residents are transit-dependent. 3. Avoid high driving fees since they would burden working families who do own cars. 4. Balance between service improvements and affordability. 5. Selected proposals 0, 9, 3, 18, 21 as they offer lower fares/taxes while still providing reasonable transit service levels.","[0, 9, 3, 18, 21]",0,9,3,18,21
Greater Grand Crossing,"Greater Grand Crossing is a lower-income community with median household income around $31,000. Many residents live below poverty level. Disposable income is limited, making residents particularly sensitive to transportation costs.",Limited discretionary spending capacity due to low income levels. Higher sales taxes would significantly impact household budgets. Many residents need to prioritize essential expenses over discretionary purchases.,The community has good transit access with multiple bus routes and Red/Green Line stations. Car ownership is lower than city average. Many residents rely on public transit for work commutes and daily needs. Current transit travel times are challenging for accessing jobs and services.,"1. Prioritize low transit fares due to high transit dependency and limited incomes. 2. Favor lower sales tax rates to protect limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent trips. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping fares affordable. Ranked proposals offering best combination of low fares, improved transit times, and manageable tax burden for low-income residents.","[1, 10, 0, 9, 4]",1,10,0,9,4
