community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Fuller Park,"The majority of households in Fuller Park have an income of less than $25,000, indicating limited disposable income. This suggests that any increase in costs, whether through transit fares, sales taxes, or driving fees, could significantly impact residents' financial situations.","With a high percentage of low-income households, discretionary spending is likely minimal. Residents may prioritize essential goods and services, making them sensitive to any policy that increases their cost of living.","A significant portion of the community relies on transit (18.7%) and carpooling (22.6%), with a high percentage of households without a vehicle (58%). This indicates a reliance on affordable and efficient public transportation options. Improving transit times and maintaining low fares would be beneficial for accessibility.","Given the community's low income and reliance on public transit, policies that minimize fare increases and improve transit times are prioritized. A lower sales tax is preferred to avoid further financial strain on residents. Driver fees are considered as a means to improve transit services and reduce congestion, but they should not be too high to avoid burdening those who drive. The selected policies aim to balance affordability with improved transit efficiency.","[11, 10, 13, 14, 19]",11,10,13,14,19
Grand Boulevard,"The median income in Grand Boulevard is $43,048, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With 35.5% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","49.3% of residents drive alone, while 21.4% use transit. Improving transit times and affordability could encourage more transit use, benefiting those without vehicles (30.3% of households).","Given the community's limited disposable income and reliance on both driving and transit, policies that reduce costs while improving transit times are prioritized. Lower fares and moderate taxes are preferred to balance affordability and service improvement. Driver fees are considered to reduce congestion and improve transit times, but must be balanced against the community's income constraints.","[10, 11, 19, 20, 13]",10,11,19,20,13
Kenwood,"Kenwood has a median income of $58,052 and a per capita income of $55,311. A significant portion of the population earns less than $25,000, indicating a need for affordable transportation options.","With 27.4% of households earning less than $25,000, affordability is crucial. A lower transit fare and minimal sales tax would help maintain discretionary spending on essentials.","33.1% of households have no vehicle, and 23.1% use transit. Improving transit times and maintaining low costs are essential for accessibility. A balance between transit improvements and cost is needed.","Given the high percentage of households without vehicles and those using transit, policies that improve transit times while keeping fares low are prioritized. A moderate sales tax is acceptable if it significantly improves transit services. The community's income distribution suggests that minimizing additional costs is crucial, so lower fares and driver fees are preferred. The ranked proposals reflect a balance between improving transit accessibility and maintaining affordability.","[10, 11, 19, 20, 13]",10,11,19,20,13
Washington Park,"Washington Park has a median income of $26,014 and a per capita income of $19,948. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With nearly half of the households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","42.8% of households do not own a vehicle, and 32.3% of the population relies on public transit. Improving transit accessibility and affordability is crucial for this community.","Given the limited disposable income and high reliance on public transit, policies that minimize fare increases and support transit improvements are prioritized. A lower sales tax is preferred to avoid further burdening the community's limited discretionary spending. Driver fees are considered as a means to improve transit services and reduce congestion, benefiting transit users. The selected policies aim to balance affordability, transit service improvement, and minimal impact on discretionary spending.","[11, 10, 19, 13, 14]",11,10,19,13,14
Hyde Park,"Hyde Park has a diverse income distribution with a significant portion of the population earning less than $50,000 annually. However, there is also a substantial percentage earning over $100,000, indicating a mixed-income community.","Given the income distribution, a considerable portion of the community may be sensitive to increases in transportation costs, particularly those in the lower income brackets. However, the presence of higher-income households suggests some capacity for discretionary spending.","Hyde Park has a high percentage of residents using transit and walking/biking, with a significant portion of households not owning a vehicle. This indicates a reliance on public transportation and non-motorized modes for accessibility.","Considering the high reliance on public transit and non-motorized modes, policies that improve transit times and maintain affordability are prioritized. Lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion. A moderate sales tax is acceptable if it significantly improves transit service. The top-ranked proposals balance lower fares, reasonable driver fees, and moderate sales taxes to enhance transit accessibility while considering the community's income sensitivity.","[11, 14, 13, 10, 19]",11,14,13,10,19
Woodlawn,"Woodlawn has a relatively low median income of $29,969 and a high percentage of households earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a significant portion of the population having low income, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.",A substantial portion of the community relies on transit (24.3%) and a significant number have no vehicle (38.1%). Improving transit accessibility and affordability is crucial for this community.,"Given the low income levels and high reliance on public transit, policies that reduce transit fares and maintain low taxes are prioritized. The community would benefit from improved transit services without significant increases in costs. Therefore, proposals with lower fares and moderate taxes, which also reduce travel times, are preferred. The decision balances the need for affordable transit with the potential benefits of reduced congestion and improved service quality.","[11, 10, 19, 13, 14]",11,10,19,13,14
South Shore,"The median income in South Shore is $39,649, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With 33% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","A high percentage of residents (32.8%) use transit, and 37.8% of households do not own a vehicle. Improving transit accessibility and affordability is crucial for this community.","Given the community's reliance on transit and limited disposable income, policies with lower fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The selected policies balance affordability with improved transit service, considering the community's economic constraints and transportation needs.","[10, 11, 19, 20, 13]",10,11,19,20,13
Chatham,"Chatham has a median income of $39,348 and a per capita income of $28,801. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With 32.8% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact these households.","31.8% of households have no vehicle, and 27.3% of residents use transit. Improving transit accessibility and affordability is crucial for this community.","Given the limited disposable income and high reliance on transit, proposals with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance affordability with improved transit services. Therefore, proposals with lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion.","[10, 11, 19, 20, 13]",10,11,19,20,13
Avalon Park,"The median income in Avalon Park is $54,139, with a significant portion of the population earning less than $50,000. This suggests that disposable income is limited for many residents, making cost-sensitive policies more favorable.","With 24% of households earning less than $25,000, a large portion of the community may prioritize essential spending over discretionary consumption. Policies that minimize additional financial burdens are likely to be preferred.","With 24.1% of residents using transit and 58.5% driving alone, both transit and driving are important. However, a significant portion of the community relies on transit, so improving transit accessibility and affordability is crucial.","Given the community's income distribution and reliance on both transit and driving, the ideal policies should balance affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A lower sales tax is preferred to minimize the impact on discretionary spending. Therefore, proposals with lower fares and moderate driver fees, combined with a lower sales tax, are prioritized.","[10, 11, 19, 20, 13]",10,11,19,20,13
South Chicago,"The median income in South Chicago is $43,936, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $22,912, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","31.6% of households have no vehicle, and 23.7% of residents use transit. Improving transit accessibility and affordability is crucial, but the community also has a high percentage of people driving alone (58.2%).","Given the limited disposable income and high reliance on both transit and driving, policies that balance lower costs with improved transit times are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Proposals with moderate driver fees are considered to encourage a shift to transit, reducing congestion and emissions. The top-ranked proposals aim to improve transit times without significantly increasing costs for residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
Burnside,"The median income in Burnside is $46,711, with a significant portion of households earning between $25,000 and $49,999. This suggests a moderate level of disposable income, with a need to balance costs carefully.","Given the income distribution, a large portion of the community may have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","With 27.6% of residents using transit and 40.3% driving alone, both modes of transportation are important. However, 38.7% of households do not own a vehicle, indicating a reliance on public transit for accessibility to resources and services.","The decision prioritizes policies that balance lower costs for transit users and drivers while improving transit times. Given the high percentage of residents without vehicles, affordable and efficient transit is crucial. Lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion, benefiting both transit users and drivers. A moderate sales tax is acceptable if it significantly improves transit services, as it supports the large transit-dependent population.","[11, 13, 10, 14, 19]",11,13,10,14,19
Calumet Heights,"The median income in Calumet Heights is $68,436, with a per capita income of $39,867. A significant portion of the population earns less than $50,000, indicating a moderate level of disposable income.","With a diverse income distribution, a substantial portion of the community may be sensitive to increases in transportation costs, as these could impact their ability to spend on other necessities and discretionary items.","52.3% of residents drive alone, while 19.5% use transit. Car ownership is relatively high, with 80.6% of households owning at least one vehicle. This suggests that both driving and transit are important modes of transportation for the community.","Given the community's moderate income levels and reliance on both driving and transit, the ideal policy would balance affordability with improved transit services. Lower fares and moderate driver fees could encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly enhances transit services. The selected policies aim to reduce travel times and costs for both drivers and transit users, while considering the community's income sensitivity.","[10, 13, 19, 22, 11]",10,13,19,22,11
Roseland,"The median income in Roseland is $49,808, with a per capita income of $24,754. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With 50.1% of households earning less than $50,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact the community's ability to spend on other necessities.","25.9% of households have no vehicle, and 20.1% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community.","Given the limited disposable income and high reliance on transit, proposals with lower transit fares and moderate driver fees are prioritized to enhance affordability and transit service quality. A lower sales tax is preferred to minimize the impact on discretionary spending. The top-ranked proposals balance these factors by offering reduced transit fares and moderate driver fees, which could improve transit service and reduce congestion, benefiting both transit users and drivers.","[10, 11, 19, 20, 13]",10,11,19,20,13
Pullman,"The median income in Pullman is $54,755, with a significant portion of the population earning less than $50,000. This suggests that disposable income is limited for many residents, making cost-sensitive policies more favorable.","With a per capita income of $32,327, residents may prioritize essential spending over discretionary consumption. Policies that minimize additional financial burdens, such as lower fares and taxes, would be preferable.","64% of residents drive alone, while 17.6% use transit. Improving transit times and affordability could benefit a significant portion of the community, especially those without vehicles (16.1%).","Given the community's income distribution and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate taxes are preferred to minimize financial strain while enhancing transit accessibility. The top-ranked proposals reflect a balance between affordability and improved service, considering the community's limited disposable income and the need for efficient transportation options.","[10, 11, 13, 19, 22]",10,11,13,19,22
South Deering,"The median income in South Deering is $34,814, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","23.7% of residents use transit, and 57.2% drive alone. Improving transit times and reducing costs could benefit a large portion of the community, especially those without vehicles (24%).","Given the community's limited disposable income and reliance on both driving and transit, policies that reduce costs while improving transit times are prioritized. Lower fares and moderate taxes are preferred to balance affordability and service improvement. Driver fees are considered to encourage transit use and reduce congestion, but they should not be too high to avoid burdening drivers. The selected policies aim to improve transit accessibility and affordability, considering the community's income constraints and transportation needs.","[11, 10, 13, 14, 19]",11,10,13,14,19
East Side,"The median household income is $61,898, with a significant portion of households earning between $25,000 and $49,999. This suggests moderate disposable income, with a need to balance costs carefully.","With 41.8% of households earning less than $50,000, there is limited room for increased expenses. Any policy that significantly increases costs could impact discretionary spending on essentials.","68.4% of residents drive alone, indicating a high reliance on cars. Only 7.7% use transit, suggesting that improvements in transit could benefit a small but important segment of the population. The mean commute time is 36.4 minutes, indicating potential benefits from reduced travel times.","Given the high reliance on driving, policies that reduce car travel time and costs are prioritized. However, transit improvements are also considered to support the minority who rely on it. A balance between low taxes, reasonable fares, and moderate driving fees is sought to minimize financial impact while improving service. The community's moderate income levels necessitate careful consideration of cost increases, especially in sales tax and transit fares. Policies that offer significant reductions in travel time without substantial cost increases are preferred.","[10, 13, 19, 22, 14]",10,13,19,22,14
West Pullman,"The median income in West Pullman is $46,861, with a significant portion of the population earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $24,916, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","63.1% of residents drive alone, while 12% use transit. Improving transit times and affordability could benefit those without vehicles (23.4%) and those who rely on public transportation.","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected policies aim to improve transit accessibility and affordability while considering the community's financial limitations.","[10, 11, 19, 20, 13]",10,11,19,20,13
Riverdale,"Riverdale has a median income of $41,144 and a per capita income of $19,721. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","A majority of residents drive alone (67.9%), but a notable portion (12.9%) relies on transit. The mean commute time is 33.8 minutes, suggesting a need for efficient and affordable transit options.","Given the limited disposable income and reliance on both driving and transit, policies that minimize costs while improving transit efficiency are prioritized. Lower fares and moderate driver fees are preferred to balance affordability and service improvement. A lower sales tax is favored to minimize the impact on discretionary spending. The selected policies aim to reduce travel time and costs for both drivers and transit users, enhancing overall accessibility without imposing significant financial burdens.","[10, 11, 13, 14, 19]",10,11,13,14,19
Hegewisch,"The median income in Hegewisch is $58,647, with a per capita income of $31,457. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With 27.6% of households earning less than $25,000, discretionary spending is likely constrained. The community must balance transportation costs with other essential expenses.","65.2% of residents drive alone, while only 10.8% use transit. Car ownership is high, with 87.4% of households owning at least one vehicle. This suggests a reliance on driving, but improving transit could benefit those without vehicles.","Given the community's income constraints and reliance on driving, policies that minimize costs while improving transit are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A lower sales tax is preferred to maintain discretionary spending. The selected policies aim to balance cost, travel time, and accessibility improvements.","[10, 13, 19, 22, 11]",10,13,19,22,11
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374 and a per capita income of $37,983. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high median income, residents likely have a moderate to high level of discretionary consumption. However, a notable portion of the population earns less than $50,000, which means affordability of transit and driving fees is still a concern for some households.","The majority of residents drive alone (71.2%), with only 7.6% using transit. This suggests that while transit is available, it is not the primary mode of transportation. Improving transit times could encourage more residents to switch from driving to transit.","Given the high car ownership and preference for driving, policies that reduce driving time and cost are favorable. However, improving transit times and affordability is also important to encourage a shift towards public transportation. Balancing the sales tax, transit fare, and driving fee is crucial to ensure affordability while enhancing transit services. Policies with lower fares and moderate driving fees are prioritized to maintain affordability for lower-income residents while improving transit times to make it a more attractive option.","[11, 14, 19, 22, 25]",11,14,19,22,25
Archer Heights,"A significant portion of the community earns less than $50,000, with 46.3% of households in this bracket. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","The community has a high reliance on driving, with 58.7% driving alone and 19.4% carpooling. Only 13.1% use transit, indicating that improvements in transit time and cost could encourage more transit use.","Given the community's income distribution and reliance on driving, policies that reduce travel time and cost for both drivers and transit users are prioritized. Lower fares and moderate driver fees can improve transit accessibility without significantly impacting disposable income. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden low-income households. The selected policies aim to balance cost, travel time, and accessibility improvements.","[10, 13, 19, 22, 25]",10,13,19,22,25
Brighton Park,"The median income in Brighton Park is $52,145, with a per capita income of $22,361. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","58.8% of residents drive alone, while 15.1% use transit. Car ownership is relatively high, with 84.6% of households owning at least one vehicle. However, 15.4% of households do not own a vehicle, making affordable transit crucial for accessibility.","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees are preferred to maintain affordability while encouraging transit use. A moderate sales tax is acceptable if it significantly improves transit services, as it supports those without vehicles. The selected policies aim to reduce travel times and costs for both drivers and transit users, considering the community's economic profile and transportation needs.","[10, 13, 19, 22, 11]",10,13,19,22,11
McKinley Park,"The median income in McKinley Park is $70,411, with a per capita income of $32,106. A significant portion of the population earns between $25,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, a substantial portion of the community may be sensitive to changes in transportation costs, especially those earning less than $50,000. The community's discretionary spending could be impacted by higher transit fares or driver fees.","51.5% of residents drive alone, while 21.7% use transit. The community has a moderate reliance on transit, and improvements in transit services could benefit a significant portion of the population. However, 12.2% of households have no vehicle, indicating a need for affordable transit options.","Given the community's moderate income levels and reliance on both driving and transit, the focus is on balancing affordability with improved transit services. Lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion. A moderate sales tax is acceptable if it significantly improves transit services. The top-ranked proposals prioritize lower transit fares and moderate driver fees to enhance accessibility while considering the community's income constraints.","[10, 11, 13, 14, 19]",10,11,13,14,19
Bridgeport,"Bridgeport has a median income of $72,159 and a per capita income of $38,718. The income distribution shows a significant portion of the population earning less than $50,000, which suggests a moderate level of disposable income.","With a diverse income range, discretionary consumption varies. A significant portion of the population may be sensitive to increases in transit fares and driver fees, as these could impact their ability to spend on other necessities.","Bridgeport has a relatively high car ownership rate, with 82.2% of households owning at least one vehicle. However, 16% of the population uses transit, indicating a need for efficient and affordable public transportation options. The community's accessibility to resources and services is balanced between driving and transit.","Given the moderate disposable income and the need for affordable transit options, proposals with lower transit fares and moderate driver fees are preferred. A lower sales tax is also favorable to maintain discretionary consumption. The goal is to improve transit efficiency without significantly increasing costs for residents. Proposals that reduce travel time for both transit and driving while keeping costs manageable are prioritized.","[10, 11, 19, 20, 13]",10,11,19,20,13
New City,"The median income in New City is $40,959, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With 33.3% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","A significant portion of the population relies on driving (53.7%) and transit (17.9%). Improving transit times and maintaining affordability is crucial for accessibility, especially for those without vehicles (24.5%).","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate taxes are preferred to minimize financial burden while enhancing transit services. Driver fees are considered to reduce congestion and improve transit times, but they should not be too high to avoid excessive costs for drivers.","[11, 10, 19, 13, 14]",11,10,19,13,14
West Elsdon,"West Elsdon has a median household income of $64,441, with a significant portion of households earning between $25,000 and $74,999. This suggests a moderate level of disposable income, with a need to balance costs related to transportation and other essential expenses.","Given the income distribution, a large portion of the community may have limited discretionary spending. Therefore, policies that minimize additional costs, such as lower transit fares and driving fees, would be more favorable.","With 59.6% of residents driving alone and 12.9% using transit, accessibility improvements in both driving and transit are important. Reducing travel times and costs for both modes can enhance accessibility to resources and services.","The community's preference leans towards minimizing costs while improving transit services. Lower fares and driving fees are prioritized to accommodate the moderate income levels. A balance between tax rates and service improvements is crucial, as higher taxes could strain household budgets. The selected policies aim to reduce travel times and costs, encouraging a shift from driving to transit, which could alleviate congestion and improve overall accessibility.","[10, 11, 13, 14, 19]",10,11,13,14,19
Gage Park,"Gage Park has a median income of $50,112 and a per capita income of $19,524. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With 21.3% of households earning less than $25,000 and 28.6% earning between $25,000 and $49,999, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact these households.","59.6% of residents drive alone, while 17.9% use transit. Car ownership is moderate, with 20.5% of households having no vehicle. Accessibility improvements in transit could benefit a significant portion of the population.","Given the limited disposable income and the need for affordable transportation, proposals with lower transit fares and moderate driver fees are prioritized. A lower sales tax is preferred to minimize the impact on discretionary consumption. Proposals that reduce travel time for both transit and driving are favored to improve accessibility. The selected proposals balance affordability, accessibility, and the potential for improved transit services.","[10, 11, 19, 20, 13]",10,11,19,20,13
Clearing,"The median household income in Clearing is $73,778, with a significant portion of households earning between $50,000 and $149,999. This suggests a moderate level of disposable income, with some capacity to absorb additional costs from taxes or fees, but with a need to be mindful of the impact on lower-income households.","With a per capita income of $33,089, residents have some discretionary spending capacity. However, a notable portion of the population earns less than $50,000, indicating that increased costs could impact their ability to spend on other necessities.","The majority of residents (74.1%) drive alone, indicating a high reliance on personal vehicles. Only 6.9% use transit, suggesting that improvements in transit could benefit a small but significant portion of the community. The mean commute time is 31.9 minutes, which is relatively high, indicating potential benefits from reduced travel times.","Given the high reliance on driving, policies that reduce car travel time and improve transit times are prioritized. However, the community's moderate income levels mean that policies with lower fares and taxes are preferred to minimize financial strain. Balancing these factors, the top choices aim to improve transit times and reduce car travel times while keeping costs manageable. The selected policies reflect a preference for moderate taxes and fares, with some willingness to accept higher driver fees to incentivize transit use and reduce congestion.","[11, 14, 13, 10, 19]",11,14,13,10,19
West Lawn,"The median income in West Lawn is $69,647, with a per capita income of $25,786. A significant portion of the population earns between $25,000 and $99,999, indicating moderate disposable income levels.","With 36.9% of households earning less than $50,000, there is a need to balance transportation costs with other essential expenses. The community may be sensitive to increases in transit fares and driver fees.","63.4% of residents drive alone, while 9.8% use transit. Car ownership is high, with 56.3% of households owning two or more vehicles. This suggests a reliance on driving, but also a need for efficient transit options for those who use it.","Given the community's moderate income levels and high car ownership, policies that minimize costs while improving transit efficiency are prioritized. Lower transit fares and moderate driver fees can encourage transit use without significantly impacting disposable income. A balanced sales tax is preferred to support transit improvements without overly burdening residents. The selected policies aim to reduce travel times and costs for both drivers and transit users, enhancing overall accessibility.","[10, 13, 19, 22, 25]",10,13,19,22,25
Chicago Lawn,"The median income in Chicago Lawn is $43,293, with a significant portion of households earning less than $50,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $20,907, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","A large portion of the community relies on driving (57.8%) and carpooling (20.6%), with 14.9% using transit. Improving transit times and maintaining affordability is crucial for accessibility, especially for those without vehicles (24.3%).","Given the community's income constraints and reliance on both driving and transit, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services, as long as it doesn't overly impact discretionary spending. The selected policies aim to reduce travel times while keeping costs manageable for both transit users and drivers.","[11, 10, 13, 14, 19]",11,10,13,14,19
West Englewood,"The median income in West Englewood is $29,234, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","A significant portion of the community relies on transit (25.9%) and carpooling (10%). Accessibility improvements through reduced travel times and costs for transit users are crucial. Car ownership is relatively low, with 32.7% of households having no vehicle, emphasizing the importance of affordable and efficient public transit.","Given the community's limited disposable income and reliance on public transit, policies with lower fares and moderate taxes are prioritized. Reducing travel time for transit users is also important to improve accessibility. The decision balances the need for affordable transit options with the potential benefits of reduced congestion and emissions from higher driver fees.","[10, 11, 19, 20, 13]",10,11,19,20,13
Englewood,"Englewood has a low median income of $27,792 and a per capita income of $17,897. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a high percentage of households earning below $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.",A large portion of the population relies on public transit (25.2%) and a significant number have no vehicle (44.6%). Improving transit accessibility and affordability is crucial for this community.,"Given the low income levels, minimizing costs for transit users is a priority. Proposals with lower fares and moderate taxes are preferred to ensure affordability. Additionally, reducing travel time for transit users is important to improve accessibility. Proposals with higher driver fees are acceptable if they lead to better transit services, as a large portion of the community relies on public transit. Balancing these factors, the selected proposals aim to minimize costs while improving transit efficiency and accessibility.","[11, 10, 19, 13, 14]",11,10,19,13,14
Greater Grand Crossing,"The median income is $39,908, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens are preferred.",A significant portion of the population relies on transit (29.5%) and a notable percentage has no vehicle (36.5%). Improving transit accessibility and affordability is crucial for this community.,"Given the community's limited disposable income and reliance on public transit, policies with lower transit fares and moderate sales taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance affordability with improved transit services. Therefore, proposals with lower fares and moderate driver fees, which can improve transit times without excessive cost increases, are preferred.","[10, 11, 19, 20, 13]",10,11,19,20,13
Ashburn,"The median income in Ashburn is $78,060, with a per capita income of $28,910. A significant portion of the population earns between $50,000 and $149,999, indicating a moderate level of disposable income.","With a diverse income distribution, a portion of the community may be sensitive to increases in transit fares and driver fees. The community's spending on goods and services could be impacted by higher taxes and fees.","67.6% of residents drive alone, while 11.4% use transit. Car ownership is high, with 92.3% of households owning at least one vehicle. This suggests a reliance on driving, but there is also a notable transit-using population.","Given the high car ownership and reliance on driving, policies that reduce driving time and costs are favorable. However, improving transit times and maintaining affordable fares are also important for the 11.4% who use transit. Balancing these needs, proposals with moderate taxes, lower fares, and reasonable driver fees are prioritized. The goal is to enhance transit services without significantly increasing costs for drivers or transit users, while also considering the impact on discretionary spending.","[10, 13, 19, 22, 14]",10,13,19,22,14
Auburn Gresham,"The median income in Auburn Gresham is $41,000, with a significant portion of households earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $23,557, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.",Auburn Gresham has a high percentage of residents using transit (21.1%) and a significant portion without vehicles (29.9%). Improving transit accessibility and affordability is crucial for this community.,"Given the community's limited disposable income and reliance on public transit, policies with lower transit fares and moderate driver fees are prioritized. A lower sales tax is also preferred to minimize the impact on discretionary spending. The selected policies aim to balance improved transit services with affordability, considering the community's economic constraints and transportation needs.","[10, 11, 19, 20, 13]",10,11,19,20,13
Beverly,"Beverly has a relatively high median income of $131,170 and a per capita income of $64,719. A significant portion of the population earns $150,000 and over, indicating a strong disposable income base.","With a high income level, residents likely have substantial discretionary spending capacity. However, any increase in taxes or fees could still impact their consumption patterns, especially for those in lower income brackets.","62% of residents drive alone, while 17% use transit. Car ownership is high, with 43.6% owning two vehicles and 15.4% owning three or more. This suggests a strong reliance on personal vehicles, but a notable portion also depends on public transit.","Given the high income levels, Beverly residents can absorb some increases in taxes and fees, but the community's reliance on driving suggests that policies reducing driving time and improving transit efficiency are beneficial. A balance between maintaining low costs and improving transit services is crucial. Proposals with moderate taxes and fees that significantly reduce travel times are prioritized. The community's high car ownership and preference for driving alone mean that reducing driving time is a key factor. Therefore, proposals that offer a good balance of reduced travel times for both driving and transit, without excessively increasing costs, are preferred.","[11, 14, 10, 13, 19]",11,14,10,13,19
Washington Heights,"The median income in Washington Heights is $66,797, with a per capita income of $29,673. A significant portion of the population earns less than $50,000, indicating limited disposable income for many households.","With a considerable percentage of households earning less than $50,000, discretionary spending is likely constrained. Any increase in transportation costs could impact spending on essential goods and services.","58.2% of residents drive alone, while 22.3% use transit. Car ownership is relatively high, with 83.2% of households owning at least one vehicle. However, 16.8% of households have no vehicle, relying on transit for accessibility.","Given the community's income distribution and reliance on both driving and transit, policies that balance affordability and improved transit services are prioritized. Lower fares and moderate driver fees can encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it enhances transit services, benefiting those without vehicles. The selected policies aim to reduce travel times and costs while considering the community's financial constraints.","[11, 14, 13, 10, 19]",11,14,13,10,19
Mount Greenwood,"Mount Greenwood has a relatively high median income of $113,328 and a per capita income of $47,744. A significant portion of the population earns $100,000 or more, indicating a strong disposable income base.","With a high percentage of households earning above $100,000, the community likely has a substantial level of discretionary consumption. However, any increase in taxes or fees could impact this consumption, especially for those in lower income brackets.","The majority of residents drive alone (82.2%), with a small percentage using transit (4.2%). Car ownership is high, with 95.3% of households owning at least one vehicle. This suggests that accessibility is primarily car-dependent, and improvements in transit could benefit the small transit-using population.","Given the high car ownership and reliance on driving, policies that reduce driving time and improve transit without significantly increasing costs are preferred. A lower sales tax is favored to maintain discretionary spending. Proposals with moderate driving fees and transit fares are prioritized to encourage a shift to transit, reduce congestion, and improve transit services. The community's high income allows for some flexibility in absorbing costs, but minimizing impact on discretionary spending is crucial.","[10, 13, 19, 4, 22]",10,13,19,4,22
