community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"Oakland is a low-income community with median household income around $27,000, significantly below Chicago's average. About 39% of residents live below poverty level, indicating limited disposable income","Given the high poverty rate and low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",Oakland has good access to CTA services with Green Line and bus routes. About 45% of residents rely on public transit for commuting. Car ownership is lower than city average due to economic constraints. The community is well-served by transit but travel times are still considerable,1. Prioritize lowest transit fares ($0.75) to maintain affordability for transit-dependent residents. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between travel time improvements and cost burden on low-income residents. 5. Selected proposals that reduce transit travel times while keeping fares affordable,"[2, 1, 11, 10, 20]",2,1,11,10,20
Fuller Park,"Fuller Park has one of the lowest median household incomes in Chicago at around $21,000. The community faces significant economic challenges with a poverty rate over 40% and high unemployment. Residents are particularly sensitive to any increases in transportation costs or taxes.","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Any additional transportation costs or sales tax would significantly impact already stretched budgets.","The community has access to the Red Line and Green Line, with about 30% of residents relying on public transit. Car ownership is lower than city average due to economic constraints. Many residents are transit-dependent for accessing jobs and services.","1. Given very low incomes, prioritize lowest combined costs (fare + tax + fees). 2. Need reliable transit access for transit-dependent population. 3. Favor proposals with low transit fares ($0.75) and lower sales tax to preserve disposable income. 4. Moderate driving fees acceptable as fewer residents own cars. 5. Selected proposals balance transit service improvements with minimal financial burden on low-income residents. Ranked based on total cost impact while maintaining reasonable transit times.","[0, 9, 1, 18, 3]",0,9,1,18,3
Grand Boulevard,"Grand Boulevard has a lower median household income around $27,000, with about 39% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, discretionary spending is very limited. Residents need to prioritize essential expenses like housing, food, and transportation. Higher taxes or fees would significantly impact already constrained budgets.","The area has good access to CTA bus and rail services, with about 45% of residents using public transit for commuting. Car ownership is lower than city average at around 50% of households. Many residents are transit-dependent.","1. Given low incomes, prioritize lowest combined costs (fare + tax) while maintaining service quality. 2. Focus on transit improvements since many residents rely on public transit. 3. Lower transit fares are more important than driving fees since car ownership is lower. 4. Moderate tax rates to balance revenue needs with resident affordability. 5. Selected proposals that reduce transit travel times while keeping costs manageable for low-income residents.","[0, 9, 3, 1, 10]",0,9,3,1,10
Kenwood,"Kenwood has a mixed-income population with a median household income around $45,000. The community has significant economic diversity, with both affluent and moderate-income households. About 25% of residents live below poverty level.","Residents have varying levels of discretionary spending. Higher-income households have more flexibility with transportation costs, while lower-income residents are more sensitive to fare and tax changes. The community has significant retail and service spending locally.","Kenwood has good transit access with multiple bus routes and proximity to Green Line and Metra. Car ownership is moderate at about 65%. The area has good access to Hyde Park, downtown, and lakefront. Many residents commute to downtown and nearby employment centers.",1. Prioritize balanced policies that don't overly burden lower-income residents while maintaining service quality. 2. Consider high transit usage in area - many residents depend on public transit. 3. Moderate driving fees acceptable as many residents drive but not primary mode. 4. Lower sales tax preferred to protect discretionary spending. 5. Moderate fares to sustain transit service without excessive burden. Selected policies balance these factors while improving transit times.,"[10, 13, 4, 1, 19]",10,13,4,1,19
Washington Park,"Washington Park is one of Chicago's lowest-income communities with median household income around $25,000. Many residents live below poverty line and have very limited disposable income. High unemployment rate (~40%) further constrains household budgets.","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact household budgets.","The area has good access to CTA Green Line and bus routes. Car ownership rates are low (~40% of households). Many residents rely heavily on public transit for work, shopping, and accessing services. Travel times by transit are important for job accessibility.","1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability
2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending
3. Support moderate driving fees ($0.50-$1.00) to fund transit while improving service
4. Focus on proposals that reduce transit travel times to improve job accessibility
5. Balance between transit affordability and service quality improvements","[2, 1, 11, 10, 20]",2,1,11,10,20
Hyde Park,"Hyde Park has a mixed-income population with a median household income around $53,000. Large student population from University of Chicago affects the overall income profile. About 25% of residents live below poverty line while also having significant professional population.",Significant portion of residents are students and academics with moderate discretionary spending. Retail and entertainment spending concentrated around 53rd Street and University campus. Higher education costs impact discretionary spending for student population.,"Well-served by public transit with Metra Electric, CTA buses, and proximity to Green Line. High walkability score. Good bicycle infrastructure. Many residents rely on public transit for commuting to downtown and university. Lower car ownership rates compared to city average.","1. Prioritize lower transit fares due to large student/academic population reliant on public transit
2. Moderate tax rates acceptable given mixed-income profile
3. Support driving fees to fund transit improvements given lower car dependency
4. Balance travel time improvements with cost burden
5. Selected proposals that reduce transit travel times while keeping fares affordable
6. Ranked proposals favoring transit users while maintaining reasonable costs for drivers","[11, 20, 19, 10, 2]",11,20,19,10,2
Woodlawn,"Woodlawn has a relatively low median household income around $25,000, with about 39% of residents living below poverty level. Many residents are cost-sensitive and have limited disposable income.","Given the low income levels, discretionary spending is limited. Residents are particularly sensitive to additional taxes and transportation costs that would reduce their already constrained budgets for essential needs.",Woodlawn has good access to public transit with Green Line stations and bus routes. About 42% of households don't own vehicles and rely heavily on public transit. The community has relatively high transit dependency.,"1. Given high transit dependency and low incomes, prioritize low transit fares ($0.75) to maintain affordability. 2. Moderate tax rates (1%) can help improve service while not overly burdening residents. 3. Support driving fees ($0.50-$1.00) to fund transit and reduce congestion since many residents don't drive. 4. Balance between service improvements and cost burden on low-income residents. 5. Focus on proposals that reduce transit travel times to improve access to opportunities.","[11, 10, 20, 19, 2]",11,10,20,19,2
South Shore,"South Shore has a median household income of approximately $31,000, significantly below Chicago's median. About 32% of households live below poverty level, indicating limited disposable income for many residents","Given the low median income, discretionary spending is limited. Many households spend a large portion of income on necessities. Higher taxes or transportation costs would significantly impact household budgets",South Shore has good transit access with Metra Electric and CTA bus routes. About 35% of households don't own vehicles and rely on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize low transit fares and taxes to maintain affordability. 2. Support policies that improve transit service while keeping costs low for transit-dependent residents. 3. Moderate driving fees acceptable as fewer residents drive and fees can fund transit improvements. 4. Balance between service improvements and cost burden on low-income households. 5. Consider policies that reduce transit travel times which are currently high at 58.8 minutes","[11, 20, 2, 10, 19]",11,20,2,10,19
Chatham,"Chatham has a median household income of approximately $34,962, significantly below Chicago's median. About 23% of residents live below poverty level, indicating limited disposable income for many households","Given the lower income levels, residents have limited discretionary spending capacity. Many households spend a significant portion of income on essential needs, making them sensitive to additional transportation costs and sales taxes",Chatham has good access to public transit with Red Line stations and multiple bus routes. About 33% of households don't own vehicles and rely on public transit. The community has a high proportion of transit-dependent residents,1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Prefer lower sales tax rates to protect limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden on residents. 5. Consider proposals that reduce transit travel times while keeping costs affordable,"[1, 10, 0, 9, 4]",1,10,0,9,4
Avalon Park,"Avalon Park has a median household income of approximately $41,000, which is below Chicago's median. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","Given the moderate-to-low income levels, residents have limited discretionary spending. Many households need to carefully budget for essential needs, making them particularly sensitive to both sales tax increases and transportation costs","The community is primarily served by bus routes and is somewhat distant from L train stations. Many residents rely on both public transit and personal vehicles, with car ownership being important for access to jobs and services. The area has moderate transit accessibility but significant reliance on cars","1. Given limited disposable income, prefer lower sales tax (0.5%) to preserve purchasing power. 2. Lower transit fares ($0.75-$1.25) benefit transit-dependent residents. 3. Moderate driving fees ($0.50) acceptable to improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden leads to preference for proposals 1, 4, 10, 3, and 0. 5. Ranked based on combination of improved transit times, reasonable costs, and minimal tax burden on limited discretionary income","[1, 4, 10, 3, 0]",1,4,10,3,0
South Chicago,"South Chicago is a lower-income community with median household income around $31,000. Many residents live paycheck to paycheck with limited disposable income. About 32% of households live below poverty level.","Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to additional taxes and fees. Most household income goes to essential needs like housing, food, and transportation.",High transit dependency with ~30% of households without vehicles. CTA bus routes and Metra Electric serve the area but with limited frequency. Many residents rely on public transit to access jobs and services. Average commute times are higher than city average.,"1. Given low incomes, prioritize proposals with lower fares and taxes to maintain affordability. 2. Consider proposals that improve transit service given high transit dependency. 3. Moderate driving fees acceptable as fewer residents drive. 4. Balance between service improvements and cost burden. 5. Selected proposals 0, 9, 18, 3, 21 as they offer lower fares/taxes while maintaining reasonable service levels. Ranked by increasing cost burden on residents.","[0, 9, 18, 3, 21]",0,9,18,3,21
Burnside,"Burnside has a median household income of approximately $31,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes",Burnside has moderate transit access with bus services and proximity to Metra Electric line. About 30% of households don't own vehicles and rely on public transit. The community faces longer than average commute times,"1. Given low income levels, prioritize proposals with lower fares and taxes to preserve disposable income. 2. Need balance between transit improvement and cost burden. 3. Consider significant transit-dependent population. 4. Lower driving fees preferred as many residents who drive have limited alternatives. 5. Selected proposals that reduce transit travel time while keeping costs manageable. Ranked proposals with 0.5-1.0% tax range as they provide service improvements without excessive burden","[0, 9, 3, 1, 10]",0,9,3,1,10
Calumet Heights,"Calumet Heights has a median household income of around $48,000, which is moderate for Chicago. The community has a significant middle-class population with stable employment, but many residents need to be mindful of transportation costs","Residents have moderate discretionary spending capacity. The community has a mix of homeowners and renters, with transportation costs representing a notable portion of household budgets. Higher sales taxes would impact household purchasing power","The area is served by the Metra Electric District line and several bus routes, but many residents rely on cars. The community is somewhat distant from downtown, making commute times and transportation reliability important factors. Car ownership is relatively high compared to city average","1. Prioritize balanced options that don't overly burden residents with high taxes or fees, given moderate income levels. 2. Consider options that improve transit service without excessive fare increases, as many residents use public transit for commuting. 3. Look for proposals that reduce travel times while keeping costs reasonable. 4. Factor in that many residents drive, so moderate driving fees could be acceptable if they improve overall service. 5. Selected proposals 10, 13, 4, 19, and 22 as they offer good balance of improved transit times, moderate costs, and reasonable tax rates","[10, 13, 4, 19, 22]",10,13,4,19,22
Roseland,"Roseland has a median household income of approximately $37,000, significantly below Chicago's average. About 24% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs","Roseland is served by Metra Electric District line and several CTA bus routes, but transit service is less frequent compared to North Side communities. About 75% of households own cars, though many are car-dependent due to limited transit options. Average commute times are longer than city average",1. Prioritize lower transit fares ($0.75) due to community's limited income and reliance on public transit. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on household budgets. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent residents. 4. Balance between improved transit times and affordability. 5. Consider proposals that reduce both transit and driving times while keeping costs manageable for low-income residents,"[1, 10, 4, 13, 19]",1,10,4,13,19
Pullman,"Pullman has a median household income of approximately $41,000, which is below Chicago's median. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","Given the lower income levels, residents have limited discretionary spending. The community has significant retail gaps, requiring travel for many purchases. Higher sales taxes would impact already constrained budgets","Pullman is served by Metra Electric District line and several CTA bus routes. Many residents rely on public transit, but service frequency and coverage could be improved. Car ownership rates are lower than city average, making transit accessibility crucial",1. Prioritize lower transit fares due to income constraints and high transit dependency. 2. Moderate sales tax to balance transit funding needs with household budgets. 3. Support some driving fees to improve transit service while not overly burdening car-dependent trips. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Consider combined impact of all fees/taxes on limited household budgets,"[11, 10, 9, 2, 1]",11,10,9,2,1
South Deering,"South Deering has a median household income of approximately $31,200, which is significantly below Chicago's median. About 32% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Many households spend a large portion of their income on basic necessities, making them particularly sensitive to any additional taxes or fees","The area is relatively isolated with limited public transit options. Many residents rely on cars due to the industrial nature of the area and distance from downtown. The community has lower transit accessibility compared to North Side neighborhoods, with longer average commute times",1. Prioritize low transit fares ($0.75) due to high poverty rates and limited disposable income. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Consider moderate driving fees ($0.50) as many residents drive but need improved transit options. 4. Balance between transit improvement needs and cost burden on low-income residents. 5. Focus on proposals that reduce transit travel times while keeping costs affordable,"[1, 10, 4, 13, 19]",1,10,4,13,19
East Side,"East Side is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and industrial jobs, with significant budget constraints",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to additional taxes and fees. Many households need to carefully budget for basic necessities,"Heavy reliance on both cars and public transit. Many residents commute to industrial jobs, some requiring car access. The area has bus services but limited rail access. Average commute times are significant factor","1. Prioritize lower tax burden due to limited disposable income (0.5% preferred)
2. Balance between affordable transit fares ($0.75-$1.25) and service quality
3. Moderate driving fees ($0.50) acceptable to improve transit while not overly burdening car-dependent workers
4. Focus on proposals that reduce transit travel time without excessive cost increase
5. Selected proposals 1, 4, 10, 13, and 19 as they offer best balance of improved service, moderate costs, and reasonable travel times for both modes","[1, 4, 10, 13, 19]",1,4,10,13,19
West Pullman,"West Pullman has a median household income of approximately $37,000, significantly below Chicago's average. About 27% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income and high poverty rate, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs","The area is served by Metra Electric District line and several CTA bus routes, but transit coverage is relatively sparse. About 75% of households own cars, suggesting significant reliance on personal vehicles despite the cost burden. Average commute times are higher than city average","1. Given low income levels, prioritize proposals with lower transit fares and taxes to preserve disposable income. 2. Consider moderate driving fees to improve transit service without overly burdening car-dependent residents. 3. Balance between travel time improvements and cost impacts. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Selected proposals that maintain reasonable car travel times while encouraging transit use through modest incentives","[0, 9, 3, 1, 10]",0,9,3,1,10
Riverdale,"Riverdale has one of the lowest median household incomes in Chicago at around $13,500. About 45% of households live below the poverty line, making residents extremely sensitive to any cost increases.","With such low income levels, residents have very limited discretionary spending. Most income goes to basic necessities. Any additional transportation costs or sales tax would significantly impact already strained household budgets.",Riverdale is relatively isolated with limited transit options. Many residents rely on public transit due to low car ownership rates (about 30% of households don't have vehicles). The community faces long travel times both by car and transit to reach jobs and services.,"1. Prioritize lowest combined costs (fare + tax) due to very low income levels
2. Focus on improved transit service times since many residents are transit-dependent
3. Avoid high driving fees since some residents need cars for work
4. Balance between service improvements and affordability
5. Selected policies that reduce transit travel times while keeping costs manageable","[0, 9, 3, 1, 10]",0,9,3,1,10
Hegewisch,"Hegewisch has a median household income of around $54,000, which is slightly below Chicago's median. Many residents are working-class families with moderate disposable income. The community has a higher rate of homeownership but faces significant transportation costs due to its location.",Residents have limited discretionary spending power. Transportation costs consume a significant portion of household budgets due to the area's far southeast location and distance from major employment centers. Many households need to carefully balance necessary expenses with discretionary spending.,"Hegewisch is geographically isolated at Chicago's southeast edge. It has limited public transit options, mainly served by Metra's South Shore Line and a few bus routes. Most residents rely heavily on cars due to the distance from major employment centers and limited transit connectivity. The community faces longer than average commute times.","1. Given limited income and high car dependency, avoid high driving fees and sales tax (eliminate high tax/fee options). 2. Need to balance transit improvement with cost burden - moderate improvements preferred. 3. Lower transit fares beneficial given distance to jobs and services. 4. Selected policies that reduce travel times without excessive cost increases. 5. Prioritized options that maintain driving affordability while modestly improving transit service. Final ranking optimizes for reduced travel times while minimizing additional financial burden on residents.","[3, 0, 9, 12, 4]",3,0,9,12,4
Garfield Ridge,"Garfield Ridge has a median household income of around $71,000, higher than Chicago's average. Many residents are middle-class working families with moderate disposable income. The area has a relatively high rate of homeownership, indicating stable housing costs","Residents have moderate discretionary spending power. Many households own cars and spend significantly on transportation. The community has a mix of retail and service establishments that residents frequent, suggesting regular local spending","The area is car-dependent with good access to Midway Airport. CTA Orange Line serves the northern edge, but many parts have limited transit access. Most residents rely on personal vehicles for daily trips. The area has good road connectivity but experiences some congestion","1. Prioritize policies that balance driving costs with improved transit service since most residents are car-dependent. 2. Consider moderate tax rates to avoid excessive burden on middle-class households. 3. Support policies that reduce congestion around Midway Airport area. 4. Look for options that improve transit service without excessive fare increases. 5. Selected proposals 13, 4, 14, 22, and 5 because they offer balanced combinations of moderate taxes, reasonable fares, and driving fees that would improve both driving and transit times without excessive financial burden on residents","[13, 4, 14, 22, 5]",13,4,14,22,5
Archer Heights,"Archer Heights has a median household income of approximately $47,000, which is below Chicago's average. Many residents work in manufacturing and service industries, with about 18% of residents living below poverty level. This suggests sensitivity to cost increases.","Given the moderate-to-low income levels, residents have limited discretionary spending capacity. Higher sales taxes would significantly impact household budgets. Many families need to prioritize essential expenses over discretionary purchases.","The area is served by CTA buses but lacks direct rail access. Many residents rely on personal vehicles for commuting. The community has good access to major arterials like Archer Avenue and Pulaski Road. About 85% of households own at least one vehicle, indicating high car dependency.","1. Given high car dependency but moderate incomes, prefer policies with lower driving fees and moderate transit improvements. 2. Lower sales tax preferred due to limited discretionary income. 3. Moderate transit fares to balance service quality with affordability. 4. Selected policies that reduce travel times without excessive cost burden. 5. Prioritized options that maintain reasonable car travel times while improving transit service.","[3, 0, 9, 12, 4]",3,0,9,12,4
Brighton Park,"Brighton Park is a working-class community with median household income around $43,000, significantly below Chicago's median. Many residents work in manufacturing and service sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to both transit fares and sales taxes. Many households spend significant portion of income on basic necessities,"Good bus service along major arterials, access to Orange Line at Western and Kedzie stations. About 30% of households don't own cars. Many residents rely on public transit for work commutes to downtown and other areas",1. Prioritize lower transit fares and moderate tax rates given limited disposable income. 2. Consider policies that improve transit service while keeping costs affordable for transit-dependent residents. 3. Support some driving fees to fund transit but avoid highest fees due to working families who need cars. 4. Balance between transit service improvements and cost burden on low-income residents. 5. Selected policies that reduce transit travel times while maintaining affordability,"[10, 19, 11, 13, 20]",10,19,11,13,20
McKinley Park,"McKinley Park is a working-class neighborhood with median household income around $47,000, lower than Chicago's average. Many residents work in manufacturing and service industries, making them price-sensitive to transportation costs","Given the moderate income levels, residents have limited discretionary spending. The community has a significant immigrant population and working families who need to carefully budget their transportation and living expenses","The area has good access to public transit with the Orange Line and multiple bus routes. About 30% of residents use public transit for commuting. The neighborhood also has decent road access with proximity to I-55 and major arterials, though many households own cars for flexibility","1. Prioritize lower transit fares ($0.75) to help working families while maintaining service quality
2. Moderate tax rate (1%) to balance revenue needs with household budgets
3. Support some driving fees ($0.50-$1.00) to improve transit service without overly burdening car-dependent trips
4. Focus on proposals that reduce transit travel times to under 55 minutes
5. Consider balance of car and transit improvements given mixed-mode usage in community","[11, 10, 20, 19, 2]",11,10,20,19,2
Bridgeport,"Bridgeport has a median household income of around $54,000, which is slightly below Chicago's median. About 15% of residents live below poverty level. This suggests moderate sensitivity to cost increases.","Given the moderate income levels, residents have limited discretionary spending. Many households need to carefully budget for transportation costs. The community has significant working-class and middle-class populations who would be impacted by higher taxes and fees.","Bridgeport has good transit access with multiple CTA bus routes and the Orange Line. About 30% of residents use public transit for commuting, while 60% drive. The area has decent walkability but many still rely on cars for certain trips.","1. Given moderate incomes, prefer lower tax rates (0.5-1.0%) to preserve discretionary spending. 2. With significant transit usage, moderate fares ($1.25) balance revenue needs with affordability. 3. Support modest driving fees ($0.50) to improve transit without overly burdening drivers. 4. Prioritize proposals that reduce transit travel times to under 55 minutes. 5. Look for balanced proposals that don't extremely favor one mode over another.","[4, 13, 10, 1, 22]",4,13,10,1,22
New City,"New City has a relatively low median household income around $33,000, with about 35% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, discretionary spending is very limited. Residents likely spend most income on necessities. Higher taxes or transportation costs would significantly impact household budgets.",The area has moderate transit access with bus routes and proximity to Orange Line. About 30% of households don't own vehicles and rely on public transit. Average commute times are higher than city median.,"1. Given low incomes, prioritize lowest combined costs (fares+tax+fees). 2. Need balance of transit improvement without excessive cost burden. 3. Many transit-dependent residents need reliable service. 4. Lower transit fares more important than driving fees given demographics. 5. Selected proposals that reduce transit times while keeping fares affordable and taxes moderate. Ranked based on combination of improved transit service and cost sensitivity.","[0, 9, 3, 18, 21]",0,9,3,18,21
West Elsdon,"West Elsdon is a working-class community with median household income around $53,000, lower than Chicago average. Many residents work in service and industrial sectors, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses,High car dependency with about 90% of households owning vehicles. Limited direct transit access with only bus services. Many residents commute to work by car. The community is somewhat isolated from rail transit,"1. Given high car ownership and limited transit access, policies with lower driving fees are preferred
2. Lower sales tax rates (0.5%) prioritized due to limited discretionary income
3. Moderate transit fares ($1.25) balance revenue needs with affordability
4. Avoiding highest driving fees ($1.00) due to car-dependent nature
5. Seeking balance between car travel time improvements and cost burden","[3, 0, 4, 9, 12]",3,0,4,9,12
Gage Park,"Gage Park is a working-class community with median household income around $41,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to both transit fares and sales tax increases. Many households spend significant portion of income on basic necessities,"High transit dependency with about 20% of households not owning cars. Located along Orange Line and multiple bus routes, but some areas have limited transit access. Many residents commute to jobs in other parts of the city",1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit improvement and cost burden on residents. 5. Selected policies that reduce transit travel times while keeping costs affordable,"[1, 10, 0, 9, 4]",1,10,0,9,4
Clearing,"Clearing is a middle-class community with median household income around $65,000. Many residents work in transportation and logistics sectors due to proximity to Midway Airport. The area has moderate disposable income levels, making residents somewhat sensitive to cost increases","Residents have moderate discretionary spending capacity. The community has a mix of homeowners and renters, with significant spending on transportation due to high car ownership rates and commuting needs","The area is car-dependent with moderate transit access. Orange Line serves the northern edge, but many parts rely on buses. High car ownership rates (80%+ households) reflect auto-oriented development. Many residents drive to work, shopping, and services","1. Prioritize policies that balance driving efficiency with moderate costs given high car dependency
2. Consider moderate transit improvements without excessive tax burden
3. Support policies with lower sales tax (0.5-1.0%) due to moderate income levels
4. Favor modest driving fees ($0.50) to improve traffic flow while avoiding severe cost impact
5. Select options that maintain reasonable transit fares for those who depend on it","[4, 13, 1, 10, 7]",4,13,1,10,7
West Lawn,"West Lawn is a middle-class community with median household income around $54,000. Many residents work in service and industrial sectors. The community has moderate disposable income but is price-sensitive to transportation costs",Residents have modest discretionary spending capacity. Higher sales taxes would impact household budgets. Many families need to balance transportation costs with other essential expenses,The community has moderate transit access with bus routes but no L train stations. Car ownership is high at around 85% of households. Many residents rely on driving for work commutes and daily activities. Travel times to downtown and other job centers are significant,1. Prioritize lower sales tax (0.5%) to preserve discretionary income for middle-class families. 2. Balance moderate transit fares ($1.25) with service improvements to benefit both transit users and drivers. 3. Support modest driving fees ($0.50) to fund transit while not overly burdening car-dependent residents. 4. Focus on proposals that reduce both transit and driving times given mixed transportation needs. 5. Consider proposals that maintain reasonable total trip costs given income levels,"[4, 1, 13, 10, 7]",4,1,13,10,7
Chicago Lawn,"Chicago Lawn is a lower-middle income community with median household income around $37,000. Many residents face economic constraints, making them sensitive to transportation costs and tax increases","Limited discretionary spending capacity due to lower income levels. Residents typically spend significant portion of income on necessities, making them vulnerable to increased taxes and fees",Good transit access with multiple bus routes and proximity to Orange Line. Car ownership rate is moderate but many households rely on public transit. Mixed-use neighborhood with local businesses and services requiring regular transportation,"1. Prioritize lower transit fares due to high transit dependency and limited income
2. Moderate tax rate to balance service improvements with household budget impacts
3. Support some driving fees to improve transit service while not overly burdening drivers
4. Focus on proposals that reduce transit travel time to improve accessibility
5. Consider overall household cost impact of combined policies","[11, 10, 13, 19, 4]",11,10,13,19,4
West Englewood,"West Englewood has one of the lowest median household incomes in Chicago at around $27,000. Many residents live below the poverty line, making disposable income extremely limited. The community has a high unemployment rate and many households rely on public assistance.","Given the low income levels, discretionary spending is very limited. Most household income goes to basic necessities like housing, food, and utilities. Additional taxes or transportation costs would significantly impact already strained household budgets.","The community has high transit dependency with lower car ownership rates. Many residents rely on public transit to access jobs, services and resources. The area is served by CTA buses and the Red Line, but transit travel times are long compared to driving. Improving transit affordability and service quality is crucial.",1. Prioritize lowest transit fares ($0.75) given limited incomes and high transit dependency. 2. Favor lower sales tax rates (0.5-1.0%) to minimize impact on basic consumption. 3. Support moderate driving fees ($0.50-$1.00) to fund transit improvements while managing congestion. 4. Balance travel time improvements with cost burden on residents. 5. Focus on proposals that make transit more affordable and reliable for daily commuting needs.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Englewood,"Englewood has one of the lowest median household incomes in Chicago at around $20,000 annually. Many residents live below poverty level and have very limited disposable income. Cost sensitivity is extremely high.","Given the low income levels, discretionary spending is minimal. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs.","High transit dependency with lower car ownership rates compared to city average. Many residents rely on public transit for access to jobs, healthcare, and essential services. Current transit service is limited with longer travel times. Walking and bus are primary modes.","1. Prioritize lowest combined costs (fare + tax) given very low incomes
2. Focus on improved transit service/times since many depend on transit
3. Avoid high driving fees since they would burden essential workers who must drive
4. Balance between service improvements and affordability
5. Selected proposals that reduce transit travel time while keeping fares low
6. Ranked options with 0.5-1.0% tax rates higher than 1.5% due to impact on basic consumption
7. Preferred $0.75 fare options to maintain transit affordability","[1, 10, 2, 11, 4]",1,10,2,11,4
Greater Grand Crossing,"Greater Grand Crossing has a relatively low median household income around $29,000, with about 35% of residents living below poverty level. This indicates limited disposable income and high sensitivity to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes would significantly impact household budgets. Many residents rely on public assistance and careful budgeting for basic needs.",The area has good transit access with multiple bus routes and the Red/Green Lines. Car ownership is lower than city average at around 65%. Many residents are transit-dependent. Current transit travel times are long compared to driving.,1. Prioritize low transit fares due to limited household incomes and high transit dependency. 2. Favor lower sales tax rates to protect discretionary spending power. 3. Support moderate driving fees to improve transit service without excessive burden. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel time while keeping fares affordable. Ranked proposals that combine $0.75 fares with 0.5-1.0% tax rates and moderate driving fees to achieve these goals.,"[1, 2, 10, 11, 9]",1,2,10,11,9
Ashburn,"Ashburn has a median household income of around $65,000, which is slightly above Chicago's median. However, with significant homeownership costs and family expenses, residents are cost-sensitive to transportation expenses","Moderate discretionary spending capacity, with many working-class and middle-class families. Higher sales tax would impact household budgets, especially for larger families common in this area","Heavily car-dependent community with limited public transit options. Most residents rely on personal vehicles, though some use Metra Rock Island line at the edge of the neighborhood. Long commute times to downtown and other employment centers","1. Prioritize policies that don't overly burden drivers given high car dependency
2. Prefer lower sales tax rates due to impact on family budgets
3. Balance driving fees to improve transit without excessive cost to drivers
4. Consider moderate fare increases acceptable if they improve service
5. Focus on proposals that reduce overall travel time while keeping costs manageable","[3, 0, 4, 9, 12]",3,0,4,9,12
