community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Central Southwest,"Central Southwest has a median household income of approximately $45,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of income going to basic necessities, residents have limited discretionary spending capacity and are sensitive to additional transportation costs.","The area has moderate transit access with some bus routes but high car dependency, with about 85% of residents commuting by car and experiencing relatively long commute times.",1) Prioritized lower tax rates (0.5%) to minimize impact on limited disposable income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Supported moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Balanced travel time improvements with cost impacts 5) Selected proposals that reduce transit travel times to under 57 minutes while keeping driving costs manageable,"[0, 2, 7, 10, 16]",0,2,7,10,16
Fort Bend Houston,"Fort Bend Houston has relatively high median household income around $75,000, with many middle to upper-middle class professionals who have significant disposable income.","Residents have moderate to high discretionary spending capacity and tend to prioritize quality of life investments, with many households able to absorb moderate increases in transportation costs.","The area is car-dependent with good road access but limited transit options, though there is growing interest in improved public transportation connections to major employment centers.",1) Prioritized policies that balance driving convenience with gradual transit improvements given the car-dependent nature of the area. 2) Selected moderate tax rates (1.0%) that can fund transit while not overly burdening high discretionary spending. 3) Supported modest driving fees ($0.50) to reduce congestion while avoiding excessive costs. 4) Favored lower transit fares ($0.75-$1.25) to encourage transit adoption. 5) Focused on options that achieve 22-23 minute car times and sub-60 minute transit times.,"[10, 7, 19, 16, 3]",10,7,19,16,3
IAH Airport,"The IAH Airport area has moderate to low disposable income levels with median household income below Houston average, as many residents work in airport-related service jobs.",Residents have limited discretionary spending capacity and are sensitive to additional taxes and transportation costs given their income levels.,"The area is heavily car-dependent due to its suburban location, with limited public transit options despite proximity to the airport, making residents rely primarily on personal vehicles.",1) Prioritized policies with lower sales tax (0.5-1.0%) to minimize impact on limited disposable income 2) Favored moderate driving fees ($0.5) over high fees ($1.0) since area is car-dependent 3) Supported lower transit fares ($0.75-$1.25) to make transit more accessible 4) Balanced travel time improvements with cost burden 5) Selected policies that provide reasonable transit improvements without excessive financial burden on residents,"[2, 0, 7, 10, 3]",2,0,7,10,3
Kingwood,"Kingwood is an affluent suburban community with median household income around $100,000, significantly higher than Houston's average.","Residents have substantial discretionary spending power and typically spend more on retail, dining, and services compared to other Houston neighborhoods.","Kingwood is a car-dependent suburban community with limited public transit options, where most residents rely on personal vehicles for commuting and daily activities.","1) Given Kingwood's car-dependent nature and higher incomes, policies with lower driving fees are preferred 2) Higher sales tax is acceptable due to higher disposable income if it improves overall transportation 3) Transit fare is less critical since few residents use transit regularly 4) Moderate improvements in car travel times are valued more than transit improvements 5) Selected policies balance maintaining reasonable driving costs while funding some transit improvements through sales tax","[18, 15, 6, 21, 9]",18,15,6,21,9
Lake Houston,"Lake Houston residents have relatively high median household incomes around $90,000-100,000, with most households having significant disposable income for transportation costs.","The area's residents generally have comfortable discretionary spending capacity, with most households able to afford private vehicles and regular shopping/entertainment expenses.","Lake Houston is a suburban area heavily dependent on private vehicles, with limited public transit options and longer distances to major employment/activity centers.","1) As a car-dependent suburban area, policies with lower driving fees are preferred to avoid burdening residents who must drive. 2) Lower sales tax rates are prioritized since residents have higher discretionary spending. 3) Higher transit fares are acceptable since transit usage is low. 4) Moderate improvements in driving times are valued more than transit time improvements. 5) Selected policies balance maintaining reasonable driving costs while funding some transit improvements through fares rather than taxes or fees.","[6, 12, 18, 9, 21]",6,12,18,9,21
Northside/Northline,"Northside/Northline is a working-class neighborhood with median household income around $36,000, significantly below Houston's median, indicating limited disposable income for most residents.","With lower income levels and higher poverty rates, residents have limited discretionary spending capacity and are sensitive to additional taxes and fees.","The area has good METRO bus service and light rail access along North Main, but many residents rely on personal vehicles due to dispersed employment locations and limited transit coverage in some parts.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored moderate tax rates (1%) to balance service improvements with tax burden 3) Selected moderate driving fees ($0.50) to improve transit without overly burdening drivers 4) Considered travel time improvements for both modes given mixed transit/car usage 5) Balanced revenue generation for transit improvements with community's limited ability to pay additional costs,"[7, 16, 0, 10, 2]",7,16,0,10,2
Jensen,"Jensen is a lower-income neighborhood with a median household income around $27,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","Residents have very limited discretionary spending capacity, with most income dedicated to essential needs like housing and food, making them highly sensitive to any additional taxes or fees.",The area has moderate transit access with several bus routes but many residents rely on personal vehicles due to dispersed job locations and limited frequent transit service.,"1. Prioritized lower combined costs (tax + fare/fee) due to limited household incomes. 2. Favored proposals with lower transit fares ($0.75) to make transit more accessible. 3. Preferred moderate driving fees ($0.50) over high fees ($1.00) to avoid excessive burden on car-dependent residents. 4. Selected lower tax rates (0.5-1.0%) to minimize impact on essential purchases. 5. Balanced improved transit times with cost considerations, recognizing both transit and car users' needs.","[0, 7, 6, 2, 10]",0,7,6,2,10
East Little York / Homestead,"The median household income in East Little York / Homestead is relatively low at around $35,000, with many residents living on fixed or limited incomes.","Residents have limited discretionary spending capacity, with a significant portion of income going to basic necessities like housing, food, and transportation.",The area has moderate transit access with bus routes but many residents rely on personal vehicles due to longer transit travel times and dispersed destinations for work and services.,"1) Prioritized lower transit fares ($0.75) to help low-income residents who depend on transit. 2) Favored moderate tax rates (0.5-1.0%) to balance service improvements with household budget impacts. 3) Supported moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents. 4) Selected proposals that reduce transit travel times to under 57 minutes. 5) Considered combined cost burden of taxes, fares, and fees on limited household budgets.","[7, 0, 16, 8, 1]",7,0,16,8,1
Trinity / Houston Gardens,"Trinity/Houston Gardens is a lower-income neighborhood with a median household income around $35,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","Residents have minimal discretionary spending capacity, with a high percentage of income dedicated to essential needs like housing and utilities, making them particularly sensitive to additional taxes and fees.","The area has limited public transit coverage with longer walking distances to bus stops, and while many residents own cars due to necessity, the neighborhood experiences relatively high transportation cost burden.","1) Given the low income levels, prioritized proposals with lower transit fares and sales tax burden to maintain affordability 2) Selected options that improve transit service times to benefit transit-dependent residents 3) Considered moderate driving fees to fund transit improvements while not overly burdening car-dependent residents 4) Balanced the need for system improvements with the community's limited ability to pay additional taxes 5) Favored proposals that reduce transit travel times below 55 minutes to make transit more competitive","[6, 0, 7, 15, 2]",6,0,7,15,2
East Houston,"East Houston has a relatively low median household income around $35,000, with many residents living paycheck to paycheck and sensitive to additional transportation costs.","Limited discretionary spending capacity with most income going to basic necessities, making residents particularly vulnerable to increased taxes and fees.",The area has moderate transit coverage but many residents rely on personal vehicles due to dispersed job locations and limited frequent bus service.,"1) Prioritized lower transit fares and taxes given limited disposable income 2) Moderate driving fees acceptable to improve transit service while not overly burdening car-dependent residents 3) Sought balance between travel time improvements and cost impacts 4) Favored proposals that reduce transit travel times to under 57 minutes 5) Considered that many residents make multiple trips per day, amplifying fare/fee impacts 6) Selected proposals that maintain reasonable driving access while incrementally improving transit","[7, 0, 16, 2, 10]",7,0,16,2,10
Settegast,"Settegast is one of Houston's lowest-income neighborhoods with a median household income around $27,000, significantly below the city average, indicating very limited disposable income.","With nearly 40% of residents living below poverty level and high unemployment rates, discretionary spending is extremely limited and most income goes to basic necessities.","The neighborhood has limited public transit access with few bus routes, high transit dependency due to lower car ownership rates (many households without vehicles), and relatively long commute times to jobs and services.",1) Prioritized proposals with lowest transit fares ($0.75) to maintain affordability for transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited household budgets 3) Supported moderate driving fees ($0.50-$1.00) to fund transit improvements while not overly burdening car-owning residents 4) Weighted improved transit travel times heavily given high transit reliance 5) Balanced need for transit service improvements with community's limited ability to pay higher taxes and fees,"[1, 0, 8, 7, 17]",1,0,8,7,17
Northside Village,"Northside Village has a relatively low median household income around $33,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With about 30% of residents living below poverty level, discretionary spending is very limited and residents are highly sensitive to additional taxes and fees.","The neighborhood has good METRO bus service coverage but limited rail access, with about 25% of households not owning vehicles and relying heavily on public transit.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Accepted moderate driving fees ($0.50) as many residents don't drive 4) Balanced improved transit times with cost burden 5) Selected proposals that reduce both transit and driving times while keeping combined costs manageable for low-income residents,"[7, 0, 8, 16, 10]",7,0,8,16,10
Kashmere Gardens,"Kashmere Gardens is a low-income neighborhood with a median household income around $27,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With nearly 40% of residents living below poverty level, discretionary spending is very limited and residents are highly sensitive to any additional taxes or fees.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles despite the cost burden, with average commute times being higher than city average.",1) Prioritized proposals with lowest transit fares ($0.75) to maintain affordability for transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents 4) Balanced travel time improvements with cost impacts 5) Selected proposals that provide best transit time improvements while keeping costs manageable for low-income residents,"[0, 7, 1, 2, 8]",0,7,1,2,8
El Dorado / Oates Prairie,"El Dorado / Oates Prairie is a working-class neighborhood with lower-middle income levels, where households have limited disposable income and are sensitive to additional transportation costs.","Residents have modest discretionary spending capacity and need to carefully balance essential expenses with transportation costs, making them particularly sensitive to both sales tax increases and transit fares.","The neighborhood has moderate transit access but many residents rely on personal vehicles for commuting, with relatively long travel times to major employment centers and services.",1) Prioritized proposals with lower sales tax (0.5%) to minimize impact on household budgets 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Supported modest driving fees ($0.50) to improve transit service without overly burdening car-dependent residents 4) Balanced travel time improvements with cost impacts 5) Selected proposals that provide the best combination of reduced travel times and manageable costs for both transit and car users,"[0, 2, 7, 10, 16]",0,2,7,10,16
Hunterwood,"Hunterwood is a middle-income neighborhood with median household income around $55,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has good car accessibility but limited transit service, with most residents relying on personal vehicles for commuting and daily trips.",1) Prioritized policies with lower sales tax (0.5-1.0%) to preserve discretionary income given moderate household incomes. 2) Favored moderate driving fees ($0.50) over high fees ($1.00) since most residents are car-dependent. 3) Supported lower transit fares ($0.75-$1.25) to encourage occasional transit use while maintaining affordability. 4) Selected policies that achieve reasonable balance between car travel time improvements (22-23 min) and transit time improvements (55-58 min). 5) Considered combined impact of fees/fares/taxes on household budgets.,"[7, 10, 2, 0, 16]",7,10,2,0,16
Greater Fifth Ward,"Greater Fifth Ward has a median household income of approximately $27,000, significantly below Houston's average, with about 40% of residents living below the poverty line.","Residents have very limited discretionary spending capacity, with most income dedicated to essential needs like housing, utilities, and basic necessities.","The neighborhood has relatively high transit dependency with lower car ownership rates, multiple bus routes serving the area, and proximity to light rail, though many residents still face transportation challenges.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax burden. 2. Consider high transit dependency, so favor policies that improve transit service times. 3. Support moderate driving fees to fund transit without overly burdening car-dependent households. 4. Balance between transit improvement and overall cost burden on residents. 5. Selected policies that maximize transit accessibility while minimizing financial impact on low-income residents.","[6, 15, 0, 7, 16]",6,15,0,7,16
Denver Harbor / Port Houston,"Denver Harbor/Port Houston is a working-class neighborhood with a median household income around $35,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With about 30% of residents living below poverty level, discretionary spending is very limited and residents are highly sensitive to any additional taxes or fees.","The neighborhood has some bus service but limited rail access, with many residents dependent on public transit, while others rely on personal vehicles for work commutes to industrial areas and the port.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) due to limited household incomes 3) Considered moderate driving fees ($0.50) as compromise to improve transit service while not overly burdening working drivers 4) Balanced travel time improvements with cost impacts 5) Selected proposals that provide best transit service improvements while minimizing financial burden on low-income residents,"[1, 0, 7, 8, 2]",1,0,7,8,2
Pleasantville Area,"Pleasantville Area has a median household income of around $35,000, which is lower than Houston's average, indicating limited disposable income for most residents.","With modest income levels and high cost of living, residents have limited discretionary spending capacity and are sensitive to additional taxes and fees.","The neighborhood has decent bus service but limited rail access, with many residents relying on both public transit and personal vehicles for commuting and daily activities.","1. Prioritized policies with lower transit fares ($0.75) to help low-income transit-dependent residents. 2. Favored moderate sales tax (1.0%) to balance transit funding with household budget impacts. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent trips. 4. Selected proposals that reduce transit travel times to under 57 minutes. 5. Balanced overall household costs across transit fares, sales tax, and driving fees given limited disposable income.","[7, 8, 16, 0, 1]",7,8,16,0,1
Northshore,"Northshore has a median household income of around $45,000, which is below Houston's average, indicating residents are more sensitive to transportation costs and taxes.","With lower disposable income and a significant working-class population, residents have limited discretionary spending and are price-sensitive to both transit fares and sales taxes.","Northshore has moderate transit access with some bus routes but many residents rely on personal vehicles for work commutes, with relatively high car ownership rates despite lower incomes.","1) Prioritized lower tax rates (0.5%) to minimize impact on household budgets, 2) Favored moderate transit fares ($1.25) to balance transit service quality with affordability, 3) Supported modest driving fees ($0.50) to improve transit without overly burdening drivers, 4) Considered travel time improvements for both transit and driving modes since community uses both, 5) Selected proposals that offer best combined time savings while keeping costs manageable for working families.","[2, 0, 3, 4, 10]",2,0,3,4,10
Clinton Park / Tri-Community,"Clinton Park / Tri-Community is a lower-income neighborhood with median household income around $25,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With a high poverty rate and limited disposable income, residents have minimal discretionary spending capacity and are highly sensitive to additional taxes and fees.","The neighborhood has limited transit service despite relatively low car ownership rates, with many residents relying on public transportation for essential trips.",1) Prioritized proposals with lower transit fares ($0.75) to maintain affordability for transit-dependent residents. 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income. 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-owning residents. 4) Selected proposals that achieve reasonable transit time improvements while keeping costs manageable. 5) Balanced the need for transit system improvements with the community's limited ability to absorb additional costs.,"[0, 7, 6, 2, 10]",0,7,6,2,10
Fourth Ward,"Fourth Ward residents have relatively low disposable income with a median household income around $35,000, significantly below Houston's average.","With high housing costs consuming a large portion of income and 30% poverty rate, residents have limited discretionary spending capacity and are price-sensitive to additional fees and taxes.","The neighborhood has good transit access being close to downtown with multiple bus routes, but also high car dependency with 75% of residents commuting by car due to job locations and convenience.","1) Prioritized lower transit fares ($0.75) to help low-income residents who rely on transit, 2) Favored moderate driving fees ($0.50) to improve transit service without overly burdening drivers, 3) Selected lower tax rates (0.5-1.0%) to minimize impact on limited discretionary income, 4) Balanced travel time improvements with cost burden on residents, 5) Considered both transit and driving needs given mixed transportation patterns in the area.","[7, 0, 16, 10, 2]",7,0,16,10,2
Downtown,"Downtown residents have relatively high disposable incomes with a median household income above Houston's average, as it is home to many young professionals and high-income workers in the business district.","Downtown residents tend to have high discretionary spending capacity and often spend on dining, entertainment, and urban amenities available in the area.","Downtown has excellent transit accessibility with multiple rail lines and bus routes, good walkability, and comprehensive road networks, though traffic congestion can be significant during peak hours.",1) Prioritized policies that reduce car congestion given Downtown's density and traffic issues 2) Favored higher driver fees to discourage car use and fund transit improvements 3) Selected moderate transit fares to maintain service quality while keeping transit attractive 4) Considered higher tax rates acceptable given residents' income levels 5) Weighted travel time improvements heavily since Downtown residents value efficiency 6) Selected proposals that balance transit service quality with reasonable costs,"[23, 20, 17, 14, 11]",23,20,17,14,11
Midtown,"Midtown residents have relatively high disposable incomes with a median household income around $87,000, significantly above Houston's average.","As a young professional-dominated area with many dining, entertainment, and retail options, Midtown residents tend to have high discretionary spending on lifestyle amenities.","Midtown has excellent multi-modal transportation access with MetroRail, frequent bus service, walkable streets, and good road connectivity to downtown and other major employment centers.","1) Given high incomes, residents can absorb moderate fees/taxes while valuing time savings 2) Strong existing transit infrastructure means improvements will be well-utilized 3) Dense, mixed-use character makes transit and walking viable options 4) Young professional demographic likely to embrace multi-modal options 5) Ranking prioritizes proposals that balance service improvements through moderate taxes/fees while maintaining reasonable transit fares to encourage ridership","[20, 17, 11, 8, 3]",20,17,11,8,3
Second Ward,"Second Ward has a lower median household income around $31,000, with approximately 35% of residents living below the poverty line, indicating limited disposable income for transportation costs.","Given the lower income levels and high poverty rate, residents have minimal discretionary spending capacity and are particularly sensitive to increases in taxes, fares, and fees.","The neighborhood has good transit access with multiple bus routes and proximity to light rail, while about 20% of households lack vehicle access, making transit accessibility particularly important.",1) Prioritized proposals with lower transit fares ($0.75) to maintain affordability for transit-dependent residents. 2) Favored moderate sales tax (1%) to balance transit service funding with household budget impacts. 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4) Selected proposals that achieve significant transit time improvements while minimizing cost burden. 5) Ranked higher proposals that reduce both transit and driving times while keeping combined costs manageable for low-income residents.,"[7, 0, 16, 8, 1]",7,0,16,8,1
Greater Eastwood,"Greater Eastwood has a moderate median household income around $53,000, with about 20% of residents living below poverty level, indicating limited disposable income for many residents.","The neighborhood has moderate discretionary spending capacity, with many working-class families needing to carefully budget transportation costs against other essential expenses.","The area has good access to downtown via multiple bus routes and the East End light rail line, with about 20% of residents using public transit for commuting, while most households own at least one car.",1) Prioritized proposals with lower transit fares ($0.75) to support transit-dependent residents 2) Favored moderate sales tax (1%) to balance transit funding with household budgets 3) Supported moderate driving fees ($0.50) to encourage transit use without overly burdening drivers 4) Considered travel time improvements for both transit and car users 5) Selected proposals that provide good transit service while maintaining affordability for working families,"[7, 8, 16, 0, 1]",7,8,16,0,1
Harrisburg/Manchester,"Harrisburg/Manchester is a low-income community with median household income around $31,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With high poverty rates and low median income, residents have very limited discretionary spending capacity and are highly sensitive to additional taxes or fees.","The neighborhood has good transit access with multiple bus routes and light rail, but also high car dependency due to industrial employment centers, with about 75% of residents commuting by car.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents while maintaining service quality. 2) Favored moderate tax rates (1%) over higher rates to balance transit funding with household budget impacts. 3) Supported modest driving fees ($0.50) to improve transit without overly burdening car-dependent workers. 4) Considered travel time improvements for both transit and driving given mixed transportation needs. 5) Ranked proposals that offer best combined benefits for both transit and car users while minimizing financial burden on low-income residents.,"[7, 8, 16, 0, 1]",7,8,16,0,1
Museum Park,"Museum Park residents have relatively high disposable income with a median household income above Houston average, as it is an affluent area near major cultural institutions and medical centers.","The neighborhood's residents have significant discretionary spending capacity and tend to value quality of life amenities, with many residents working in professional sectors and having higher education levels.","The area has excellent transit accessibility with multiple bus routes and METRORail access, proximity to major employment centers, cultural institutions, and medical facilities, though many residents still rely on personal vehicles.",1) Prioritized policies that balance transit improvements with moderate cost increases given the area's higher income levels 2) Favored options with higher driver fees to reduce congestion around cultural institutions and medical centers 3) Selected policies with moderate transit fares to maintain accessibility for service workers and visitors 4) Considered higher tax rates acceptable given the neighborhood's capacity to absorb costs 5) Weighted travel time improvements heavily due to the area's high concentration of time-sensitive medical and cultural activities,"[20, 17, 11, 14, 8]",20,17,11,14,8
Greater Third Ward,"Greater Third Ward has a median household income of approximately $23,000, significantly below Houston's average, with about 45% of residents living below the poverty line.","Given the low income levels, residents have very limited discretionary spending capacity and are particularly sensitive to additional transportation costs and taxes.","The neighborhood has relatively good transit access with multiple bus routes and proximity to light rail, while about 20% of households lack access to a personal vehicle.",1. Prioritized policies with lower transit fares ($0.75) due to high transit dependency and low incomes. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Supported moderate driving fees ($0.50-$1.00) to improve transit service while generating revenue. 4. Balanced travel time improvements with cost burden on residents. 5. Selected proposals that provide best transit service improvements while minimizing financial impact on low-income residents.,"[1, 0, 8, 7, 16]",1,0,8,7,16
Greater OST / South Union,"The Greater OST / South Union area has a median household income of approximately $35,000, which is significantly below Houston's median, indicating limited disposable income for many residents.","With a high poverty rate around 28% and many households spending a large portion of income on basic necessities, discretionary spending capacity is quite limited for most residents.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with about 75% of households having access to a car while facing relatively long commute times.",1) Prioritized proposals with lower transit fares ($0.75) to help low-income residents who depend on transit; 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income; 3) Accepted moderate driving fees ($0.50) as a compromise to improve transit service while not overly burdening car-dependent households; 4) Considered travel time improvements for both transit and car users given the mixed-mode transportation needs; 5) Selected proposals that balance revenue generation for transit improvements with affordability for this lower-income community.,"[7, 0, 8, 10, 16]",7,0,8,10,16
Gulfgate Riverview / Pine Valley,"The neighborhood has a relatively low median household income around $35,000, with many residents working in service and industrial jobs along the Gulf Freeway corridor.","Limited discretionary spending capacity with most income going to basic necessities, making residents particularly sensitive to additional taxes and fees.","The area has decent bus service along major corridors and is served by the Southeast Transit Center, but many residents rely on personal vehicles for work commutes to dispersed job locations.",1) Prioritized lower transit fares ($0.75) to help transit-dependent residents while keeping sales tax moderate at 1% to balance revenue needs and household burden. 2) Selected proposals with moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent workers. 3) Avoided highest tax/fee combinations due to limited household budgets. 4) Favored proposals showing good improvements in transit travel times. 5) Considered both transit and driving needs given mixed transportation patterns in the area.,"[7, 8, 16, 0, 1]",7,8,16,0,1
Pecan Park,"Pecan Park has a median household income of approximately $38,000, which is significantly lower than Houston's median, indicating limited disposable income for transportation costs.","With a high percentage of working-class families and a poverty rate above 25%, residents have minimal discretionary spending capacity and are sensitive to both fare increases and sales tax changes.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles for work commutes, with average car ownership rates and significant transit commute times.",1) Prioritized proposals with lower transit fares ($0.75) to support low-income residents who depend on public transit. 2) Favored moderate sales tax rates (1.0%) to balance transit funding with household budget impacts. 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent workers. 4) Selected options that reduce transit travel times to under 56 minutes to benefit commuters. 5) Balanced overall household cost impact with service improvements.,"[7, 8, 16, 0, 1]",7,8,16,0,1
Sunnyside,"Sunnyside has a median household income of approximately $33,000, significantly below Houston's average, with about 35% of residents living below the poverty line.","Given the low income levels, residents have limited discretionary spending capacity and are particularly sensitive to additional taxes and transportation costs.","The neighborhood has limited public transit options with longer travel times, while 78% of residents rely on personal vehicles for commuting, though many struggle with vehicle maintenance costs.",1) Prioritized policies with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) due to limited disposable income 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers 4) Selected policies that provide meaningful travel time improvements while minimizing cost burden 5) Balanced the need for transit service improvements with the community's limited ability to pay additional taxes,"[0, 7, 2, 6, 10]",0,7,2,6,10
South Park,"South Park is a lower-income community with a median household income around $31,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With about 30% of residents living below poverty level, discretionary spending is very limited and residents are highly sensitive to any additional taxes or fees.","The neighborhood has moderate bus service but limited rail access, with many residents dependent on public transit, while those who drive face significant transportation costs relative to their income.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent households 4) Balanced travel time improvements with cost sensitivity 5) Selected proposals that provide best transit service improvements while minimizing financial burden on low-income residents,"[7, 0, 6, 2, 10]",7,0,6,2,10
Golfcrest/Bellfort/Reveille,"The neighborhood has a median household income of around $38,000, which is significantly lower than Houston's median, indicating limited disposable income for most residents.","With a high percentage of households living on modest incomes, discretionary spending is limited and residents are particularly sensitive to additional taxes and fees.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times being significant concern for working families.",1) Prioritized policies with lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5%-1.0%) due to limited household incomes 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers 4) Balanced travel time improvements with cost impacts 5) Selected proposals that provide the best accessibility improvements while minimizing financial burden on low-income residents,"[0, 7, 2, 10, 16]",0,7,2,10,16
Park Place,"Park Place has a median household income of approximately $38,000, which is significantly lower than Houston's average, indicating limited disposable income for most residents.","With a high percentage of working-class families and a cost-burdened housing situation, residents have minimal discretionary spending capacity and are sensitive to additional taxes or fees.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles due to the need to access jobs in various parts of Houston, with about 75% of residents commuting by car.","1) Given the low income levels, prioritized proposals with lower transit fares and sales tax burden to protect household budgets. 2) Selected options that balance driving fees to improve transit service while not overly burdening car-dependent residents. 3) Focused on proposals that offer meaningful travel time improvements for both transit and car users. 4) Considered the community's need for reliable and affordable transportation options given the high proportion of working-class residents. 5) Weighted the tradeoff between tax burden and service improvements to maximize benefit for cost-sensitive residents.","[6, 0, 7, 2, 15]",6,0,7,2,15
Meadowbrook/Allendale,"Meadowbrook/Allendale is a working-class neighborhood with median household income around $45,000, indicating limited disposable income for many residents.","Residents have modest discretionary spending capacity, with many households being cost-sensitive to transportation expenses and sales taxes.","The area has moderate transit access with some bus routes but many residents rely on personal vehicles, with average commute times being significant factor in transportation choices.","1) Prioritized lower transit fares ($0.75) to help working-class residents who depend on transit. 2) Favored moderate tax rates (1.0%) to balance service improvements with tax burden. 3) Supported moderate driving fees ($0.50) to encourage transit use without overly burdening drivers. 4) Selected options that reduce transit travel times to under 57 minutes. 5) Considered combined cost impact of taxes, fares, and fees on household budgets.","[7, 0, 16, 8, 10]",7,0,16,8,10
South Acres / Crestmont Park,"South Acres/Crestmont Park is a lower-middle income community with median household income around $35,000-40,000, indicating limited disposable income for transportation costs.","Residents have relatively low discretionary spending power, making them particularly sensitive to additional taxes and transportation costs.","The neighborhood has moderate transit access with some bus routes but many residents rely on personal vehicles, with average commute times being higher than city average.",1) Prioritized lower transit fares ($0.75) to help transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening drivers 4) Balanced travel time improvements with cost impacts 5) Selected proposals that provide best accessibility improvements while minimizing financial burden on low-income residents,"[0, 7, 2, 6, 10]",0,7,2,6,10
Minnetex,"Minnetex has relatively low median household income with many residents living below poverty level, making them particularly sensitive to transportation costs.",Limited discretionary spending capacity due to lower income levels and high basic living expenses in this working-class neighborhood.,"The area has limited transit service coverage but high car dependency, with many residents relying on personal vehicles for work commutes and daily needs.",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited disposable income. 2. Favored lower transit fares ($0.75) to make public transit more accessible. 3. Accepted moderate driving fees ($0.50) as compromise to improve transit service while not overly burdening car-dependent residents. 4. Balanced travel time improvements with cost considerations. 5. Selected proposals that provide best combined benefits for both transit users and drivers given community constraints.,"[0, 7, 2, 16, 10]",0,7,2,16,10
Greater Hobby Area,"The Greater Hobby Area has a median household income of approximately $45,000, which is below Houston's median, indicating residents are more sensitive to transportation costs and taxes.","With lower-than-average income levels and higher poverty rates, residents have limited discretionary spending capacity and are particularly sensitive to sales tax increases.","The area has moderate transit access with some bus routes, but many residents rely on personal vehicles due to the area's relatively suburban character and proximity to Hobby Airport employment.",1) Prioritized lower transit fares and moderate taxes to help transit-dependent residents while maintaining service quality 2) Considered moderate driving fees to improve transit service without overly burdening drivers 3) Balanced travel time improvements against cost impacts 4) Selected proposals that reduce transit travel times to around 55-56 minutes 5) Avoided highest tax rates that would disproportionately impact low-income residents,"[7, 0, 2, 10, 16]",7,0,2,10,16
