community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Fuller Park,"Fuller Park is a low-income community with 70% of households earning less than $25,000 annually, making residents highly sensitive to any cost increases in transportation or taxes","With such low income levels, residents have very limited discretionary spending capacity, making them vulnerable to any additional transportation costs or sales tax increases","58% of households have no vehicle, making transit accessibility crucial. Current mode split shows 18.7% transit use, 49.3% drive alone, and 22.6% carpool, indicating heavy reliance on both transit and shared car usage",1. Prioritize lowest transit fares ($0.75) due to low income levels. 2. Prefer lower sales tax (0.5-1.0%) to protect limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost burden. 5. Consider high proportion of carpool users who share driving costs. Selected policies that minimize transit fares and taxes while providing reasonable service improvements.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Grand Boulevard,"Grand Boulevard has relatively low income levels with 53.6% of households earning less than $50,000 annually and a median income of $43,048. This suggests high sensitivity to cost increases from transportation policies.","With a high percentage of low-income households, discretionary spending is likely limited. Additional transportation costs and sales taxes would significantly impact household budgets and consumption abilities.","30.3% of households have no vehicle, and 21.4% use transit for commuting. The community has significant transit dependency while also having 49.3% drive-alone commuters, indicating need for both affordable transit and reasonable driving costs.","1. Given low incomes, prioritize lowest combined costs (fare + tax + fees). 2. Need balance between transit affordability for non-car owners and reasonable driving costs for car owners. 3. Favor proposals with lower transit fares ($0.75-$1.25) and moderate driving fees to improve transit service without excessive burden. 4. Prefer lower sales tax rates (0.5-1.0%) to preserve purchasing power. 5. Consider travel time improvements but prioritize affordability given income constraints.","[9, 0, 3, 10, 1]",9,0,3,10,1
Kenwood,"Kenwood shows a mixed income profile with 45% making under $50K and 33.2% making over $100K. The median income of $58,052 suggests moderate disposable income, though there's significant variation","Given the income distribution, many residents would be sensitive to increased taxes and fees. About 27.4% making under $25K would be particularly impacted by any cost increases","High transit dependency with 33.1% having no vehicle. 23.1% use transit and 23.2% work from home. 40.1% drive alone, showing a mixed transportation need. Good balance of transit and driving needs to be maintained",1. Prioritize lower transit fares due to high percentage of no-vehicle households and transit users. 2. Moderate tax increase acceptable to maintain service quality. 3. Support some driving fees to improve transit service while not overly burdening drivers. 4. Balance travel time improvements with cost impacts on lower-income residents. 5. Consider policies that reduce both transit and driving times to serve diverse travel needs,"[11, 10, 19, 13, 4]",11,10,19,13,4
Washington Park,"Very low disposable income with median household income of $26,014 and nearly half (49.3%) of households earning less than $25,000. This suggests high sensitivity to any cost increases.",Limited discretionary spending capacity due to low income levels. Any additional transportation costs or sales tax would significantly impact already constrained household budgets.,"High transit dependency with 42.8% having no vehicle and 32.3% using transit for commuting. Mean commute time is 38.4 minutes, suggesting accessibility challenges.",1. Prioritize lowest transit fares ($0.75) due to low income and high transit usage. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning residents. 4. Balance between transit time improvements and cost burden. 5. Consider proposals that reduce transit travel time below current 58.8 minutes.,"[1, 2, 10, 11, 9]",1,2,10,11,9
Hyde Park,"Hyde Park shows significant income diversity with 43.6% earning under $50K and 31.3% earning over $100K. The large student population from University of Chicago contributes to lower income brackets, while faculty and professionals represent higher income brackets","Given the mixed income levels and high proportion of students, many residents are price-sensitive to both transit fares and sales tax. About 43.6% of households may have limited discretionary spending power, making transportation costs a significant factor in their budgets","The area has excellent transit access with multiple bus routes and Metra/CTA stations. 43.4% of households don't own vehicles, and 51.9% of trips are by transit or walking/biking. The university presence creates high demand for multi-modal transportation","1. Prioritize lower transit fares due to high transit usage and low vehicle ownership. 2. Moderate sales tax to balance revenue needs with impact on lower-income residents. 3. Support driving fees to fund transit and reduce congestion, as majority don't drive. 4. Focus on proposals that reduce transit travel time since many residents depend on it. 5. Balance overall costs considering the mixed income levels and high student population","[11, 20, 2, 10, 19]",11,20,2,10,19
Woodlawn,"Woodlawn has relatively low income levels with median income of $29,969 and 44.5% households earning less than $25,000. This suggests high sensitivity to transportation costs and taxes.","Given the low income levels, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, especially for basic necessities.","38.1% have no vehicle access, 24.3% use transit, and 45.4% drive alone. The community needs both affordable transit options and reasonable driving costs. Current transit travel times are significantly higher than driving times.","1. Prioritized proposals with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5-1.0%) to protect discretionary spending. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements for both transit and driving. 5. Selected proposal 1 as top choice for combining low transit fare, low tax, moderate driving fee, and good travel time improvements.","[1, 10, 4, 19, 13]",1,10,4,19,13
South Shore,"South Shore has relatively low income levels with median income of $39,649 and 56.5% of households making less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With lower income levels and high percentage of households below $50,000, discretionary spending is likely limited. Additional transportation costs and taxes would significantly impact household budgets","High transit dependency with 37.8% having no vehicle and 32.8% using transit for commuting. 49.8% drive alone, suggesting a mixed-mode community needing balance between transit and driving options",1. Prioritized proposals with lower transit fares ($0.75) given high transit usage and low incomes. 2. Favored moderate tax rates (1%) to maintain service quality while limiting burden. 3. Selected moderate driving fees ($0.50) to improve transit service without excessive impact on drivers. 4. Balanced travel time improvements with cost impacts. 5. Considered high percentage of both transit users and drivers in community,"[10, 11, 9, 19, 20]",10,11,9,19,20
Chatham,"Chatham has relatively low income levels with median income of $39,348 and 58.7% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With low median income and high percentage of lower-income households, discretionary spending is likely limited. Additional transportation costs would significantly impact household budgets","31.8% of households have no vehicle, and 27.3% use transit for commuting. Mean commute time is 37.9 minutes, indicating heavy reliance on public transportation and need for efficient transit service",1. Prioritize low transit fares ($0.75) given income constraints and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to preserve purchasing power. 3. Support moderate driving fees ($0.50) to fund transit while not overly burdening drivers. 4. Balance between transit time improvements and cost burden. 5. Selected proposals that reduce transit times while keeping costs manageable for low-income residents,"[1, 10, 2, 11, 4]",1,10,2,11,4
Avalon Park,"Median income is $54,139, with 45.5% households earning less than $50,000. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs and taxes.","Given the income distribution and average household size of 2.3, discretionary spending is likely constrained. A significant portion of households would be impacted by increased sales tax and transportation costs.","24.1% use transit and 23.6% have no vehicle, indicating significant transit dependency. 58.5% drive alone, showing car is still primary mode. Good transit service is essential while keeping costs affordable.","1. Prioritized policies that balance lower transit fares with moderate improvements in service
2. Considered high proportion of lower-income households and transit-dependent residents
3. Moderate driving fees to improve transit without overly burdening drivers
4. Avoided highest tax rates due to impact on limited discretionary income
5. Selected options that reduce transit travel times while keeping fares affordable","[11, 10, 4, 13, 1]",11,10,4,13,1
South Chicago,"South Chicago is a lower-income community with median income of $43,936, significantly below Chicago's average. About 55.6% of households earn less than $50,000 annually, indicating limited disposable income for most residents","With high percentage of low-income households and average household size of 2.7, discretionary spending is likely very limited. Higher sales taxes or transportation costs would significantly impact household budgets","31.6% of households have no vehicle, and 23.7% rely on transit for commuting. While 58.2% drive alone, the high no-vehicle rate suggests transit accessibility is crucial. The community needs affordable transit options while maintaining reasonable driving costs for working families","1. Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents
2. Favored lower sales tax rates (0.5-1.0%) to protect limited discretionary income
3. Balanced driving fees to improve transit service without overly burdening drivers
4. Selected proposals that reduce transit travel times to improve accessibility
5. Considered the high proportion of both transit users and drivers in the community","[1, 10, 0, 9, 2]",1,10,0,9,2
Burnside,"Burnside has a relatively low median income of $46,711, with over 53% of households making less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases.","Given the income distribution, most residents have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to spend on other necessities.","High transit dependency with 38.7% of households having no vehicle. 27.6% use transit for commuting, while 40.3% drive alone. The community needs balanced policies that maintain both transit and driving affordability.",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75-$1.25) due to high transit usage and no-vehicle households. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Selected proposals that reduce transit travel time while keeping costs manageable. 5. Balanced the needs of both transit users and drivers given the mixed-mode usage in the community.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Calumet Heights,"Median income is $68,436, with a diverse income distribution. About 36.7% earn less than $50,000, while 30.1% earn over $100,000. Per capita income of $39,867 suggests moderate disposable income levels","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact the 36.7% of households earning under $50,000","Car-dependent community with 80.5% having at least one vehicle. 52.3% drive alone to work, while 19.5% use transit. 19.4% have no vehicle access, making transit accessibility crucial for these households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance transit fares to maintain service quality while keeping costs accessible for transit-dependent residents. 3. Moderate driving fees to encourage transit use without overly burdening the majority who drive. 4. Consider travel time improvements for both modes given mixed transportation needs. 5. Focus on proposals that reduce transit travel times below 55 minutes while maintaining reasonable driving costs,"[4, 1, 13, 10, 7]",4,1,13,10,7
Roseland,"Roseland has relatively low income levels with median income of $49,808 and 50.1% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and sales tax increases would significantly impact discretionary spending.","With low per capita income ($24,754) and high percentage of low-income households, residents have limited discretionary spending capacity. Transportation costs represent a significant portion of household budgets.","25.9% of households have no vehicle, and 20.1% rely on transit for work commutes. While 53.9% drive alone, the community needs balanced options that maintain both affordable transit and reasonable driving costs.",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75-$1.25) given significant transit dependency. 3. Moderate driving fees ($0.50) balance revenue needs with affordability for drivers. 4. Selected proposals that reduce transit travel times to under 55 minutes. 5. Considered combined impact of fees/fares on household budgets.,"[1, 4, 10, 13, 19]",1,4,10,13,19
Pullman,"Pullman has a median income of $54,755, with 45.8% households earning less than $50,000. The community has moderate disposable income, making residents sensitive to cost increases in transportation and sales tax","Given the income distribution and average household size of 2.1, discretionary spending is limited for many residents. About 22.7% of households earning less than $25,000 would be particularly impacted by increased costs","64% drive alone to work, 17.6% use transit, and 16.1% have no vehicle. The community needs balanced policies that maintain affordability for both drivers and transit users while improving service",1. Prioritize proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Balance transit fares around $1.25 to maintain service quality while keeping transit affordable for the 17.6% transit users. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening the 64% who drive. 4. Consider travel time improvements for both modes given mixed transportation needs. 5. Avoid highest-cost combinations that would strain lower-income households,"[4, 1, 13, 10, 3]",4,1,13,10,3
South Deering,"South Deering has relatively low income levels with median income of $34,814 and 38.6% households earning less than $25,000. This suggests residents are particularly sensitive to cost increases from taxes, fares, and fees","With low income levels and high percentage of households below poverty line, discretionary spending is likely very limited. Any increase in transportation costs would significantly impact other essential spending","24% have no vehicle access and 23.7% use transit for commuting, indicating significant transit dependency. However, 57.2% drive alone, suggesting need for balanced policy that doesn't overly burden drivers while improving transit",1. Prioritized proposals with lower taxes and fares given low income levels. 2. Sought balance between transit improvements and driving costs since community uses both modes heavily. 3. Favored proposals that reduce transit travel time without excessive cost burden. 4. Considered that 24% no-vehicle households need affordable transit. 5. Selected proposals that provide meaningful travel time improvements while minimizing financial impact on low-income residents,"[0, 9, 3, 12, 21]",0,9,3,12,21
East Side,"Median household income is $61,898, which is moderate. 41.8% of households earn less than $50,000 annually, suggesting many families need to be cost-conscious. The per capita income of $25,646 indicates limited discretionary spending power.","With a large average household size of 3.2 and significant portion of moderate-income households, discretionary spending is likely constrained. Higher sales taxes would impact household budgets meaningfully given the income distribution.","90.5% of households own at least one vehicle, with 53.4% owning 2+ vehicles. 68.4% drive alone to work, while only 7.7% use transit. Mean commute time is 36.4 minutes, suggesting significant travel needs.",1. Prioritize lower sales tax (0.5%) due to moderate income levels and large household sizes. 2. Favor moderate transit fares ($1.25) to balance service quality with affordability. 3. Support moderate driving fees ($0.50) to improve transit without overly burdening the car-dependent majority. 4. Focus on options that reduce current 36.4-minute average commute times. 5. Consider high car ownership rates while seeking modest mode shift incentives.,"[4, 1, 13, 7, 10]",4,1,13,7,10
West Pullman,"West Pullman has relatively low income levels with median income of $46,861 and 52.3% households earning less than $50,000. This suggests limited disposable income and high sensitivity to transportation costs.","With high percentage of low-income households and per capita income of $24,916, residents likely have limited discretionary spending capacity. Additional taxes or fees would significantly impact their consumption ability.","23.4% households have no vehicle, making transit essential. However, current transit usage is only 12% while 63.1% drive alone, suggesting possible transit service gaps. Travel times show significant disparity - transit takes 2-3x longer than driving.",1. Prioritized lower transit fares ($0.75) given income constraints and car-less households. 2. Favored lower sales tax (0.5-1.0%) to preserve purchasing power. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening majority who drive. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel time closer to 50-55 minutes while keeping costs affordable.,"[1, 10, 4, 19, 13]",1,10,4,19,13
Riverdale,"Riverdale has relatively low income levels with median income of $41,144 and 58.2% of households earning less than $50,000. About 33.8% earn less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact household budgets, especially for lower-income families who make up a large portion of the population","19.4% of households have no vehicle, and 12.9% use transit for commuting. Mean commute time is 33.8 minutes. The community relies on both private vehicles (67.9% drive alone) and public transit, making both travel modes important","1. Given low income levels, prioritize proposals with lower sales tax (0.5%) to minimize impact on discretionary spending. 2. Lower transit fares ($0.75) are crucial for the significant transit-dependent population. 3. Moderate driving fees ($0.50) can help improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden is essential given the mixed-mode usage. 5. Proposals that reduce transit travel time are valuable given the long average commute time","[1, 2, 0, 4, 10]",1,2,0,4,10
Hegewisch,"Hegewisch has a median income of $58,647, with 45.6% households earning less than $50,000. The community has moderate disposable income, making residents sensitive to additional transportation costs and taxes","Given the income distribution and cost of living in Chicago, many households have limited discretionary spending capacity. Higher taxes or transportation costs would significantly impact household budgets, especially for the 27.6% earning less than $25,000",The area heavily relies on cars (65.2% drive alone) with limited transit usage (10.8%). High car ownership (87.4% have at least one vehicle) suggests car-dependent infrastructure and lifestyle. Transit times are significantly longer than driving times,"1. Prioritize proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, avoid high driving fees. 3. Balance transit improvement with cost burden. 4. Consider moderate fare increases only if they significantly improve transit times. 5. Selected proposals that minimize total cost impact while improving both driving and transit times","[1, 4, 9, 3, 10]",1,4,9,3,10
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374, with 46% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, the community needs to balance transportation costs with other expenses, considering that about 30% of households earn less than $50,000.","The area heavily relies on cars, with 92.2% of households owning at least one vehicle and 71.2% of residents driving alone to work. Only 7.6% use transit, suggesting limited transit accessibility or preference for driving.","1. Given high car dependency, policies with lower driving fees are preferred. 2. Higher sales tax is acceptable due to higher income levels, which can support better transit infrastructure. 3. Moderate transit fares are preferred to balance accessibility for lower-income residents. 4. Focus on reducing car travel times since majority drive. 5. Consider policies that maintain reasonable transit times for the 7.6% transit users.","[21, 18, 3, 12, 15]",21,18,3,12,15
Archer Heights,"Moderate to low-income community with 46.3% households earning less than $50,000 annually. This suggests sensitivity to cost increases from taxes, fares, and fees","Limited discretionary spending capacity for many residents, making them vulnerable to increased transportation costs and sales tax impacts","High car dependency (78.1% drive alone or carpool), but significant transit usage (13.1%) and no-vehicle households (23.7%). Mixed transportation needs must be balanced","1. Prioritize lower tax rates (0.5-1.0%) to protect disposable income. 2. Moderate transit fares ($1.25) to maintain service quality while keeping transit affordable for the 23.7% car-less households. 3. Support modest driving fees ($0.50) to improve transit service without overly burdening the majority who drive. 4. Balance between travel time improvements and cost impacts, considering the large working-class population. 5. Avoid highest tax/fee combinations that would disproportionately impact lower-income residents","[4, 13, 10, 1, 3]",4,13,10,1,3
Brighton Park,"Brighton Park is a working-class community with median income of $52,145, significantly below Chicago's average. About 48% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With a large Hispanic population (80%) and average household size of 3.2, many families likely have limited discretionary spending capacity after essential expenses. Higher sales taxes would notably impact household budgets","84.5% of households own at least one car, with driving alone (58.8%) and carpooling (17.8%) being primary commute modes. Transit usage is moderate at 15.1%, suggesting some transit dependency but car-centric transportation","1. Given limited disposable income, prefer lower sales tax (0.5%) to minimize impact on household budgets
2. With significant car dependency, avoid highest driving fees to protect working families
3. Lower transit fares preferred to support transit-dependent population
4. Balance between improved transit service and cost burden
5. Moderate driving fees acceptable to reduce congestion while not overly burdening drivers","[1, 4, 10, 13, 7]",1,4,10,13,7
McKinley Park,"McKinley Park has a median household income of $70,411, with about 36.4% of households earning less than $50,000. The per capita income of $32,106 suggests moderate disposable income levels, making residents somewhat sensitive to transportation costs","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes would impact household budgets, especially for the 36.4% lower-income households who spend a larger portion of their income on necessities","The community shows diverse transportation usage: 51.5% drive alone, 21.7% use transit, and 12.7% carpool. With 87.7% of households owning at least one vehicle, but significant transit usage, policies need to balance both modes. Only 12.2% have no vehicle access",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Moderate transit fares ($1.25) balance revenue needs with affordability for the significant transit-using population. 3. Include some driving fees to improve transit service without excessive burden on drivers. 4. Consider policies that reduce travel times for both modes given the mixed-mode usage. 5. Avoid highest-cost combinations given the moderate income levels,"[4, 13, 1, 10, 3]",4,13,1,10,3
Bridgeport,"Bridgeport has a median household income of $72,159, with a diverse income distribution. About 33.8% of households earn less than $50,000, while 34.4% earn over $100,000. This suggests varying levels of sensitivity to transportation costs across the community.","With a per capita income of $38,718, residents have moderate discretionary spending power. Higher sales taxes would impact all residents' purchasing power, particularly affecting the 33.8% of households with lower incomes who have less flexible budgets.","The community shows mixed transportation patterns: 48.3% drive alone, 16% use transit, and 17.8% have no vehicle. Most households (45.6%) have one vehicle, suggesting many residents rely on both driving and transit options. The area needs balanced policies that serve both drivers and transit users.","1. Prioritized proposal 13 as it offers balanced improvements with moderate costs (1% tax, $1.25 fare, $0.50 driving fee), reducing both car and transit times significantly. 2. Selected proposal 10 second as it maintains lower transit fares ($0.75) while improving service. 3. Chose proposal 4 third as it keeps taxes lower (0.5%) while still improving transit times. 4. Ranked proposal 22 fourth as it provides good service improvements despite higher tax. 5. Selected proposal 1 fifth as it maintains low costs while offering modest improvements. These choices balance the needs of both drivers and transit users while considering the community's mixed income levels and transportation patterns.","[13, 10, 4, 22, 1]",13,10,4,22,1
New City,"New City has relatively low income levels with median income of $40,959 and 57.8% of households making less than $50,000. About one-third of households make less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets. The community needs to carefully balance transportation costs with other essential expenses","24.5% of households have no vehicle, and 41.3% have only one vehicle. 17.9% use transit for commuting while 53.7% drive alone. The area needs both affordable transit options and reasonable driving costs to serve its mixed-mode transportation needs",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored moderate transit fares ($0.75-$1.25) to keep transit affordable for the quarter of car-less households. 3. Selected proposals with some driving fees ($0.50) to improve transit service while not overly burdening drivers. 4. Balanced travel time improvements with cost impacts given the community's economic constraints. 5. Considered the high proportion of both transit users and drivers in the modal split,"[1, 4, 10, 13, 3]",1,4,10,13,3
West Elsdon,"West Elsdon has a median household income of $64,441, with 40.5% of households earning less than $50,000 annually. The per capita income of $27,703 suggests moderate disposable income levels, making residents sensitive to cost increases","Given the income distribution and average household size of 3.3, many families likely have limited discretionary spending capacity. Higher taxes and transportation costs would significantly impact household budgets, especially for the 40.5% lower-income households","76.1% of residents drive (59.6% alone, 16.5% carpool), while 12.9% use transit. 86.5% of households own at least one vehicle, indicating high car dependency. The mean commute time of 36.3 minutes suggests significant transportation needs","1. Given moderate incomes and high car dependency, prioritize proposals with lower driving fees and taxes. 2. With significant transit usage (12.9%), maintain reasonable transit service while keeping fares affordable. 3. Balance between driving costs and transit improvements since most households own cars but need transit options. 4. Consider proposals that reduce commute times without excessive cost burden. 5. Favor options that don't disproportionately impact lower-income households through high sales taxes","[3, 0, 9, 12, 4]",3,0,9,12,4
Gage Park,"Gage Park is a working-class community with median income of $50,112 and per capita income of $19,524. About 50% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With high percentage of lower-income households and large average household size (3.4), discretionary spending is likely constrained. Higher taxes and fees would significantly impact household budgets","20.5% of households have no vehicle, while 17.9% use transit for commuting. 59.6% drive alone and 14.7% carpool, showing balanced need for both transit and driving options. Good transit access is crucial for no-car households","1. Prioritize lower transit fares ($0.75) to help transit-dependent residents and large car-less population. 2. Moderate tax rate (1%) to maintain transit service quality without excessive burden. 3. Include some driving fees to improve transit times and reduce congestion, but avoid highest fees given many driving commuters. 4. Balance between transit improvement and cost burden on working families. 5. Consider proposals that reduce transit travel times while keeping costs manageable","[11, 10, 9, 13, 14]",11,10,9,13,14
Clearing,"Clearing has a median household income of $73,778, with 49.2% of households earning over $75,000. However, 32.8% earn under $50,000, indicating a mixed income distribution that needs consideration for transportation costs","With a moderate per capita income of $33,089, residents have some discretionary spending power but would be sensitive to increased transportation costs and sales taxes, particularly the 32.8% lower-income households","The area is heavily car-dependent with 91.6% of households owning cars (74.1% drive alone to work). Only 6.9% use transit, suggesting limited transit accessibility. Mean commute time is 31.9 minutes","1) Given high car ownership and usage, prioritize proposals with lower driving fees and moderate transit improvements. 2) Consider moderate sales tax to improve transit while not overly burdening household budgets. 3) Balance fare levels to maintain transit affordability while funding improvements. 4) Focus on proposals that reduce commute times for both drivers and transit users. 5) Select options that don't excessively impact discretionary spending power of lower-income households","[12, 3, 9, 21, 4]",12,3,9,21,4
West Lawn,"West Lawn has a median household income of $69,647, with about 37% of households earning less than $50,000. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases","With an average household size of 3.4 and moderate income levels, discretionary spending is likely constrained. Higher sales taxes would impact household budgets significantly","The community heavily relies on cars (63.4% drive alone, 18% carpool) with only 9.8% using transit. 87.7% of households own at least one vehicle, indicating strong car dependency","1. Given high car dependency, policies with lower driving fees are preferred. 2. Lower sales tax (0.5%) preferred due to impact on household budgets. 3. Moderate transit fares ($1.25) balance service quality with affordability. 4. Policies that reduce car travel times without excessive costs are prioritized. 5. Some consideration for transit improvements to benefit the 12.3% no-vehicle households","[3, 0, 4, 9, 12]",3,0,4,9,12
Chicago Lawn,"Chicago Lawn has relatively low income levels with median income of $43,293 and 55.3% of households earning less than $50,000. This suggests limited disposable income and high sensitivity to additional costs from transportation policies.","With a high percentage of low-income households and large average household size of 3.0, discretionary spending is likely very limited. The community would be significantly impacted by increased sales tax and transportation costs.","24.3% of households have no vehicle, while 39.8% have one vehicle. Transit usage is moderate at 14.9%, with 57.8% driving alone and 20.6% carpooling. This suggests a mixed reliance on both private vehicles and public transit.","1. Given low income levels, prioritize proposals with lower sales tax (0.5%) and lower transit fares ($0.75) to minimize impact on disposable income. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Balance between transit improvements and cost burden since significant portion uses both modes. 4. Proposals 1, 2, 9, 10, and 11 offer best combination of improved transit times without excessive cost burden. 5. Ranked based on balance of travel time improvements and overall cost impact on community.","[1, 10, 9, 2, 11]",1,10,9,2,11
West Englewood,"West Englewood is a low-income community with median income of $29,234, significantly below Chicago's average. 69.5% of households earn less than $50,000 annually, with 42.1% earning less than $25,000, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Any additional transportation costs or sales tax would significantly impact their ability to afford basic necessities. The community needs to prioritize cost-saving policies","32.7% of households have no vehicle, and 25.9% rely on public transit for commuting. The community has high transit dependency, making transit affordability and service quality crucial. 55.6% drive alone, suggesting need to balance both transit and driving costs","1. Prioritize lowest transit fare ($0.75) to help transit-dependent residents
2. Keep sales tax low (0.5-1.0%) to preserve purchasing power
3. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers
4. Balance between transit time improvements and cost burden
5. Consider high transit usage but also significant car dependency","[1, 10, 4, 13, 19]",1,10,4,13,19
Englewood,"Englewood has a very low median income of $27,792, with 46.5% of households earning less than $25,000. This indicates extremely limited disposable income and high sensitivity to any additional transportation costs.","Given the low income levels, discretionary spending is minimal. Any increase in transportation costs or sales tax would significantly impact essential spending for most residents.","44.6% of households have no vehicle, and 25.2% rely on transit for commuting. The community has high transit dependency despite longer transit travel times (50-68 minutes vs 17-25 minutes by car).","1. Prioritize lowest transit fares ($0.75) due to high poverty rates and transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited household budgets. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening the 51% who drive. 4. Balance between reducing transit travel times and keeping costs affordable. 5. Selected proposals that offer best combination of low fares, reasonable tax rates, and improved transit times for transit-dependent population.","[1, 2, 10, 11, 19]",1,2,10,11,19
Greater Grand Crossing,"The community has relatively low income levels with 58.6% of households earning less than $50,000 annually and a median income of $39,908. This suggests limited disposable income and high sensitivity to transportation costs.","With low income levels and high percentage of households below poverty line, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact household budgets.","36.5% of households have no vehicle, and 29.5% rely on transit for commuting. Combined with 46.8% having just one vehicle, the community heavily depends on both public transit and car access. Transit accessibility is crucial.",1. Prioritized proposals with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5%) to protect limited discretionary spending. 3. Moderate driving fees ($0.50) accepted as 63.5% own cars but need improved transit. 4. Balanced travel time improvements with cost burden. 5. Selected proposals that reduce transit travel time while keeping costs manageable for both drivers and transit users.,"[1, 10, 19, 4, 13]",1,10,19,4,13
Ashburn,"Ashburn has a median household income of $78,060 and per capita income of $28,910. About 30.6% of households earn less than $50,000, while 35.6% earn over $100,000, indicating a mixed-income community with significant middle and upper-middle class presence","With moderate to high car ownership (92.3% households have at least one vehicle) and median income levels, residents have some discretionary spending capacity but are likely sensitive to additional taxes and fees that could impact their consumption","The community heavily relies on cars (67.6% drive alone, 11.1% carpool) with only 11.4% using transit. The high vehicle ownership suggests good road access but potentially limited transit options","1. Given high car dependency, prefer policies with lower driving fees to avoid burdening majority of residents. 2. Moderate tax rates preferred to balance transit improvement with household budgets. 3. Lower transit fares could encourage more transit use without overly impacting current drivers. 4. Focus on options that reduce travel times for both modes to benefit all residents. 5. Consider policies that maintain reasonable costs while improving transit service for the 11.4% transit users","[3, 0, 9, 12, 15]",3,0,9,12,15
Auburn Gresham,"Auburn Gresham is a lower-income community with median income of $41,000 and 56.8% of households making less than $50,000. This suggests residents are particularly sensitive to cost increases from taxes, fares, and fees","With high percentage of low-income households, discretionary spending is likely limited. Additional transportation costs would significantly impact household budgets and reduce spending on other essential needs","29.9% of households have no vehicle, and 21.1% use transit for commuting. While 57.5% drive alone, the high transit dependency suggests need for affordable and efficient transit service",1. Prioritized policies with lower transit fares ($0.75) given income constraints and transit dependency. 2. Favored lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Moderate driving fees ($0.50) acceptable to improve transit service while not overly burdening drivers. 4. Balanced travel time improvements with cost sensitivity. 5. Considered high proportion of both transit users and drivers in community,"[1, 10, 4, 13, 19]",1,10,4,13,19
