community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"Oakland is a low-income community with median household income around $27,000, significantly below Chicago's average. About 39% of residents live below poverty level, indicating limited disposable income","Given the high poverty rate and low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs like housing and food. Higher taxes or transportation costs would significantly impact household budgets",Oakland has good access to CTA services with Green Line and bus routes. About 45% of residents rely on public transit for commuting. Car ownership is lower than city average due to economic constraints. The community is relatively close to downtown and lakefront amenities,1. Prioritize lowest transit fares ($0.75) given low income levels and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between improved transit times and affordability. 5. Consider proposals that reduce both transit and driving times to benefit all residents,"[2, 1, 11, 10, 20]",2,1,11,10,20
Fuller Park,"Fuller Park has one of the lowest median household incomes in Chicago at around $21,000. The poverty rate is approximately 40%, indicating very limited disposable income for most residents.","Given the high poverty rate and low income levels, discretionary spending is extremely limited. Most household income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact residents' ability to meet basic needs.",The community has good access to public transit with the Red Line and several bus routes. Car ownership rates are low due to economic constraints. Many residents rely heavily on public transportation to access jobs and essential services.,1. Prioritize lowest transit fares ($0.75) due to high transit dependency and low incomes. 2. Favor lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without directly impacting most residents who don't own cars. 4. Balance between improved transit times and keeping costs affordable. 5. Selected proposals that reduce transit travel times while maintaining low fares.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Grand Boulevard,"Grand Boulevard has a lower median household income around $27,000, with about 39% of residents living below poverty level. This indicates limited disposable income and high sensitivity to cost increases.","Given the low income levels, discretionary spending is very limited. Residents need to prioritize essential expenses like housing, food, and transportation. Higher taxes or fees would significantly impact already constrained budgets.","The area has good access to CTA bus/rail services and 47% of households don't own vehicles. Transit dependency is high. Average commute times are longer than city average, with many residents relying on public transportation for work and essential trips.","1. Given high transit dependency and low incomes, prioritized proposals with lower fares and taxes to maintain affordability. 2. Selected options that improve transit service times to benefit the large transit-riding population. 3. Moderate driving fees are acceptable as they improve transit performance while fewer residents drive. 4. Balanced need for transit funding with community's limited ability to pay higher taxes. 5. Focused on proposals that reduce transit travel times below 55 minutes while keeping fares affordable.","[0, 9, 1, 10, 3]",0,9,1,10,3
Kenwood,"Kenwood has a mixed-income population with a median household income around $45,000. The area has significant economic diversity, with both affluent and moderate-income households. About 20% of residents live below poverty line.","Residents have moderate discretionary spending capacity. The community has a mix of professionals and working-class families. Higher sales taxes would impact household budgets, particularly for lower-income residents.",Kenwood has good transit access with multiple bus routes and proximity to Green Line and Metra. Car ownership is moderate at about 65%. The area is well-connected to downtown and nearby neighborhoods. Many residents use both transit and cars depending on destination.,"1. Prioritize balanced policies that don't overly burden lower-income residents while maintaining service quality. 2. Consider moderate tax rates to support transit without excessive impact on discretionary spending. 3. Support policies that improve transit times without extreme fare increases. 4. Look for options that reduce car travel times to benefit car-dependent residents. 5. Choose proposals that balance driver fees with improved service. Selected proposals 10, 13, 4, 19, and 22 offer good compromise between costs and benefits, with moderate tax rates and reasonable fare/fee combinations that improve both transit and driving times.","[10, 13, 4, 19, 22]",10,13,4,19,22
Washington Park,"Washington Park is one of Chicago's lowest-income communities with median household income around $25,000. Many residents live below poverty line and have very limited disposable income. High unemployment rate (~20%) further constrains household budgets.","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to basic necessities like housing, food, and utilities. Even small increases in transportation costs or taxes would significantly impact household budgets.","The area has good access to CTA Green Line and bus routes. Car ownership is low (~40% of households). Many residents rely heavily on public transit for work, shopping, and services. Travel times by transit are important for accessing jobs and opportunities.","1. Given low incomes, prioritize lowest combined costs (fares+taxes+fees). 2. Strong transit dependency means better transit service/times are crucial. 3. Lower transit fares are more important than driving fees since most residents use transit. 4. Moderate sales tax can help fund transit while not overly burdening low-income residents. 5. Selected policies balance improved transit service with affordability for low-income residents.","[0, 9, 3, 1, 10]",0,9,3,1,10
Hyde Park,"Hyde Park has a mixed-income population with a median household income around $53,000. Large student population from University of Chicago affects the overall income statistics. About 25% of residents live below poverty line while also having significant professional population.",Significant portion of residents are students and academics with moderate discretionary spending. Retail and entertainment spending concentrated around 53rd Street and University campus. Many residents balance education expenses with other needs.,"Well-served by public transit with Metra Electric, CTA buses, and proximity to Green Line. High walkability score. Good bicycle infrastructure. Many residents rely on public transit for commuting to downtown and university. Lower car ownership rates compared to city average.","1. Prioritize lower transit fares due to large student/academic population reliant on public transit
2. Moderate tax rates to balance service quality with cost burden on mixed-income population
3. Support driving fees to fund transit while improving traffic flow around campus area
4. Focus on proposals that reduce transit travel times given high transit usage
5. Consider proposals that maintain reasonable driving costs for faculty/staff commuters","[11, 20, 10, 19, 2]",11,20,10,19,2
Woodlawn,"Woodlawn has a relatively low median household income around $25,000, with about 39% of residents living below poverty level. Many residents are cost-sensitive and have limited disposable income.","Given the low income levels, discretionary spending is limited. Residents are particularly sensitive to additional taxes and transportation costs that would reduce their already constrained budgets for essential needs.",Woodlawn has good access to public transit with Green Line stations and bus routes. About 42% of households don't own vehicles and rely heavily on public transit. The community has relatively high transit dependency.,"1. Given high transit dependency and low incomes, prioritize low transit fares ($0.75) to maintain affordability. 2. Moderate tax rates (1%) can help improve service without excessive burden. 3. Support driving fees to fund transit and reduce congestion, as many residents don't drive. 4. Balance between service improvements and cost burden on low-income residents. 5. Focus on proposals that reduce transit travel times to improve access to opportunities.","[11, 10, 20, 19, 9]",11,10,20,19,9
South Shore,"South Shore has a median household income of approximately $31,000, significantly below Chicago's median. About 32% of households live below poverty level, indicating limited disposable income for many residents","Given the low median income, discretionary spending is limited. Many households spend a large portion of income on necessities. Higher taxes or transportation costs would significantly impact household budgets",South Shore has good transit access with Metra Electric and CTA bus routes. About 35% of households don't own vehicles and rely on public transit. The community has relatively high transit dependency,"1. Given low incomes, prioritize low transit fares and taxes to maintain affordability. 2. Support policies that improve transit service while keeping costs low for transit-dependent residents. 3. Moderate driving fees acceptable as fewer residents drive and fees can fund transit improvements. 4. Balance between service quality improvements and cost burden on low-income residents. 5. Consider policies that reduce transit travel times which are currently high at ~59 minutes","[9, 10, 0, 1, 18]",9,10,0,1,18
Chatham,"Chatham has a median household income of approximately $34,962, significantly below Chicago's median. About 23% of residents live below poverty level, indicating limited disposable income for many households","Given the income levels, residents have limited discretionary spending capacity. Many households need to carefully budget for essential needs, making them sensitive to additional transportation costs and taxes",Chatham has good access to public transit with Red Line stations and multiple bus routes. About 33% of households don't own vehicles and rely on public transit. The community has a high proportion of commuters using public transportation,"1. Given low income levels, prioritize lower transit fares and taxes to preserve disposable income. 2. High transit dependency means policies should favor transit service quality. 3. Lower driving fees preferred as many working residents need cars for employment. 4. Policy 9 ranked first as it offers low fare and moderate transit times with manageable tax. 5. Policy 10 second as it improves transit times with minimal cost increase. 6. Policy 0 third for lowest tax burden. 7. Policy 3 fourth balancing service and costs. 8. Policy 1 fifth as it maintains low fares while improving service","[9, 10, 0, 3, 1]",9,10,0,3,1
Avalon Park,"Avalon Park has a median household income of approximately $41,500, which is below Chicago's median. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","With modest income levels, residents have limited discretionary spending. Many households spend a significant portion of income on necessities, making them vulnerable to increased taxes and transportation costs","The area is served by CTA buses but lacks direct rail service. Many residents rely on both public transit and personal vehicles. The community has a relatively high car ownership rate despite lower incomes, suggesting cars are seen as necessary for mobility","1. Prioritize lower transit fares ($0.75) to help transit-dependent residents
2. Favor lower sales tax (0.5%) due to limited discretionary income
3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers
4. Balance between travel time improvements and cost burden
5. Seek proposals that reduce transit travel times to improve accessibility","[1, 0, 10, 4, 19]",1,0,10,4,19
South Chicago,"South Chicago is a lower-income community with median household income around $31,000. Many residents live paycheck to paycheck with limited disposable income. About 32% of households live below poverty level.","Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to additional taxes and fees. Most household spending goes to basic necessities like housing, food, and transportation.",High transit dependency with ~30% of households not owning vehicles. The area is served by CTA buses and the Metra Electric line but faces longer transit travel times. Many residents rely on public transit to access jobs and services.,1. Prioritize low transit fares ($0.75) to maintain affordability for transit-dependent residents. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary income. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance travel time improvements with cost impacts. 5. Consider proposals that reduce transit travel time to improve access to opportunities.,"[1, 10, 4, 13, 19]",1,10,4,13,19
Burnside,"Burnside has a median household income of approximately $31,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes","Burnside has moderate transit access with bus routes and Metra Electric line nearby. About 30% of households don't own vehicles and rely on public transit. The community is relatively far from major employment centers, resulting in longer commute times","1. Given low income levels, prioritize proposals with lower fares and taxes to preserve disposable income. 2. Many residents depend on transit, so maintain reasonable service levels. 3. Lower driving fees preferred as many working residents need cars for jobs. 4. Selected proposals balance service improvements with cost burden. 5. Ranked proposals that minimize combined impact of fares, taxes, and fees while maintaining acceptable transit service","[0, 9, 3, 1, 10]",0,9,3,1,10
Calumet Heights,"Calumet Heights has a median household income of approximately $48,000, which is moderate for Chicago. The community has a significant middle-class population with stable employment, but many residents need to be mindful of transportation costs","Residents have moderate discretionary spending capacity. The community has a mix of homeowners and renters, with transportation costs representing a notable portion of household budgets. Higher sales taxes would impact household purchasing power","The area is served by the Metra Electric District line and several bus routes, but many residents rely on personal vehicles. The community is relatively far from downtown, making commute times and transportation reliability crucial factors. Car ownership is relatively high","1. Prioritize balanced options that don't overly burden residents with high sales taxes given moderate income levels. 2. Consider options that improve transit service while keeping fares affordable, as many residents use public transit for commuting. 3. Support moderate driving fees to reduce congestion while not excessively penalizing car-dependent residents. 4. Focus on proposals that reduce transit travel times to improve accessibility. 5. Select options that maintain reasonable car travel times for those who must drive","[13, 4, 10, 22, 19]",13,4,10,22,19
Roseland,"Roseland has a median household income of approximately $37,000, significantly below Chicago's average. About 24% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on necessities, making them sensitive to additional taxes and transportation costs","Roseland is served by Metra Electric District line and several CTA bus routes, but transit service is less frequent compared to North Side communities. About 70% of households own cars, though many are transit-dependent. Average commute times are longer than city average",1. Prioritize lower transit fares ($0.75) due to high proportion of transit-dependent residents and low income levels. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on already limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4. Balance between improved transit times and affordable fares. 5. Consider proposals that reduce both transit and driving times to benefit all residents,"[1, 10, 4, 13, 19]",1,10,4,13,19
Pullman,"Pullman has a median household income of approximately $41,000, which is below Chicago's median. Many residents have limited disposable income, making them sensitive to transportation costs and taxes","Given the lower income levels, residents have limited discretionary spending. The community has significant retail gaps, requiring travel for many purchases. A 1.5% sales tax would notably impact household budgets","Pullman is served by Metra Electric District line and several CTA bus routes. Many residents rely on public transit, but service frequency and coverage could be improved. Car ownership is lower than city average, making transit accessibility crucial",1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Moderate driving fees acceptable to improve transit service while not overly burdening car-dependent trips. 3. Prefer lower sales tax rates to protect discretionary spending. 4. Balance between transit improvement and cost burden leads to middle-ground policies. 5. Focus on proposals that reduce transit travel times without excessive cost increases,"[1, 10, 4, 13, 19]",1,10,4,13,19
South Deering,"South Deering has a median household income of approximately $31,200, which is significantly below Chicago's median. About 32% of residents live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Many households spend a large portion of their income on basic necessities, making them particularly sensitive to any additional taxes or fees",The area is relatively transit-poor with limited bus service and no L train stations. Many residents rely on cars for transportation due to the industrial nature of the area and distance from downtown. The area has a higher than average car ownership rate despite low incomes due to transit limitations,"1. Given low incomes, prioritize proposals with lower taxes and fees to preserve disposable income. 2. Since many residents drive out of necessity, avoid high driving fees. 3. Lower transit fares are preferred to make transit more accessible when possible. 4. Balance between maintaining reasonable car travel times and improving transit service. 5. Selected proposals 0, 3, 9, 12, and 21 as they offer combinations of lower taxes/fees while still providing acceptable service levels","[0, 3, 9, 12, 21]",0,3,9,12,21
East Side,"East Side is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in manufacturing and industrial jobs, with significant budget constraints",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to additional taxes and fees. Many households need to carefully budget for basic necessities,"Heavy reliance on both cars and public transit. Located far from downtown, with longer commute times. Has some bus services but limited rail access. Many residents commute to industrial jobs in the area or to other parts of the city","1. Prioritize lower taxes and fees due to limited disposable income
2. Need balance between transit and driving options as community uses both
3. Focus on proposals that minimize total travel costs while maintaining reasonable service levels
4. Lower transit fares preferred given income levels
5. Moderate driving fees acceptable if they improve overall service
6. Selected proposals 9, 10, 0, 3, 1 as they offer best combination of low costs and reasonable service levels for both modes","[9, 10, 0, 3, 1]",9,10,0,3,1
West Pullman,"West Pullman has a median household income of approximately $37,000, significantly below Chicago's median. About 27% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income and high poverty rate, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional transportation costs and taxes","The area is served by the Metra Electric line but has limited direct CTA rail access. Many residents rely on buses or personal vehicles. The community has a higher car ownership rate than might be expected given income levels, suggesting cars are seen as necessary despite their cost",1. Prioritize lower transit fares due to limited household incomes and high poverty rate. 2. Favor moderate tax rates to balance service improvements with household budget constraints. 3. Support moderate driving fees to improve transit service while not overly burdening car-dependent residents. 4. Consider proposals that reduce transit travel times to improve accessibility. 5. Balance between car and transit improvements given mixed transportation needs of residents,"[9, 10, 18, 19, 0]",9,10,18,19,0
Riverdale,"Riverdale has one of the lowest median household incomes in Chicago at around $13,795. About 45% of households live below the poverty line, making residents highly sensitive to any cost increases.","With such low income levels, residents have very limited discretionary spending. Most income goes to basic necessities. Any additional transportation costs or sales tax would significantly impact household budgets.",Riverdale is relatively isolated on the far South Side with limited transit options. Many residents rely on public transit due to low car ownership rates (about 30% of households don't have vehicles). The community faces long commute times and accessibility challenges to jobs and services.,"1. Given very low incomes, prioritize lowest combined costs (fare + tax). 2. Need improved transit service due to high transit dependency. 3. Lower driving fees since many essential workers need cars. 4. Policy 0 ranks first with lowest tax and fare, though transit time is higher. 5. Policies 1,9,3,10 follow as they balance low costs with moderate service improvements. 6. Avoided high tax/fare/fee combinations due to severe budget constraints of residents.","[0, 1, 9, 3, 10]",0,1,9,3,10
Hegewisch,"Hegewisch has a median household income of around $54,000, lower than Chicago's average. Many residents are working-class families with moderate disposable income. The community has a higher percentage of homeowners but faces financial constraints",Residents have limited discretionary spending power. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses,Hegewisch is geographically isolated on Chicago's far southeast side. Limited public transit options with only Metra service and some bus routes. High car dependency due to distance from city center and limited transit connectivity. Many residents commute long distances for work,1. Prioritize lower sales tax (0.5%) due to limited discretionary income. 2. Balance lower transit fares to help transit-dependent residents while maintaining service quality. 3. Support moderate driving fees to improve transit without overly burdening car-dependent commuters. 4. Focus on proposals that reduce transit travel times given long commutes. 5. Consider proposals that maintain reasonable driving costs given high car dependency,"[1, 4, 2, 0, 3]",1,4,2,0,3
Garfield Ridge,"Garfield Ridge has a median household income of around $71,000, higher than Chicago's average. Many residents are middle-class working families with moderate disposable income. The area has a relatively high rate of homeownership, indicating stable finances but also significant housing expenses.","Residents have moderate discretionary spending power. Many households own cars and have regular transportation expenses. The community has a mix of retail and service establishments that residents frequent, suggesting regular local spending patterns.","The area has good road access being near Midway Airport and major highways. Transit access is moderate with CTA Orange Line at the eastern edge and some bus routes. Car ownership and usage rates are high, with most households owning at least one vehicle. Many residents commute by car to work.","1. Given high car dependency, avoid highest driving fees to prevent excessive burden on residents. 2. Moderate transit fares preferred to maintain service quality while keeping transit affordable as an alternative. 3. Lower sales tax rates favored due to significant local retail spending. 4. Balance between driving costs and transit improvements needed since many use both modes. 5. Selected policies that reduce travel times without excessive cost increases.","[4, 13, 3, 12, 9]",4,13,3,12,9
Archer Heights,"Archer Heights has a median household income of approximately $47,000, which is below Chicago's average. Many residents work in manufacturing and service industries, with about 18% of residents living below poverty level","Given the moderate-to-low income levels, residents have limited discretionary spending capacity. The community is price-sensitive to both transit fares and sales taxes, as these directly impact household budgets","The area is served by CTA buses and is near the Orange Line, though not directly on it. About 70% of residents drive to work, while 25% use public transit. The community has good access to major arterials like Archer Avenue and Pulaski Road",1. Prioritize lower sales tax (0.5%) due to limited disposable income and high price sensitivity. 2. Balance between transit improvement and driving costs since both modes are important to residents. 3. Moderate transit fares ($1.25) to maintain service quality while keeping transit affordable. 4. Consider driving fees that improve transit without excessive burden on drivers. 5. Focus on proposals that reduce transit travel time since many residents rely on transit for work,"[4, 1, 13, 10, 7]",4,1,13,10,7
Brighton Park,"Brighton Park is a working-class community with median household income around $43,000, significantly below Chicago's median. Many residents work in manufacturing and service sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to both transit fares and sales tax increases. Many households spend significant portion of income on basic necessities,"Good bus service along major arterials, access to Orange Line at Western and Kedzie stations. About 30% of households don't own cars. Many residents rely on public transit for work commutes to downtown and other areas","1. Prioritize lower transit fares due to income constraints and high transit dependency
2. Moderate sales tax preferred as very low tax reduces transit service quality
3. Support some driving fees to improve transit service while keeping costs manageable
4. Balance between travel time improvements and affordability
5. Selected proposals that reduce transit travel times while maintaining affordability for both transit users and drivers","[10, 11, 19, 13, 4]",10,11,19,13,4
McKinley Park,"McKinley Park is a working-class neighborhood with median household income around $47,000, lower than Chicago's average. Many residents work in manufacturing and service industries, making them sensitive to transportation costs and taxes","Limited discretionary spending capacity due to moderate income levels. Residents need to carefully balance transportation costs with other essential expenses. Annual retail spending estimated around $20,000 per household",Well-served by public transit with Orange Line and multiple bus routes. Mixed transit/driving community with 72% of households owning cars. Close to major employment centers and retail corridors. Average commute involves both transit and driving options,1. Prioritize lower transit fares ($0.75) to help working-class residents while maintaining service quality. 2. Moderate tax rate (1%) balances revenue needs with household budgets. 3. Support modest driving fees ($0.50) to reduce congestion without overly burdening car-dependent households. 4. Focus on proposals that reduce transit travel times to under 55 minutes. 5. Avoid highest tax/fee combinations that would strain limited discretionary income,"[10, 11, 13, 19, 20]",10,11,13,19,20
Bridgeport,"Bridgeport has a median household income of around $54,000, which is slightly below Chicago's median. About 15% of residents live below poverty level. This suggests moderate sensitivity to cost increases.","Given the moderate income levels, residents have limited discretionary spending. Many households need to carefully budget for transportation costs. The community has a mix of working-class and middle-class families who would be impacted by higher taxes and fees.","Bridgeport has decent transit access with Red Line, Orange Line, and several bus routes. About 30% of residents use public transit for commuting, while 60% drive. The community is relatively well-connected to downtown and other areas, making both driving and transit viable options.",1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed mode usage. 2. Favor moderate tax rates (1%) that can support transit without excessive burden on discretionary spending. 3. Support lower transit fares ($0.75-$1.25) to help transit-dependent residents. 4. Accept moderate driving fees ($0.50) to improve transit service while not overly penalizing necessary car trips. 5. Consider travel time improvements that benefit both modes. Selected policies balance these factors while maintaining affordability for mixed-income population.,"[10, 13, 11, 4, 19]",10,13,11,4,19
New City,"New City is a lower-income community with median household income around $33,000, significantly below Chicago's average. Many residents live paycheck to paycheck with limited disposable income.","Given the low income levels, residents have very limited discretionary spending. Most income goes to basic necessities like housing, food, and transportation. Higher taxes or fees would significantly impact household budgets.","The area has moderate transit access with bus routes and proximity to Orange Line, but many residents rely on cars due to irregular work hours and need to access jobs in areas poorly served by transit. Car ownership costs are a significant burden.",1. Prioritize lowest combined costs (tax + fare/fee) due to limited disposable income. 2. Balance transit improvements with driving costs since many residents need cars. 3. Favor proposals with lower transit fares to make transit more accessible. 4. Consider moderate driver fees to fund transit without overly burdening drivers. 5. Avoid highest tax rates that would strain household budgets. Selected proposals that minimize financial burden while improving transit service.,"[0, 9, 3, 1, 10]",0,9,3,1,10
West Elsdon,"West Elsdon is a working-class community with median household income around $51,000, lower than Chicago's average. Many residents work in service and industrial jobs, making them sensitive to transportation costs and taxes",Limited discretionary spending capacity due to moderate income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses,High car dependency with about 85% of households owning vehicles. Limited direct transit access with only bus services. Many residents commute to jobs in other parts of the city. The Orange Line is not within walking distance for most residents,"1. Given high car ownership and limited transit access, policies with lower driving fees are preferred. 2. Lower sales tax (0.5%) prioritized due to limited discretionary income. 3. Moderate transit fares ($1.25) balance system funding with affordability. 4. Policies that reduce driving times without excessive costs are valued. 5. Selected proposals balance travel time improvements with cost burden on working families","[3, 0, 4, 9, 12]",3,0,4,9,12
Gage Park,"Gage Park is a working-class community with median household income around $41,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with about 18% of families below poverty level",Limited discretionary spending capacity due to low income levels. Residents are price-sensitive to both transit fares and sales taxes. Many households spend significant portion of income on basic necessities,"High transit dependency with about 20% of households without vehicles. Located along Orange Line and multiple bus routes, but some areas have limited transit access. Many residents commute to jobs in other parts of the city",1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit improvement and cost burden on residents. 5. Consider policies that reduce transit travel times to improve job accessibility,"[9, 0, 10, 1, 3]",9,0,10,1,3
Clearing,"Clearing is a middle-class community with median household income around $65,000. Many residents work in transportation and logistics sectors due to proximity to Midway Airport. Moderate disposable income suggests sensitivity to both transit fares and driving costs","Residents have moderate discretionary spending capacity. The 1-1.5% sales tax increase would impact household budgets but not severely. Many households own cars and regularly drive, making driving fees a notable consideration",Located on southwest side with good road access but limited transit options. Many residents rely on cars for commuting. The Orange Line serves the northern edge but much of area requires bus connections. Driving is prevalent due to airport proximity and industrial employment centers,"1. Prioritize policies that balance driving efficiency with moderate fees since many residents drive
2. Favor lower sales tax (0.5-1.0%) due to moderate income levels
3. Accept moderate transit fares ($1.25) as many use park-and-ride
4. Consider policies that improve both driving and transit times
5. Selected proposals that minimize total cost burden while maintaining service quality","[4, 13, 5, 14, 22]",4,13,5,14,22
West Lawn,"West Lawn is a middle-class community with median household income around $54,000. Many residents work in service and industrial sectors. The community has moderate disposable income but is price-sensitive to transportation costs","Residents have modest discretionary spending capacity. Higher sales taxes would impact household budgets. The community has significant retail activity along major corridors, making sales tax impacts relevant",The area has moderate transit access with bus routes but no L train stations. Car ownership is high with many residents commuting by car. The community is somewhat transit-dependent but also heavily car-reliant,1. Prioritize lower sales tax (0.5%) to preserve discretionary spending power. 2. Balance moderate transit fares ($1.25) with service quality improvements. 3. Support modest driving fees ($0.50) to fund transit while not overly burdening drivers. 4. Focus on options that reduce transit travel times to better serve transit-dependent residents. 5. Consider proposals that maintain reasonable car travel times given high car dependency,"[4, 1, 7, 13, 10]",4,1,7,13,10
Chicago Lawn,"Chicago Lawn is a lower-middle income community with median household income around $37,000. Many residents face economic constraints, making them sensitive to transportation costs. About 22% of residents live below poverty level.",Limited discretionary spending capacity due to lower income levels. Higher sales taxes would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses.,Mixed transit access with bus routes and proximity to Orange Line. About 27% of households don't own vehicles and rely on public transit. Car ownership costs are burdensome for many residents. Average commute times are significant factor for working population.,"1. Prioritize lower transit fares ($0.75) due to high transit dependency and lower incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit improvement and cost burden leads to preference for proposals 1, 10, 11, 9, and 2. These provide good transit times while keeping costs manageable for residents.","[1, 10, 11, 9, 2]",1,10,11,9,2
West Englewood,"West Englewood has one of the lowest median household incomes in Chicago at around $27,000. Many residents live below the poverty line, making disposable income extremely limited. The community has a high unemployment rate and many households rely on public assistance.","Given the low income levels, discretionary spending is very limited. Most household income goes to basic necessities like housing, food, and utilities. Additional taxes or transportation costs would significantly impact already strained household budgets.","The community has high transit dependency with lower car ownership rates. Many residents rely on public transit to access jobs, services and resources. The area is served by CTA buses and the Red Line, but transit travel times are long compared to driving. Improving transit affordability and service quality is crucial.",1. Prioritize lowest transit fares ($0.75) given limited incomes and high transit dependency. 2. Favor lower sales tax rates (0.5-1.0%) to minimize impact on basic consumption. 3. Support moderate driving fees ($0.50-$1.00) to fund transit improvements while managing congestion. 4. Balance travel time improvements with cost burden on residents. 5. Focus on proposals that make transit more affordable and reliable for daily commuting needs.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Englewood,"Englewood has one of the lowest median household incomes in Chicago at around $20,000 annually. Many residents live below poverty level and have very limited disposable income. Cost sensitivity is extremely high.","Given the low income levels, discretionary spending is minimal. Most household income goes to basic necessities. Even small increases in transportation costs or sales tax would significantly impact residents' ability to meet basic needs.","High transit dependency with lower car ownership rates compared to city average. Many residents rely on public transit for access to jobs, healthcare, and essential services. Current transit service is limited with longer travel times. Walking and bus are primary modes.","1. Prioritize lowest combined costs (fare + tax) given very low incomes. 2. Focus on improved transit service/times since many depend on it. 3. Avoid high driving fees since they would burden essential workers who must drive. 4. Balance between service improvements and affordability. 5. Selected proposals 0, 9, 3, 18, 21 because they maintain low fares/taxes while providing some transit improvements. Lower ranked options had higher costs that would strain household budgets.","[0, 9, 3, 18, 21]",0,9,3,18,21
Greater Grand Crossing,"Greater Grand Crossing is a lower-income community with median household income around $31,000. Many residents live below poverty level. Disposable income is limited, making residents particularly sensitive to transportation costs.",Limited discretionary spending capacity due to low income levels. Higher sales taxes would significantly impact household budgets. Many residents need to prioritize essential expenses over discretionary purchases.,The community has good transit access with multiple bus routes and Red/Green Line stations. Car ownership is lower than city average. Many residents rely on public transit for work commutes and daily needs. Current transit travel times are challenging for residents.,"1. Prioritize low transit fares due to limited household incomes and high transit dependency. 2. Favor lower sales tax rates to protect limited discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent trips. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping fares affordable. Ranked proposals with $0.75 fares highest, followed by balanced options with moderate improvements.","[1, 2, 10, 11, 19]",1,2,10,11,19
Ashburn,"Ashburn has a median household income of around $65,000, which is slightly above Chicago's median. However, with significant homeownership rates and family households, residents face substantial fixed expenses","Moderate discretionary spending capacity, with many working-class and middle-class families. Higher sales taxes would impact household budgets, especially for families with children","Heavily car-dependent community with limited public transit options. Most residents rely on personal vehicles, though some use Metra SouthWest Service line. Distance from downtown makes commute times significant",1. Prioritize policies with lower sales tax (0.5-1.0%) due to impact on family budgets. 2. Favor moderate driving fees since most residents drive but need some incentive for transit improvement. 3. Support lower transit fares to encourage occasional transit use. 4. Balance between reducing car travel times and maintaining reasonable costs. 5. Selected policies that don't overly burden drivers while still improving transit service,"[4, 1, 13, 10, 3]",4,1,13,10,3
