community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"Oakland has a relatively low median income of $27,693, with 47.2% of households earning less than $25,000. This suggests limited disposable income for most residents, making them particularly sensitive to transportation costs.","Given the low income levels, discretionary consumption is likely very limited. Higher sales taxes would significantly impact residents' already constrained budgets for essential needs.","41.7% of households have no vehicle, and 40.4% have only one vehicle. Transit usage (19.9%) is significant, while 48.2% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritize low transit fares due to high percentage of transit-dependent residents and low incomes. 2. Prefer lower sales tax rates (0.5-1.0%) to protect limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit improvement and cost burden on residents. 5. Consider policies that reduce travel times for both transit and car users.,"[1, 10, 4, 13, 3]",1,10,4,13,3
Fuller Park,"Fuller Park is a low-income community with 70% of households earning less than $25,000 annually, making residents highly sensitive to any cost increases in transportation or taxes","With such low income levels, residents have very limited discretionary spending capacity, making them vulnerable to any additional transportation costs or sales tax increases","58% of households have no vehicle, making transit accessibility crucial. Current mode split shows 18.7% transit use, 49.3% drive alone, and 22.6% carpool, indicating heavy reliance on both transit and shared car usage",1. Prioritize lowest transit fares ($0.75) due to low income levels. 2. Prefer lower sales tax (0.5-1.0%) to protect limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost impacts. 5. Consider high proportion of carpool users when evaluating driving fees.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Grand Boulevard,"Grand Boulevard has a relatively low median income of $43,048, with 53.6% of households earning less than $50,000 annually. This suggests limited disposable income for many residents, making them sensitive to transportation costs.","With 35.5% of households earning less than $25,000, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, especially for essential purchases.","30.3% of households have no vehicle, and 21.4% use transit for commuting. The community has significant transit dependency, while 49.3% drive alone, indicating a mixed-mode transportation profile.",1. Prioritize lower transit fares due to high transit dependency and low incomes. 2. Moderate driving fees to improve transit service without overly burdening drivers. 3. Keep sales tax moderate to protect discretionary spending. 4. Balance travel time improvements with cost burden. 5. Consider the large proportion of both transit users and drivers in the community.,"[10, 11, 1, 13, 4]",10,11,1,13,4
Kenwood,"Kenwood shows significant income diversity with 45% making under $50K and 33.2% making over $100K. Median income is $58,052, suggesting moderate disposable income but with notable disparities. Many residents would be sensitive to cost increases.","Given the income distribution and household sizes, discretionary spending varies widely. Higher sales taxes would impact both low and middle-income households' purchasing power, particularly the 27.4% making under $25K.","Transit usage is significant at 23.1%, while 33.1% have no vehicle. 40.1% drive alone. Good mix of transportation modes suggests need to balance both transit and driving improvements. Location provides decent access to downtown and surrounding areas.",1. Prioritized proposals that maintain lower transit fares given high transit usage and car-free households. 2. Sought moderate tax rates to not overly burden lower-income residents. 3. Supported some driving fees to improve transit service while keeping costs manageable. 4. Balanced travel time improvements across both modes given mixed transportation needs. 5. Considered impact on discretionary spending for diverse income levels.,"[10, 13, 4, 19, 22]",10,13,4,19,22
Washington Park,"Very low disposable income with median household income of $26,014 and nearly half (49.3%) of households earning less than $25,000. This suggests high sensitivity to any cost increases.",Limited discretionary spending capacity due to low income levels. Any additional transportation costs or sales tax would significantly impact already constrained household budgets.,"High transit dependency with 42.8% having no vehicle and 32.3% using transit for commuting. Mean commute time is 38.4 minutes, suggesting accessibility challenges.",1. Prioritize lowest transit fares ($0.75) due to low income and high transit usage. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning residents. 4. Balance between transit time improvements and cost burden. 5. Consider proposals that reduce transit travel time below current 58.8 minutes.,"[2, 1, 11, 10, 20]",2,1,11,10,20
Hyde Park,"Hyde Park shows significant income diversity with 43.6% earning under $50K and 31.3% earning over $100K. The large student population from University of Chicago contributes to lower income brackets, while faculty and professionals represent higher income brackets","Given the mixed income levels and high proportion of students, many residents are price-sensitive to both transit fares and sales tax. The 43.4% of households without vehicles suggests high reliance on discretionary spending for transit","The area has excellent transit access with multiple bus routes and Metra/CTA stations. 22.5% use transit and 29.4% walk/bike, showing strong multimodal transportation. Only 25.8% drive (alone or carpool), indicating less sensitivity to driving fees",1. Prioritize lower transit fares given high transit usage and price sensitivity. 2. Moderate sales tax acceptable given mixed income levels. 3. Higher driving fees acceptable since few rely on driving. 4. Balance between travel time improvements and costs. 5. Selected policies that reduce transit times while keeping fares affordable for large student/lower-income population,"[11, 20, 2, 10, 19]",11,20,2,10,19
Woodlawn,"Woodlawn has relatively low income levels with median income of $29,969 and 44.5% households earning less than $25,000. This suggests high sensitivity to transportation costs and taxes.","Given the low income levels, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, suggesting preference for lower tax rates.","38.1% have no vehicle access, 24.3% use transit, and 45.4% drive alone. This split between transit and car dependency requires balancing both modes. The community needs affordable transit while maintaining reasonable driving costs.","1. Given low incomes, prioritize low transit fares and lower sales tax burden
2. Need to maintain transit service quality given high transit dependency
3. Moderate driving fees acceptable to improve transit without overly burdening drivers
4. Balance between travel time improvements and cost increases
5. Selected policies that offer best combination of lower fares, moderate taxes, and improved service","[1, 10, 0, 9, 3]",1,10,0,9,3
South Shore,"South Shore has relatively low income levels with median income of $39,649 and 56.5% of households making less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With lower income levels and high percentage of households below $50,000, discretionary spending is likely limited. Additional transportation costs and taxes would significantly impact household budgets","High transit dependency with 37.8% having no vehicle and 32.8% using transit for commuting. 49.8% drive alone, suggesting a mixed-mode community needing balance between transit and driving options",1. Prioritized proposals with lower transit fares ($0.75) given high transit usage and low incomes. 2. Favored moderate tax rates (1%) to maintain service quality while limiting burden. 3. Selected moderate driving fees ($0.50) to improve transit service without excessive impact on drivers. 4. Balanced travel time improvements with cost impacts. 5. Considered high percentage of both transit users and drivers in community,"[10, 11, 9, 19, 20]",10,11,9,19,20
Chatham,"Chatham has relatively low income levels with median income of $39,348 and 58.7% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With low median income and high percentage of lower-income households, discretionary spending is likely limited. Additional transportation costs would significantly impact household budgets","31.8% of households have no vehicle, and 27.3% use transit for commuting. Mean commute time is 37.9 minutes, indicating heavy reliance on public transportation and need for efficient transit service",1. Prioritize low transit fares ($0.75) due to high transit dependency and low incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost impacts. 5. Selected proposals that reduce transit times while keeping costs manageable for low-income residents,"[1, 10, 4, 19, 13]",1,10,4,19,13
Avalon Park,"Median income is $54,139, with 45.5% households earning less than $50,000. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs and taxes.","Given the income distribution and average household size of 2.3, discretionary spending is likely constrained for many households. Higher sales taxes would significantly impact household budgets, especially for the 24% earning less than $25,000.","24.1% use transit and 23.6% have no vehicle, indicating significant transit dependency. 58.5% drive alone, showing car is still primary mode. Good transit service is essential while keeping costs manageable for both transit users and drivers.",1. Prioritize lower transit fares ($0.75) given significant transit usage and lower-income population. 2. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Keep sales tax moderate (1%) to balance transit funding and household budgets. 4. Seek options that reduce transit travel times to benefit transit-dependent population. 5. Consider proposals that maintain reasonable driving costs for the majority who drive.,"[10, 11, 19, 1, 20]",10,11,19,1,20
South Chicago,"South Chicago is a lower-income community with median income of $43,936, significantly below Chicago's average. About 55.6% of households earn less than $50,000 annually, indicating limited disposable income for most residents","With high percentage of low-income households, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets and reduce spending on other essential needs","31.6% of households have no vehicle, and 23.7% rely on transit for commuting. While 58.2% drive alone, the high proportion of transit-dependent residents suggests need for affordable and efficient public transit","1. Prioritized policies with lower transit fares ($0.75) to help transit-dependent residents
2. Favored lower sales tax rates (0.5-1.0%) due to limited disposable income
3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening drivers
4. Balanced travel time improvements with cost impacts
5. Considered high proportion of both transit users and drivers in community","[1, 10, 19, 4, 13]",1,10,19,4,13
Burnside,"Burnside has a relatively low median income of $46,711, with over 53% of households making less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases.","Given the income distribution, most residents have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to spend on other necessities.","High transit dependency with 38.7% of households having no vehicle. 27.6% use transit for commuting, while 40.3% drive alone. The community needs balanced policies that maintain both transit and driving affordability.",1. Prioritized proposals with lower sales tax (0.5%) due to limited disposable income. 2. Favored lower transit fares ($0.75-$1.25) to support the large transit-dependent population. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel time from current 58.8 minutes while keeping costs manageable.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Calumet Heights,"Median income is $68,436, with a diverse income distribution. About 36.7% earn less than $50,000, while 30.1% earn over $100,000. Per capita income of $39,867 suggests moderate disposable income levels","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact the 36.7% of households earning under $50,000","Car-dependent community with 80.5% having at least one vehicle. 52.3% drive alone to work, while 19.5% use transit. 19.4% have no vehicle access, making transit accessibility crucial for these households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance transit fares to maintain service quality while keeping costs accessible for transit-dependent residents. 3. Moderate driving fees to encourage transit use without overly burdening the majority who drive. 4. Consider travel time improvements for both modes given mixed transportation needs. 5. Selected policies that offer best combined benefits for both drivers and transit users while minimizing financial burden,"[4, 1, 13, 10, 7]",4,1,13,10,7
Roseland,"Roseland has relatively low income levels with median income of $49,808 and 50.1% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and sales tax increases would significantly impact discretionary spending.","With 26.3% households earning less than $25,000 and a per capita income of $24,754, discretionary consumption is limited. Transportation costs represent a significant portion of household budgets, making fare and fee increases particularly burdensome.","20.1% use transit for work commute while 25.9% have no vehicle access. 66.1% drive alone or carpool, indicating a mixed reliance on both transit and personal vehicles. Good transit service is essential for the car-less population.","1. Given low income levels, prioritize proposals with lower fares and taxes to preserve disposable income. 2. Consider high transit dependency requires maintaining service quality. 3. Balance driver fees since many residents rely on cars but can't afford high fees. 4. Proposal 0 ranks first with lowest tax and fare burden while maintaining basic service. 5. Proposals 9, 3, 1, and 10 follow as they maintain relatively low costs while providing improved transit service through modest driver fees or tax increases.","[0, 9, 3, 1, 10]",0,9,3,1,10
Pullman,"Pullman has a median income of $54,755, with 45.8% households earning less than $50,000. The community has limited disposable income, making them sensitive to cost increases in transportation and sales tax","Given the income distribution and average household size of 2.1, discretionary spending is modest. About 22.7% of households earn less than $25,000, suggesting many residents have limited flexibility in their budgets","64% drive alone to work, 17.6% use transit, and 16.1% have no vehicle. The community relies heavily on cars but has significant transit usage, indicating need for balanced transportation options",1. Prioritize lower sales tax (0.5%) to protect discretionary spending. 2. Balance transit fares and driving fees considering mixed mode usage. 3. Favor proposals that improve transit times without excessive cost burden. 4. Consider high car dependency while maintaining affordable transit options. 5. Selected proposals that reduce travel times while minimizing financial impact on lower-income households,"[1, 4, 10, 13, 3]",1,4,10,13,3
South Deering,"South Deering has relatively low income levels with median income of $34,814 and 38.6% households earning less than $25,000. This suggests limited disposable income and high sensitivity to cost increases.","With low income levels and high poverty rates, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact household budgets.","24% have no vehicle access and 23.7% use transit for commuting. Combined with 57.2% who drive alone, the community needs both affordable transit and reasonable driving costs. Current transit times are significantly higher than driving times.",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75) given high transit dependency and low incomes. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 0, 4, 2, 3]",1,0,4,2,3
East Side,"Median household income is $61,898, with 41.8% households earning less than $50,000. This suggests moderate disposable income levels, making residents sensitive to additional transportation costs and taxes.","Given the income distribution and average household size of 3.2, discretionary spending is likely constrained. Higher taxes or transportation costs would significantly impact household budgets.","High car dependency with 90.5% households having at least one vehicle, 68.4% drive alone to work, only 7.7% use transit. Mean commute time is 36.4 minutes, suggesting significant travel needs.",1. Prioritize proposals with lower sales tax (0.5%) due to limited discretionary income. 2. Favor moderate driving fees ($0.50) over high fees ($1.00) since most residents drive. 3. Support lower transit fares ($0.75-$1.25) to encourage transit use while maintaining affordability. 4. Balance between reducing congestion and keeping costs manageable for driving majority. 5. Consider proposals that improve both driving and transit times without excessive cost burden.,"[1, 4, 10, 13, 3]",1,4,10,13,3
West Pullman,"West Pullman has relatively low income levels with median income of $46,861 and 52.3% households earning less than $50,000. This suggests limited disposable income and high sensitivity to transportation costs.","With high percentage of low-income households and per capita income of $24,916, residents likely have limited discretionary spending capacity. Additional taxes or fees would significantly impact household budgets.","23.4% households have no vehicle, making transit essential. However, only 12% use transit while 75.8% drive/carpool, suggesting limited transit service quality. Current transit travel times are significantly higher than driving times.",1. Prioritized proposals with lower transit fares ($0.75) given income constraints and car-less households. 2. Favored lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening majority who drive. 4. Balanced travel time improvements with cost burden. 5. Selected proposals that reduce transit travel time from current 58.8 minutes while keeping costs affordable.,"[1, 10, 4, 19, 13]",1,10,4,19,13
Riverdale,"Riverdale has relatively low income levels with median income of $41,144 and 58.2% of households earning less than $50,000. About 33.8% earn less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact household budgets, especially for lower-income families who make up a large portion of the population","19.4% of households have no vehicle, and 12.9% use transit for commuting. Mean commute time is 33.8 minutes. The community relies on both private vehicles (67.9% drive alone) and public transit, making both travel modes important","1. Given low income levels, prioritize proposals with lower sales tax (0.5%) to minimize impact on discretionary spending. 2. Lower transit fares ($0.75) are crucial for the significant transit-dependent population. 3. Moderate driving fees ($0.50) can help improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden is essential given the mixed-mode usage. 5. Proposals that reduce transit travel time are valuable given the long average commute times","[1, 2, 0, 4, 10]",1,2,0,4,10
Hegewisch,"Hegewisch has a median income of $58,647, with 45.6% households earning less than $50,000. The community has moderate disposable income, making residents sensitive to cost increases in transportation and sales tax","Given the income distribution and household sizes, discretionary spending is limited for many residents. Higher sales taxes would significantly impact household budgets, especially for the 27.6% earning less than $25,000",The area heavily relies on cars (65.2% drive alone) with limited transit usage (10.8%). High car ownership (87.4% have at least one vehicle) suggests car-dependent infrastructure and lifestyle. Transit times are significantly longer than driving times,"1. Prioritize lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, avoid highest driving fees. 3. Balance transit improvement with cost burden. 4. Consider moderate fare increases that improve transit service without overburdening transit-dependent residents. 5. Focus on proposals that reduce both car and transit travel times while maintaining affordability","[4, 1, 3, 0, 10]",4,1,3,0,10
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374, with 46% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, the community needs to balance transportation costs with other expenses, considering that about 30% of households earn less than $50,000.","The area heavily relies on cars, with 92.2% of households owning at least one vehicle and 71.2% driving alone to work. Only 7.6% use transit, suggesting limited transit accessibility or preference for driving. The high car ownership indicates good road infrastructure but potential congestion issues.","1. Given high car dependency, prefer policies with lower driving fees but still support transit improvements. 2. Can accept moderate tax increases due to higher income levels. 3. Prefer balanced fare options to maintain transit affordability. 4. Focus on reducing car travel times due to high driving population. 5. Consider policies that improve transit times without excessive costs to drivers.","[21, 3, 12, 18, 24]",21,3,12,18,24
Archer Heights,"Mixed-income community with 46.3% households earning under $50k, indicating significant budget constraints for many residents. About 29.5% earn over $100k, showing income diversity","Limited discretionary spending capacity for nearly half the population, making them sensitive to both fare increases and sales tax changes. Higher sales tax would particularly impact the large lower-income segment","High car dependency with 76.4% owning at least one vehicle and 78.1% using cars for commuting. However, significant transit-dependent population (23.7% no vehicle) and 13.1% using transit",1. Prioritize lower sales tax (0.5%) due to large lower-income population. 2. Balance moderate transit fares ($1.25) to maintain service quality while keeping transit affordable. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent majority. 4. Consider policies that reduce transit travel time to benefit transit-dependent population. 5. Avoid highest tax/fee combinations due to significant low-income population,"[4, 1, 13, 7, 10]",4,1,13,7,10
Brighton Park,"Brighton Park is a working-class community with median income of $52,145, significantly below Chicago's average. About 48% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With a large proportion of lower and middle-income households, residents are price-sensitive to both transit fares and sales tax increases. The community has high household sizes (3.2 average), suggesting multiple dependents and careful budgeting of discretionary spending","84.5% of households own at least one vehicle, with driving alone (58.8%) and carpooling (17.8%) being primary commute modes. Transit usage is moderate at 15.1%, while 15.4% of households have no vehicle access, indicating need for affordable transit options",1. Prioritized lower sales tax (0.5%) to minimize impact on household budgets given income constraints. 2. Favored moderate transit fares ($1.25) to balance service quality with affordability. 3. Supported moderate driving fees ($0.50) to improve transit without overly burdening majority car-dependent population. 4. Considered travel time improvements for both transit and driving given mixed-mode usage. 5. Selected proposals that reduce transit travel times below 55 minutes while keeping driving times reasonable,"[4, 1, 13, 10, 7]",4,1,13,10,7
McKinley Park,"McKinley Park has a median household income of $70,411, with about 36.4% of households earning less than $50,000. The per capita income of $32,106 suggests moderate disposable income levels, making residents somewhat sensitive to cost increases","Given the income distribution and household sizes (average 2.8 persons), many families likely have limited discretionary spending. About 36.4% of households may be particularly sensitive to increased transportation costs and sales tax impacts","The community shows diverse transportation usage: 51.5% drive alone, 21.7% use transit, and 12.7% carpool. 87.7% of households own at least one vehicle, but significant transit usage indicates good transit access and reliance","1. Prioritized balanced policies that don't overly burden either drivers or transit users, given the mixed-mode usage. 2. Considered the moderate income levels and need to minimize impact on discretionary spending. 3. Selected policies that improve transit service while keeping costs reasonable. 4. Favored proposals with moderate tax increases to maintain service quality. 5. Included some driving fees to reduce congestion while keeping them moderate","[13, 10, 4, 19, 22]",13,10,4,19,22
Bridgeport,"Bridgeport has a median household income of $72,159, with a diverse income distribution. About 33.8% of households earn less than $50,000, while 34.4% earn over $100,000. This suggests varying levels of sensitivity to transportation costs across the community.","Given the income distribution and average household size of 2.4, many residents have moderate discretionary spending power. Higher sales taxes would impact all residents, but particularly the 33.8% of households earning below $50,000 who have less flexible budgets.","The community shows mixed transportation patterns: 48.3% drive alone, 16% use transit, and 17.8% have no vehicle. With 45.6% having one vehicle and 36.6% having multiple vehicles, policies affecting both driving and transit costs will impact most residents.","1. Prioritized proposal 10 as it balances moderate tax (1.0%), low transit fare ($0.75), and moderate driving fee ($0.50), benefiting both drivers and transit users while improving transit times. 2. Selected proposal 13 second as it maintains the current fare structure but improves service. 3. Chose proposal 4 third for its lower tax impact while maintaining service improvements. 4. Ranked proposal 19 fourth as it provides good transit times but higher tax impact. 5. Selected proposal 1 fifth for its minimal tax impact while still improving transit service.","[10, 13, 4, 19, 1]",10,13,4,19,1
New City,"New City has relatively low income levels with median income of $40,959 and 57.8% of households making less than $50,000. About one-third of households make less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets and reduce spending on other essential needs","24.5% of households have no vehicle, and 41.3% have only one vehicle. 17.9% use transit for commuting while 53.7% drive alone. The community needs balanced access to both transit and driving options, but cost sensitivity is high",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored moderate transit fares ($0.75-$1.25) to keep transit affordable for the quarter of households without cars. 3. Supported some driving fees to improve transit service while keeping combined costs manageable. 4. Balanced travel time improvements with cost burden on low-income residents. 5. Selected proposals that reduce both transit and driving times without excessive cost increases,"[1, 4, 10, 13, 3]",1,4,10,13,3
West Elsdon,"West Elsdon has a median household income of $64,441, with 40.5% of households earning less than $50,000 annually. The per capita income of $27,703 suggests moderate disposable income levels, making residents sensitive to cost increases","Given the income distribution and average household size of 3.3, many families likely have limited discretionary spending capacity. Higher taxes or transportation costs would significantly impact household budgets, especially for the 40.5% lower-income households","76.1% of residents drive (59.6% alone, 16.5% carpool), while 12.9% use transit. 86.5% of households own at least one vehicle, indicating high car dependency. The mean commute time of 36.3 minutes suggests significant transportation needs","1. Given moderate incomes and high car dependency, prioritize proposals with lower taxes and driving fees. 2. Consider moderate transit fares to maintain service quality while keeping costs accessible for transit users. 3. Balance between driving costs and transit improvements since most residents drive but significant minority uses transit. 4. Avoid highest tax rates (1.5%) due to impact on discretionary spending. 5. Select proposals that reduce commute times without excessive cost burden","[3, 0, 9, 12, 4]",3,0,9,12,4
Gage Park,"Gage Park is a working-class community with median income of $50,112 and per capita income of $19,524. About 50% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With high percentage of lower-income households and large average household size (3.4), discretionary spending is likely constrained. Higher sales taxes or transportation costs would significantly impact household budgets","20.5% of households have no vehicle, and 17.9% use transit for commuting. While 59.6% drive alone, the high proportion of transit-dependent residents suggests need for affordable and efficient public transit",1. Prioritized proposals with lower sales tax (0.5-1.0%) to protect discretionary income. 2. Favored lower transit fares ($0.75-$1.25) given significant transit-dependent population. 3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times to under 55 minutes while keeping fares affordable,"[1, 4, 10, 13, 19]",1,4,10,13,19
Clearing,"Clearing has a median household income of $73,778, with 49.2% of households earning over $75,000. However, 32.8% earn less than $50,000, indicating a mix of middle and working-class residents who need to be mindful of transportation costs","With an average household size of 2.8 and mixed income levels, many households have moderate discretionary spending power. Higher transportation costs and sales taxes would impact household budgets, especially for the 32.8% lower-income households","The area is heavily car-dependent with 91.7% of households owning at least one vehicle and 74.1% driving alone to work. Only 6.9% use transit, suggesting limited transit accessibility. Mean commute time is 31.9 minutes","1. Given high car dependency, prefer policies with lower driving fees to avoid burdening majority of residents. 2. Lower sales tax preferred due to mixed income levels. 3. Moderate transit fares acceptable since few use transit. 4. Focus on policies that reduce driving time without excessive costs. 5. Balance between maintaining car accessibility while gradually improving transit service","[3, 0, 9, 12, 4]",3,0,9,12,4
West Lawn,"West Lawn has a median household income of $69,647, with about 37% of households earning less than $50,000. The per capita income of $25,786 suggests moderate disposable income levels, making residents somewhat sensitive to additional transportation costs","With a significant portion of households in middle-income brackets and large average household size of 3.4, discretionary spending capacity is moderate. Higher sales taxes would impact household budgets meaningfully","The community heavily relies on cars with 87.7% of households having at least one vehicle. 63.4% drive alone to work, while only 9.8% use transit. This suggests strong preference for driving despite cost implications","1. Prioritized proposals with lower sales tax (0.5-1.0%) to protect discretionary spending. 2. Given high car dependency, favored moderate driving fees ($0.50) over high fees ($1.00) to avoid excessive burden. 3. Selected proposals with moderate transit fares ($1.25) to balance transit service quality with affordability. 4. Considered travel time improvements for both modes given mixed transportation needs. 5. Aimed to maintain reasonable costs for majority car-using population while improving transit service","[4, 13, 10, 1, 3]",4,13,10,1,3
Chicago Lawn,"Chicago Lawn has relatively low income levels with median income of $43,293 and 55.3% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and taxes.","With low per capita income ($20,907) and large household sizes (avg 3.0), discretionary spending is limited. Higher sales taxes would significantly impact household budgets given the high proportion of low-income residents.","24.3% have no vehicle access, while 39.8% have one vehicle. Transit usage (14.9%) is moderate while driving alone (57.8%) and carpooling (20.6%) are primary modes. This suggests need for both affordable transit and reasonable driving costs.","1. Given low incomes, prioritize proposals with lower sales tax (0.5%) to preserve purchasing power. 2. With significant transit dependence, favor lower transit fares ($0.75-$1.25) to maintain accessibility. 3. Moderate driving fees ($0.50) can help improve transit service without overly burdening drivers. 4. Balance between transit time improvements and cost increases. 5. Selected proposals that reduce both transit and driving times while keeping costs manageable for mixed-mode community.","[1, 4, 10, 13, 19]",1,4,10,13,19
West Englewood,"West Englewood has a very low median income of $29,234, with 69.5% of households earning less than $50,000. This indicates extremely limited disposable income for transportation costs","With 42.1% of households earning less than $25,000, discretionary spending is severely constrained. Higher sales taxes or transportation costs would significantly impact basic needs spending","32.7% of households have no vehicle, and 25.9% rely on transit. The community needs affordable transit options while maintaining reasonable service levels. Current transit travel times are more than double driving times","1. Given very low incomes, prioritized lowest fare ($0.75) and tax (0.5%) options first
2. Selected proposals that reduce transit travel time while keeping costs low
3. Moderate driving fees ($0.50) help fund transit improvements without excessive burden
4. Avoided highest tax/fare combinations due to poverty levels
5. Balanced need for service improvements with community's limited ability to pay","[1, 2, 0, 4, 10]",1,2,0,4,10
Englewood,"Englewood has very limited disposable income with 46.5% households earning less than $25,000 and median income of $27,792, which is significantly below Chicago's average. Any additional transportation costs would have a major impact on household budgets.","With such low income levels, discretionary spending is minimal. Higher sales taxes would disproportionately affect basic necessities. The community needs to preserve as much income as possible for essential needs.","44.6% of households have no vehicle, making transit accessibility crucial. 25.2% use transit for commuting while 51% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritized lowest tax rate (0.5%) to minimize impact on limited disposable income. 2. Favored lower transit fares ($0.75-$1.25) to help transit-dependent residents. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost burden. 5. Selected proposals that reduce transit travel time from current 58.8 minutes.,"[1, 4, 0, 3, 10]",1,4,0,3,10
Greater Grand Crossing,"The community has relatively low income levels with 58.6% of households earning less than $50,000 annually and a median income of $39,908. This suggests limited disposable income and high sensitivity to transportation costs.","With a high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets and consumption abilities.","36.5% of households have no vehicle, and 29.5% rely on transit for commuting. Combined with 52.5% who drive alone, the community needs both affordable transit and reasonable driving costs.","1. Given low incomes, prioritize lowest transit fares ($0.75) and lower sales tax (0.5-1.0%) to maintain affordability. 2. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Balance between transit time improvements and cost impacts. 4. Avoid highest tax rate (1.5%) due to impact on limited discretionary income. 5. Proposals should serve both transit-dependent and driving populations.","[1, 10, 4, 13, 9]",1,10,4,13,9
Ashburn,"Ashburn has a median household income of $78,060 and per capita income of $28,910. About 30.6% of households earn less than $50,000, while 35.6% earn over $100,000, indicating a mixed-income community with significant middle and upper-middle class presence","With a moderate to high median income, residents have some flexibility in transportation spending, but cost increases would still impact household budgets. The community has high car ownership (92.3% have at least one vehicle) suggesting significant spending on transportation","The community heavily relies on cars (67.6% drive alone, 11.1% carpool) with only 11.4% using transit. The high car dependency suggests limited transit accessibility, making driving time improvements more valuable than transit improvements for most residents",1. Prioritize proposals with lower sales tax (0.5%) due to high car dependency and moderate incomes. 2. Favor moderate driving fees ($0.50) to improve traffic flow without excessive burden. 3. Accept moderate transit fares ($1.25) to balance service quality and affordability. 4. Focus on proposals that reduce driving times since most residents drive. 5. Consider proposals that maintain reasonable transit service for the 11.4% transit users,"[4, 1, 13, 7, 10]",4,1,13,7,10
