community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Oakland,"Oakland has a relatively low median income of $27,693, with 47.2% of households earning less than $25,000. This indicates limited disposable income for most residents, making them particularly sensitive to transportation costs.","Given the low income levels, discretionary consumption is likely very limited. Higher sales taxes would significantly impact residents' ability to purchase essential goods and services. The community needs to preserve purchasing power for basic necessities.","41.7% of households have no vehicle, and 40.4% have only one vehicle. Transit usage (19.9%) is significant, while 48.2% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritize low transit fares due to high percentage of transit-dependent residents and low incomes. 2. Favor lower sales tax rates (0.5-1.0%) to protect limited discretionary income. 3. Consider moderate driving fees to improve transit service without overly burdening drivers. 4. Balance between transit time improvements and cost increases. 5. Focus on proposals that reduce transit travel time while keeping fares affordable.,"[1, 10, 4, 13, 3]",1,10,4,13,3
Fuller Park,"Fuller Park is a low-income community with 70% of households earning less than $25,000 annually, making residents highly sensitive to any cost increases in transportation or taxes","With such low income levels, residents have very limited discretionary spending capacity, making them vulnerable to any additional transportation costs or sales tax increases","58% of households have no vehicle, making transit accessibility crucial. Current mode split shows 18.7% transit use, 49.3% drive alone, and 22.6% carpool, indicating heavy reliance on both transit and shared car usage",1. Prioritize lowest transit fares ($0.75) due to low income levels and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to protect limited discretionary income. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden on carpoolers. 4. Balance between transit time improvements and cost impacts. 5. Consider proposals that reduce transit travel time below 55 minutes while maintaining affordability.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Grand Boulevard,"Grand Boulevard has relatively low income levels with 53.6% of households earning less than $50,000 annually. The median income of $43,048 suggests limited disposable income for many residents, making them sensitive to transportation costs.","With a high percentage of low-income households and 30.3% having no vehicle, residents likely have limited discretionary spending capacity. Additional transportation costs and sales taxes would significantly impact their ability to purchase other goods and services.","The community shows significant transit dependence with 21.4% using transit and 30.3% having no vehicle. However, 49.3% drive alone, indicating a mix of transportation needs. Current transit travel times are considerably higher than driving times, affecting accessibility.",1. Prioritize lower transit fares ($0.75) due to high proportion of low-income residents and transit users. 2. Favor lower sales tax (0.5%) to protect limited discretionary income. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance between reducing transit travel times and keeping costs affordable. 5. Consider high percentage of both transit users and drivers in the community.,"[1, 0, 10, 4, 3]",1,0,10,4,3
Kenwood,"Kenwood shows significant income diversity with 45% making under $50k and 33.2% making over $100k. Median income is $58,052, suggesting moderate disposable income but with many residents sensitive to cost increases","Given the income distribution and average household size of 1.8, many households have limited discretionary spending power. Higher taxes and fees would impact the 45% lower-income residents significantly","33.1% have no vehicle, 50.3% have one vehicle. Transit usage (23.1%) equals drive-alone (40.1%), indicating strong reliance on both modes. Good transit access is crucial for this mixed-mode community",1. Prioritize lower transit fares ($0.75) to help car-less residents (33.1%) and current transit users (23.1%). 2. Moderate tax rate (1%) balances revenue needs with impact on discretionary spending. 3. Include some driving fees to improve transit service without excessive burden. 4. Focus on proposals that reduce transit travel time to support high transit usage. 5. Consider mixed income levels - avoid highest combined costs,"[11, 10, 9, 13, 14]",11,10,9,13,14
Washington Park,"Very low disposable income with median household income of $26,014 and nearly half (49.3%) of households earning less than $25,000. This suggests high sensitivity to any cost increases.",Limited discretionary spending capacity due to low income levels. Any additional transportation costs or sales tax would significantly impact already constrained household budgets.,"High transit dependency with 42.8% having no vehicle and 32.3% using transit for commuting. Mean commute time is 38.4 minutes, suggesting accessibility challenges.",1. Prioritize lowest transit fares ($0.75) due to high transit dependency and low income. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning residents. 4. Balance between transit time improvements and cost burden. 5. Consider proposals that reduce transit travel time below current 58.8 minutes.,"[1, 2, 10, 11, 9]",1,2,10,11,9
Hyde Park,"Hyde Park shows significant income diversity with 43.6% earning under $50K and 31.3% earning over $100K. The large student population from University of Chicago contributes to lower income brackets, while faculty and professionals represent higher income brackets","Given the mixed income levels and high proportion of students, many residents are price-sensitive to both transit fares and sales tax. The 43.4% of households without vehicles suggests high reliance on discretionary spending for transit","The area has excellent transit access with multiple bus routes and Metra/CTA stations. 22.5% use transit for commuting, 29.4% walk/bike, and only 25.8% drive. The high no-vehicle rate (43.4%) indicates strong transit dependency",1. Prioritize lower transit fares due to high transit usage and student population. 2. Moderate sales tax preferred given mixed income levels. 3. Support higher driving fees as most residents don't drive. 4. Balance between transit service quality and affordability needed. 5. Proposals that reduce transit travel time weighted heavily given high transit usage,"[11, 20, 2, 10, 19]",11,20,2,10,19
Woodlawn,"Woodlawn has relatively low income levels with median income of $29,969 and 44.5% households earning less than $25,000. This suggests high sensitivity to transportation costs and taxes.","Given the low income levels, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, especially for basic necessities.","38.1% have no vehicle access, 24.3% use transit, and 45.4% drive alone. The community needs both affordable transit options and reasonable driving costs. Current transit travel times are significantly higher than driving times.","1. Prioritized proposals with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5-1.0%) to protect discretionary spending. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements for both transit and driving. 5. Selected proposal 1 as top choice for combining low transit fare, low tax, moderate driving fee, and good travel time improvements.","[1, 10, 4, 19, 13]",1,10,4,19,13
South Shore,"South Shore has relatively low income levels with median income of $39,649 and 56.5% of households making less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With lower income levels and high percentage of households below $50,000, discretionary spending is likely limited. Additional transportation costs and sales taxes would significantly impact household budgets",High transit dependency with 37.8% having no vehicle and 32.8% using transit for commuting. 49.8% drive alone showing mixed transportation needs. Good balance of transit and driving infrastructure needed,1. Prioritized lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75-$1.25) given high transit usage and lower incomes. 3. Moderate driving fees ($0.50) acceptable to improve transit service while not overly burdening drivers. 4. Balanced travel time improvements for both transit and driving. 5. Selected proposals that reduce transit travel times from current 58.8 minutes while keeping costs manageable,"[1, 4, 10, 13, 3]",1,4,10,13,3
Chatham,"Chatham has relatively low income levels with median income of $39,348 and 58.7% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes","With low median income and high percentage of lower-income households, discretionary spending is likely limited. Additional transportation costs would significantly impact household budgets","31.8% of households have no vehicle, and 27.3% use transit for commuting. Mean commute time is 37.9 minutes, suggesting heavy reliance on public transportation and need for efficient transit service",1. Prioritize low transit fares ($0.75) given income constraints and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to preserve purchasing power. 3. Support moderate driving fees ($0.50) to fund transit while not overly burdening drivers. 4. Balance between transit time improvements and cost burden. 5. Selected proposals that reduce transit times while keeping costs manageable for low-income residents,"[1, 10, 2, 11, 4]",1,10,2,11,4
Avalon Park,"Median income is $54,139, with 45.5% households earning less than $50,000. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs and taxes.","Given the income distribution and average household size of 2.3, discretionary spending is likely constrained. 24% of households earn less than $25,000, indicating many families have minimal discretionary funds after essential expenses.","23.6% of households have no vehicle, and 24.1% use transit for commuting. With 48.2% having only one vehicle, many residents rely on mixed transportation modes. Good transit access is crucial for this community.",1. Prioritize lower transit fares ($0.75) due to significant transit dependency and lower incomes. 2. Prefer moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Choose lower tax rates (0.5-1.0%) to protect discretionary spending. 4. Balance travel time improvements with cost burden. 5. Consider high transit usage (24.1%) and no-vehicle households (23.6%).,"[1, 10, 19, 4, 13]",1,10,19,4,13
South Chicago,"South Chicago is a lower-income community with median income of $43,936, significantly below Chicago's average. About 55.6% of households earn less than $50,000 annually, indicating limited disposable income for most residents","With high percentage of low-income households and average household size of 2.7, discretionary spending is likely very limited. Higher sales taxes or transportation costs would significantly impact household budgets","31.6% of households have no vehicle, and 23.7% rely on transit for commuting. While 58.2% drive alone, the high no-vehicle rate suggests transit accessibility is crucial. The community needs balanced policies that maintain affordable transit while improving service",1. Prioritized proposals with lower transit fares ($0.75) given the high transit dependency and low incomes. 2. Favored lower sales tax rates (0.5-1.0%) to protect discretionary spending power. 3. Moderate driving fees ($0.50) were preferred over high fees ($1.00) to balance revenue needs with affordability for driving households. 4. Selected proposals that showed significant transit time improvements while keeping costs manageable. 5. Considered the large population (31.6%) with no vehicles who depend entirely on transit,"[1, 10, 4, 13, 19]",1,10,4,13,19
Burnside,"Burnside has a relatively low median income of $46,711, with over 53% of households making less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases.","Given the income distribution, most residents likely have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to spend on other necessities.","High transit dependency with 38.7% of households having no vehicle. 27.6% use transit for commuting, while 40.3% drive alone. The community needs balanced policies that maintain both transit and driving affordability.",1. Prioritized proposals with lower sales tax (0.5%) due to limited disposable income. 2. Favored lower transit fares ($0.75-$1.25) to support the large transit-dependent population. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Calumet Heights,"Median household income is $68,436, with a diverse income distribution. About 36.7% earn less than $50,000, while 30.1% earn over $100,000. Per capita income of $39,867 suggests moderate disposable income levels","Given the income distribution, many households have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact the 36.7% of households earning under $50,000","Car-dependent community with 80.5% having at least one vehicle. 52.3% drive alone to work, while 19.5% use transit. 19.4% have no vehicle access, making transit accessibility crucial for these households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance transit fares to maintain service quality while keeping costs accessible for transit-dependent residents. 3. Moderate driving fees to encourage transit use without overly burdening the majority who drive. 4. Consider travel time improvements for both modes given mixed transportation needs. 5. Selected policies that offer best combined benefits for both drivers and transit users while minimizing financial burden,"[4, 1, 13, 10, 7]",4,1,13,10,7
Roseland,"Roseland has relatively low income levels with median income of $49,808 and 50.1% households earning less than $50,000. This suggests residents are price-sensitive to transportation costs and sales tax increases would significantly impact discretionary spending.","With 26.3% households earning less than $25,000 and a per capita income of $24,754, discretionary consumption is limited. Transportation costs represent a significant portion of household budgets, making lower fares and fees preferable.","25.9% of households have no vehicle, and 20.1% use transit for work commutes. Good transit service is essential. 53.9% drive alone, so driving costs also impact many residents. Current transit times (58.8 min) are much higher than driving (21 min), indicating need for transit improvements.","1. Prioritized proposals with lower transit fares ($0.75) to help low-income residents and car-less households
2. Balanced moderate driving fees ($0.50) to improve transit service without overly burdening drivers
3. Favored lower tax rates (0.5-1.0%) to preserve disposable income
4. Selected options that reduce transit travel times to under 55 minutes
5. Considered combined impact on both transit users and drivers given mixed mode usage","[1, 10, 19, 4, 13]",1,10,19,4,13
Pullman,"Pullman has a median income of $54,755, with 45.8% households earning less than $50,000. The community has limited disposable income, making cost-sensitive policies important.","With a significant portion of lower-income households and per capita income of $32,327, residents have limited discretionary spending capacity. Higher sales taxes would notably impact household budgets.","64% drive alone, 17.6% use transit, and 16.1% have no vehicle. The community needs balanced policies that maintain affordable transit while improving service quality. Most households (49.8%) have one vehicle, suggesting many rely on both transit and driving.","1. Prioritized proposals with lower sales tax (0.5-1.0%) to protect discretionary spending. 2. Favored moderate transit fares ($0.75-$1.25) to keep transit affordable for the 17.6% transit users and 16.1% car-less households. 3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening the 64% who drive. 4. Balanced travel time improvements with cost impacts, considering the community's income constraints. 5. Selected proposals that reduce transit travel time below 55 minutes while keeping driving costs manageable.","[1, 4, 10, 13, 19]",1,4,10,13,19
South Deering,"South Deering has relatively low income levels with median income of $34,814 and 38.6% households earning less than $25,000. This suggests limited disposable income and high sensitivity to cost increases.","With low income levels and high poverty rates, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact household budgets.","24% have no vehicle access and 23.7% use transit for commuting. Combined with 57.2% who drive alone, the community needs both affordable transit and reasonable driving costs. Current transit times are significantly higher than driving times.",1. Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75) given high transit dependency and low incomes. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs manageable for both transit users and drivers.,"[1, 0, 4, 2, 3]",1,0,4,2,3
East Side,"Median household income is $61,898, which is moderate. 41.8% of households earn less than $50,000 annually, suggesting many families need to be cost-conscious. The per capita income of $25,646 indicates limited discretionary spending power.","With a large Hispanic population (86.8%) and moderate income levels, many households likely have significant essential expenses given the average household size of 3.2 people. Higher sales taxes or transportation costs would notably impact discretionary spending.","90.5% of households own at least one vehicle, with 53.4% having 2+ vehicles. 68.4% drive alone to work, while only 7.7% use transit. Mean commute time is 36.4 minutes, suggesting significant transportation needs.",1. Prioritize lower sales tax (0.5%) due to moderate income levels and large household sizes. 2. Favor moderate transit fares ($1.25) to balance service quality with affordability. 3. Support modest driving fees ($0.50) to improve transit without overly burdening the car-dependent majority. 4. Consider proposals that reduce commute times given the long average commute. 5. Balance car and transit improvements since most residents drive but preserving affordable transit is important for lower-income households.,"[4, 1, 13, 5, 10]",4,1,13,5,10
West Pullman,"West Pullman has relatively low income levels with median income of $46,861 and 52.3% households earning less than $50,000. This suggests limited disposable income and high sensitivity to transportation costs.","With high percentage of low-income households and per capita income of $24,916, residents likely have limited discretionary spending capacity. Additional taxes or fees would significantly impact their consumption ability.","23.4% households have no vehicle, making transit essential. However, current transit usage is only 12% while 63.1% drive alone, suggesting possible transit service gaps. Travel times show significant disparity between car (21 min) and transit (58.8 min).",1. Prioritized lower transit fares ($0.75) given income constraints and car-less households. 2. Favored lower sales tax (0.5-1.0%) to preserve discretionary spending. 3. Moderate driving fees ($0.50) to improve transit service without overly burdening majority who drive. 4. Sought balance between transit improvement and cost burden. 5. Selected proposals that reduce transit travel time while keeping costs manageable for low-income residents.,"[1, 10, 4, 13, 19]",1,10,4,13,19
Riverdale,"Riverdale has relatively low income levels with median income of $41,144 and 58.2% of households making less than $50,000. About 33.8% make less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact household budgets and reduce spending on other essential needs","19.4% of households have no vehicle, and 12.9% rely on transit for commuting. Mean commute time is 33.8 minutes. The community needs affordable and efficient transit options while keeping costs manageable for the majority who drive (75.9% drive alone or carpool)","1. Given low incomes, prioritize proposals with lower sales tax (0.5%) to preserve purchasing power. 2. Keep transit fares low ($0.75-$1.25) to help transit-dependent residents. 3. Moderate driving fees ($0.50) can help improve transit without overly burdening drivers. 4. Balance between transit improvement and cost burden on low-income residents. 5. Avoid highest tax/fee combinations that would strain limited household budgets","[1, 4, 10, 13, 3]",1,4,10,13,3
Hegewisch,"Hegewisch has a median income of $58,647, with 45.6% households earning less than $50,000. The community has moderate disposable income, making residents sensitive to additional transportation costs and taxes","Given the income distribution and household sizes, discretionary spending is limited for many residents. Higher sales taxes would significantly impact household budgets, especially for the 27.6% earning less than $25,000",The area heavily relies on cars (65.2% drive alone) with limited transit usage (10.8%). High car ownership (87.4% have at least one vehicle) suggests car-dependent infrastructure and lifestyle,"1. Prioritize lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, avoid highest driving fees. 3. Balance transit improvements with moderate fares to benefit the 10.8% transit users. 4. Consider proposals that reduce car travel time without excessive cost burden. 5. Select options that maintain reasonable transit times for lower-income residents who depend on it","[4, 1, 3, 0, 10]",4,1,3,0,10
Garfield Ridge,"Garfield Ridge has a relatively high median income of $90,374, with 46% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, the community needs to balance transportation costs with other expenses, considering that about 30% of households earn less than $50,000.","The area heavily relies on cars, with 92.2% of households owning at least one vehicle and 71.2% of residents driving alone to work. Only 7.6% use transit, suggesting limited transit accessibility or preference for driving.","1. Given high car dependency, policies with lower driving fees are preferred. 2. Higher sales tax is acceptable due to higher income levels, which can support better transit infrastructure. 3. Moderate transit fares are preferred to balance accessibility for lower-income residents. 4. Prioritized policies that maintain reasonable car travel times while improving transit times. 5. Selected options that balance cost impact with service improvements.","[21, 3, 12, 15, 24]",21,3,12,15,24
Archer Heights,"Archer Heights has a mixed income profile with 46.3% households earning less than $50,000 annually, indicating significant budget constraints for many residents. About 29.5% earn over $100,000, suggesting some economic diversity","Given the high percentage of lower-income households, many residents would be sensitive to increased transportation costs and sales tax. The average household size of 3.1 suggests multiple dependents and higher household expenses","76.4% of households own at least one vehicle, with drive-alone (58.7%) and carpooling (19.4%) being dominant commute modes. Transit usage is moderate at 13.1%, while 23.7% have no vehicle access, indicating need for reliable transit options",1. Prioritize proposals with lower sales tax (0.5%) to protect discretionary spending for lower-income households. 2. Balance transit fares around $1.25 to maintain service quality while keeping transit affordable for no-vehicle households. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening the majority who drive. 4. Consider proposals that reduce both transit and driving times to benefit all commuters. 5. Avoid highest tax/fee combinations due to large lower-income population,"[4, 1, 13, 10, 3]",4,1,13,10,3
Brighton Park,"Brighton Park is a working-class community with median income of $52,145, significantly below Chicago's average. About 48% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With a large Hispanic population (80%) and average household size of 3.2, many families likely have limited discretionary spending capacity after essential expenses. Higher sales taxes would notably impact household budgets","84.5% of households own at least one car, with driving alone (58.8%) and carpooling (17.8%) being primary commute modes. Transit usage is moderate at 15.1%, suggesting some transit dependency but car-centric transportation","1. Given limited disposable income, prefer lower sales tax (0.5-1.0%) to minimize impact on household budgets. 2. With significant car dependency, avoid highest driving fees to protect working families. 3. Lower transit fares preferred to support transit-dependent population. 4. Balance between improved transit service and cost burden. 5. Moderate driving fees acceptable to reduce congestion while not overly burdening drivers","[10, 4, 13, 1, 11]",10,4,13,1,11
McKinley Park,"McKinley Park has a median household income of $70,411, with about 36.4% of households earning less than $50,000. The per capita income of $32,106 suggests moderate disposable income levels, making residents somewhat sensitive to cost increases","Given the income distribution and household sizes (average 2.8 persons), many families likely have limited discretionary spending. Higher sales taxes would impact the 36.4% lower-income households more significantly","The community shows diverse transportation usage: 51.5% drive alone, 21.7% use transit, and 12.7% carpool. 12.2% have no vehicle, making transit accessibility crucial. Good mix of transportation options suggests flexibility in mode choice",1. Prioritize proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Balance transit fares around $1.25 to maintain service quality while keeping transit affordable for the significant transit-dependent population. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening the majority who drive. 4. Consider travel time improvements for both modes given the mixed-mode usage. 5. Avoid highest combined costs given the moderate income levels,"[4, 13, 1, 10, 22]",4,13,1,10,22
Bridgeport,"Bridgeport has a median household income of $72,159, with a diverse income distribution. About 33.8% of households earn less than $50,000, while 34.4% earn over $100,000. This suggests varying levels of sensitivity to transportation costs across the community.","Given the income distribution and average household size of 2.4, many residents have moderate discretionary spending power. Higher sales taxes would impact all residents, but particularly the 33.8% of households earning below $50,000 who have less flexible budgets.","The community shows mixed transportation patterns: 48.3% drive alone, 16% use transit, and 17.8% have no vehicle. With 45.6% having one vehicle, many households could switch between modes depending on costs and service quality.",1. Prioritized proposal 11 as it offers good transit times with lower fare ($0.75) while using driver fees to improve service. 2. Selected proposal 13 as second choice for balanced approach with moderate tax and fare. 3. Chose proposal 10 third for its lower fare and moderate driver fee. 4. Ranked proposal 4 fourth as it maintains low tax burden while improving transit. 5. Selected proposal 14 fifth as it offers good transit times though with higher costs. The ranking considers the community's mixed income levels and significant car-dependent population while protecting lower-income transit users.,"[11, 13, 10, 4, 14]",11,13,10,4,14
New City,"New City has relatively low income levels with median income of $40,959 and 57.8% of households making less than $50,000. About one-third of households make less than $25,000, indicating limited disposable income for many residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes and transportation costs would significantly impact household budgets, especially for lower-income families who make up a large portion of the population","24.5% of households have no vehicle, and 41.3% have only one vehicle. 17.9% use transit for commuting, while 53.7% drive alone. The community needs both affordable transit options and reasonable driving costs",1. Prioritize proposals with lower transit fares ($0.75) to help the large transit-dependent population. 2. Favor lower sales tax rates (0.5-1.0%) due to limited disposable income. 3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that provide best combination of affordability and service improvements for both transit users and drivers,"[1, 10, 4, 13, 19]",1,10,4,13,19
West Elsdon,"West Elsdon has a median household income of $64,441, with 40.5% of households earning less than $50,000 annually. The per capita income of $27,703 suggests moderate disposable income levels, making residents sensitive to cost increases","Given the income distribution and average household size of 3.3, many families likely have limited discretionary spending capacity. Higher taxes or transportation costs would significantly impact household budgets, especially for the 40.5% lower-income households","76.1% of residents drive (59.6% alone, 16.5% carpool), while 12.9% use transit. 86.5% of households own at least one vehicle, indicating high car dependency. The mean commute time of 36.3 minutes suggests significant transportation needs",1. Prioritize proposals with lower sales tax (0.5%) to protect discretionary income for predominantly working-class families. 2. Balance transit fares and driving fees to maintain affordability while improving service. 3. Consider high car dependency while ensuring transit remains viable for 12.9% transit users. 4. Select proposals that reduce commute times without excessive cost burden. 5. Favor proposals that maintain driving affordability while moderately improving transit service,"[1, 4, 0, 3, 9]",1,4,0,3,9
Gage Park,"Gage Park is a working-class community with median income of $50,112 and per capita income of $19,524. About 50% of households earn less than $50,000 annually, indicating limited disposable income for many residents","With high percentage of lower-income households and large average household size (3.4), discretionary spending is likely constrained. Higher sales taxes or transportation costs would significantly impact household budgets","20.5% of households have no vehicle, and 17.9% use transit for commuting. While 59.6% drive alone, the high proportion of transit-dependent residents suggests need for affordable, efficient transit service","1. Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents
2. Favored lower sales tax rates (0.5-1.0%) to protect limited discretionary income
3. Moderate driving fees ($0.50) to improve transit service without overly burdening the 74.3% who drive/carpool
4. Balanced travel time improvements with cost burden on low-income households
5. Selected proposals that reduce transit travel times while keeping costs affordable","[1, 10, 19, 4, 13]",1,10,19,4,13
Clearing,"Clearing has a median household income of $73,778, with 33.5% of households making over $100,000. However, 32.8% make under $50,000, indicating significant income diversity. The per capita income of $33,089 suggests moderate disposable income levels.","With a mix of income levels, many households have moderate discretionary spending power. Higher sales taxes would impact the 32.8% lower-income households more significantly. The community shows high car ownership (91.2% have at least one vehicle) suggesting significant transportation spending.","The area is heavily car-dependent with 74.1% driving alone to work and only 6.9% using transit. Mean commute time is 31.9 minutes. Most households (55.2%) have 2+ vehicles, indicating strong preference for car accessibility.","1. Given high car dependency, prefer policies with lower driving fees. 2. Lower sales tax preferred due to mixed income levels. 3. Higher transit fares acceptable since few use transit. 4. Focus on reducing car travel times since majority drive. 5. Balance between maintaining car accessibility while gradually improving transit service. Selected policies that minimize impact on driving costs while maintaining reasonable transit improvements.","[3, 0, 9, 12, 6]",3,0,9,12,6
West Lawn,"West Lawn has a median household income of $69,647, with about 37% of households earning less than $50,000. The per capita income of $25,786 suggests moderate disposable income levels, making residents somewhat sensitive to additional transportation costs","With a significant portion of households in middle-income brackets and larger household sizes (average 3.4), discretionary spending capacity is moderate. Higher sales taxes would impact household budgets, especially for the 36.9% of households earning below $50,000","The community heavily relies on cars with 87.7% of households owning at least one vehicle. 63.4% drive alone to work, while only 9.8% use transit. This suggests strong preference for driving despite potential cost implications","1. Prioritize proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, avoid highest driving fees. 3. Balance transit fares to maintain service quality while keeping transit affordable for the 12.3% car-less households. 4. Consider moderate driving fees to reduce congestion while not overly burdening the car-dependent majority. 5. Focus on proposals that reduce both transit and driving times without excessive cost increases","[4, 1, 13, 10, 3]",4,1,13,10,3
Chicago Lawn,"Chicago Lawn has relatively low income levels with median income of $43,293 and 55.3% of households making less than $50,000. This suggests residents are price-sensitive to transportation costs and taxes.","With low per capita income ($20,907) and large household sizes (avg 3.0), discretionary spending is limited. Higher sales taxes would significantly impact household budgets given the high proportion of lower-income residents.","24.3% of households have no vehicle, while 39.8% have one vehicle. Transit usage (14.9%) is moderate, with driving alone (57.8%) and carpooling (20.6%) being primary modes. This suggests need for both affordable transit and driving options.",1. Prioritized proposals with lower sales tax (0.5%) due to limited disposable income. 2. Favored lower transit fares ($0.75-$1.25) to help car-less households. 3. Moderate driving fees ($0.50) acceptable to improve transit while not overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce both transit and driving times without excessive cost increases.,"[1, 4, 10, 13, 19]",1,4,10,13,19
West Englewood,"West Englewood is a low-income community with median income of $29,234, significantly below Chicago's average. 69.5% of households earn less than $50,000 annually, with 42.1% earning less than $25,000, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to afford basic necessities","32.7% of households have no vehicle, and 25.9% rely on transit for commuting. The community has high transit dependency despite having limited transit access. 55.6% drive alone, suggesting a need to balance both transit and driving costs",1. Prioritized lowest sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75-$1.25) to help transit-dependent residents. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost burden. 5. Selected proposals that reduce both transit and driving times while keeping costs manageable for low-income residents,"[1, 4, 10, 13, 3]",1,4,10,13,3
Englewood,"Englewood has very limited disposable income with 46.5% households earning less than $25,000 and a median income of $27,792, which is significantly below Chicago's average. This makes residents highly sensitive to any cost increases.","With such low income levels, discretionary spending is minimal. Any additional transportation costs or sales tax would significantly impact residents' ability to afford basic necessities. The community needs to prioritize cost-saving policies.","44.6% of households have no vehicle, making transit accessibility crucial. 25.2% use transit for commuting, while 51% drive alone. The community needs balanced policies that improve transit service while keeping costs low.",1. Prioritize lowest transit fare ($0.75) to help low-income transit-dependent residents. 2. Keep sales tax low (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance between travel time improvements and cost increases. 5. Consider high proportion of both transit users and drivers in the community.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Greater Grand Crossing,"The community has relatively low income levels with 58.6% of households earning less than $50,000 annually and a median income of $39,908. This suggests limited disposable income and high sensitivity to transportation costs.","With low income levels and high percentage of households below poverty line, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact household budgets.","36.5% of households have no vehicle, and 29.5% rely on transit for commuting. Combined with 46.8% having just one vehicle, the community heavily depends on both public transit and car access. Transit accessibility is crucial.",1. Prioritized proposals with lower transit fares ($0.75) given high transit dependency and low incomes. 2. Favored lower sales tax (0.5%) to protect limited discretionary spending. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs affordable.,"[1, 0, 10, 4, 19]",1,0,10,4,19
